47001, 768, 0, 0, 0
48001, 512, 0, 0, 0
49001, 512, 0, 0, 0
50001, 768, 0, 0, 0
51001, 768, 0, 0, 0
52001, 1025, 0, 0, 0
53000, 512, 0, 0, 0
54001, 1280, 0, 0, 0
55001, 1280, 0, 0, 0
56001, 512, 0, 0, 0
57001, 512, 0, 0, 0
58001, 512, 0, 0, 0
59001, 1537, 0, 0, 0
60001, 1024, 0, 0, 0
61001, 768, 0, 0, 0
62001, 1025, 0, 0, 0
63001, 768, 0, 0, 0
64001, 512, 0, 0, 0
65001, 1280, 0, 0, 0
66001, 1025, 0, 0, 0
67001, 512, 0, 0, 0
68001, 1281, 0, 0, 0
69000, 256, 0, 0, 0
70001, 512, 0, 0, 0
71001, 256, 0, 0, 0
72001, 768, 0, 0, 0
73001, 512, 0, 0, 0
74001, 1281, 0, 0, 0
75001, 512, 0, 0, 0
76001, 512, 0, 0, 0
77000, 768, 0, 0, 0
78000, 768, 0, 0, 0
79001, 512, 0, 0, 0
80001, 256, 0, 0, 0
81001, 768, 0, 0, 0
82000, 1537, 0, 0, 0
83000, 768, 0, 0, 0
84001, 1280, 0, 0, 0
85001, 1025, 0, 0, 0
86001, 256, 0, 0, 0
87001, 1025, 0, 0, 0
88001, 768, 0, 0, 0
89001, 1281, 0, 0, 0
90001, 768, 0, 0, 0
91001, 1024, 0, 0, 0
92001, 768, 0, 0, 0
93001, 1281, 0, 0, 0
94001, 1281, 0, 0, 0
95001, 1025, 0, 0, 0
96001, 256, 0, 0, 0
97001, 1024, 0, 0, 0
98001, 512, 0, 0, 0
99001, 1025, 0, 0, 0
100001, 512, 0, 0, 0
101001, 768, 0, 0, 0
102001, 1281, 0, 0, 0
103001, 512, 0, 0, 0
104001, 1281, 0, 0, 0
105001, 1024, 0, 0, 0
106001, 768, 0, 0, 0
107001, 1536, 0, 0, 0
108000, 768, 0, 0, 0
109001, 512, 0, 0, 0
110001, 256, 0, 0, 0
111001, 1024, 0, 0, 0
112001, 256, 0, 0, 0
113001, 512, 0, 0, 0
114001, 256, 0, 0, 0
115001, 768, 0, 0, 0
116001, 1024, 0, 0, 0
117001, 1280, 0, 0, 0
118001, 256, 0, 0, 0
119001, 768, 0, 0, 0
120001, 1025, 0, 0, 0
121001, 512, 0, 0, 0
122001, 768, 0, 0, 0
123001, 1025, 0, 0, 0
124001, 512, 0, 0, 0
125001, 512, 0, 0, 0
126001, 1024, 0, 0, 0
127001, 256, 0, 0, 0
128001, 768, 0, 0, 0
129001, 1537, 0, 0, 0
130001, 256, 0, 0, 0
131001, 1025, 0, 0, 0
132000, 256, 0, 0, 0
133000, 256, 0, 0, 0
134001, 768, 0, 0, 0
135000, 768, 0, 0, 0
136001, 1024, 0, 0, 0
137001, 1281, 0, 0, 0
138000, 512, 0, 0, 0
139000, 1537, 0, 0, 0
140001, 256, 0, 0, 0
141001, 512, 0, 0, 0
142001, 512, 0, 0, 0
143001, 1025, 0, 0, 0
144000, 768, 0, 0, 0
145001, 768, 0, 0, 0
146000, 1025, 0, 0, 0
147001, 1536, 0, 0, 0
148000, 1281, 0, 0, 0
149001, 1280, 0, 0, 0
150001, 512, 0, 0, 0
151001, 256, 0, 0, 0
152001, 768, 0, 0, 0
153001, 1024, 0, 0, 0
154001, 768, 0, 0, 0
155001, 256, 0, 0, 0
156001, 512, 0, 0, 0
157001, 1537, 0, 0, 0
158001, 768, 0, 0, 0
159001, 1537, 0, 0, 0
160000, 1025, 0, 0, 0
161001, 256, 0, 0, 0
162001, 1024, 0, 0, 0
163001, 1025, 0, 0, 0
164001, 768, 0, 0, 0
165001, 1025, 0, 0, 0
166001, 1281, 0, 0, 0
167001, 512, 0, 0, 0
168001, 256, 0, 0, 0
169001, 512, 0, 0, 0
170001, 512, 0, 0, 0
171001, 1281, 0, 0, 0
172001, 1537, 0, 0, 0
173000, 768, 0, 0, 0
174000, 1025, 0, 0, 0
175001, 256, 0, 0, 0
176000, 1025, 0, 0, 0
177000, 1281, 0, 0, 0
178001, 1280, 0, 0, 0
179001, 1792, 0, 0, 0
180001, 1024, 0, 0, 0
