------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1650M   11M|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 188% 1650M   41M| 653  0.77   512K   26M| 466  1.00 |   0     0 |  71M   74M
 286% 1650M   50M|1273  89.9    65M   65M| 843  1.77 |   0     0 |  76M   94M
 333% 1651M   53M|1570  79.5    89M   80M| 848  1.91 |   0     0 | 104M   92M
 247% 1651M   52M|1553  83.7    85M   82M| 859  1.58 |   0     0 |  98M   96M
 302% 1651M   54M|1606  76.8    83M   92M| 866  1.53 |   0     0 |  96M  103M
 282% 1651M   52M|1435  93.0    82M   73M| 783  1.94 |   0     0 |  97M   91M
 339% 1651M   53M|1584  77.5    85M   85M| 880  1.98 |   0     0 | 101M  100M
 293% 1651M   55M|1517  86.8    84M   80M| 815  1.93 |   0     0 |  98M   92M
 299% 1651M   55M|1633  69.9    83M   94M| 868  1.87 |   0     0 |  95M  105M
 228% 1651M   55M|1490  89.6    80M   81M| 824  1.46 |   0     0 |  91M   92M
 288% 1651M   52M|1541  85.3    87M   79M| 870  1.61 |   0     0 | 101M   96M
 329% 1565M   52M|1531  80.1    77M   88M| 852  2.04 |   0     0 |  90M  102M
 281% 1565M   53M|1435  92.2    84M   70M| 782  1.88 |   0     0 | 100M   84M
 291% 1565M   50M|1556  84.6    83M   84M| 861  1.94 |   0     0 |  98M  102M
 286% 1326M   51M|1422  79.2    72M   81M| 788  1.84 |   0     0 |  88M   98M
 268%  572M   51M|1453  99.2    83M   71M| 804  1.53 |   0     0 |  98M   86M
 290%  571M   55M|1569  77.9    87M   83M| 819  1.81 |   0     0 | 101M   92M
 296%  529M   52M|1498  88.0    85M   78M| 830  2.18 |   0     0 | 101M   98M
 305%  529M   53M|1493  81.0    79M   81M| 813  2.12 |   0     0 |  95M   97M
 271%  529M   55M|1473  84.7    79M   80M| 795  1.94 |   0     0 |  95M   92M
 222%  529M   52M|1413  95.5    78M   74M| 795  1.64 |   0     0 |  94M   93M
 245%  529M   55M|1549  83.5    85M   82M| 842  1.55 |   0     0 | 100M   94M
 279%  529M   55M|1485  85.4    78M   83M| 805  2.01 |   0     0 |  92M   96M
 289%  529M   55M|1495  87.3    80M   80M| 816  2.00 |   0     0 |  95M   95M
 301%  529M   54M|1526  83.9    76M   89M| 835  2.07 |   0     0 |  91M  103M
 275%  529M   49M|1430  85.4    77M   76M| 828  1.92 |   0     0 |  91M   96M
 211%  529M   55M|1446  90.4    83M   72M| 764  1.41 |   0     0 |  99M   83M
 270%  520M   54M|1571  78.8    82M   87M| 882  1.69 |   0     0 |  98M  105M
 285%  520M   51M|1472  91.1    85M   74M| 791  1.94 |   0     0 | 101M   93M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 307%  520M   52M|1588  80.5    88M   83M| 877  1.82 |   0     0 | 103M   96M
 291%  520M   56M|1606  79.6    86M   89M| 848  2.05 |   0     0 |  98M   97M
 306%  521M   53M|1586  75.4    80M   92M| 891  1.92 |   0     0 |  91M  106M
 206%  522M   61M|1464  87.4    77M   79M| 779  1.42 |   0     0 |  92M   86M
 273%  522M   51M|1418  93.7    78M   75M| 813  1.94 |   0     0 |  94M  101M
 270%  523M   54M|1506  79.5    73M   90M| 824  2.02 |   0     0 |  86M  100M
 310%  524M   51M|1465  95.4    83M   75M| 821  2.01 |   0     0 |  97M   92M
 273%  524M   57M|1587  71.4    79M   93M| 843  2.03 |   0     0 |  89M   97M
 266%  516M   49M|1412  97.2    78M   73M| 809  1.67 |   0     0 |  92M   95M
 219%  517M   52M|1486  89.0    87M   74M| 797  1.44 |   0     0 | 100M   85M
 276%  517M   56M|1514  84.3    83M   80M| 798  1.76 |   0     0 |  99M   93M
 289%  517M   54M|1513  83.2    81M   83M| 828  2.05 |   0     0 |  96M  100M
 321%  518M   51M|1553  81.0    82M   85M| 868  2.07 |   0     0 |  97M  103M
 276%  518M   51M|1453  84.1    78M   80M| 792  2.01 |   0     0 |  95M   96M
 250%  518M   52M|1460  90.4    79M   77M| 805  1.62 |   0     0 |  96M   93M
 221%  518M   51M|1482  84.3    85M   74M| 820  1.44 |   0     0 |  98M   87M
 319%  518M   53M|1536  84.6    89M   77M| 811  1.91 |   0     0 | 102M   88M
 296%  518M   55M|1545  82.9    84M   84M| 837  2.07 |   0     0 |  98M   96M
 320%  518M   51M|1480  86.2    86M   74M| 839  1.98 |   0     0 | 101M   94M
 274%  518M   51M|1515  87.4    83M   80M| 812  1.87 |   0     0 |  97M   94M
 221%  519M   53M|1451  86.2    82M   74M| 779  1.48 |   0     0 |  98M   89M
 251%  519M   53M|1441  89.0    84M   72M| 787  1.60 |   0     0 | 100M   88M
 301%  514M   51M|1564  79.4    84M   86M| 860  1.90 |   0     0 |  97M  100M
 287%  514M   51M|1512  83.9    81M   83M| 823  2.34 |   0     0 |  91M   94M
 309%  514M   47M|1481  88.4    86M   74M| 839  1.99 |   0     0 |  99M   91M
 269%  514M   57M|1565  82.5    87M   82M| 792  1.69 |   0     0 | 101M   87M
 253%  514M   51M|1425  89.6    77M   76M| 809  1.52 |   0     0 |  92M   97M
 322%  514M   56M|1664  75.4    86M   93M| 902  1.69 |   0     0 | 100M  103M
 284%  514M   54M|1424  92.1    77M   78M| 779  2.02 |   0     0 |  90M   92M
 330%  515M   52M|1587  77.6    85M   86M| 879  2.05 |   0     0 |  99M  102M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
