Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

21:45:01      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:45:02        0    195206   19.00    4.00    0.00    0.00   23.00    30  juicefs.v1.3.1
21:45:03        0    195206  204.00  136.00    0.00    0.00  340.00    48  juicefs.v1.3.1
21:45:04        0    195206  126.00   50.00    0.00    0.00  176.00    48  juicefs.v1.3.1
21:45:05        0    195206  103.00   43.00    0.00    0.00  146.00    48  juicefs.v1.3.1
21:45:06        0    195206  180.00   56.00    0.00    0.00  236.00    30  juicefs.v1.3.1
21:45:07        0    195206  130.00   51.00    0.00    0.00  181.00    30  juicefs.v1.3.1
21:45:08        0    195206  138.00   53.00    0.00    0.00  191.00    48  juicefs.v1.3.1
21:45:09        0    195206  126.00   63.00    0.00    0.00  189.00    48  juicefs.v1.3.1
21:45:10        0    195206  103.00   48.00    0.00    0.00  151.00    48  juicefs.v1.3.1
21:45:11        0    195206  108.00   52.00    0.00    0.00  160.00    48  juicefs.v1.3.1
21:45:12        0    195206  130.00   56.00    0.00    0.00  186.00    48  juicefs.v1.3.1
21:45:13        0    195206  134.00   54.00    0.00    0.00  188.00     7  juicefs.v1.3.1
21:45:14        0    195206  129.00   58.00    0.00    0.00  187.00     7  juicefs.v1.3.1
21:45:15        0    195206  117.00   58.00    0.00    0.00  175.00    54  juicefs.v1.3.1
21:45:16        0    195206   97.00   45.00    0.00    0.00  142.00    54  juicefs.v1.3.1
21:45:17        0    195206  120.00   54.00    0.00    0.00  174.00    54  juicefs.v1.3.1
21:45:18        0    195206  129.70   54.46    0.00    0.00  184.16    54  juicefs.v1.3.1
21:45:19        0    195206  131.00   55.00    0.00    0.00  186.00    54  juicefs.v1.3.1
21:45:20        0    195206  130.00   54.00    0.00    0.00  184.00    54  juicefs.v1.3.1
21:45:21        0    195206  105.00   50.00    0.00    0.00  155.00    54  juicefs.v1.3.1
21:45:22        0    195206  105.00   48.00    0.00    0.00  153.00    54  juicefs.v1.3.1
21:45:23        0    195206  118.00   65.00    0.00    0.00  183.00    28  juicefs.v1.3.1
21:45:24        0    195206  130.00   55.00    0.00    0.00  185.00    28  juicefs.v1.3.1
21:45:25        0    195206  135.00   51.00    0.00    0.00  186.00    28  juicefs.v1.3.1
21:45:26        0    195206  122.00   54.00    0.00    0.00  176.00    28  juicefs.v1.3.1
21:45:27        0    195206   89.00   53.00    0.00    0.00  142.00    54  juicefs.v1.3.1
21:45:28        0    195206  106.00   52.00    0.00    0.00  158.00    54  juicefs.v1.3.1
21:45:29        0    195206  123.00   60.00    0.00    0.00  183.00    54  juicefs.v1.3.1
21:45:30        0    195206  204.00   59.00    0.00    0.00  263.00    54  juicefs.v1.3.1
21:45:31        0    195206  129.00   55.00    0.00    0.00  184.00    54  juicefs.v1.3.1
21:45:32        0    195206  110.00   53.00    0.00    0.00  163.00    54  juicefs.v1.3.1
