1000, 7168, 0, 0, 0
2000, 7424, 0, 0, 0
3000, 7687, 0, 0, 0
4000, 6144, 0, 0, 0
5001, 7168, 0, 0, 0
6000, 7175, 0, 0, 0
7000, 5888, 0, 0, 0
8000, 6912, 0, 0, 0
9000, 6150, 0, 0, 0
10000, 7680, 0, 0, 0
11000, 8200, 0, 0, 0
12000, 8448, 0, 0, 0
13000, 8448, 0, 0, 0
14000, 5893, 0, 0, 0
15000, 6912, 0, 0, 0
16000, 5381, 0, 0, 0
17000, 6400, 0, 0, 0
18001, 5120, 0, 0, 0
19000, 8968, 0, 0, 0
20000, 8192, 0, 0, 0
21001, 6912, 0, 0, 0
22000, 7687, 0, 0, 0
23000, 6400, 0, 0, 0
24000, 6406, 0, 0, 0
25000, 6144, 0, 0, 0
26000, 6656, 0, 0, 0
27000, 7687, 0, 0, 0
28000, 6656, 0, 0, 0
29001, 5888, 0, 0, 0
30000, 7687, 0, 0, 0
31000, 7424, 0, 0, 0
32001, 7168, 0, 0, 0
33000, 6918, 0, 0, 0
34000, 6400, 0, 0, 0
35000, 8712, 0, 0, 0
36000, 8192, 0, 0, 0
37000, 6400, 0, 0, 0
38000, 7175, 0, 0, 0
39000, 7424, 0, 0, 0
40000, 8200, 0, 0, 0
41000, 7680, 0, 0, 0
42000, 7168, 0, 0, 0
43000, 7687, 0, 0, 0
44000, 6656, 0, 0, 0
45000, 8200, 0, 0, 0
46000, 7168, 0, 0, 0
47000, 5893, 0, 0, 0
48000, 6400, 0, 0, 0
49001, 7168, 0, 0, 0
50000, 9481, 0, 0, 0
51001, 6144, 0, 0, 0
52000, 7431, 0, 0, 0
53000, 7680, 0, 0, 0
54000, 7175, 0, 0, 0
55000, 5632, 0, 0, 0
56000, 6150, 0, 0, 0
57000, 6912, 0, 0, 0
58000, 7431, 0, 0, 0
59000, 7168, 0, 0, 0
60000, 8192, 0, 0, 0
61000, 7943, 0, 0, 0
62000, 5632, 0, 0, 0
63000, 5125, 0, 0, 0
64000, 6912, 0, 0, 0
65001, 7424, 0, 0, 0
66000, 6918, 0, 0, 0
67000, 5888, 0, 0, 0
68000, 7687, 0, 0, 0
69000, 8448, 0, 0, 0
70000, 8200, 0, 0, 0
71000, 6656, 0, 0, 0
72000, 7175, 0, 0, 0
73000, 7424, 0, 0, 0
74000, 7936, 0, 0, 0
75000, 6918, 0, 0, 0
76000, 6912, 0, 0, 0
77001, 7168, 0, 0, 0
78000, 6918, 0, 0, 0
79000, 7431, 0, 0, 0
80000, 8192, 0, 0, 0
81000, 5888, 0, 0, 0
82000, 7431, 0, 0, 0
83000, 6912, 0, 0, 0
84000, 6406, 0, 0, 0
85000, 8704, 0, 0, 0
86000, 7175, 0, 0, 0
87000, 7168, 0, 0, 0
88000, 7680, 0, 0, 0
89001, 7168, 0, 0, 0
90000, 6150, 0, 0, 0
91000, 7943, 0, 0, 0
92000, 6656, 0, 0, 0
93000, 7424, 0, 0, 0
94000, 6662, 0, 0, 0
95000, 7680, 0, 0, 0
96001, 6656, 0, 0, 0
97000, 7687, 0, 0, 0
98000, 7168, 0, 0, 0
99001, 8192, 0, 0, 0
100000, 6918, 0, 0, 0
101001, 8448, 0, 0, 0
102000, 6662, 0, 0, 0
103000, 5376, 0, 0, 0
104001, 6912, 0, 0, 0
105000, 6406, 0, 0, 0
106000, 5888, 0, 0, 0
107000, 7687, 0, 0, 0
108000, 5888, 0, 0, 0
109001, 7168, 0, 0, 0
110000, 6150, 0, 0, 0
111000, 4864, 0, 0, 0
112000, 6406, 0, 0, 0
113000, 6400, 0, 0, 0
114000, 6406, 0, 0, 0
115000, 6144, 0, 0, 0
116001, 6400, 0, 0, 0
117000, 7943, 0, 0, 0
118000, 7936, 0, 0, 0
119000, 6662, 0, 0, 0
120000, 8704, 0, 0, 0
121000, 7424, 0, 0, 0
122000, 6150, 0, 0, 0
123000, 7424, 0, 0, 0
124001, 6144, 0, 0, 0
125000, 7175, 0, 0, 0
126000, 6144, 0, 0, 0
127000, 5637, 0, 0, 0
128000, 6400, 0, 0, 0
129000, 6144, 0, 0, 0
130000, 6406, 0, 0, 0
131000, 7680, 0, 0, 0
132001, 8192, 0, 0, 0
133000, 7431, 0, 0, 0
134000, 8448, 0, 0, 0
135000, 8200, 0, 0, 0
136000, 7168, 0, 0, 0
137000, 6150, 0, 0, 0
138000, 5888, 0, 0, 0
139001, 5632, 0, 0, 0
140000, 7431, 0, 0, 0
141000, 6400, 0, 0, 0
142000, 7175, 0, 0, 0
143000, 5888, 0, 0, 0
144000, 7943, 0, 0, 0
145000, 7680, 0, 0, 0
146000, 6656, 0, 0, 0
147000, 7431, 0, 0, 0
148000, 6400, 0, 0, 0
149000, 6662, 0, 0, 0
150000, 5888, 0, 0, 0
151001, 7168, 0, 0, 0
152000, 7943, 0, 0, 0
153001, 7936, 0, 0, 0
154000, 7175, 0, 0, 0
155000, 8448, 0, 0, 0
156000, 5888, 0, 0, 0
157000, 6662, 0, 0, 0
158000, 6912, 0, 0, 0
159000, 6150, 0, 0, 0
160000, 6656, 0, 0, 0
161000, 7424, 0, 0, 0
162000, 5893, 0, 0, 0
163000, 6656, 0, 0, 0
164001, 7680, 0, 0, 0
165000, 6406, 0, 0, 0
166000, 7168, 0, 0, 0
167000, 6662, 0, 0, 0
168000, 8192, 0, 0, 0
169000, 7168, 0, 0, 0
170000, 6918, 0, 0, 0
171000, 5888, 0, 0, 0
172000, 8960, 0, 0, 0
173000, 7943, 0, 0, 0
174000, 8192, 0, 0, 0
175001, 8192, 0, 0, 0
176000, 6406, 0, 0, 0
177000, 7168, 0, 0, 0
178000, 8200, 0, 0, 0
179000, 6912, 0, 0, 0
180001, 7168, 0, 0, 0
