Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

21:57:26      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:57:27        0    195206  109.00   67.00    0.00    0.00  176.00    48  juicefs.v1.3.1
21:57:28        0    195206  187.00   96.00    0.00    0.00  283.00    14  juicefs.v1.3.1
21:57:29        0    195206  200.00  139.00    0.00    0.00  339.00    22  juicefs.v1.3.1
21:57:30        0    195206  157.00   97.00    0.00    0.00  254.00    26  juicefs.v1.3.1
21:57:31        0    195206  190.00  109.00    0.00    0.00  299.00     1  juicefs.v1.3.1
21:57:32        0    195206  168.00  109.00    0.00    0.00  277.00    24  juicefs.v1.3.1
21:57:33        0    195206  211.00  129.00    0.00    0.00  340.00    26  juicefs.v1.3.1
21:57:34        0    195206  187.00  104.00    0.00    0.00  291.00     4  juicefs.v1.3.1
21:57:35        0    195206  187.00  117.00    0.00    0.00  304.00     4  juicefs.v1.3.1
21:57:36        0    195206  156.00   77.00    0.00    0.00  233.00    43  juicefs.v1.3.1
21:57:37        0    195206  167.00  104.00    0.00    0.00  271.00    44  juicefs.v1.3.1
21:57:38        0    195206  219.00  120.00    0.00    0.00  339.00    11  juicefs.v1.3.1
21:57:39        0    195206  167.00  113.00    0.00    0.00  280.00     2  juicefs.v1.3.1
21:57:40        0    195206  174.00  113.00    0.00    0.00  287.00     6  juicefs.v1.3.1
21:57:41        0    195206  177.00  115.00    0.00    0.00  292.00    10  juicefs.v1.3.1
21:57:42        0    195206  145.00  130.00    0.00    0.00  275.00    28  juicefs.v1.3.1
21:57:43        0    195206  164.00   98.00    0.00    0.00  262.00    28  juicefs.v1.3.1
21:57:44        0    195206  191.00  125.00    0.00    0.00  316.00    28  juicefs.v1.3.1
21:57:45        0    195206  173.00  114.00    0.00    0.00  287.00     2  juicefs.v1.3.1
21:57:46        0    195206  184.00  109.00    0.00    0.00  293.00     5  juicefs.v1.3.1
21:57:47        0    195206  147.00   82.00    0.00    0.00  229.00    25  juicefs.v1.3.1
21:57:48        0    195206  151.00   89.00    0.00    0.00  240.00    52  juicefs.v1.3.1
21:57:49        0    195206  159.00  101.00    0.00    0.00  260.00     0  juicefs.v1.3.1
21:57:50        0    195206  185.00  118.00    0.00    0.00  303.00    28  juicefs.v1.3.1
21:57:51        0    195206  174.00  112.00    0.00    0.00  286.00    31  juicefs.v1.3.1
21:57:52        0    195206  181.00  113.00    0.00    0.00  294.00     2  juicefs.v1.3.1
21:57:53        0    195206  127.00   89.00    0.00    0.00  216.00    41  juicefs.v1.3.1
21:57:54        0    195206  168.00   95.00    0.00    0.00  263.00    48  juicefs.v1.3.1
21:57:55        0    195206  170.00  117.00    0.00    0.00  287.00    48  juicefs.v1.3.1
21:57:56        0    195206  193.00  115.00    0.00    0.00  308.00    38  juicefs.v1.3.1
21:57:57        0    195206  175.00  109.00    0.00    0.00  284.00    38  juicefs.v1.3.1
21:57:58        0    195206  198.00  116.00    0.00    0.00  314.00    54  juicefs.v1.3.1
21:57:59        0    195206  129.00   74.00    0.00    0.00  203.00    48  juicefs.v1.3.1
21:58:00        0    195206  179.00   96.00    0.00    0.00  275.00    50  juicefs.v1.3.1
21:58:01        0    195206  169.00  102.00    0.00    0.00  271.00    52  juicefs.v1.3.1
21:58:02        0    195206  205.00   99.00    0.00    0.00  304.00    24  juicefs.v1.3.1
21:58:03        0    195206  171.00  105.00    0.00    0.00  276.00    44  juicefs.v1.3.1
21:58:04        0    195206  177.00   95.00    0.00    0.00  272.00    47  juicefs.v1.3.1
21:58:05        0    195206  134.00   79.00    0.00    0.00  213.00    52  juicefs.v1.3.1
21:58:06        0    195206  181.00   96.00    0.00    0.00  277.00    63  juicefs.v1.3.1
21:58:07        0    195206  182.00  102.00    0.00    0.00  284.00    28  juicefs.v1.3.1
21:58:08        0    195206  203.00  119.00    0.00    0.00  322.00     2  juicefs.v1.3.1
21:58:09        0    195206  165.00  118.00    0.00    0.00  283.00     2  juicefs.v1.3.1
21:58:10        0    195206  155.00   92.00    0.00    1.00  247.00    49  juicefs.v1.3.1
21:58:11        0    195206  139.00   84.00    0.00    0.00  223.00    49  juicefs.v1.3.1
21:58:12        0    195206  196.00  116.00    0.00    0.00  312.00    42  juicefs.v1.3.1
21:58:13        0    195206  191.09  105.94    0.00    0.00  297.03    51  juicefs.v1.3.1
21:58:14        0    195206  203.00  120.00    0.00    0.00  323.00    16  juicefs.v1.3.1
21:58:15        0    195206  166.00  103.00    0.00    0.00  269.00    16  juicefs.v1.3.1
21:58:16        0    195206  140.00   90.00    0.00    0.00  230.00    30  juicefs.v1.3.1
21:58:17        0    195206  163.00   85.00    0.00    0.00  248.00    26  juicefs.v1.3.1
21:58:18        0    195206  195.00  105.00    0.00    0.00  300.00    26  juicefs.v1.3.1
21:58:19        0    195206  182.00  104.00    0.00    0.00  286.00     6  juicefs.v1.3.1
21:58:20        0    195206  203.00  108.00    0.00    0.00  311.00    39  juicefs.v1.3.1
21:58:21        0    195206  161.00  110.00    0.00    0.00  271.00    39  juicefs.v1.3.1
21:58:22        0    195206  160.00   81.00    0.00    0.00  241.00    39  juicefs.v1.3.1
21:58:23        0    195206  201.00  127.00    0.00    0.00  328.00    41  juicefs.v1.3.1
21:58:24        0    195206  187.00  100.00    0.00    0.00  287.00    34  juicefs.v1.3.1
21:58:25        0    195206  201.00  126.00    0.00    0.00  327.00    36  juicefs.v1.3.1
21:58:26        0    195206  185.00   97.00    0.00    0.00  282.00    61  juicefs.v1.3.1
21:58:27        0    195206  152.00   87.00    0.00    0.00  239.00    46  juicefs.v1.3.1
21:58:28        0    195206   93.00   63.00    0.00    0.00  156.00    46  juicefs.v1.3.1
21:58:29        0    195206  120.00   76.00    0.00    0.00  196.00    46  juicefs.v1.3.1
21:58:30        0    195206   87.00   61.00    0.00    0.00  148.00    46  juicefs.v1.3.1
21:58:31        0    195206   95.00   63.00    0.00    0.00  158.00    46  juicefs.v1.3.1
21:58:32        0    195206  112.00   69.00    0.00    0.00  181.00    46  juicefs.v1.3.1
21:58:33        0    195206  128.00   75.00    0.00    0.00  203.00    46  juicefs.v1.3.1
21:58:34        0    195206  193.00   78.00    0.00    0.00  271.00    46  juicefs.v1.3.1
21:58:35        0    195206  143.00   66.00    0.00    0.00  209.00    46  juicefs.v1.3.1
21:58:36        0    195206  170.00   67.00    0.00    0.00  237.00    22  juicefs.v1.3.1
Average:        0    195206  167.96   99.79    0.00    0.01  267.75     -  juicefs.v1.3.1
