------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
65.0% 1336M  594M| 883   131     0   108M|  32  2.74 |   0     0 |   0   112M
79.5% 1336M  599M| 942   131     0   116M|  24  3.60 |   0     0 |   0   111M
79.6% 1336M  600M| 914   148     0   112M|  21  3.56 |   0     0 |   0   112M
79.0% 1336M  597M| 891   130     0   109M|  27  3.57 |   0     0 |   0   112M
70.2% 1336M  598M| 907   158     0   111M|  23  3.29 |   0     0 |   0   111M
63.2% 1336M  600M| 937   143     0   115M|  30  2.66 |   0     0 |   0   112M
67.7% 1336M  595M| 858   133     0   105M|  25  3.14 |   0     0 |   0   112M
82.3% 1336M  600M| 966   130     0   119M|  31  3.49 |   0     0 |   0   112M
75.4% 1336M  595M| 850   148     0   104M|  20  3.79 |   0     0 |   0   111M
79.7% 1336M  598M| 941   145     0   115M|  27  3.49 |   0     0 |   0   112M
65.6% 1336M  593M| 881   138     0   108M|  26  2.96 |   0     0 |   0   111M
67.8% 1336M  599M| 953   139     0   117M|  33  2.83 |   0     0 |   0   112M
77.7% 1336M  599M| 899   132     0   110M|  24  3.39 |   0     0 |   0   112M
79.9% 1336M  596M| 887   156     0   109M|  26  3.62 |   0     0 |   0   113M
77.6% 1336M  599M| 930   145     0   114M|  22  3.39 |   0     0 |   0   110M
75.6% 1336M  595M| 891   127     0   109M|  18  3.33 |   0     0 |   0   113M
65.8% 1336M  598M| 925   146     0   114M|  39  2.87 |   0     0 |   0   110M
68.2% 1336M  599M| 908   135     0   111M|  29  3.03 |   0     0 |   0   112M
76.8% 1336M  593M| 863   138     0   106M|  17  3.55 |   0     0 |   0   111M
79.8% 1336M  598M| 933   152     0   114M|  28  3.51 |   0     0 |   0   110M
79.5% 1336M  600M| 936   136     0   115M|  25  3.44 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
77.8% 1336M  593M| 863   117     0   106M|  29  3.35 |   0     0 |   0   113M
67.9% 1336M  598M| 943   161     0   116M|  32  2.86 |   0     0 |   0   111M
73.9% 1336M  593M| 884   140     0   108M|  22  3.38 |   0     0 |   0   112M
80.7% 1336M  598M| 931   135     0   114M|  20  3.50 |   0     0 |   0   111M
78.3% 1336M  600M| 916   142     0   112M|  23  3.50 |   0     0 |   0   111M
82.7% 1336M  597M| 906   139     0   111M|  35  3.50 |   0     0 |   0   112M
70.1% 1336M  598M| 916   139     0   112M|  31  3.20 |   0     0 |   0   111M
 102% 1329M  600M| 898   155     0   110M|  22  2.97 |   0     0 |   0   111M
78.9% 1329M  598M| 893   129     0   109M|  27  3.52 |   0     0 |   0   111M
84.4% 1330M  600M| 922   145     0   113M|  27  3.50 |   0     0 |   0   112M
78.9% 1330M  597M| 899   144     0   110M|  27  3.48 |   0     0 |   0   112M
85.6% 1330M  598M| 903   151     0   111M|  34  3.59 |   0     0 |   0   111M
72.0% 1330M  595M| 907   127     0   111M|  26  3.04 |   0     0 |   0   112M
77.3% 1330M  598M| 929   141     0   114M|  21  3.20 |   0     0 |   0   111M
88.5% 1330M  600M| 920   151     0   113M|  27  3.50 |   0     0 |   0   112M
78.2% 1330M  597M| 895   133     0   110M|  27  3.49 |   0     0 |   0   111M
85.0% 1331M  599M| 936   135     0   115M|  31  3.42 |   0     0 |   0   111M
74.5% 1331M  595M| 855   142     0   105M|  30  3.29 |   0     0 |   0   112M
62.6% 1331M  599M| 933   145     0   114M|  25  2.70 |   0     0 |   0   111M
71.6% 1331M  597M| 897   141     0   110M|  25  3.27 |   0     0 |   0   111M
82.3% 1331M  596M| 889   141     0   109M|  28  3.63 |   0     0 |   0   111M
80.0% 1331M  592M| 879   143     0   108M|  30  3.61 |   0     0 |   0   111M
84.0% 1331M  597M| 950   142     0   117M|  30  3.73 |   0     0 |   0   111M
65.5% 1331M  600M| 918   146     0   112M|  29  2.96 |   0     0 |   0   111M
63.0% 1331M  597M| 886   133     0   109M|  30  2.93 |   0     0 |   0   112M
80.7% 1331M  600M| 953   138     0   117M|  24  3.71 |   0     0 |   0   111M
82.5% 1331M  597M| 884   139     0   108M|  29  3.54 |   0     0 |   0   111M
81.9% 1331M  600M| 916   138     0   112M|  31  3.53 |   0     0 |   0   111M
74.3% 1331M  594M| 862   141     0   106M|  25  3.30 |   0     0 |   0   111M
65.0% 1331M  597M| 943   147     0   116M|  27  2.92 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
73.3% 1331M  600M| 933   145     0   115M|  32  3.38 |   0     0 |   0   111M
80.7% 1331M  598M| 877   132     0   107M|  26  3.70 |   0     0 |   0   112M
77.0% 1331M  599M| 935   136     0   115M|  34  3.44 |   0     0 |   0   111M
75.2% 1331M  600M| 911   144     0   112M|  29  3.36 |   0     0 |   0   112M
71.1% 1331M  596M| 880   139     0   108M|  27  3.32 |   0     0 |   0   112M
64.4% 1332M  599M| 922   151     0   113M|  29  2.99 |   0     0 |   0   111M
76.2% 1332M  595M| 896   132     0   110M|  26  3.51 |   0     0 |   0   112M
85.1% 1332M  598M| 930   140     0   114M|  33  3.70 |   0     0 |   0   112M
74.1% 1332M  594M| 887   137     0   109M|  26  3.39 |   0     0 |   0   112M
79.7% 1332M  598M| 930   142     0   114M|  29  3.47 |   0     0 |   0   111M
66.8% 1332M  600M| 938   137     0   115M|  28  3.13 |   0     0 |   0   112M
65.6% 1332M  599M| 879   145     0   108M|  22  3.09 |   0     0 |   0   110M
81.0% 1332M  599M| 919   147     0   113M|  25  3.59 |   0     0 |   0   112M
79.9% 1332M  598M| 913   128     0   112M|  35  3.52 |   0     0 |   0   112M
75.2% 1332M  596M| 904   149     0   111M|  27  3.49 |   0     0 |   0   112M
74.8% 1332M  600M| 916   131     0   112M|  20  3.47 |   0     0 |   0   111M
65.2% 1332M  597M| 889   153     0   109M|  25  3.16 |   0     0 |   0   112M
78.5% 1332M  598M| 916   137     0   112M|  36  3.49 |   0     0 |   0   112M
