------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1700M   12M|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 126% 1700M   13M| 270  1.33     0     0 | 258  1.37 |   0     0 |  85M   85M
 235% 1701M   51M|1557  63.5    56M   87M|1009  1.88 |   0     0 |  70M   94M
 287% 1701M   51M|1582  82.1    89M   79M| 876  1.84 |   0     0 | 102M   91M
 249% 1701M   55M|1527  84.3    87M   78M| 816  1.52 |   0     0 |  99M   86M
 259% 1701M   52M|1547  83.1    86M   81M| 845  2.08 |   0     0 |  97M   96M
 297% 1701M   50M|1627  75.1    86M   89M| 907  1.93 |   0     0 | 100M  105M
 361% 1701M   50M|1513  83.3    82M   82M| 831  2.30 |   0     0 |  95M   96M
 271% 1701M   52M|1574  75.8    79M   91M| 856  2.00 |   0     0 |  90M   99M
 256% 1701M   52M|1503  89.0    81M   81M| 822  1.86 |   0     0 |  92M   93M
 261% 1701M   54M|1530  87.2    85M   80M| 830  1.36 |   0     0 |  98M   91M
 297% 1701M   55M|1623  78.4    85M   89M| 880  1.97 |   0     0 |  97M   99M
 437% 1585M   49M|1503  84.1    87M   75M| 863  2.38 |   0     0 | 100M   94M
 294% 1585M   59M|1584  83.6    87M   84M| 814  1.93 |   0     0 | 102M   90M
 324% 1585M   57M|1515  84.6    85M   79M| 831  1.95 |   0     0 |  99M   94M
 255% 1585M   51M|1532  78.2    82M   84M| 874  1.67 |   0     0 |  97M  105M
 213% 1585M   55M|1455  84.5    80M   76M| 777  1.42 |   0     0 |  97M   89M
 272% 1585M   56M|1614  82.6    86M   88M| 870  1.81 |   0     0 |  98M   99M
 281% 1585M   55M|1509  82.5    78M   85M| 839  2.10 |   0     0 |  92M  101M
 372% 1182M   56M|1400  97.4    79M   72M| 774  2.08 |   0     0 |  98M   90M
 323%  866M   55M|1563  81.5    79M   90M| 850  2.05 |   0     0 |  92M  103M
 261%  547M   55M|1473  83.0    76M   84M| 802  1.69 |   0     0 |  87M   95M
 212%  547M   51M|1423  93.4    82M   70M| 803  1.55 |   0     0 |  98M   91M
 304%  519M   55M|1604  77.3    84M   89M| 864  1.92 |   0     0 |  98M   99M
 287%  519M   52M|1527  86.4    88M   77M| 835  1.93 |   0     0 | 100M   92M
 315%  519M   50M|1506  85.7    82M   81M| 855  2.09 |   0     0 |  96M   97M
 273%  519M   57M|1562  80.1    89M   78M| 817  1.68 |   0     0 | 103M   84M
 232%  519M   53M|1489  87.2    83M   78M| 825  1.47 |   0     0 |  97M   96M
 252%  519M   53M|1571  81.5    84M   85M| 870  1.67 |   0     0 |  99M  100M
 313%  519M   55M|1592  75.9    79M   93M| 865  2.16 |   0     0 |  91M  102M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 270%  519M   52M|1499  85.7    75M   86M| 821  2.06 |   0     0 |  84M   97M
 320%  520M   54M|1544  84.7    86M   81M| 849  2.00 |   0     0 |  99M   94M
 265%  520M   54M|1540  84.2    85M   82M| 837  1.82 |   0     0 |  98M   96M
 234%  520M   54M|1558  80.7    82M   84M| 858  1.52 |   0     0 |  95M   96M
 251%  520M   55M|1596  80.0    86M   86M| 880  1.62 |   0     0 |  99M   99M
 297%  520M   55M|1435  88.1    76M   78M| 791  2.01 |   0     0 |  91M   92M
 320%  523M   54M|1623  80.5    87M   89M| 890  2.04 |   0     0 | 102M  104M
 306%  523M   51M|1435  81.9    76M   78M| 794  2.16 |   0     0 |  90M   95M
 249%  514M   54M|1476  92.3    84M   74M| 806  1.63 |   0     0 |  99M   86M
 244%  515M   59M|1657  76.7    84M   95M| 880  1.51 |   0     0 | 100M  104M
 256%  515M   53M|1353  94.0    75M   71M| 773  1.91 |   0     0 |  89M   91M
 307%  515M   51M|1565  81.6    87M   81M| 854  2.44 |   0     0 | 103M   99M
 317%  516M   58M|1549  82.6    83M   85M| 815  2.46 |   0     0 |  99M   94M
 270%  516M   50M|1440  79.3    73M   83M| 840  2.00 |   0     0 |  85M  103M
 252%  517M   53M|1568  83.9    80M   88M| 827  1.54 |   0     0 |  93M   97M
 229%  517M   52M|1425  95.1    83M   70M| 792  1.51 |   0     0 |  97M   86M
 304%  517M   49M|1484  90.4    87M   74M| 825  1.84 |   0     0 | 103M   92M
 298%  518M   56M|1590  80.6    91M   81M| 818  1.89 |   0     0 | 104M   87M
 322%  518M   53M|1447  86.7    84M   72M| 832  2.03 |   0     0 | 102M   93M
 273%  518M   54M|1467  84.8    85M   72M| 781  1.85 |   0     0 | 102M   87M
 235%  519M   52M|1452  90.7    83M   75M| 789  1.46 |   0     0 |  99M   92M
 256%  520M   52M|1624  76.8    84M   91M| 894  1.71 |   0     0 |  97M  104M
 316%  521M   53M|1521  86.4    84M   81M| 831  2.08 |   0     0 |  98M   96M
 314%  521M   50M|1471  85.9    86M   72M| 814  1.98 |   0     0 | 100M   88M
 333%  523M   53M|1568  80.8    84M   86M| 845  1.98 |   0     0 |  96M   96M
 314%  523M   52M|1533  82.3    89M   77M| 844  1.83 |   0     0 | 102M   91M
 225%  519M   54M|1534  86.4    82M   83M| 827  1.43 |   0     0 |  97M   96M
 261%  519M   52M|1527  78.2    75M   90M| 858  1.80 |   0     0 |  87M  104M
 365%  519M   51M|1464  90.8    83M   75M| 789  2.04 |   0     0 |  96M   89M
 290%  519M   49M|1532  82.8    81M   84M| 852  1.95 |   0     0 |  97M  101M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 383%  519M   56M|1632  79.1    88M   90M| 854  2.20 |   0     0 | 100M   95M
 234%  519M   53M|1424  86.6    74M   81M| 796  1.79 |   0     0 |  88M   98M
 161%  519M   12M| 570  93.8    30M 6144K| 109  1.67 |   0     0 |  89M   73M
 190%  519M   11M|  14  0.33     0     0 |   2  0.74 |   0     0 |  79M   80M
 142%  519M   11M|  13  0.31     0     0 |   1  0.71 |   0     0 |  80M   80M
 175%  508M   11M|  14  0.38     0     0 |   2  0.93 |   0     0 |  78M   78M
 141%  508M   11M|  14  0.52     0     0 |   2  0.84 |   0     0 |  76M   76M
 140%  508M   11M|  13  0.27     0     0 |   1  0.63 |   0     0 |  78M   78M
 275%  508M 8192K|  14  0.27     0     0 |   2  0.71 |   0     0 |  28M   29M
 197%  508M 8192K|  13  0.30     0     0 |   1  0.72 |   0     0 |   0     0 
