Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

21:46:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:46:15        0    195206   71.00   55.00    0.00    0.00  126.00    56  juicefs.v1.3.1
21:46:16        0    195206  132.00   83.00    0.00    0.00  215.00    37  juicefs.v1.3.1
21:46:17        0    195206  160.00  109.00    0.00    0.00  269.00    37  juicefs.v1.3.1
21:46:18        0    195206  141.00  101.00    0.00    0.00  242.00    37  juicefs.v1.3.1
21:46:19        0    195206  167.00   97.00    0.00    0.00  264.00    37  juicefs.v1.3.1
21:46:20        0    195206  202.00  110.00    0.00    0.00  312.00    37  juicefs.v1.3.1
21:46:21        0    195206  224.00  125.00    0.00    0.00  349.00    37  juicefs.v1.3.1
21:46:22        0    195206  279.00  154.00    0.00    0.00  433.00    37  juicefs.v1.3.1
21:46:23        0    195206  203.00  121.00    0.00    0.00  324.00    37  juicefs.v1.3.1
21:46:24        0    195206  137.00   83.00    0.00    0.00  220.00    37  juicefs.v1.3.1
21:46:25        0    195206  156.00   98.00    0.00    0.00  254.00    37  juicefs.v1.3.1
21:46:26        0    195206  177.00  106.00    0.00    0.00  283.00    37  juicefs.v1.3.1
21:46:27        0    195206  169.00  105.00    0.00    0.00  274.00    37  juicefs.v1.3.1
21:46:28        0    195206  179.00  107.00    0.00    0.00  286.00    37  juicefs.v1.3.1
21:46:29        0    195206  157.00  101.00    0.00    0.00  258.00    37  juicefs.v1.3.1
21:46:30        0    195206  133.00   83.00    0.00    0.00  216.00    37  juicefs.v1.3.1
21:46:31        0    195206  137.00  111.00    0.00    0.00  248.00    37  juicefs.v1.3.1
21:46:32        0    195206  175.00  111.00    0.00    0.00  286.00    37  juicefs.v1.3.1
21:46:33        0    195206  172.00  103.00    0.00    0.00  275.00    37  juicefs.v1.3.1
21:46:34        0    195206  182.00  102.00    0.00    0.00  284.00    37  juicefs.v1.3.1
21:46:35        0    195206  181.00  100.00    0.00    0.00  281.00    37  juicefs.v1.3.1
21:46:36        0    195206  130.00   81.00    0.00    0.00  211.00    37  juicefs.v1.3.1
21:46:37        0    195206  165.00   92.00    0.00    0.00  257.00    37  juicefs.v1.3.1
21:46:38        0    195206  248.00  176.00    0.00    0.00  424.00    11  juicefs.v1.3.1
21:46:39        0    195206  169.00  111.00    0.00    0.00  280.00    13  juicefs.v1.3.1
21:46:40        0    195206  197.00  124.00    0.00    0.00  321.00    38  juicefs.v1.3.1
21:46:41        0    195206  137.00   99.00    0.00    0.00  236.00    22  juicefs.v1.3.1
21:46:42        0    195206  144.00   97.00    0.00    0.00  241.00    29  juicefs.v1.3.1
21:46:43        0    195206  151.00  113.00    0.00    0.00  264.00    30  juicefs.v1.3.1
21:46:44        0    195206  183.00  107.00    0.00    0.00  290.00    30  juicefs.v1.3.1
21:46:45        0    195206  159.00  101.00    0.00    0.00  260.00    32  juicefs.v1.3.1
21:46:46        0    195206  187.00   99.00    0.00    0.00  286.00    28  juicefs.v1.3.1
21:46:47        0    195206  131.00   77.00    0.00    0.00  208.00    53  juicefs.v1.3.1
21:46:48        0    195206  142.00   84.00    0.00    0.00  226.00    30  juicefs.v1.3.1
21:46:49        0    195206  196.00  116.00    0.00    0.00  312.00    61  juicefs.v1.3.1
21:46:50        0    195206  170.00  114.00    0.00    0.00  284.00    40  juicefs.v1.3.1
21:46:51        0    195206  207.00  118.00    0.00    0.00  325.00    46  juicefs.v1.3.1
21:46:52        0    195206  152.00  108.00    0.00    0.00  260.00    49  juicefs.v1.3.1
21:46:53        0    195206  155.00   81.00    0.00    0.00  236.00    54  juicefs.v1.3.1
21:46:54        0    195206  141.00  102.00    0.00    0.00  243.00    54  juicefs.v1.3.1
21:46:55        0    195206  172.00   97.00    0.00    0.00  269.00     8  juicefs.v1.3.1
21:46:56        0    195206  153.00   80.00    0.00    0.00  233.00     8  juicefs.v1.3.1
21:46:57        0    195206  177.00   92.00    0.00    0.00  269.00    43  juicefs.v1.3.1
21:46:58        0    195206  130.00   90.00    0.00    0.00  220.00     6  juicefs.v1.3.1
21:46:59        0    195206  146.00   78.00    0.00    0.00  224.00    55  juicefs.v1.3.1
21:47:00        0    195206  161.00   92.00    0.00    0.00  253.00    42  juicefs.v1.3.1
21:47:01        0    195206  199.00  120.00    0.00    0.00  319.00    14  juicefs.v1.3.1
21:47:02        0    195206  171.00  110.00    0.00    0.00  281.00     2  juicefs.v1.3.1
21:47:03        0    195206  171.00  114.00    0.00    0.00  285.00    20  juicefs.v1.3.1
21:47:04        0    195206  132.00  108.00    0.00    0.00  240.00    26  juicefs.v1.3.1
21:47:05        0    195206  147.00   86.00    0.00    0.00  233.00    28  juicefs.v1.3.1
21:47:06        0    195206  189.00   99.00    0.00    0.00  288.00    44  juicefs.v1.3.1
21:47:07        0    195206  188.00  126.00    0.00    0.00  314.00    21  juicefs.v1.3.1
21:47:08        0    195206  209.00  132.00    0.00    0.00  341.00    26  juicefs.v1.3.1
21:47:09        0    195206  187.00  106.00    0.00    0.00  293.00    48  juicefs.v1.3.1
21:47:10        0    195206  148.00   83.00    0.00    0.00  231.00    57  juicefs.v1.3.1
