ts	key	value
1786691636	juicefs_fuse_ops_durations_histogram_seconds_total	193
1786691636	juicefs_fuse_ops_durations_histogram_seconds_sum	0.068938515
1786691636	juicefs_used_buffer_size_bytes	0
1786691637	juicefs_fuse_ops_durations_histogram_seconds_total	8077
1786691637	juicefs_fuse_ops_durations_histogram_seconds_sum	31.051817942999893
1786691637	juicefs_fuse_ops_total_write	7488
1786691637	juicefs_object_request_durations_histogram_seconds_PUT_total	6319
1786691637	juicefs_object_request_durations_histogram_seconds_PUT_sum	54.69823277800001
1786691637	juicefs_used_buffer_size_bytes	314834944
1786691638	juicefs_fuse_ops_durations_histogram_seconds_total	25770
1786691638	juicefs_fuse_ops_durations_histogram_seconds_sum	144.88945341399975
1786691638	juicefs_fuse_ops_total_write	25170
1786691638	juicefs_object_request_durations_histogram_seconds_PUT_total	24029
1786691638	juicefs_object_request_durations_histogram_seconds_PUT_sum	204.95880626200105
1786691638	juicefs_used_buffer_size_bytes	307494912
1786691639	juicefs_fuse_ops_durations_histogram_seconds_total	44512
1786691639	juicefs_fuse_ops_durations_histogram_seconds_sum	259.65272057200065
1786691639	juicefs_fuse_ops_total_write	43751
1786691639	juicefs_object_request_durations_histogram_seconds_PUT_total	42561
1786691639	juicefs_object_request_durations_histogram_seconds_PUT_sum	355.37170080000107
1786691639	juicefs_used_buffer_size_bytes	320864256
1786691640	juicefs_fuse_ops_durations_histogram_seconds_total	61824
1786691640	juicefs_fuse_ops_durations_histogram_seconds_sum	369.8774697210011
1786691640	juicefs_fuse_ops_total_write	61052
1786691640	juicefs_object_request_durations_histogram_seconds_PUT_total	59913
1786691640	juicefs_object_request_durations_histogram_seconds_PUT_sum	505.7734783970027
1786691640	juicefs_used_buffer_size_bytes	305397760
1786691641	juicefs_fuse_ops_durations_histogram_seconds_total	80141
1786691641	juicefs_fuse_ops_durations_histogram_seconds_sum	481.8427591259988
1786691641	juicefs_fuse_ops_total_write	79366
1786691641	juicefs_object_request_durations_histogram_seconds_PUT_total	78208
1786691641	juicefs_object_request_durations_histogram_seconds_PUT_sum	656.9126761990105
1786691641	juicefs_used_buffer_size_bytes	308805632
1786691642	juicefs_fuse_ops_durations_histogram_seconds_total	99010
1786691642	juicefs_fuse_ops_durations_histogram_seconds_sum	593.1809031359928
1786691642	juicefs_fuse_ops_total_write	98207
1786691642	juicefs_object_request_durations_histogram_seconds_PUT_total	97045
1786691642	juicefs_object_request_durations_histogram_seconds_PUT_sum	807.0133988670069
1786691642	juicefs_used_buffer_size_bytes	314048512
1786691643	juicefs_fuse_ops_durations_histogram_seconds_total	116944
1786691643	juicefs_fuse_ops_durations_histogram_seconds_sum	707.3325557369994
1786691643	juicefs_fuse_ops_total_write	116125
