ts	key	value
1786694316	juicefs_fuse_ops_durations_histogram_seconds_total	4393255
1786694316	juicefs_fuse_ops_durations_histogram_seconds_sum	94069.54458306848
1786694316	juicefs_fuse_ops_total_write	4355765
1786694316	juicefs_object_request_durations_histogram_seconds_PUT_total	4677813
1786694316	juicefs_object_request_durations_histogram_seconds_PUT_sum	25068.242200028075
1786694316	juicefs_used_buffer_size_bytes	8388608
1786694317	juicefs_fuse_ops_durations_histogram_seconds_total	4402449
1786694317	juicefs_fuse_ops_durations_histogram_seconds_sum	94104.67536659748
1786694317	juicefs_fuse_ops_total_write	4364563
1786694317	juicefs_object_request_durations_histogram_seconds_PUT_total	4685853
1786694317	juicefs_object_request_durations_histogram_seconds_PUT_sum	25128.302219023008
1786694317	juicefs_used_buffer_size_bytes	325582848
1786694318	juicefs_fuse_ops_durations_histogram_seconds_total	4419817
1786694318	juicefs_fuse_ops_durations_histogram_seconds_sum	94216.18925024339
1786694318	juicefs_fuse_ops_total_write	4381770
1786694318	juicefs_object_request_durations_histogram_seconds_PUT_total	4704501
1786694318	juicefs_object_request_durations_histogram_seconds_PUT_sum	25278.965789022925
1786694318	juicefs_used_buffer_size_bytes	295960576
1786694319	juicefs_fuse_ops_durations_histogram_seconds_total	4438354
1786694319	juicefs_fuse_ops_durations_histogram_seconds_sum	94326.57542127423
1786694319	juicefs_fuse_ops_total_write	4400294
1786694319	juicefs_object_request_durations_histogram_seconds_PUT_total	4724270
1786694319	juicefs_object_request_durations_histogram_seconds_PUT_sum	25429.45814353369
1786694319	juicefs_used_buffer_size_bytes	308019200
1786694320	juicefs_fuse_ops_durations_histogram_seconds_total	4456632
1786694320	juicefs_fuse_ops_durations_histogram_seconds_sum	94437.89804128183
1786694320	juicefs_fuse_ops_total_write	4418603
1786694320	juicefs_object_request_durations_histogram_seconds_PUT_total	4742773
1786694320	juicefs_object_request_durations_histogram_seconds_PUT_sum	25580.78435064363
1786694320	juicefs_used_buffer_size_bytes	319291392
1786694321	juicefs_fuse_ops_durations_histogram_seconds_total	4475714
1786694321	juicefs_fuse_ops_durations_histogram_seconds_sum	94550.24415671246
1786694321	juicefs_fuse_ops_total_write	4437631
1786694321	juicefs_object_request_durations_histogram_seconds_PUT_total	4762956
1786694321	juicefs_object_request_durations_histogram_seconds_PUT_sum	25732.513976310744
1786694321	juicefs_used_buffer_size_bytes	317718528
1786694322	juicefs_fuse_ops_durations_histogram_seconds_total	4493512
1786694322	juicefs_fuse_ops_durations_histogram_seconds_sum	94661.66293617188
1786694322	juicefs_fuse_ops_total_write	4455416
1786694322	juicefs_object_request_durations_histogram_seconds_PUT_total	4782039
1786694322	juicefs_object_request_durations_histogram_seconds_PUT_sum	25881.55706548083
1786694322	juicefs_used_buffer_size_bytes	327155712
1786694323	juicefs_fuse_ops_durations_histogram_seconds_total	4510765
1786694323	juicefs_fuse_ops_durations_histogram_seconds_sum	94778.22335417787
1786694323	juicefs_fuse_ops_total_write	4472513
1786694323	juicefs_object_request_durations_histogram_seconds_PUT_total	4799530
1786694323	juicefs_object_request_durations_histogram_seconds_PUT_sum	26032.410528231783
1786694323	juicefs_used_buffer_size_bytes	322437120
1786694324	juicefs_fuse_ops_durations_histogram_seconds_total	4524565
1786694324	juicefs_fuse_ops_durations_histogram_seconds_sum	94885.90299860231
1786694324	juicefs_fuse_ops_total_write	4486302
1786694324	juicefs_object_request_durations_histogram_seconds_PUT_total	4815724
1786694324	juicefs_object_request_durations_histogram_seconds_PUT_sum	26183.35583731884
1786694324	juicefs_used_buffer_size_bytes	13107200
1786694325	juicefs_fuse_ops_durations_histogram_seconds_total	4543112
1786694325	juicefs_fuse_ops_durations_histogram_seconds_sum	95002.17990681564
1786694325	juicefs_fuse_ops_total_write	4504838
1786694325	juicefs_object_request_durations_histogram_seconds_PUT_total	4834452
1786694325	juicefs_object_request_durations_histogram_seconds_PUT_sum	26332.305019726795
1786694325	juicefs_used_buffer_size_bytes	296747008
1786694326	juicefs_fuse_ops_durations_histogram_seconds_total	4559923
1786694326	juicefs_fuse_ops_durations_histogram_seconds_sum	95112.880915386
1786694326	juicefs_fuse_ops_total_write	4521638
1786694326	juicefs_object_request_durations_histogram_seconds_PUT_total	4851703
1786694326	juicefs_object_request_durations_histogram_seconds_PUT_sum	26479.166254849057
1786694326	juicefs_used_buffer_size_bytes	314834944
1786694327	juicefs_fuse_ops_durations_histogram_seconds_total	4567555
1786694327	juicefs_fuse_ops_durations_histogram_seconds_sum	95234.1361757357
1786694327	juicefs_fuse_ops_total_write	4529259
1786694327	juicefs_object_request_durations_histogram_seconds_PUT_total	4863103
1786694327	juicefs_object_request_durations_histogram_seconds_PUT_sum	26551.38917013799
1786694327	juicefs_used_buffer_size_bytes	8912896
1786694328	juicefs_fuse_ops_durations_histogram_seconds_total	4570871
1786694328	juicefs_fuse_ops_durations_histogram_seconds_sum	95364.2154315938
1786694328	juicefs_fuse_ops_total_write	4532414
1786694328	juicefs_object_request_durations_histogram_seconds_PUT_total	4868550
1786694328	juicefs_object_request_durations_histogram_seconds_PUT_sum	26561.95484841897
1786694328	juicefs_used_buffer_size_bytes	12582912
1786694329	juicefs_fuse_ops_durations_histogram_seconds_total	4573767
1786694329	juicefs_fuse_ops_durations_histogram_seconds_sum	95493.93325260584
1786694329	juicefs_fuse_ops_total_write	4535299
1786694329	juicefs_object_request_durations_histogram_seconds_PUT_total	4873207
1786694329	juicefs_object_request_durations_histogram_seconds_PUT_sum	26570.545891713962
1786694329	juicefs_used_buffer_size_bytes	15466496
1786694330	juicefs_fuse_ops_durations_histogram_seconds_total	4577468
1786694330	juicefs_fuse_ops_durations_histogram_seconds_sum	95623.51647668995
1786694330	juicefs_fuse_ops_total_write	4538991
1786694330	juicefs_object_request_durations_histogram_seconds_PUT_total	4878928
1786694330	juicefs_object_request_durations_histogram_seconds_PUT_sum	26581.77845767489
1786694330	juicefs_used_buffer_size_bytes	11796480
1786694331	juicefs_fuse_ops_durations_histogram_seconds_total	4583161
1786694331	juicefs_fuse_ops_durations_histogram_seconds_sum	95750.99589964638
1786694331	juicefs_fuse_ops_total_write	4544671
1786694331	juicefs_object_request_durations_histogram_seconds_PUT_total	4884639
1786694331	juicefs_object_request_durations_histogram_seconds_PUT_sum	26592.227674257774
1786694331	juicefs_used_buffer_size_bytes	8388608
1786694332	juicefs_fuse_ops_durations_histogram_seconds_total	4588316
1786694332	juicefs_fuse_ops_durations_histogram_seconds_sum	95874.30136077739
1786694332	juicefs_fuse_ops_total_write	4549815
