ts	key	value
1786693473	juicefs_fuse_ops_durations_histogram_seconds_total	193
1786693473	juicefs_fuse_ops_durations_histogram_seconds_sum	0.06585290200000005
1786693473	juicefs_used_buffer_size_bytes	0
1786693474	juicefs_fuse_ops_durations_histogram_seconds_total	8927
1786693474	juicefs_fuse_ops_durations_histogram_seconds_sum	32.37179573400001
1786693474	juicefs_fuse_ops_total_write	8364
1786693474	juicefs_object_request_durations_histogram_seconds_PUT_total	7221
1786693474	juicefs_object_request_durations_histogram_seconds_PUT_sum	56.050923851999976
1786693474	juicefs_used_buffer_size_bytes	306380800
1786693475	juicefs_fuse_ops_durations_histogram_seconds_total	28685
1786693475	juicefs_fuse_ops_durations_histogram_seconds_sum	142.2050195459999
1786693475	juicefs_fuse_ops_total_write	28087
1786693475	juicefs_object_request_durations_histogram_seconds_PUT_total	26907
1786693475	juicefs_object_request_durations_histogram_seconds_PUT_sum	206.72786866399994
1786693475	juicefs_used_buffer_size_bytes	322437120
1786693476	juicefs_fuse_ops_durations_histogram_seconds_total	48726
1786693476	juicefs_fuse_ops_durations_histogram_seconds_sum	252.777486042001
1786693476	juicefs_fuse_ops_total_write	47965
1786693476	juicefs_object_request_durations_histogram_seconds_PUT_total	46803
1786693476	juicefs_object_request_durations_histogram_seconds_PUT_sum	357.29283927599886
1786693476	juicefs_used_buffer_size_bytes	310902784
1786693477	juicefs_fuse_ops_durations_histogram_seconds_total	68190
1786693477	juicefs_fuse_ops_durations_histogram_seconds_sum	362.4732952540005
1786693477	juicefs_fuse_ops_total_write	67418
1786693477	juicefs_object_request_durations_histogram_seconds_PUT_total	66249
1786693477	juicefs_object_request_durations_histogram_seconds_PUT_sum	507.58306778499815
1786693477	juicefs_used_buffer_size_bytes	314834944
1786693478	juicefs_fuse_ops_durations_histogram_seconds_total	87395
1786693478	juicefs_fuse_ops_durations_histogram_seconds_sum	474.1511791390034
1786693478	juicefs_fuse_ops_total_write	86612
1786693478	juicefs_object_request_durations_histogram_seconds_PUT_total	85479
1786693478	juicefs_object_request_durations_histogram_seconds_PUT_sum	658.2655453680022
1786693478	juicefs_used_buffer_size_bytes	305397760
1786693479	juicefs_fuse_ops_durations_histogram_seconds_total	107020
1786693479	juicefs_fuse_ops_durations_histogram_seconds_sum	584.6816986459992
1786693479	juicefs_fuse_ops_total_write	106223
1786693479	juicefs_object_request_durations_histogram_seconds_PUT_total	105024
1786693479	juicefs_object_request_durations_histogram_seconds_PUT_sum	808.2029134140012
1786693479	juicefs_used_buffer_size_bytes	322437120
1786693480	juicefs_fuse_ops_durations_histogram_seconds_total	126003
1786693480	juicefs_fuse_ops_durations_histogram_seconds_sum	695.6923066399999
1786693480	juicefs_fuse_ops_total_write	125199
1786693480	juicefs_object_request_durations_histogram_seconds_PUT_total	124041
1786693480	juicefs_object_request_durations_histogram_seconds_PUT_sum	958.9127494649969
1786693480	juicefs_used_buffer_size_bytes	311951360
1786693481	juicefs_fuse_ops_durations_histogram_seconds_total	146455
1786693481	juicefs_fuse_ops_durations_histogram_seconds_sum	805.9267827070092
1786693481	juicefs_fuse_ops_total_write	145479
1786693481	juicefs_object_request_durations_histogram_seconds_PUT_total	144337
1786693481	juicefs_object_request_durations_histogram_seconds_PUT_sum	1109.4743847089917
1786693481	juicefs_used_buffer_size_bytes	310640640
1786693482	juicefs_fuse_ops_durations_histogram_seconds_total	165179
1786693482	juicefs_fuse_ops_durations_histogram_seconds_sum	918.9486590240131
1786693482	juicefs_fuse_ops_total_write	164202
1786693482	juicefs_object_request_durations_histogram_seconds_PUT_total	163665
1786693482	juicefs_object_request_durations_histogram_seconds_PUT_sum	1260.0101549939911
1786693482	juicefs_used_buffer_size_bytes	316145664
1786693483	juicefs_fuse_ops_durations_histogram_seconds_total	182112
1786693483	juicefs_fuse_ops_durations_histogram_seconds_sum	1032.0957346370046
1786693483	juicefs_fuse_ops_total_write	181124
1786693483	juicefs_object_request_durations_histogram_seconds_PUT_total	182055
1786693483	juicefs_object_request_durations_histogram_seconds_PUT_sum	1410.3598159400028
1786693483	juicefs_used_buffer_size_bytes	293339136
1786693484	juicefs_fuse_ops_durations_histogram_seconds_total	199325
1786693484	juicefs_fuse_ops_durations_histogram_seconds_sum	1147.456999654996
1786693484	juicefs_fuse_ops_total_write	198310
1786693484	juicefs_object_request_durations_histogram_seconds_PUT_total	200586
