ts	key	value
1786691944	juicefs_fuse_ops_durations_histogram_seconds_total	2565076
1786691944	juicefs_fuse_ops_durations_histogram_seconds_sum	34477.163597046376
1786691944	juicefs_fuse_ops_total_write	2551100
1786691944	juicefs_object_request_durations_histogram_seconds_PUT_total	2723388
1786691944	juicefs_object_request_durations_histogram_seconds_PUT_sum	17668.353322648105
1786691944	juicefs_used_buffer_size_bytes	8388608
1786691945	juicefs_fuse_ops_durations_histogram_seconds_total	2573107
1786691945	juicefs_fuse_ops_durations_histogram_seconds_sum	34512.141819082106
1786691945	juicefs_fuse_ops_total_write	2558741
1786691945	juicefs_object_request_durations_histogram_seconds_PUT_total	2730231
1786691945	juicefs_object_request_durations_histogram_seconds_PUT_sum	17729.325906335194
1786691945	juicefs_used_buffer_size_bytes	309067776
1786691946	juicefs_fuse_ops_durations_histogram_seconds_total	2588159
1786691946	juicefs_fuse_ops_durations_histogram_seconds_sum	34629.10246098417
1786691946	juicefs_fuse_ops_total_write	2573618
1786691946	juicefs_object_request_durations_histogram_seconds_PUT_total	2746486
1786691946	juicefs_object_request_durations_histogram_seconds_PUT_sum	17879.875321857322
1786691946	juicefs_used_buffer_size_bytes	298582016
1786691947	juicefs_fuse_ops_durations_histogram_seconds_total	2602401
1786691947	juicefs_fuse_ops_durations_histogram_seconds_sum	34749.212167753176
1786691947	juicefs_fuse_ops_total_write	2587883
1786691947	juicefs_object_request_durations_histogram_seconds_PUT_total	2761865
1786691947	juicefs_object_request_durations_histogram_seconds_PUT_sum	18031.056942465635
1786691947	juicefs_used_buffer_size_bytes	301465600
1786691949	juicefs_fuse_ops_durations_histogram_seconds_total	2619743
1786691949	juicefs_fuse_ops_durations_histogram_seconds_sum	34861.18383112077
1786691949	juicefs_fuse_ops_total_write	2605202
1786691949	juicefs_object_request_durations_histogram_seconds_PUT_total	2779535
1786691949	juicefs_object_request_durations_histogram_seconds_PUT_sum	18181.56456376654
1786691949	juicefs_used_buffer_size_bytes	330301440
1786691950	juicefs_fuse_ops_durations_histogram_seconds_total	2634149
1786691950	juicefs_fuse_ops_durations_histogram_seconds_sum	34979.65899719381
1786691950	juicefs_fuse_ops_total_write	2619592
1786691950	juicefs_object_request_durations_histogram_seconds_PUT_total	2795095
1786691950	juicefs_object_request_durations_histogram_seconds_PUT_sum	18329.60328882946
1786691950	juicefs_used_buffer_size_bytes	335282176
1786691951	juicefs_fuse_ops_durations_histogram_seconds_total	2649492
1786691951	juicefs_fuse_ops_durations_histogram_seconds_sum	35097.45758634292
1786691951	juicefs_fuse_ops_total_write	2634921
1786691951	juicefs_object_request_durations_histogram_seconds_PUT_total	2811537
1786691951	juicefs_object_request_durations_histogram_seconds_PUT_sum	18481.525598031523
1786691951	juicefs_used_buffer_size_bytes	321650688
1786691952	juicefs_fuse_ops_durations_histogram_seconds_total	2666799
1786691952	juicefs_fuse_ops_durations_histogram_seconds_sum	35212.720872791535
1786691952	juicefs_fuse_ops_total_write	2652059
1786691952	juicefs_object_request_durations_histogram_seconds_PUT_total	2828881
1786691952	juicefs_object_request_durations_histogram_seconds_PUT_sum	18632.384026466665
1786691952	juicefs_used_buffer_size_bytes	340525056
1786691953	juicefs_fuse_ops_durations_histogram_seconds_total	2680556
1786691953	juicefs_fuse_ops_durations_histogram_seconds_sum	35332.74029966757
1786691953	juicefs_fuse_ops_total_write	2665801
1786691953	juicefs_object_request_durations_histogram_seconds_PUT_total	2843808
1786691953	juicefs_object_request_durations_histogram_seconds_PUT_sum	18782.684708823643
1786691953	juicefs_used_buffer_size_bytes	325320704
1786691954	juicefs_fuse_ops_durations_histogram_seconds_total	2692823
1786691954	juicefs_fuse_ops_durations_histogram_seconds_sum	35458.3928850975
1786691954	juicefs_fuse_ops_total_write	2678054
1786691954	juicefs_object_request_durations_histogram_seconds_PUT_total	2857248
1786691954	juicefs_object_request_durations_histogram_seconds_PUT_sum	18932.83246491375
1786691954	juicefs_used_buffer_size_bytes	333447168
1786691955	juicefs_fuse_ops_durations_histogram_seconds_total	2707373
1786691955	juicefs_fuse_ops_durations_histogram_seconds_sum	35577.41877521003
1786691955	juicefs_fuse_ops_total_write	2692602
1786691955	juicefs_object_request_durations_histogram_seconds_PUT_total	2872257
1786691955	juicefs_object_request_durations_histogram_seconds_PUT_sum	19083.665035577425
1786691955	juicefs_used_buffer_size_bytes	324272128
1786691956	juicefs_fuse_ops_durations_histogram_seconds_total	2720824
