------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.2%  718M  256K|  40  0.33     0     0 |   4  0.89 |   0     0 |   0     0 
 3.3%  718M  256K|  40  0.34     0     0 |   5  1.08 |   0     0 |   0     0 
 3.6%  718M  256K|  39  0.33     0     0 |   3  0.89 |   0     0 |   0     0 
 3.5%  718M  256K|  40  0.36     0     0 |   4  0.89 |   0     0 |   0     0 
 3.6%  718M  256K|  40  0.37     0     0 |   4  0.99 |   0     0 |   0     0 
 3.2%  718M  256K|  40  0.35     0     0 |   4  0.78 |   0     0 |   0     0 
 4.0%  718M  256K|  39  0.32     0     0 |   3  0.85 |   0     0 |   0     0 
 3.2%  718M  256K|  40  0.34     0     0 |   4  0.84 |   0     0 |   0     0 
 3.5%  718M  256K|  40  0.36     0     0 |   4  0.89 |   0     0 |   0     0 
 3.3%  718M  256K|  40  0.36     0     0 |   4  1.01 |   0     0 |   0     0 
 3.5%  718M  256K|  40  0.35     0     0 |   5  1.05 |   0     0 |   0     0 
 2.5%  719M  256K|  40  0.24     0     0 |   4  0.77 |   0     0 |   0     0 
 3.2%  719M  256K|  39  0.31     0     0 |   3  0.85 |   0     0 |   0     0 
 4.5%  719M  256K|  40  0.54     0     0 |   4  1.03 |   0     0 |   0     0 
 3.4%  719M  256K|  40  0.36     0     0 |   4  0.92 |   0     0 |   0     0 
 3.8%  719M  256K|  40  0.37     0     0 |   4  0.97 |   0     0 |   0     0 
 3.0%  719M  256K|  39  0.32     0     0 |   3  0.82 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.1%  719M  256K|  40  0.32     0     0 |   4  0.83 |   0     0 |   0     0 
 4.6%  719M  256K|  40  0.34     0     0 |   4  0.87 |   0     0 |   0     0 
 3.1%  719M  256K|  40  0.35     0     0 |   4  0.90 |   0     0 |   0     0 
 3.5%  719M  256K|  40  0.34     0     0 |   5  1.19 |   0     0 |   0     0 
 3.9%  719M  256K|  39  0.38     0     0 |   3  0.86 |   0     0 |   0     0 
 3.2%  719M  256K|  40  0.32     0     0 |   4  0.91 |   0     0 |   0     0 
 3.4%  719M  256K|  40  0.34     0     0 |   4  0.87 |   0     0 |   0     0 
 3.5%  719M  256K|  40  0.37     0     0 |   4  1.01 |   0     0 |   0     0 
 3.8%  719M  256K|  40  0.40     0     0 |   4  0.95 |   0     0 |   0     0 
 3.1%  719M  256K|  39  0.35     0     0 |   3  0.93 |   0     0 |   0     0 
 3.4%  719M  256K|  40  0.35     0     0 |   4  0.87 |   0     0 |   0     0 
 2.8%  719M  256K|  40  0.24     0     0 |   4  0.83 |   0     0 |   0     0 
 3.0%  719M  256K|  40  0.35     0     0 |   4  0.95 |   0     0 |   0     0 
 4.6%  719M  256K|  40  0.36     0     0 |   5  1.21 |   0     0 |   0     0 
 3.1%  719M  256K|  39  0.32     0     0 |   3  0.86 |   0     0 |   0     0 
 3.7%  719M  256K|  40  0.35     0     0 |   4  0.95 |   0     0 |   0     0 
 3.8%  720M  256K|  40  0.35     0     0 |   4  0.96 |   0     0 |   0     0 
 3.5%  720M  256K|  40  0.35     0     0 |   5  1.03 |   0     0 |   0     0 
 3.3%  720M  256K|  40  0.38     0     0 |   4  0.90 |   0     0 |   0     0 
 3.7%  720M  256K|  39  0.36     0     0 |   3  0.98 |   0     0 |   0     0 
 3.2%  720M  256K|  40  0.35     0     0 |   4  0.96 |   0     0 |   0     0 
 3.4%  720M  256K|  40  0.35     0     0 |   4  0.92 |   0     0 |   0     0 
 3.1%  721M  256K|  40  0.33     0     0 |   4  0.84 |   0     0 |   0     0 
 3.5%  721M  256K|  40  0.36     0     0 |   5  1.19 |   0     0 |   0     0 
 4.5%  721M  256K|  39  0.34     0     0 |   3  0.86 |   0     0 |   0     0 
 3.8%  721M  256K|  40  0.33     0     0 |   4  0.79 |   0     0 |   0     0 
 3.5%  721M  256K|  40  0.36     0     0 |   4  0.96 |   0     0 |   0     0 
 3.5%  721M  256K|  40  0.35     0     0 |   4  0.89 |   0     0 |   0     0 
 2.5%  721M  256K|  40  0.34     0     0 |   4  0.96 |   0     0 |   0     0 
 3.9%  721M  256K|  39  0.36     0     0 |   3  0.85 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.1%  722M  256K|  40  0.36     0     0 |   4  1.00 |   0     0 |   0     0 
 4.0%  722M  256K|  40  0.35     0     0 |   4  0.99 |   0     0 |   0     0 
 3.1%  722M  256K|  40  0.36     0     0 |   4  0.88 |   0     0 |   0     0 
 3.4%  722M  256K|  40  0.32     0     0 |   5  1.00 |   0     0 |   0     0 
 2.9%  723M  256K|  39  0.33     0     0 |   3  0.98 |   0     0 |   0     0 
 3.6%  723M  256K|  40  0.36     0     0 |   4  0.93 |   0     0 |   0     0 
 4.1%  723M  256K|  40  0.34     0     0 |   4  0.85 |   0     0 |   0     0 
 3.6%  723M  256K|  40  0.34     0     0 |   4  0.86 |   0     0 |   0     0 
 3.0%  724M  256K|  40  0.37     0     0 |   4  0.95 |   0     0 |   0     0 
15.1%  726M  256K|  39  0.29     0     0 |   3  0.90 |   0     0 |   0     0 
 3.4%  726M  256K|  40  0.37     0     0 |   4  0.93 |   0     0 |   0     0 
 3.2%  726M  256K|  40  0.35     0     0 |   4  0.96 |   0     0 |   0     0 
 3.2%  726M  256K|  40  0.38     0     0 |   4  1.07 |   0     0 |   0     0 
 3.9%  726M  256K|  40  0.34     0     0 |   5  1.22 |   0     0 |   0     0 
34.7%  727M   63M| 776  0.15     0    87M|  29  0.70 |   0     0 |   0    24M
 108%  727M  237M|2355  0.15     0   287M|   6  1.62 |   0     0 |   0   113M
85.0%  727M  300M|1445  0.40     0   174M|   7  2.19 |   0     0 |   0   111M
63.2%  727M  299M| 948  0.79     0   111M|   6  1.57 |   0     0 |   0   112M
63.6%  727M  299M| 945  0.80     0   111M|   7  1.94 |   0     0 |   0   112M
58.4%  727M  299M| 933  0.84     0   109M|   7  1.75 |   0     0 |   0   110M
51.6%  727M  299M| 953  0.82     0   112M|   6  1.40 |   0     0 |   0   112M
63.7%  727M  299M| 941  0.82     0   111M|   6  1.98 |   0     0 |   0   111M
63.1%  727M  300M| 948  0.80     0   111M|   7  2.16 |   0     0 |   0   111M
60.1%  727M  299M| 945  0.80     0   111M|   7  1.86 |   0     0 |   0   112M
64.3%  727M  299M| 941  0.80     0   111M|   8  2.11 |   0     0 |   0   111M
52.0%  727M  299M| 952  0.85     0   111M|   6  1.29 |   0     0 |   0   111M
56.6%  727M  299M| 937  0.82     0   111M|   6  1.91 |   0     0 |   0   111M
65.1%  727M  299M| 952  0.79     0   112M|   6  1.66 |   0     0 |   0   111M
64.8%  727M  299M| 954  0.78     0   112M|   7  2.03 |   0     0 |   0   112M
61.4%  727M  300M| 941  0.81     0   111M|   7  1.96 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
61.3%  727M  300M| 943  0.80     0   111M|   6  1.68 |   0     0 |   0   111M
47.1%  727M  299M| 930  0.87     0   109M|   6  1.59 |   0     0 |   0   110M
60.9%  727M  299M| 962  0.79     0   114M|   7  1.98 |   0     0 |   0   113M
77.5%  728M  299M| 940  0.79     0   110M|   7  2.19 |   0     0 |   0   111M
74.0%  728M  299M| 929  0.81     0   109M|   7  1.73 |   0     0 |   0   110M
69.8%  728M  299M| 953  0.78     0   112M|   7  2.19 |   0     0 |   0   112M
59.4%  728M  298M| 940  0.82     0   111M|   6  1.89 |   0     0 |   0   111M
47.4%  728M  299M| 947  0.86     0   111M|   7  1.39 |   0     0 |   0   111M
58.7%  728M  299M| 948  0.81     0   112M|   6  1.51 |   0     0 |   0   111M
63.4%  728M  299M| 954  0.78     0   112M|   7  1.96 |   0     0 |   0   111M
60.4%  728M  299M| 938  0.82     0   111M|   7  1.96 |   0     0 |   0   111M
60.5%  728M  299M| 945  0.80     0   111M|   5  1.71 |   0     0 |   0   111M
48.4%  728M  299M| 947  0.86     0   111M|   7  1.52 |   0     0 |   0   111M
51.3%  728M  299M| 935  0.85     0   112M|   7  1.92 |   0     0 |   0   112M
62.2%  728M  300M| 943  0.79     0   112M|   6  2.15 |   0     0 |   0   112M
67.3%  728M  299M| 935  0.80     0   112M|   4  2.07 |   0     0 |   0   112M
68.6%  728M  299M| 926  0.82     0   110M|   6  2.16 |   0     0 |   0   112M
69.3%  728M  300M| 940  0.80     0   112M|   6  2.13 |   0     0 |   0   111M
42.8%  728M  276M| 741  0.86     0    87M|   6  1.55 |   0     0 |   0   111M
38.6%  728M  164M|  40  0.34     0     0 |   5  1.71 |   0     0 |   0   112M
41.7%  728M   51M|  39  0.36     0     0 |   5  2.13 |   0     0 |   0   112M
14.7%  728M  256K|  41  66.2     0     0 |   7  2.28 |   0     0 |   0    52M
 102%  728M  244M|2820  0.08     0   346M|  14  1.54 |   0     0 |   0   102M
67.9%  728M  299M|1379  0.46     0   167M|   6  1.67 |   0     0 |   0   112M
51.4%  728M  300M| 938  0.85     0   112M|   6  1.75 |   0     0 |   0   111M
66.1%  728M  300M| 934  0.80     0   112M|   5  1.78 |   0     0 |   0   112M
68.4%  728M  299M| 927  0.80     0   110M|   5  2.50 |   0     0 |   0   111M
61.1%  729M  300M| 938  0.84     0   112M|   6  2.21 |   0     0 |   0   111M
68.5%  729M  299M| 940  0.79     0   112M|   6  2.24 |   0     0 |   0   113M
50.4%  729M  300M| 935  0.85     0   112M|   5  1.29 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
55.9%  729M  300M| 940  0.83     0   112M|   5  2.10 |   0     0 |   0   112M
63.1%  729M  300M| 932  0.81     0   111M|   6  2.26 |   0     0 |   0   111M
61.0%  729M  299M| 932  0.81     0   111M|   5  1.58 |   0     0 |   0   111M
59.6%  729M  299M| 934  0.81     0   112M|   7  2.08 |   0     0 |   0   112M
62.1%  729M  299M| 929  0.81     0   110M|   5  2.40 |   0     0 |   0   111M
47.8%  729M  299M| 939  0.86     0   112M|   5  1.43 |   0     0 |   0   111M
55.5%  729M  300M| 937  0.83     0   112M|   6  1.79 |   0     0 |   0   111M
63.8%  729M  300M| 938  0.80     0   112M|   6  2.35 |   0     0 |   0   112M
60.6%  729M  299M| 924  0.82     0   110M|   6  1.93 |   0     0 |   0   111M
61.4%  729M  299M| 932  0.80     0   112M|   4  1.80 |   0     0 |   0   111M
65.8%  729M  300M| 936  0.83     0   111M|   6  2.08 |   0     0 |   0   111M
61.5%  729M  299M| 929  0.86     0   110M|   6  1.79 |   0     0 |   0   111M
67.9%  729M  299M| 938  0.81     0   112M|   5  1.77 |   0     0 |   0   111M
66.7%  729M  300M| 940  0.79     0   112M|   7  2.27 |   0     0 |   0   111M
61.0%  729M  299M| 928  0.79     0   111M|   6  2.07 |   0     0 |   0   111M
63.4%  729M  299M| 931  0.80     0   111M|   5  2.25 |   0     0 |   0   111M
47.5%  729M  299M| 926  0.88     0   110M|   6  1.71 |   0     0 |   0   111M
55.9%  729M  298M| 926  0.83     0   110M|   5  1.52 |   0     0 |   0   111M
62.4%  729M  299M| 938  0.81     0   112M|   6  2.39 |   0     0 |   0   112M
60.6%  729M  299M| 935  0.79     0   111M|   5  2.38 |   0     0 |   0   111M
57.7%  729M  299M| 932  0.82     0   111M|   5  1.55 |   0     0 |   0   112M
57.8%  729M  299M| 932  0.83     0   111M|   6  1.87 |   0     0 |   0   111M
50.1%  729M  300M| 934  0.87     0   112M|   7  1.57 |   0     0 |   0   111M
69.4%  729M  299M| 938  0.80     0   111M|   6  2.16 |   0     0 |   0   112M
70.9%  729M  299M| 919  0.80     0   110M|   4  1.91 |   0     0 |   0   111M
60.4%  729M  300M| 936  0.83     0   112M|   6  1.93 |   0     0 |   0   111M
47.7%  729M  196M| 105  0.67     0  8320K|   6  2.08 |   0     0 |   0   111M
42.5%  729M   84M|  40  0.40     0     0 |   6  1.97 |   0     0 |   0   111M
20.6%  729M  256K|  41  66.4     0     0 |   7  2.08 |   0     0 |   0    84M
76.8%  729M  165M|1938  0.08     0   235M|  12  1.36 |   0     0 |   0    71M
