------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 144% 1711M  600M| 948   117     0   111M| 448  2.31 |   0     0 |   0   111M
 168% 1711M  597M| 930   150     0   109M| 450  2.72 |   0     0 |   0   111M
 178% 1711M  600M| 988   138     0   115M| 450  2.89 |   0     0 |   0   111M
 168% 1711M  596M| 893   110     0   105M| 455  2.75 |   0     0 |   0   111M
 152% 1711M  600M|1003   159     0   115M| 445  2.45 |   0     0 |   0   111M
 150% 1711M  598M| 917   133     0   110M| 446  2.47 |   0     0 |   0   111M
 155% 1712M  596M| 941   129     0   110M| 463  2.45 |   0     0 |   0   112M
 178% 1712M  599M| 961   141     0   113M| 444  2.90 |   0     0 |   0   111M
 173% 1712M  594M| 919   136     0   107M| 455  2.90 |   0     0 |   0   111M
 174% 1712M  600M| 989   131     0   116M| 461  2.74 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 164% 1712M  599M| 948   123     0   111M| 447  2.57 |   0     0 |   0   111M
 147% 1712M  599M| 953   141     0   112M| 449  2.29 |   0     0 |   0   112M
 169% 1712M  595M| 921   140     0   108M| 444  2.73 |   0     0 |   0   111M
 171% 1712M  590M| 909   136     0   106M| 456  2.73 |   0     0 |   0   112M
 168% 1712M  598M|1000   127     0   117M| 443  2.72 |   0     0 |   0   110M
 149% 1712M  532M| 414   140     0    44M| 456  2.69 |   0     0 |   0   112M
 128% 1712M  420M|  57  0.30     0     0 | 449  2.57 |   0     0 |   0   111M
 106% 1712M  308M|  56  0.27     0     0 | 458  2.12 |   0     0 |   0   112M
 126% 1712M  197M|  43  0.28     0     0 | 448  2.62 |   0     0 |   0   111M
 126% 1712M   84M|  43  0.30     0     0 | 448  2.92 |   0     0 |   0   112M
85.1% 1712M 8192K| 299  2213     0     0 | 326  2.75 |   0     0 |   0    76M
 6.3% 1712M 8192K|  42  0.29     0     0 |   3  0.94 |   0     0 |   0     0 
14.6% 1712M 8192K| 176  0.79     0     0 | 123  1.00 |   0     0 |   0     0 
85.6% 1712M   62M| 926  9.56    10M   47M| 673  1.03 |   0     0 |  14M   31M
 206% 1713M  135M| 856   129    46M   40M| 434  1.72 |   0     0 |  98M   53M
 232% 1719M  154M| 898   142    48M   42M| 504  1.86 |   0     0 | 104M   56M
 214% 1720M  156M| 879   146    47M   40M| 456  1.63 |   0     0 | 103M   48M
 227% 1722M  157M| 904   144    46M   44M| 488  1.61 |   0     0 | 100M   53M
 178% 1722M  157M| 877   140    43M   44M| 473  1.40 |   0     0 | 100M   51M
 199% 1727M  159M| 885   145    47M   42M| 463  1.59 |   0     0 | 101M   49M
 235% 1742M  156M| 892   145    46M   42M| 489  1.78 |   0     0 | 102M   53M
 232% 1750M  155M| 845   152    42M   41M| 438  1.93 |   0     0 | 101M   54M
 220% 1752M  156M|1002   128    47M   54M| 536  1.83 |   0     0 |  98M   61M
 209% 1753M  155M| 949   135    43M   53M| 490  1.65 |   0     0 | 100M   64M
 196% 1753M  158M| 939   130    46M   48M| 494  1.41 |   0     0 | 103M   57M
 222% 1753M  157M| 865   149    46M   41M| 459  1.76 |   0     0 | 102M   53M
 231% 1753M  160M| 968   133    48M   50M| 487  1.88 |   0     0 | 102M   54M
 229% 1753M  156M| 955   142    46M   50M| 530  1.85 |   0     0 |  99M   58M
 203% 1753M  156M| 941   121    46M   50M| 479  1.62 |   0     0 |  98M   55M
 178% 1753M  154M| 886   141    44M   44M| 478  1.48 |   0     0 | 100M   52M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 184% 1753M  155M| 924   139    45M   48M| 487  1.50 |   0     0 |  98M   56M
 218% 1753M  156M| 874   141    46M   42M| 465  1.81 |   0     0 | 100M   51M
 224% 1754M  153M| 899   139    44M   46M| 474  1.94 |   0     0 | 101M   54M
 212% 1754M  155M| 900   169    48M   41M| 481  1.67 |   0     0 | 100M   47M
 187% 1754M  160M| 886   134    46M   41M| 459  1.44 |   0     0 | 100M   49M
 168% 1754M  160M| 856   152    40M   44M| 454  1.36 |   0     0 |  95M   53M
 195% 1754M  157M| 820   153    46M   35M| 434  1.64 |   0     0 | 103M   48M
 229% 1754M  159M| 854   155    46M   38M| 461  1.73 |   0     0 | 104M   48M
 219% 1754M  158M| 911   136    47M   44M| 459  1.79 |   0     0 | 102M   49M
 213% 1754M  155M| 869   144    46M   41M| 470  1.62 |   0     0 | 101M   51M
 198% 1754M  158M| 950   136    44M   52M| 501  1.66 |   0     0 | 100M   62M
 193% 1754M  154M| 927   147    45M   49M| 479  1.68 |   0     0 | 101M   61M
 230% 1754M  159M|1010   122    47M   55M| 537  1.88 |   0     0 |  99M   60M
 220% 1754M  156M| 860   148    45M   41M| 457  1.78 |   0     0 | 102M   51M
 209% 1754M  157M| 896   135    45M   44M| 476  1.74 |   0     0 |  98M   52M
 210% 1754M  158M| 917   146    48M   44M| 475  1.61 |   0     0 | 103M   51M
 185% 1754M  156M| 892   140    47M   42M| 470  1.46 |   0     0 | 100M   47M
 211% 1754M  157M| 974   127    47M   52M| 523  1.63 |   0     0 | 101M   57M
 225% 1754M  159M| 937   137    48M   46M| 507  1.83 |   0     0 | 101M   53M
 228% 1754M  156M| 875   156    46M   40M| 466  1.90 |   0     0 | 102M   48M
