------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 221% 1720M  149M| 828   147    50M   33M| 449  1.71 |   0     0 | 106M   44M
 212% 1721M  143M| 878   154    44M   43M| 481  1.64 |   0     0 | 101M   53M
 216% 1722M  146M| 896   143    45M   44M| 466  1.55 |   0     0 | 101M   52M
 178% 1722M  140M| 885   128    45M   44M| 476  1.44 |   0     0 |  98M   51M
 220% 1733M  144M| 845   159    47M   37M| 457  1.67 |   0     0 | 105M   49M
 244% 1747M  145M| 937   147    48M   46M| 506  1.81 |   0     0 | 102M   53M
 224% 1751M  148M| 927   125    42M   52M| 454  2.01 |   0     0 |  97M   58M
 218% 1752M  142M| 962   143    46M   50M| 539  1.71 |   0     0 | 100M   62M
 196% 1753M  142M| 961   134    45M   52M| 518  1.52 |   0     0 | 100M   64M
 211% 1753M  144M| 927   131    45M   50M| 463  1.61 |   0     0 | 103M   58M
 226% 1753M  141M| 837   160    47M   36M| 468  1.78 |   0     0 | 104M   51M
 235% 1753M  145M| 991   130    47M   53M| 518  1.88 |   0     0 | 100M   58M
 221% 1753M  142M| 947   129    46M   49M| 490  1.76 |   0     0 |  99M   53M
 183% 1753M  144M| 882   138    46M   43M| 484  1.53 |   0     0 |  99M   52M
 180% 1753M  145M| 906   144    46M   45M| 463  1.46 |   0     0 | 100M   51M
 198% 1753M  146M| 949   123    44M   51M| 481  1.59 |   0     0 |  98M   54M
 227% 1754M  145M| 885   161    46M   43M| 489  1.92 |   0     0 | 101M   57M
 212% 1754M  144M| 872   128    43M   44M| 445  1.87 |   0     0 |  99M   47M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 206% 1754M  144M| 926   165    49M   43M| 503  1.58 |   0     0 | 101M   50M
 176% 1754M  148M| 844   146    43M   40M| 441  1.40 |   0     0 |  98M   51M
 175% 1754M  142M| 861   152    43M   42M| 466  1.44 |   0     0 |  97M   52M
 216% 1754M  144M| 853   147    47M   38M| 452  1.72 |   0     0 | 104M   48M
 220% 1754M  145M| 809   165    47M   33M| 423  1.69 |   0     0 | 105M   42M
 219% 1754M  139M| 897   132    45M   44M| 475  1.76 |   0     0 | 102M   52M
 209% 1754M  143M| 951   130    45M   51M| 485  1.70 |   0     0 |  99M   59M
 191% 1754M  141M| 941   140    44M   50M| 498  1.56 |   0     0 | 100M   61M
 204% 1754M  146M| 930   141    47M   47M| 490  1.68 |   0     0 | 102M   57M
 233% 1754M  142M| 928   138    46M   47M| 505  1.99 |   0     0 | 102M   59M
 214% 1754M  147M| 920   136    47M   45M| 465  1.70 |   0     0 |  98M   49M
 209% 1754M  143M| 873   145    44M   43M| 480  1.76 |   0     0 |  99M   54M
 202% 1754M  143M| 900   145    49M   41M| 468  1.53 |   0     0 | 104M   48M
 186% 1754M  146M| 936   133    47M   47M| 493  1.45 |   0     0 | 101M   50M
 234% 1754M  148M|1032   127    50M   55M| 554  1.78 |   0     0 | 103M   59M
 223% 1754M  139M| 889   137    45M   44M| 483  1.84 |   0     0 | 100M   52M
 218% 1754M  139M| 852   156    45M   39M| 450  1.85 |   0     0 | 100M   46M
 215% 1754M  140M| 919   141    46M   46M| 472  1.72 |   0     0 | 102M   54M
 186% 1754M  146M| 961   131    46M   51M| 486  1.50 |   0     0 |  98M   54M
 184% 1755M  145M| 927   134    49M   45M| 500  1.44 |   0     0 |  99M   55M
 201% 1755M  149M| 907   129    46M   45M| 453  1.65 |   0     0 | 102M   48M
 224% 1755M  149M| 963   148    45M   50M| 502  1.87 |   0     0 |  98M   57M
 234% 1755M  143M| 942   135    45M   49M| 525  1.89 |   0     0 |  99M   61M
 212% 1755M  148M|1009   126    45M   60M| 533  1.81 |   0     0 |  99M   66M
 185% 1755M  146M| 917   145    46M   45M| 503  1.45 |   0     0 | 100M   53M
 199% 1756M  142M| 870   155    47M   39M| 479  1.49 |   0     0 | 105M   51M
 223% 1756M  140M| 900   137    47M   43M| 458  1.75 |   0     0 | 103M   53M
 233% 1756M  148M| 964   131    44M   54M| 511  2.01 |   0     0 |  98M   62M
 226% 1756M  144M| 908   129    48M   43M| 473  1.74 |   0     0 | 105M   53M
 192% 1757M  144M| 821   168    40M   43M| 436  1.67 |   0     0 |  98M   58M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 186% 1761M  143M| 983   126    49M   50M| 530  1.43 |   0     0 | 100M   58M
 225% 1766M  142M| 808   149    43M   37M| 404  1.53 |   0     0 | 103M   44M
 232% 1771M  142M| 899   159    46M   43M| 504  1.84 |   0     0 | 100M   55M
 227% 1774M  144M| 855   140    49M   36M| 411  1.65 |   0     0 | 104M   44M
 223% 1775M  145M| 893   149    44M   45M| 493  1.75 |   0     0 | 100M   55M
 204% 1776M  142M| 919   142    47M   44M| 497  1.49 |   0     0 | 103M   51M
 194% 1776M  145M| 972   133    48M   49M| 524  1.47 |   0     0 |  99M   55M
 217% 1776M  141M| 860   155    45M   39M| 449  1.74 |   0     0 | 103M   47M
 219% 1776M  141M| 914   136    46M   46M| 477  1.93 |   0     0 |  98M   48M
 230% 1776M  149M|1011   120    48M   53M| 546  1.86 |   0     0 | 101M   58M
 164% 1776M   39M| 733   185    38M   15M| 232  1.77 |   0     0 | 104M   42M
89.1% 1776M   12M| 132  45.1  3200K    0 |   5  0.93 |   0     0 |  81M   75M
 106% 1777M   11M|  57  0.33     0     0 |   5  0.65 |   0     0 |  76M   77M
 186% 1777M 8192K|  57  0.35     0     0 |   5  0.70 |   0     0 |  46M   48M
60.3% 1777M 8192K|  57  0.35     0     0 |   5  0.97 |   0     0 |   0     0 
 6.0% 1777M 8192K|  57  0.32     0     0 |   5  0.79 |   0     0 |   0     0 
 6.4% 1777M 8192K|  56  0.31     0     0 |   4  0.89 |   0     0 |   0     0 
 5.1% 1777M 8192K|  57  0.32     0     0 |   6  1.00 |   0     0 |   0     0 
 4.6% 1777M 8192K|  57  0.33     0     0 |   5  0.94 |   0     0 |   0     0 
 4.4% 1777M 8192K|  57  0.32     0     0 |   5  0.85 |   0     0 |   0     0 
 4.8% 1777M 8192K|  57  0.32     0     0 |   5  0.90 |   0     0 |   0     0 
 4.8% 1777M 8192K|  56  0.31     0     0 |   4  0.89 |   0     0 |   0     0 
 4.2% 1777M 8192K|  57  0.31     0     0 |   5  0.85 |   0     0 |   0     0 
