------ 11:18:04 ------
VmRSS:	   96104 kB
Threads:	39
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  392M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 504%  561M   18M|5223  1.96   277M  287M|2810  1.54 |   0     0 | 886M  892M
 861%  578M   18M|9045  1.71   506M  486M|4861  2.14 |   0     0 | 950M  930M
 938%  547M   17M|9161  1.68   490M  519M|4936  2.02 |   0     0 |1032M 1063M
 849%  533M   13M|8357  1.84   452M  463M|4482  1.73 |   0     0 |1103M 1115M
 854%  568M   14M|8490  1.82   463M  470M|4561  1.58 |   0     0 |1176M 1183M
 896%  569M   17M|8769  1.78   463M  500M|4729  2.32 |   0     0 |1087M 1122M
 882%  572M   16M|8504  1.82   467M  467M|4578  2.19 |   0     0 |1118M 1120M
 893%  557M   17M|8593  1.79   475M  470M|4601  1.82 |   0     0 |1114M 1106M
 844%  553M   16M|8161  1.89   445M  450M|4409  1.83 |   0     0 |1115M 1122M
 939%  551M   17M|8845  1.74   506M  467M|4730  1.82 |   0     0 |1167M 1126M
 832%  567M   19M|8177  1.90   453M  442M|4389  1.67 |   0     0 |1188M 1176M
 875%  561M   16M|8676  1.79   477M  477M|4669  1.97 |   0     0 |1124M 1126M
 853%  563M   17M|8262  1.88   449M  459M|4436  1.68 |   0     0 |1184M 1193M
 883%  550M   17M|8874  1.75   476M  496M|4775  1.86 |   0     0 |1065M 1085M
 807%  550M   16M|8011  1.93   450M  429M|4306  1.86 |   0     0 |1060M 1040M
 764%  544M   15M|7649  2.00   428M  411M|4082  1.61 |   0     0 |1084M 1068M
 774%  567M   16M|7784  2.03   421M  433M|4138  1.70 |   0     0 |1174M 1184M
 828%  532M   17M|8551  1.79   460M  480M|4334  1.76 |   0     0 |1168M 1188M
 822%  561M   16M|8310  1.88   461M  452M|4367  1.76 |   0     0 |1190M 1182M
 800%  554M   17M|8077  1.91   442M  441M|4353  1.66 |   0     0 |1152M 1149M
 823%  556M   16M|8375  1.86   458M  462M|4485  1.73 |   0     0 |1157M 1163M
 830%  536M   15M|8466  1.81   463M  466M|4567  1.60 |   0     0 |1144M 1146M
 794%  549M   15M|8367  1.86   445M  476M|4499  1.77 |   0     0 |1128M 1160M
 830%  538M   15M|8390  1.82   455M  464M|4522  1.51 |   0     0 |1208M 1216M
