ts	key	value
1786882213	juicefs_fuse_ops_durations_histogram_seconds_total	1922304
1786882213	juicefs_fuse_ops_durations_histogram_seconds_sum	111965.25127505933
1786882213	juicefs_fuse_ops_total_write	1874226
1786882213	juicefs_object_request_durations_histogram_seconds_PUT_total	2338610
1786882213	juicefs_object_request_durations_histogram_seconds_PUT_sum	10570.413042592338
1786882213	juicefs_used_buffer_size_bytes	8388608
1786882214	juicefs_fuse_ops_durations_histogram_seconds_total	1928242
1786882214	juicefs_fuse_ops_durations_histogram_seconds_sum	111979.53091715551
1786882214	juicefs_fuse_ops_total_write	1879768
1786882214	juicefs_object_request_durations_histogram_seconds_PUT_total	2343208
1786882214	juicefs_object_request_durations_histogram_seconds_PUT_sum	10602.46041235532
1786882214	juicefs_used_buffer_size_bytes	294649856
1786882215	juicefs_fuse_ops_durations_histogram_seconds_total	1945508
1786882215	juicefs_fuse_ops_durations_histogram_seconds_sum	112092.32301851893
1786882215	juicefs_fuse_ops_total_write	1897023
1786882215	juicefs_object_request_durations_histogram_seconds_PUT_total	2361903
1786882215	juicefs_object_request_durations_histogram_seconds_PUT_sum	10752.925446139341
1786882215	juicefs_used_buffer_size_bytes	315359232
1786882216	juicefs_fuse_ops_durations_histogram_seconds_total	1960530
1786882216	juicefs_fuse_ops_durations_histogram_seconds_sum	112209.32013116853
1786882216	juicefs_fuse_ops_total_write	1912029
1786882216	juicefs_object_request_durations_histogram_seconds_PUT_total	2378666
1786882216	juicefs_object_request_durations_histogram_seconds_PUT_sum	10900.723925520426
1786882216	juicefs_used_buffer_size_bytes	319029248
1786882217	juicefs_fuse_ops_durations_histogram_seconds_total	1978004
1786882217	juicefs_fuse_ops_durations_histogram_seconds_sum	112322.51863419345
1786882217	juicefs_fuse_ops_total_write	1929497
1786882217	juicefs_object_request_durations_histogram_seconds_PUT_total	2396888
1786882217	juicefs_object_request_durations_histogram_seconds_PUT_sum	11051.502676443424
1786882217	juicefs_used_buffer_size_bytes	316407808
1786882218	juicefs_fuse_ops_durations_histogram_seconds_total	1994373
1786882218	juicefs_fuse_ops_durations_histogram_seconds_sum	112435.56800618272
1786882218	juicefs_fuse_ops_total_write	1945746
1786882218	juicefs_object_request_durations_histogram_seconds_PUT_total	2414537
1786882218	juicefs_object_request_durations_histogram_seconds_PUT_sum	11196.052259185335
1786882218	juicefs_used_buffer_size_bytes	318767104
1786882219	juicefs_fuse_ops_durations_histogram_seconds_total	2013185
1786882219	juicefs_fuse_ops_durations_histogram_seconds_sum	112544.27110598751
1786882219	juicefs_fuse_ops_total_write	1964500
1786882219	juicefs_object_request_durations_histogram_seconds_PUT_total	2434245
1786882219	juicefs_object_request_durations_histogram_seconds_PUT_sum	11345.919996841189
1786882219	juicefs_used_buffer_size_bytes	305397760
1786882220	juicefs_fuse_ops_durations_histogram_seconds_total	2031345
1786882220	juicefs_fuse_ops_durations_histogram_seconds_sum	112658.6109539996
1786882220	juicefs_fuse_ops_total_write	1982655
