ts	key	value
1786879397	juicefs_fuse_ops_durations_histogram_seconds_total	188
1786879397	juicefs_fuse_ops_durations_histogram_seconds_sum	0.058366103999999995
1786879397	juicefs_used_buffer_size_bytes	0
1786879398	juicefs_fuse_ops_durations_histogram_seconds_total	8951
1786879398	juicefs_fuse_ops_durations_histogram_seconds_sum	31.88524633000014
1786879398	juicefs_fuse_ops_total_write	8366
1786879398	juicefs_object_request_durations_histogram_seconds_PUT_total	7520
1786879398	juicefs_object_request_durations_histogram_seconds_PUT_sum	57.81301278800008
1786879398	juicefs_used_buffer_size_bytes	308281344
1786879399	juicefs_fuse_ops_durations_histogram_seconds_total	22645
1786879399	juicefs_fuse_ops_durations_histogram_seconds_sum	154.4997628220002
1786879399	juicefs_fuse_ops_total_write	21898
1786879399	juicefs_object_request_durations_histogram_seconds_PUT_total	22359
1786879399	juicefs_object_request_durations_histogram_seconds_PUT_sum	207.9159087760022
1786879399	juicefs_used_buffer_size_bytes	364118016
1786879400	juicefs_fuse_ops_durations_histogram_seconds_total	35371
1786879400	juicefs_fuse_ops_durations_histogram_seconds_sum	274.195213956001
1786879400	juicefs_fuse_ops_total_write	34647
1786879400	juicefs_object_request_durations_histogram_seconds_PUT_total	36922
1786879400	juicefs_object_request_durations_histogram_seconds_PUT_sum	359.3699009439997
1786879400	juicefs_used_buffer_size_bytes	308805632
1786879402	juicefs_fuse_ops_durations_histogram_seconds_total	52325
1786879402	juicefs_fuse_ops_durations_histogram_seconds_sum	386.29043401899986
1786879402	juicefs_fuse_ops_total_write	51552
1786879402	juicefs_object_request_durations_histogram_seconds_PUT_total	54874
1786879402	juicefs_object_request_durations_histogram_seconds_PUT_sum	509.9632226320039
1786879402	juicefs_used_buffer_size_bytes	312213504
1786879403	juicefs_fuse_ops_durations_histogram_seconds_total	67709
1786879403	juicefs_fuse_ops_durations_histogram_seconds_sum	500.70298176899917
1786879403	juicefs_fuse_ops_total_write	66927
1786879403	juicefs_object_request_durations_histogram_seconds_PUT_total	71710
