ts	key	value
1786687128	juicefs_fuse_ops_durations_histogram_seconds_total	1721322
1786687128	juicefs_fuse_ops_durations_histogram_seconds_sum	58786.01360935481
1786687128	juicefs_fuse_ops_total_write	1695875
1786687128	juicefs_object_request_durations_histogram_seconds_PUT_total	1928067
1786687128	juicefs_object_request_durations_histogram_seconds_PUT_sum	8857.798554046942
1786687128	juicefs_used_buffer_size_bytes	8388608
1786687129	juicefs_fuse_ops_durations_histogram_seconds_total	1729280
1786687129	juicefs_fuse_ops_durations_histogram_seconds_sum	58825.45507366172
1786687129	juicefs_fuse_ops_total_write	1703437
1786687129	juicefs_object_request_durations_histogram_seconds_PUT_total	1934748
1786687129	juicefs_object_request_durations_histogram_seconds_PUT_sum	8918.295293177982
1786687129	juicefs_used_buffer_size_bytes	307494912
1786687130	juicefs_fuse_ops_durations_histogram_seconds_total	1743153
1786687130	juicefs_fuse_ops_durations_histogram_seconds_sum	58946.962712517095
1786687130	juicefs_fuse_ops_total_write	1717299
1786687130	juicefs_object_request_durations_histogram_seconds_PUT_total	1949796
1786687130	juicefs_object_request_durations_histogram_seconds_PUT_sum	9068.542205532009
1786687130	juicefs_used_buffer_size_bytes	337117184
1786687131	juicefs_fuse_ops_durations_histogram_seconds_total	1755816
1786687131	juicefs_fuse_ops_durations_histogram_seconds_sum	59071.300194114374
1786687131	juicefs_fuse_ops_total_write	1729945
1786687131	juicefs_object_request_durations_histogram_seconds_PUT_total	1964267
1786687131	juicefs_object_request_durations_histogram_seconds_PUT_sum	9218.70817922696
1786687131	juicefs_used_buffer_size_bytes	376700928
1786687132	juicefs_fuse_ops_durations_histogram_seconds_total	1767891
1786687132	juicefs_fuse_ops_durations_histogram_seconds_sum	59196.23627255425
1786687132	juicefs_fuse_ops_total_write	1741862
1786687132	juicefs_object_request_durations_histogram_seconds_PUT_total	1978423
1786687132	juicefs_object_request_durations_histogram_seconds_PUT_sum	9370.05288954589
1786687132	juicefs_used_buffer_size_bytes	383516672
1786687133	juicefs_fuse_ops_durations_histogram_seconds_total	1779408
1786687133	juicefs_fuse_ops_durations_histogram_seconds_sum	59316.883334410224
1786687133	juicefs_fuse_ops_total_write	1753371
1786687133	juicefs_object_request_durations_histogram_seconds_PUT_total	1992676
1786687133	juicefs_object_request_durations_histogram_seconds_PUT_sum	9520.696760752895
1786687133	juicefs_used_buffer_size_bytes	282329088
1786687134	juicefs_fuse_ops_durations_histogram_seconds_total	1792780
1786687134	juicefs_fuse_ops_durations_histogram_seconds_sum	59443.57335760168
1786687134	juicefs_fuse_ops_total_write	1766731
1786687134	juicefs_object_request_durations_histogram_seconds_PUT_total	2007849
1786687134	juicefs_object_request_durations_histogram_seconds_PUT_sum	9671.615859812862
1786687134	juicefs_used_buffer_size_bytes	308019200
1786687135	juicefs_fuse_ops_durations_histogram_seconds_total	1807090
1786687135	juicefs_fuse_ops_durations_histogram_seconds_sum	59562.04146181853
1786687135	juicefs_fuse_ops_total_write	1781030
1786687135	juicefs_object_request_durations_histogram_seconds_PUT_total	2023617
1786687135	juicefs_object_request_durations_histogram_seconds_PUT_sum	9819.483399005843
1786687135	juicefs_used_buffer_size_bytes	304611328
1786687136	juicefs_fuse_ops_durations_histogram_seconds_total	1820705
1786687136	juicefs_fuse_ops_durations_histogram_seconds_sum	59684.03411757836
1786687136	juicefs_fuse_ops_total_write	1794634
1786687136	juicefs_object_request_durations_histogram_seconds_PUT_total	2038590
1786687136	juicefs_object_request_durations_histogram_seconds_PUT_sum	9969.59845748078
1786687136	juicefs_used_buffer_size_bytes	308543488
1786687137	juicefs_fuse_ops_durations_histogram_seconds_total	1835740
1786687137	juicefs_fuse_ops_durations_histogram_seconds_sum	59802.45349054602
1786687137	juicefs_fuse_ops_total_write	1809507
1786687137	juicefs_object_request_durations_histogram_seconds_PUT_total	2054527
1786687137	juicefs_object_request_durations_histogram_seconds_PUT_sum	10120.673953953725
1786687137	juicefs_used_buffer_size_bytes	310640640
1786687138	juicefs_fuse_ops_durations_histogram_seconds_total	1851567
1786687138	juicefs_fuse_ops_durations_histogram_seconds_sum	59919.69643209927
1786687138	juicefs_fuse_ops_total_write	1825322
1786687138	juicefs_object_request_durations_histogram_seconds_PUT_total	2071376
1786687138	juicefs_object_request_durations_histogram_seconds_PUT_sum	10270.980584067729
1786687138	juicefs_used_buffer_size_bytes	315359232
1786687139	juicefs_fuse_ops_durations_histogram_seconds_total	1866856
1786687139	juicefs_fuse_ops_durations_histogram_seconds_sum	60035.84358982028
1786687139	juicefs_fuse_ops_total_write	1840599
1786687139	juicefs_object_request_durations_histogram_seconds_PUT_total	2087463
1786687139	juicefs_object_request_durations_histogram_seconds_PUT_sum	10421.305141313673
1786687139	juicefs_used_buffer_size_bytes	323223552
1786687140	juicefs_fuse_ops_durations_histogram_seconds_total	1881466
1786687140	juicefs_fuse_ops_durations_histogram_seconds_sum	60153.861234526004
1786687140	juicefs_fuse_ops_total_write	1855197
1786687140	juicefs_object_request_durations_histogram_seconds_PUT_total	2103269
1786687140	juicefs_object_request_durations_histogram_seconds_PUT_sum	10572.315890707738
1786687140	juicefs_used_buffer_size_bytes	305135616
1786687141	juicefs_fuse_ops_durations_histogram_seconds_total	1896401
1786687141	juicefs_fuse_ops_durations_histogram_seconds_sum	60265.80628247009
1786687141	juicefs_fuse_ops_total_write	1870120
1786687141	juicefs_object_request_durations_histogram_seconds_PUT_total	2119257
1786687141	juicefs_object_request_durations_histogram_seconds_PUT_sum	10722.179950562666
1786687141	juicefs_used_buffer_size_bytes	306970624
1786687142	juicefs_fuse_ops_durations_histogram_seconds_total	1911011
1786687142	juicefs_fuse_ops_durations_histogram_seconds_sum	60373.60403536468
1786687142	juicefs_fuse_ops_total_write	1884568
1786687142	juicefs_object_request_durations_histogram_seconds_PUT_total	2134835
1786687142	juicefs_object_request_durations_histogram_seconds_PUT_sum	10873.726482868706
1786687142	juicefs_used_buffer_size_bytes	289931264
1786687143	juicefs_fuse_ops_durations_histogram_seconds_total	1914915
1786687143	juicefs_fuse_ops_durations_histogram_seconds_sum	60474.10587988842
1786687143	juicefs_fuse_ops_total_write	1888460
1786687143	juicefs_object_request_durations_histogram_seconds_PUT_total	2142832
1786687143	juicefs_object_request_durations_histogram_seconds_PUT_sum	10910.783506259733
1786687143	juicefs_used_buffer_size_bytes	9437184
1786687144	juicefs_fuse_ops_durations_histogram_seconds_total	1917774
1786687144	juicefs_fuse_ops_durations_histogram_seconds_sum	60578.03295668533
1786687144	juicefs_fuse_ops_total_write	1891308
1786687144	juicefs_object_request_durations_histogram_seconds_PUT_total	2146049
1786687144	juicefs_object_request_durations_histogram_seconds_PUT_sum	10916.198436464696
1786687144	juicefs_used_buffer_size_bytes	8912896
1786687145	juicefs_fuse_ops_durations_histogram_seconds_total	1922073
1786687145	juicefs_fuse_ops_durations_histogram_seconds_sum	60679.39648370426
1786687145	juicefs_fuse_ops_total_write	1895596
1786687145	juicefs_object_request_durations_histogram_seconds_PUT_total	2151004
1786687145	juicefs_object_request_durations_histogram_seconds_PUT_sum	10924.48492805969
1786687145	juicefs_used_buffer_size_bytes	9961472
1786687146	juicefs_fuse_ops_durations_histogram_seconds_total	1927659
1786687146	juicefs_fuse_ops_durations_histogram_seconds_sum	60771.90983384324
1786687146	juicefs_fuse_ops_total_write	1901169
1786687146	juicefs_object_request_durations_histogram_seconds_PUT_total	2157859
1786687146	juicefs_object_request_durations_histogram_seconds_PUT_sum	10937.322285647728
1786687146	juicefs_used_buffer_size_bytes	12845056
1786687147	juicefs_fuse_ops_durations_histogram_seconds_total	1932639
1786687147	juicefs_fuse_ops_durations_histogram_seconds_sum	60868.03818485335
1786687147	juicefs_fuse_ops_total_write	1905988
1786687147	juicefs_object_request_durations_histogram_seconds_PUT_total	2163829
1786687147	juicefs_object_request_durations_histogram_seconds_PUT_sum	10947.269450334737
1786687147	juicefs_used_buffer_size_bytes	12582912
