ts	key	value
1786688446	juicefs_fuse_ops_durations_histogram_seconds_total	1334643
1786688446	juicefs_fuse_ops_durations_histogram_seconds_sum	67059.6799616676
1786688446	juicefs_fuse_ops_total_write	1305315
1786688446	juicefs_object_request_durations_histogram_seconds_PUT_total	1635555
1786688446	juicefs_object_request_durations_histogram_seconds_PUT_sum	6901.024975067922
1786688446	juicefs_used_buffer_size_bytes	8388608
1786688447	juicefs_fuse_ops_durations_histogram_seconds_total	1342888
1786688447	juicefs_fuse_ops_durations_histogram_seconds_sum	67093.86024167854
1786688447	juicefs_fuse_ops_total_write	1313014
1786688447	juicefs_object_request_durations_histogram_seconds_PUT_total	1642500
1786688447	juicefs_object_request_durations_histogram_seconds_PUT_sum	6956.608829882944
1786688447	juicefs_used_buffer_size_bytes	316932096
1786688448	juicefs_fuse_ops_durations_histogram_seconds_total	1359480
1786688448	juicefs_fuse_ops_durations_histogram_seconds_sum	67208.88612385822
1786688448	juicefs_fuse_ops_total_write	1329595
1786688448	juicefs_object_request_durations_histogram_seconds_PUT_total	1660764
1786688448	juicefs_object_request_durations_histogram_seconds_PUT_sum	7107.206498493966
1786688448	juicefs_used_buffer_size_bytes	292028416
1786688449	juicefs_fuse_ops_durations_histogram_seconds_total	1375073
1786688449	juicefs_fuse_ops_durations_histogram_seconds_sum	67325.06505320226
1786688449	juicefs_fuse_ops_total_write	1345177
1786688449	juicefs_object_request_durations_histogram_seconds_PUT_total	1678064
1786688449	juicefs_object_request_durations_histogram_seconds_PUT_sum	7258.183059718969
1786688449	juicefs_used_buffer_size_bytes	302252032
1786688450	juicefs_fuse_ops_durations_histogram_seconds_total	1391487
1786688450	juicefs_fuse_ops_durations_histogram_seconds_sum	67438.76040403129
1786688450	juicefs_fuse_ops_total_write	1361580
1786688450	juicefs_object_request_durations_histogram_seconds_PUT_total	1696122
1786688450	juicefs_object_request_durations_histogram_seconds_PUT_sum	7409.721661156961
1786688450	juicefs_used_buffer_size_bytes	325582848
1786688451	juicefs_fuse_ops_durations_histogram_seconds_total	1407818
1786688451	juicefs_fuse_ops_durations_histogram_seconds_sum	67550.33993164242
