ts	key	value
1786686913	juicefs_fuse_ops_durations_histogram_seconds_total	1206774
1786686913	juicefs_fuse_ops_durations_histogram_seconds_sum	37302.6432919495
1786686913	juicefs_fuse_ops_total_write	1190802
1786686913	juicefs_object_request_durations_histogram_seconds_PUT_total	1321106
1786686913	juicefs_object_request_durations_histogram_seconds_PUT_sum	6328.5831987434285
1786686913	juicefs_used_buffer_size_bytes	8388608
1786686914	juicefs_fuse_ops_durations_histogram_seconds_total	1215328
1786686914	juicefs_fuse_ops_durations_histogram_seconds_sum	37343.35844294156
1786686914	juicefs_fuse_ops_total_write	1198963
1786686914	juicefs_object_request_durations_histogram_seconds_PUT_total	1328369
1786686914	juicefs_object_request_durations_histogram_seconds_PUT_sum	6392.295449103469
1786686914	juicefs_used_buffer_size_bytes	331612160
1786686915	juicefs_fuse_ops_durations_histogram_seconds_total	1229540
1786686915	juicefs_fuse_ops_durations_histogram_seconds_sum	37464.2288841333
1786686915	juicefs_fuse_ops_total_write	1213008
1786686915	juicefs_object_request_durations_histogram_seconds_PUT_total	1343455
1786686915	juicefs_object_request_durations_histogram_seconds_PUT_sum	6541.323961592372
1786686915	juicefs_used_buffer_size_bytes	341835776
1786686916	juicefs_fuse_ops_durations_histogram_seconds_total	1244772
1786686916	juicefs_fuse_ops_durations_histogram_seconds_sum	37581.78906120521
1786686916	juicefs_fuse_ops_total_write	1228243
1786686916	juicefs_object_request_durations_histogram_seconds_PUT_total	1360098
1786686916	juicefs_object_request_durations_histogram_seconds_PUT_sum	6693.687442571328
1786686916	juicefs_used_buffer_size_bytes	318767104
1786686917	juicefs_fuse_ops_durations_histogram_seconds_total	1260328
1786686917	juicefs_fuse_ops_durations_histogram_seconds_sum	37693.02742750641
1786686917	juicefs_fuse_ops_total_write	1243770
1786686917	juicefs_object_request_durations_histogram_seconds_PUT_total	1376808
1786686917	juicefs_object_request_durations_histogram_seconds_PUT_sum	6844.1117557452735
1786686917	juicefs_used_buffer_size_bytes	306970624
1786686918	juicefs_fuse_ops_durations_histogram_seconds_total	1275822
1786686918	juicefs_fuse_ops_durations_histogram_seconds_sum	37806.87931661636
1786686918	juicefs_fuse_ops_total_write	1259260
1786686918	juicefs_object_request_durations_histogram_seconds_PUT_total	1392735
1786686918	juicefs_object_request_durations_histogram_seconds_PUT_sum	6988.280791720273
1786686918	juicefs_used_buffer_size_bytes	307494912
