ts	key	value
1786687347	juicefs_fuse_ops_durations_histogram_seconds_total	2201184
1786687347	juicefs_fuse_ops_durations_histogram_seconds_sum	80797.50986636599
1786687347	juicefs_fuse_ops_total_write	2166200
1786687347	juicefs_object_request_durations_histogram_seconds_PUT_total	2524344
1786687347	juicefs_object_request_durations_histogram_seconds_PUT_sum	11442.50490100408
1786687347	juicefs_used_buffer_size_bytes	8388608
1786687348	juicefs_fuse_ops_durations_histogram_seconds_total	2209721
1786687348	juicefs_fuse_ops_durations_histogram_seconds_sum	80835.91230280515
1786687348	juicefs_fuse_ops_total_write	2174186
1786687348	juicefs_object_request_durations_histogram_seconds_PUT_total	2531356
1786687348	juicefs_object_request_durations_histogram_seconds_PUT_sum	11502.641820733064
1786687348	juicefs_used_buffer_size_bytes	331350016
1786687349	juicefs_fuse_ops_durations_histogram_seconds_total	2224616
1786687349	juicefs_fuse_ops_durations_histogram_seconds_sum	80954.5474137668
1786687349	juicefs_fuse_ops_total_write	2189075
1786687349	juicefs_object_request_durations_histogram_seconds_PUT_total	2547377
1786687349	juicefs_object_request_durations_histogram_seconds_PUT_sum	11653.39066313716
1786687349	juicefs_used_buffer_size_bytes	331350016
1786687351	juicefs_fuse_ops_durations_histogram_seconds_total	2239514
1786687351	juicefs_fuse_ops_durations_histogram_seconds_sum	81070.09934295976
1786687351	juicefs_fuse_ops_total_write	2204022
1786687351	juicefs_object_request_durations_histogram_seconds_PUT_total	2564120
1786687351	juicefs_object_request_durations_histogram_seconds_PUT_sum	11804.32944918021
1786687351	juicefs_used_buffer_size_bytes	312475648
1786687352	juicefs_fuse_ops_durations_histogram_seconds_total	2253662
1786687352	juicefs_fuse_ops_durations_histogram_seconds_sum	81191.0598334717
1786687352	juicefs_fuse_ops_total_write	2218099
1786687352	juicefs_object_request_durations_histogram_seconds_PUT_total	2580416
1786687352	juicefs_object_request_durations_histogram_seconds_PUT_sum	11955.18508961225
1786687352	juicefs_used_buffer_size_bytes	312475648
1786687353	juicefs_fuse_ops_durations_histogram_seconds_total	2269189
1786687353	juicefs_fuse_ops_durations_histogram_seconds_sum	81308.51892524313
1786687353	juicefs_fuse_ops_total_write	2233615
1786687353	juicefs_object_request_durations_histogram_seconds_PUT_total	2597341
1786687353	juicefs_object_request_durations_histogram_seconds_PUT_sum	12104.944460016148
1786687353	juicefs_used_buffer_size_bytes	338165760
1786687354	juicefs_fuse_ops_durations_histogram_seconds_total	2284652
1786687354	juicefs_fuse_ops_durations_histogram_seconds_sum	81423.25342771666
1786687354	juicefs_fuse_ops_total_write	2248931
1786687354	juicefs_object_request_durations_histogram_seconds_PUT_total	2613728
1786687354	juicefs_object_request_durations_histogram_seconds_PUT_sum	12256.208178289062
1786687354	juicefs_used_buffer_size_bytes	333709312
1786687355	juicefs_fuse_ops_durations_histogram_seconds_total	2300979
1786687355	juicefs_fuse_ops_durations_histogram_seconds_sum	81536.64858896042
1786687355	juicefs_fuse_ops_total_write	2265231
1786687355	juicefs_object_request_durations_histogram_seconds_PUT_total	2630829
1786687355	juicefs_object_request_durations_histogram_seconds_PUT_sum	12406.402958628107
1786687355	juicefs_used_buffer_size_bytes	322699264
1786687356	juicefs_fuse_ops_durations_histogram_seconds_total	2315916
1786687356	juicefs_fuse_ops_durations_histogram_seconds_sum	81654.65367003862
1786687356	juicefs_fuse_ops_total_write	2280159
1786687356	juicefs_object_request_durations_histogram_seconds_PUT_total	2646634
1786687356	juicefs_object_request_durations_histogram_seconds_PUT_sum	12555.397961804087
1786687356	juicefs_used_buffer_size_bytes	308543488
1786687357	juicefs_fuse_ops_durations_histogram_seconds_total	2331464
1786687357	juicefs_fuse_ops_durations_histogram_seconds_sum	81770.20340001922
1786687357	juicefs_fuse_ops_total_write	2295696
1786687357	juicefs_object_request_durations_histogram_seconds_PUT_total	2663070
1786687357	juicefs_object_request_durations_histogram_seconds_PUT_sum	12705.619126302112
1786687357	juicefs_used_buffer_size_bytes	320339968
1786687358	juicefs_fuse_ops_durations_histogram_seconds_total	2344748
1786687358	juicefs_fuse_ops_durations_histogram_seconds_sum	81891.69463088315
1786687358	juicefs_fuse_ops_total_write	2308969
1786687358	juicefs_object_request_durations_histogram_seconds_PUT_total	2677543
1786687358	juicefs_object_request_durations_histogram_seconds_PUT_sum	12856.429501935001
1786687358	juicefs_used_buffer_size_bytes	331087872
1786687359	juicefs_fuse_ops_durations_histogram_seconds_total	2359118
1786687359	juicefs_fuse_ops_durations_histogram_seconds_sum	82010.42558910376
1786687359	juicefs_fuse_ops_total_write	2323178
1786687359	juicefs_object_request_durations_histogram_seconds_PUT_total	2693141
1786687359	juicefs_object_request_durations_histogram_seconds_PUT_sum	13007.191658160134
1786687359	juicefs_used_buffer_size_bytes	321650688
1786687360	juicefs_fuse_ops_durations_histogram_seconds_total	2375419
1786687360	juicefs_fuse_ops_durations_histogram_seconds_sum	82119.32592442968
1786687360	juicefs_fuse_ops_total_write	2339513
1786687360	juicefs_object_request_durations_histogram_seconds_PUT_total	2710698
1786687360	juicefs_object_request_durations_histogram_seconds_PUT_sum	13158.324365616058
1786687360	juicefs_used_buffer_size_bytes	303300608
1786687361	juicefs_fuse_ops_durations_histogram_seconds_total	2388494
1786687361	juicefs_fuse_ops_durations_histogram_seconds_sum	82225.95778408811
1786687361	juicefs_fuse_ops_total_write	2352532
1786687361	juicefs_object_request_durations_histogram_seconds_PUT_total	2726320
