ts	key	value
1786687776	juicefs_fuse_ops_durations_histogram_seconds_total	193
1786687776	juicefs_fuse_ops_durations_histogram_seconds_sum	0.06298320199999997
1786687776	juicefs_used_buffer_size_bytes	0
1786687777	juicefs_fuse_ops_durations_histogram_seconds_total	9710
1786687777	juicefs_fuse_ops_durations_histogram_seconds_sum	33.40196824899989
1786687777	juicefs_fuse_ops_total_write	8969
1786687777	juicefs_object_request_durations_histogram_seconds_PUT_total	8147
1786687777	juicefs_object_request_durations_histogram_seconds_PUT_sum	58.596025085999905
1786687777	juicefs_used_buffer_size_bytes	313720832
1786687778	juicefs_fuse_ops_durations_histogram_seconds_total	27436
1786687778	juicefs_fuse_ops_durations_histogram_seconds_sum	146.5991445279997
1786687778	juicefs_fuse_ops_total_write	26682
1786687778	juicefs_object_request_durations_histogram_seconds_PUT_total	27392
1786687778	juicefs_object_request_durations_histogram_seconds_PUT_sum	208.8961565589996
1786687778	juicefs_used_buffer_size_bytes	299630592
1786687779	juicefs_fuse_ops_durations_histogram_seconds_total	44517
1786687779	juicefs_fuse_ops_durations_histogram_seconds_sum	258.200480505
1786687779	juicefs_fuse_ops_total_write	43756
1786687779	juicefs_object_request_durations_histogram_seconds_PUT_total	46232
1786687779	juicefs_object_request_durations_histogram_seconds_PUT_sum	359.9919141800026
1786687779	juicefs_used_buffer_size_bytes	296747008
1786687780	juicefs_fuse_ops_durations_histogram_seconds_total	62099
1786687780	juicefs_fuse_ops_durations_histogram_seconds_sum	366.71893692499833
1786687780	juicefs_fuse_ops_total_write	61325
1786687780	juicefs_object_request_durations_histogram_seconds_PUT_total	64531
1786687780	juicefs_object_request_durations_histogram_seconds_PUT_sum	510.9361854190004
1786687780	juicefs_used_buffer_size_bytes	308281344
1786687781	juicefs_fuse_ops_durations_histogram_seconds_total	79113
1786687781	juicefs_fuse_ops_durations_histogram_seconds_sum	480.4161048299951
1786687781	juicefs_fuse_ops_total_write	78330
1786687781	juicefs_object_request_durations_histogram_seconds_PUT_total	82479
1786687781	juicefs_object_request_durations_histogram_seconds_PUT_sum	661.033769376001
1786687781	juicefs_used_buffer_size_bytes	307232768
1786687782	juicefs_fuse_ops_durations_histogram_seconds_total	95629
1786687782	juicefs_fuse_ops_durations_histogram_seconds_sum	594.8203251239946
1786687782	juicefs_fuse_ops_total_write	94686
1786687782	juicefs_object_request_durations_histogram_seconds_PUT_total	100182
1786687782	juicefs_object_request_durations_histogram_seconds_PUT_sum	812.003129299001
1786687782	juicefs_used_buffer_size_bytes	313262080
1786687783	juicefs_fuse_ops_durations_histogram_seconds_total	113523
1786687783	juicefs_fuse_ops_durations_histogram_seconds_sum	706.5486103269922
1786687783	juicefs_fuse_ops_total_write	112568
1786687783	juicefs_object_request_durations_histogram_seconds_PUT_total	118996
1786687783	juicefs_object_request_durations_histogram_seconds_PUT_sum	962.063222535998
1786687783	juicefs_used_buffer_size_bytes	311951360
1786687784	juicefs_fuse_ops_durations_histogram_seconds_total	128180
1786687784	juicefs_fuse_ops_durations_histogram_seconds_sum	825.5144721589912
1786687784	juicefs_fuse_ops_total_write	127215
1786687784	juicefs_object_request_durations_histogram_seconds_PUT_total	134460
1786687784	juicefs_object_request_durations_histogram_seconds_PUT_sum	1112.9355820650005
1786687784	juicefs_used_buffer_size_bytes	323747840
1786687785	juicefs_fuse_ops_durations_histogram_seconds_total	140774
1786687785	juicefs_fuse_ops_durations_histogram_seconds_sum	949.912192161992
1786687785	juicefs_fuse_ops_total_write	139797
1786687785	juicefs_object_request_durations_histogram_seconds_PUT_total	148395
1786687785	juicefs_object_request_durations_histogram_seconds_PUT_sum	1262.2855369340105
1786687785	juicefs_used_buffer_size_bytes	333709312
1786687786	juicefs_fuse_ops_durations_histogram_seconds_total	153253
1786687786	juicefs_fuse_ops_durations_histogram_seconds_sum	1073.2141412249855
1786687786	juicefs_fuse_ops_total_write	152265
1786687786	juicefs_object_request_durations_histogram_seconds_PUT_total	162020
1786687786	juicefs_object_request_durations_histogram_seconds_PUT_sum	1412.9427405959998
1786687786	juicefs_used_buffer_size_bytes	322437120
1786687787	juicefs_fuse_ops_durations_histogram_seconds_total	166859
1786687787	juicefs_fuse_ops_durations_histogram_seconds_sum	1193.235479455985
1786687787	juicefs_fuse_ops_total_write	165710
1786687787	juicefs_object_request_durations_histogram_seconds_PUT_total	176413
1786687787	juicefs_object_request_durations_histogram_seconds_PUT_sum	1565.1286251679967
1786687787	juicefs_used_buffer_size_bytes	302252032
1786687788	juicefs_fuse_ops_durations_histogram_seconds_total	178410
1786687788	juicefs_fuse_ops_durations_histogram_seconds_sum	1311.9016907849748
1786687788	juicefs_fuse_ops_total_write	177253
1786687788	juicefs_object_request_durations_histogram_seconds_PUT_total	189788
1786687788	juicefs_object_request_durations_histogram_seconds_PUT_sum	1701.3189058789994
1786687788	juicefs_used_buffer_size_bytes	292814848
1786687789	juicefs_fuse_ops_durations_histogram_seconds_total	187518
1786687789	juicefs_fuse_ops_durations_histogram_seconds_sum	1429.7367002429783
1786687789	juicefs_fuse_ops_total_write	186347
1786687789	juicefs_object_request_durations_histogram_seconds_PUT_total	200842
1786687789	juicefs_object_request_durations_histogram_seconds_PUT_sum	1776.9888969319868
1786687789	juicefs_used_buffer_size_bytes	10485760
1786687790	juicefs_fuse_ops_durations_histogram_seconds_total	190582
1786687790	juicefs_fuse_ops_durations_histogram_seconds_sum	1560.433749970983
1786687790	juicefs_fuse_ops_total_write	189400
1786687790	juicefs_object_request_durations_histogram_seconds_PUT_total	206710
1786687790	juicefs_object_request_durations_histogram_seconds_PUT_sum	1787.9585248659841
1786687790	juicefs_used_buffer_size_bytes	9437184
1786687791	juicefs_fuse_ops_durations_histogram_seconds_total	192756
