ts	key	value
1786688222	juicefs_fuse_ops_durations_histogram_seconds_total	915065
1786688222	juicefs_fuse_ops_durations_histogram_seconds_sum	44600.59400677582
1786688222	juicefs_fuse_ops_total_write	895450
1786688222	juicefs_object_request_durations_histogram_seconds_PUT_total	1106138
1786688222	juicefs_object_request_durations_histogram_seconds_PUT_sum	4673.543479015021
1786688222	juicefs_used_buffer_size_bytes	8388608
1786688223	juicefs_fuse_ops_durations_histogram_seconds_total	923647
1786688223	juicefs_fuse_ops_durations_histogram_seconds_sum	44634.57774471363
1786688223	juicefs_fuse_ops_total_write	903633
1786688223	juicefs_object_request_durations_histogram_seconds_PUT_total	1113507
1786688223	juicefs_object_request_durations_histogram_seconds_PUT_sum	4730.2823984390425
1786688223	juicefs_used_buffer_size_bytes	314048512
1786688224	juicefs_fuse_ops_durations_histogram_seconds_total	939739
1786688224	juicefs_fuse_ops_durations_histogram_seconds_sum	44749.380334999616
1786688224	juicefs_fuse_ops_total_write	919721
1786688224	juicefs_object_request_durations_histogram_seconds_PUT_total	1131285
1786688224	juicefs_object_request_durations_histogram_seconds_PUT_sum	4881.494555277052
1786688224	juicefs_used_buffer_size_bytes	311164928
1786688225	juicefs_fuse_ops_durations_histogram_seconds_total	952426
1786688225	juicefs_fuse_ops_durations_histogram_seconds_sum	44873.72790814712
1786688225	juicefs_fuse_ops_total_write	932248
1786688225	juicefs_object_request_durations_histogram_seconds_PUT_total	1145114
1786688225	juicefs_object_request_durations_histogram_seconds_PUT_sum	5031.840748334993
1786688225	juicefs_used_buffer_size_bytes	476315648
1786688226	juicefs_fuse_ops_durations_histogram_seconds_total	967421
1786688226	juicefs_fuse_ops_durations_histogram_seconds_sum	44991.86517825808
1786688226	juicefs_fuse_ops_total_write	947231
1786688226	juicefs_object_request_durations_histogram_seconds_PUT_total	1161880
1786688226	juicefs_object_request_durations_histogram_seconds_PUT_sum	5182.116060513986
1786688226	juicefs_used_buffer_size_bytes	341311488
1786688227	juicefs_fuse_ops_durations_histogram_seconds_total	983902
