Linux 5.15.0-181-generic (tikv-node) 	07/09/26 	_x86_64_	(64 CPU)

18:42:07      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
18:42:08        0    824504  138.00   74.00    0.00    0.00  212.00     4  juicefs.v1.3.1
18:42:09        0    824504  119.00  111.00    0.00    0.00  230.00    56  juicefs.v1.3.1
18:42:10        0    824504  101.00   96.00    0.00    0.00  197.00    42  juicefs.v1.3.1
18:42:11        0    824504   88.00   85.00    0.00    0.00  173.00    56  juicefs.v1.3.1
18:42:12        0    824504   74.00   76.00    0.00    0.00  150.00    56  juicefs.v1.3.1
18:42:13        0    824504   88.00   86.00    0.00    0.00  174.00    56  juicefs.v1.3.1
18:42:14        0    824504   85.00  102.00    0.00    0.00  187.00    56  juicefs.v1.3.1
18:42:15        0    824504   88.00   89.00    0.00    0.00  177.00    56  juicefs.v1.3.1
18:42:16        0    824504   73.00   94.00    0.00    0.00  167.00    19  juicefs.v1.3.1
18:42:17        0    824504   78.00   68.00    0.00    0.00  146.00    44  juicefs.v1.3.1
18:42:18        0    824504   73.00   80.00    0.00    0.00  153.00    55  juicefs.v1.3.1
18:42:19        0    824504   90.00   80.00    0.00    0.00  170.00     0  juicefs.v1.3.1
18:42:20        0    824504   97.00   90.00    0.00    0.00  187.00     0  juicefs.v1.3.1
18:42:21        0    824504   86.00   88.00    0.00    0.00  174.00     1  juicefs.v1.3.1
18:42:22        0    824504   84.00   89.00    0.00    0.00  173.00    32  juicefs.v1.3.1
18:42:23        0    824504   69.00   68.00    0.00    0.00  137.00    32  juicefs.v1.3.1
18:42:24        0    824504   83.00   80.00    0.00    0.00  163.00    40  juicefs.v1.3.1
18:42:25        0    824504   89.00  101.00    0.00    0.00  190.00    40  juicefs.v1.3.1
18:42:26        0    824504   88.00   90.00    0.00    0.00  178.00    40  juicefs.v1.3.1
18:42:27        0    824504   87.00   91.00    0.00    0.00  178.00    42  juicefs.v1.3.1
18:42:28        0    824504   81.00   77.00    0.00    0.00  158.00    40  juicefs.v1.3.1
18:42:29        0    824504   67.00   74.00    0.00    0.00  141.00    35  juicefs.v1.3.1
18:42:30        0    824504   96.00   83.00    0.00    0.00  179.00    35  juicefs.v1.3.1
18:42:31        0    824504   81.00   93.00    0.00    0.00  174.00    37  juicefs.v1.3.1
18:42:32        0    824504   93.00   86.00    0.00    0.00  179.00    35  juicefs.v1.3.1
18:42:33        0    824504   91.00   86.00    0.00    0.00  177.00    36  juicefs.v1.3.1
18:42:34        0    824504   79.00   79.00    0.00    0.00  158.00    40  juicefs.v1.3.1
18:42:35        0    824504   76.00   76.00    0.00    0.00  152.00    44  juicefs.v1.3.1
18:42:36        0    824504   91.00   87.00    0.00    0.00  178.00    44  juicefs.v1.3.1
18:42:37        0    824504   89.00   89.00    0.00    0.00  178.00    40  juicefs.v1.3.1
18:42:38        0    824504   85.00   95.00    0.00    0.00  180.00    40  juicefs.v1.3.1
18:42:39        0    824504   85.00   92.00    0.00    0.00  177.00    32  juicefs.v1.3.1
18:42:40        0    824504   69.00   73.00    0.00    0.00  142.00    32  juicefs.v1.3.1
18:42:41        0    824504   75.00   79.00    0.00    0.00  154.00    32  juicefs.v1.3.1
18:42:42        0    824504   91.00   90.00    0.00    0.00  181.00    44  juicefs.v1.3.1
