Linux 5.15.0-181-generic (tikv-node) 	07/09/26 	_x86_64_	(64 CPU)

18:26:56      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
18:26:57        0   4018153   15.00    7.00    0.00    0.00   22.00    36  juicefs.v1.3.1
18:26:58        0   4018153  105.00   84.00    0.00    0.00  189.00    38  juicefs.v1.3.1
18:26:59        0   4018153  119.00  101.00    0.00    0.00  220.00    36  juicefs.v1.3.1
18:27:00        0   4018153  121.00  101.00    0.00    0.00  222.00    38  juicefs.v1.3.1
18:27:01        0   4018153  121.00   95.00    0.00    0.00  216.00    15  juicefs.v1.3.1
18:27:02        0   4018153  111.00   80.00    0.00    0.00  191.00    17  juicefs.v1.3.1
18:27:03        0   4018153   93.00   72.00    0.00    0.00  165.00    12  juicefs.v1.3.1
18:27:04        0   4018153  130.00   84.00    0.00    0.00  214.00    12  juicefs.v1.3.1
18:27:05        0   4018153  118.00   99.00    0.00    0.00  217.00    12  juicefs.v1.3.1
18:27:06        0   4018153  117.00   98.00    0.00    0.00  215.00    14  juicefs.v1.3.1
18:27:07        0   4018153  117.00   98.00    0.00    0.00  215.00    14  juicefs.v1.3.1
18:27:08        0   4018153  101.00   77.00    0.00    0.00  178.00    61  juicefs.v1.3.1
18:27:09        0   4018153   88.00   79.00    0.00    0.00  167.00    44  juicefs.v1.3.1
18:27:10        0   4018153  114.00   91.00    0.00    0.00  205.00     5  juicefs.v1.3.1
18:27:11        0   4018153  123.00   98.00    0.00    0.00  221.00    42  juicefs.v1.3.1
18:27:12        0   4018153  125.00   95.00    0.00    0.00  220.00    40  juicefs.v1.3.1
18:27:13        0   4018153  115.00   99.00    0.00    0.00  214.00    42  juicefs.v1.3.1
18:27:14        0   4018153   88.00   81.00    0.00    0.00  169.00    42  juicefs.v1.3.1
18:27:15        0   4018153  108.00   75.00    0.00    0.00  183.00    63  juicefs.v1.3.1
18:27:16        0   4018153  107.00   86.00    0.00    0.00  193.00    63  juicefs.v1.3.1
18:27:17        0   4018153  131.00   94.00    0.00    0.00  225.00    20  juicefs.v1.3.1
18:27:18        0   4018153  122.00   90.00    0.00    0.00  212.00    19  juicefs.v1.3.1
18:27:19        0   4018153   95.00   96.00    0.00    0.00  191.00    24  juicefs.v1.3.1
18:27:20        0   4018153  115.00   66.00    0.00    0.00  181.00    31  juicefs.v1.3.1
18:27:21        0   4018153  104.00   94.00    0.00    0.00  198.00    47  juicefs.v1.3.1
18:27:22        0   4018153  119.00  100.00    0.00    0.00  219.00    21  juicefs.v1.3.1
18:27:23        0   4018153  122.00   99.00    0.00    0.00  221.00    21  juicefs.v1.3.1
18:27:24        0   4018153  115.00  101.00    0.00    0.00  216.00    50  juicefs.v1.3.1
18:27:25        0   4018153   88.00   86.00    0.00    0.00  174.00    27  juicefs.v1.3.1
18:27:26        0   4018153   89.00   82.00    0.00    0.00  171.00    48  juicefs.v1.3.1
18:27:27        0   4018153  117.00   91.00    0.00    0.00  208.00    50  juicefs.v1.3.1
18:27:28        0   4018153  123.00   91.00    0.00    0.00  214.00    50  juicefs.v1.3.1
18:27:29        0   4018153  111.00  110.00    0.00    0.00  221.00    50  juicefs.v1.3.1
18:27:30        0   4018153  117.00   89.00    0.00    0.00  206.00    19  juicefs.v1.3.1
18:27:31        0   4018153   99.00   79.00    0.00    0.00  178.00    48  juicefs.v1.3.1
18:27:32        0   4018153   97.00   82.00    0.00    0.00  179.00    43  juicefs.v1.3.1
18:27:33        0   4018153  117.00   95.00    0.00    0.00  212.00    34  juicefs.v1.3.1
18:27:34        0   4018153  118.00  102.00    0.00    0.00  220.00    34  juicefs.v1.3.1
18:27:35        0   4018153  154.00   92.00    0.00    0.00  246.00    40  juicefs.v1.3.1
18:27:36        0   4018153  109.00   86.00    0.00    0.00  195.00    40  juicefs.v1.3.1
18:27:37        0   4018153   89.00   74.00    0.00    0.00  163.00    40  juicefs.v1.3.1
18:27:38        0   4018153  102.00   97.00    0.00    0.00  199.00    40  juicefs.v1.3.1
18:27:39        0   4018153  118.00  103.00    0.00    0.00  221.00    25  juicefs.v1.3.1
18:27:40        0   4018153  120.00   97.00    0.00    0.00  217.00    25  juicefs.v1.3.1
18:27:41        0   4018153  126.00   95.00    0.00    0.00  221.00    18  juicefs.v1.3.1
18:27:42        0   4018153  100.00   79.00    0.00    0.00  179.00    18  juicefs.v1.3.1
18:27:43        0   4018153  102.00   69.00    0.00    0.00  171.00    30  juicefs.v1.3.1
18:27:44        0   4018153  120.00   97.00    0.00    0.00  217.00    30  juicefs.v1.3.1
18:27:45        0   4018153  126.00   88.00    0.00    0.00  214.00    30  juicefs.v1.3.1
18:27:46        0   4018153  109.00  101.00    0.00    0.00  210.00    30  juicefs.v1.3.1
18:27:47        0   4018153  105.00  107.00    0.00    0.00  212.00    46  juicefs.v1.3.1
18:27:48        0   4018153   91.00   72.00    0.00    0.00  163.00    42  juicefs.v1.3.1
18:27:49        0   4018153   87.00   80.00    0.00    0.00  167.00    42  juicefs.v1.3.1
18:27:50        0   4018153  119.00   99.00    0.00    0.00  218.00    42  juicefs.v1.3.1
18:27:51        0   4018153  157.00  106.00    0.00    0.00  263.00    55  juicefs.v1.3.1
18:27:52        0   4018153  104.00  109.00    0.00    0.00  213.00    12  juicefs.v1.3.1
18:27:53        0   4018153   95.00   87.00    0.00    0.00  182.00    14  juicefs.v1.3.1
18:27:54        0   4018153   86.00   77.00    0.00    0.00  163.00    14  juicefs.v1.3.1
18:27:55        0   4018153  101.00   84.00    0.00    0.00  185.00    14  juicefs.v1.3.1
18:27:56        0   4018153  115.00   96.00    0.00    0.00  211.00    41  juicefs.v1.3.1
18:27:57        0   4018153  119.00  101.00    0.00    0.00  220.00     8  juicefs.v1.3.1
