------ 11:39:20 ------
VmRSS:	   96364 kB
Threads:	40
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  391M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 349%  432M   13M|3643  1.48   189M  196M|1926  0.93 |   0     0 | 903M  908M
 499%  443M   15M|4864  1.60   257M  267M|2582  0.87 |   0     0 |1196M 1206M
 507%  452M   17M|4757  1.63   252M  261M|2501  0.85 |   0     0 |1201M 1208M
 512%  450M   14M|4810  1.61   251M  266M|2551  0.87 |   0     0 |1190M 1208M
 510%  456M   15M|4729  1.64   245M  263M|2506  0.88 |   0     0 |1171M 1189M
 503%  449M   18M|4710  1.65   250M  256M|2478  0.83 |   0     0 |1183M 1186M
 508%  447M   14M|4712  1.64   244M  262M|2511  0.96 |   0     0 |1164M 1185M
 521%  449M   15M|4780  1.64   260M  255M|2528  0.88 |   0     0 |1205M 1200M
 500%  458M   16M|4598  1.69   246M  249M|2435  0.89 |   0     0 |1180M 1183M
 496%  452M   16M|4621  1.69   257M  238M|2443  0.78 |   0     0 |1202M 1181M
 511%  451M   15M|4812  1.62   257M  261M|2550  0.89 |   0     0 |1206M 1212M
 475%  454M   15M|4442  1.76   239M  238M|2339  0.82 |   0     0 |1149M 1147M
 502%  453M   15M|4824  1.61   248M  270M|2557  0.89 |   0     0 |1179M 1201M
 515%  452M   16M|4724  1.65   261M  246M|2487  0.86 |   0     0 |1212M 1197M
 519%  448M   15M|4789  1.62   262M  253M|2527  0.81 |   0     0 |1242M 1233M
 506%  447M   15M|4854  1.60   255M  265M|2479  0.83 |   0     0 |1206M 1216M
 500%  447M   16M|4733  1.64   253M  257M|2393  0.88 |   0     0 |1197M 1202M
 503%  450M   15M|4676  1.66   255M  247M|2479  0.82 |   0     0 |1208M 1201M
 514%  446M   15M|4811  1.62   257M  262M|2529  0.89 |   0     0 |1184M 1189M
 495%  451M   15M|4713  1.65   259M  250M|2479  0.80 |   0     0 |1214M 1204M
 496%  447M   16M|4789  1.63   242M  274M|2527  0.93 |   0     0 |1174M 1206M
 495%  448M   15M|4730  1.64   250M  257M|2522  0.86 |   0     0 |1181M 1190M
 500%  448M   16M|4773  1.63   260M  254M|2510  0.89 |   0     0 |1182M 1175M
 502%  447M   15M|4679  1.66   256M  246M|2481  0.83 |   0     0 |1209M 1200M
