------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1664M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
53.5% 1664M   50M| 833  1.10   896K   37M| 629  1.05 |   0     0 |3456K   10M
 209% 1664M   51M|1102  87.6    62M   58M| 689  1.97 |   0     0 |  72M   91M
 232% 1664M   52M|1392   104    75M   71M| 777  1.73 |   0     0 |  88M   81M
 243% 1664M   53M|1429  90.2    80M   74M| 762  1.78 |   0     0 |  92M   85M
 251% 1664M   55M|1406  94.3    77M   74M| 755  1.96 |   0     0 |  91M   86M
 218% 1664M   50M|1408  86.4    81M   72M| 805  1.54 |   0     0 |  91M   87M
 202% 1664M   54M|1416  91.4    74M   77M| 762  1.48 |   0     0 |  87M   87M
 240% 1664M   51M|1371  92.9    72M   76M| 760  1.88 |   0     0 |  84M   91M
 262% 1664M   57M|1501  85.8    77M   84M| 804  1.90 |   0     0 |  90M   90M
 246% 1664M   54M|1384  90.5    74M   75M| 762  1.91 |   0     0 |  85M   88M
 284% 1665M   53M|1448  89.6    77M   78M| 797  1.81 |   0     0 |  89M   91M
 198% 1665M   58M|1431  87.3    75M   79M| 769  1.41 |   0     0 |  88M   86M
 199% 1665M   53M|1355  97.8    73M   71M| 783  1.49 |   0     0 |  86M   88M
 253% 1665M   53M|1434  87.9    82M   71M| 795  1.76 |   0     0 |  93M   84M
 259% 1665M   47M|1413  92.0    80M   73M| 801  1.86 |   0     0 |  92M   91M
 239% 1665M   54M|1379  88.3    78M   70M| 708  1.78 |   0     0 |  91M   76M
 233% 1665M   53M|1458  85.7    81M   74M| 814  1.64 |   0     0 |  90M   84M
 192% 1665M   49M|1405  98.0    74M   77M| 781  1.35 |   0     0 |  89M   96M
 210% 1665M   54M|1437  89.2    79M   76M| 769  1.51 |   0     0 |  91M   84M
 251% 1665M   54M|1459  81.6    72M   87M| 793  1.95 |   0     0 |  85M  100M
 245% 1665M   56M|1406  93.8    79M   71M| 749  1.81 |   0     0 |  90M   81M
 250% 1665M   52M|1365  98.2    76M   71M| 771  1.80 |   0     0 |  89M   88M
 220% 1665M   53M|1469  83.5    81M   77M| 790  1.47 |   0     0 |  94M   89M
 187% 1665M   52M|1329  90.8    71M   71M| 746  1.41 |   0     0 |  84M   84M
 239% 1665M   56M|1463  92.0    76M   80M| 786  1.78 |   0     0 |  89M   89M
 261% 1665M   51M|1484  85.3    77M   84M| 825  1.97 |   0     0 |  90M  101M
 242% 1665M   60M|1447  87.2    75M   79M| 751  1.80 |   0     0 |  85M   79M
 244% 1665M   48M|1356  99.0    79M   67M| 801  1.88 |   0     0 |  89M   88M
 202% 1665M   50M|1463  83.8    78M   79M| 802  1.43 |   0     0 |  88M   86M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 207% 1665M   52M|1454  91.3    80M   76M| 777  1.40 |   0     0 |  93M   87M
 249% 1665M   54M|1450  86.5    75M   80M| 808  1.83 |   0     0 |  88M   92M
 245% 1665M   51M|1340  93.7    77M   65M| 755  1.76 |   0     0 |  89M   80M
 244% 1665M   57M|1506  84.9    76M   86M| 808  1.73 |   0     0 |  86M   91M
 239% 1665M   50M|1412  90.5    75M   77M| 800  1.78 |   0     0 |  86M   95M
 204% 1665M   56M|1480  87.9    80M   81M| 793  1.37 |   0     0 |  91M   86M
 219% 1665M   57M|1483  87.8    75M   85M| 808  1.63 |   0     0 |  86M   96M
 258% 1666M   55M|1460  83.3    78M   79M| 804  1.81 |   0     0 |  89M   92M
 242% 1666M   54M|1385  93.7    74M   75M| 763  1.86 |   0     0 |  86M   88M
 265% 1666M   52M|1512  83.5    78M   85M| 853  1.83 |   0     0 |  92M  100M
 216% 1666M   53M|1384  92.2    76M   74M| 738  1.62 |   0     0 |  86M   84M
 214% 1669M   53M|1338  96.3    75M   69M| 738  1.33 |   0     0 |  86M   80M
 204% 1669M   51M|1395  93.7    75M   76M| 752  1.58 |   0     0 |  87M   91M
 244% 1669M   59M|1489  81.6    81M   78M| 788  1.65 |   0     0 |  92M   81M
 243% 1669M   52M|1383  94.7    77M   71M| 775  1.84 |   0     0 |  88M   88M
 245% 1669M   54M|1426  85.8    81M   72M| 762  1.73 |   0     0 |  91M   80M
 290%  976M   52M|1428  94.9    79M   74M| 812  1.64 |   0     0 |  90M   88M
 216%  546M   51M|1402  88.3    80M   70M| 751  1.41 |   0     0 |  91M   82M
 231%  546M   54M|1373  96.1    75M   72M| 749  1.73 |   0     0 |  90M   84M
 257%  546M   53M|1456  88.3    84M   75M| 785  1.88 |   0     0 |  95M   86M
 245%  546M   51M|1393  89.4    76M   74M| 787  1.87 |   0     0 |  89M   89M
 262%  519M   52M|1416  89.7    78M   74M| 771  1.81 |   0     0 |  88M   83M
 208%  519M   52M|1599  74.7    77M   95M| 876  1.45 |   0     0 |  87M  104M
 180%  519M   52M|1305   105    72M   67M| 713  1.35 |   0     0 |  86M   80M
 255%  519M   53M|1484  87.7    82M   79M| 814  1.78 |   0     0 |  91M   88M
 257%  519M   52M|1336  92.8    72M   71M| 720  1.91 |   0     0 |  85M   83M
 258%  519M   53M|1407  92.6    78M   74M| 772  1.82 |   0     0 |  91M   87M
 222%  519M   55M|1389  90.5    74M   75M| 756  1.68 |   0     0 |  86M   85M
 181%  519M   54M|1344  95.7    77M   68M| 748  1.30 |   0     0 |  88M   80M
 252%  514M   50M|1397  91.2    77M   73M| 774  1.59 |   0     0 |  91M   91M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 241%  514M   53M|1344  92.0    75M   70M| 723  1.84 |   0     0 |  90M   83M
 265%  514M   49M|1365  93.5    76M   70M| 780  1.84 |   0     0 |  89M   87M
 257%  514M   51M|1334  98.0    73M   68M| 728  1.80 |   0     0 |  89M   84M
 234%  514M   51M|1370  95.9    73M   73M| 740  1.51 |   0     0 |  88M   86M
 207%  514M   48M|1406  90.9    76M   76M| 787  1.43 |   0     0 |  89M   92M
 250%  514M   55M|1442  86.3    79M   76M| 763  1.86 |   0     0 |  94M   85M
 241%  514M   52M|1318  96.6    73M   67M| 726  1.77 |   0     0 |  88M   84M
 250%  514M   51M|1352  97.9    74M   71M| 744  1.81 |   0     0 |  90M   87M
 287%  511M   55M|1544  76.0    76M   90M| 827  1.87 |   0     0 |  88M   98M
 185%  511M   55M|1316   101    71M   70M| 730  1.37 |   0     0 |  83M   83M
 204%  511M   53M|1466  92.0    78M   80M| 811  1.43 |   0     0 |  90M   93M
 246%  511M   49M|1407  82.3    74M   78M| 793  1.93 |   0     0 |  87M   95M
 265%  511M   49M|1393  96.2    74M   73M| 760  1.80 |   0     0 |  87M   86M
 244%  511M   56M|1447  88.6    72M   83M| 759  1.83 |   0     0 |  85M   89M
 244%  511M   57M|1481  86.9    78M   82M| 824  1.72 |   0     0 |  91M   95M
 185%  511M   52M|1325  95.7    74M   68M| 746  1.34 |   0     0 |  87M   85M
 240%  511M   49M|1395  94.4    78M   72M| 763  1.55 |   0     0 |  91M   88M
 253%  511M   53M|1430  88.7    77M   78M| 760  1.87 |   0     0 |  90M   86M
 262%  511M   50M|1467  87.1    80M   78M| 820  1.88 |   0     0 |  91M   92M
 261%  511M   52M|1487  83.2    79M   81M| 812  1.85 |   0     0 |  91M   91M
 251%  513M   51M|1403  90.9    81M   69M| 764  1.59 |   0     0 |  93M   82M
 187%  513M   52M|1357  98.4    72M   73M| 754  1.39 |   0     0 |  87M   88M
 223%  513M   52M|1404  88.4    76M   75M| 748  1.59 |   0     0 |  88M   87M
 244%  513M   50M|1405  88.2    76M   74M| 778  1.75 |   0     0 |  88M   89M
 261%  513M   53M|1532  86.1    78M   86M| 825  1.75 |   0     0 |  87M   92M
 211%  513M   50M|1325  93.9    66M   77M| 734  1.74 |   0     0 |  74M   87M
 196%  513M   56M|1433  91.6    70M   84M| 772  1.46 |   0     0 |  82M   90M
 210%  515M   53M|1445  89.5    76M   79M| 813  1.44 |   0     0 |  88M   95M
