------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  484M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 172%  804M  383M|3556  2.50     0   397M| 358  1.49 |   0     0 |   0    16M
 225% 1052M  601M|2602  40.3     0   323M| 445  8.18 |   0     0 |   0   112M
 153% 1062M  596M| 895   157     0   110M| 444  3.40 |   0     0 |   0   112M
 171% 1069M  597M| 909   137     0   111M| 427  2.87 |   0     0 |   0   112M
 173% 1081M  599M| 917   134     0   113M| 413  2.99 |   0     0 |   0   111M
 163% 1094M  600M| 917   139     0   112M| 444  2.61 |   0     0 |   0   111M
 151% 1108M  598M| 896   147     0   110M| 516  2.34 |   0     0 |   0   111M
 154% 1127M  599M| 922   145     0   113M| 498  2.33 |   0     0 |   0   112M
 162% 1141M  599M| 909   133     0   112M| 446  2.68 |   0     0 |   0   111M
 173% 1156M  591M| 828   151     0   101M| 442  3.00 |   0     0 |   0   111M
 177% 1172M  598M| 971   138     0   119M| 454  2.92 |   0     0 |   0   111M
 153% 1186M  592M| 846   146     0   104M| 443  2.53 |   0     0 |   0   110M
 151% 1207M  600M| 973   128     0   119M| 455  2.39 |   0     0 |   0   112M
 152% 1224M  597M| 892   151     0   109M| 442  2.54 |   0     0 |   0   111M
 180% 1242M  600M| 925   140     0   113M| 451  2.99 |   0     0 |   0   111M
 169% 1259M  594M| 861   144     0   106M| 441  2.88 |   0     0 |   0   112M
 160% 1279M  600M| 948   128     0   116M| 447  2.61 |   0     0 |   0   111M
 144% 1297M  595M| 869   143     0   106M| 450  2.34 |   0     0 |   0   112M
 146% 1316M  598M| 927   144     0   114M| 445  2.39 |   0     0 |   0   111M
 171% 1333M  594M| 868   147     0   106M| 443  2.84 |   0     0 |   0   110M
 172% 1351M  600M| 959   136     0   118M| 454  2.88 |   0     0 |   0   111M
 160% 1368M  594M| 860   153     0   105M| 433  2.78 |   0     0 |   0   112M
 142% 1388M  596M| 910   135     0   112M| 455  2.38 |   0     0 |   0   111M
 153% 1408M  598M| 931   138     0   114M| 446  2.52 |   0     0 |   0   111M
 146% 1427M  593M| 852   143     0   104M| 440  2.46 |   0     0 |   0   110M
 171% 1446M  598M| 947   126     0   116M| 451  2.77 |   0     0 |   0   111M
 175% 1464M  600M| 923   163     0   113M| 448  2.93 |   0     0 |   0   112M
 173% 1482M  593M| 852   138     0   104M| 441  2.96 |   0     0 |   0   111M
 163% 1501M  600M| 957   133     0   118M| 451  2.57 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 155% 1519M  597M| 885   143     0   108M| 451  2.48 |   0     0 |   0   112M
 148% 1538M  600M| 931   151     0   114M| 449  2.42 |   0     0 |   0   111M
 170% 1556M  599M| 885   137     0   109M| 442  2.85 |   0     0 |   0   111M
 297% 1573M  601M| 931   140     0   114M| 448  3.02 |   0     0 |   0   111M
 162% 1575M  598M| 875   143     0   107M| 435  2.70 |   0     0 |   0   110M
 150% 1576M  591M| 870   136     0   107M| 456  2.47 |   0     0 |   0   111M
 147% 1576M  598M| 949   136     0   116M| 452  2.33 |   0     0 |   0   111M
 162% 1576M  592M| 861   156     0   106M| 441  2.76 |   0     0 |   0   111M
 176% 1576M  599M| 962   137     0   118M| 451  2.92 |   0     0 |   0   111M
 172% 1576M  597M| 895   141     0   110M| 445  3.00 |   0     0 |   0   111M
 150% 1576M  600M| 917   147     0   113M| 436  2.48 |   0     0 |   0   110M
 154% 1576M  597M| 893   135     0   109M| 456  2.48 |   0     0 |   0   111M
 139% 1576M  600M| 910   137     0   112M| 440  2.26 |   0     0 |   0   110M
 166% 1576M  595M| 882   150     0   108M| 454  2.77 |   0     0 |   0   112M
 171% 1577M  599M| 917   131     0   113M| 443  2.87 |   0     0 |   0   111M
 171% 1577M  598M| 906   149     0   111M| 442  2.91 |   0     0 |   0   110M
 149% 1577M  599M| 907   128     0   111M| 455  2.49 |   0     0 |   0   112M
 132% 1577M  596M| 885   151     0   109M| 446  2.19 |   0     0 |   0   111M
 138% 1577M  591M| 874   138     0   107M| 443  2.35 |   0     0 |   0   111M
 171% 1577M  599M| 969   142     0   119M| 444  2.83 |   0     0 |   0   113M
 174% 1578M  598M| 902   139     0   111M| 456  2.88 |   0     0 |   0   111M
 162% 1578M  597M| 905   136     0   111M| 448  2.67 |   0     0 |   0   112M
 145% 1578M  591M| 855   145     0   105M| 440  2.46 |   0     0 |   0   111M
 141% 1578M  598M| 965   149     0   118M| 458  2.31 |   0     0 |   0   111M
 157% 1578M  596M| 887   137     0   109M| 440  2.67 |   0     0 |   0   111M
 170% 1578M  599M| 922   147     0   113M| 440  2.85 |   0     0 |   0   110M
 163% 1578M  594M| 859   127     0   105M| 449  2.76 |   0     0 |   0   112M
 158% 1579M  599M| 960   146     0   118M| 454  2.58 |   0     0 |   0   111M
 146% 1579M  597M| 886   137     0   108M| 450  2.45 |   0     0 |   0   111M
 140% 1579M  600M| 917   139     0   113M| 432  2.36 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 172% 1580M  595M| 876   147     0   107M| 457  2.90 |   0     0 |   0   111M
 174% 1581M  599M| 936   145     0   115M| 446  2.94 |   0     0 |   0   112M
 168% 1581M  597M| 880   140     0   108M| 442  2.89 |   0     0 |   0   110M
 150% 1583M  600M| 952   135     0   117M| 455  2.42 |   0     0 |   0   112M
 146% 1594M  594M| 838   130     0   103M| 443  2.41 |   0     0 |   0   111M
 167% 1612M  599M| 950   142     0   117M| 454  2.68 |   0     0 |   0   111M
 172% 1630M  597M| 889   142     0   109M| 446  2.95 |   0     0 |   0   111M
 272% 1659M  600M| 943   159     0   116M| 446  3.06 |   0     0 |   0   112M
 164% 1660M  597M| 888   136     0   109M| 447  2.72 |   0     0 |   0   112M
 160% 1660M  594M| 867   141     0   106M| 442  2.64 |   0     0 |   0   111M
 143% 1661M  597M| 938   140     0   115M| 448  2.35 |   0     0 |   0   111M
 162% 1661M  592M| 855   144     0   105M| 451  2.80 |   0     0 |   0   111M
 175% 1661M  599M| 975   140     0   120M| 447  2.91 |   0     0 |   0   112M
 171% 1661M  599M| 903   137     0   111M| 448  2.86 |   0     0 |   0   111M
 152% 1661M  600M| 922   142     0   113M| 452  2.52 |   0     0 |   0   111M
 149% 1661M  597M| 867   134     0   106M| 440  2.45 |   0     0 |   0   111M
 136% 1661M  592M| 900   151     0   110M| 447  2.21 |   0     0 |   0   111M
 168% 1661M  596M| 924   138     0   113M| 449  2.76 |   0     0 |   0   111M
 171% 1661M  595M| 891   135     0   109M| 444  2.92 |   0     0 |   0   111M
 175% 1661M  598M| 921   132     0   113M| 453  2.90 |   0     0 |   0   111M
 151% 1661M  596M| 908   154     0   111M| 451  2.41 |   0     0 |   0   112M
 133% 1661M  597M| 903   134     0   111M| 433  2.26 |   0     0 |   0   110M
 149% 1661M  596M| 886   145     0   109M| 443  2.51 |   0     0 |   0   110M
 174% 1661M  598M| 922   145     0   113M| 457  2.97 |   0     0 |   0   111M
 172% 1661M  597M| 895   142     0   110M| 435  2.95 |   0     0 |   0   111M
 162% 1661M  600M| 933   145     0   114M| 459  2.73 |   0     0 |   0   111M
 141% 1662M  596M| 877   143     0   107M| 436  2.38 |   0     0 |   0   112M
