------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
61.6% 1190M  598M| 899  17.4     0   110M|   4  2.42 |   0     0 |   0   112M
64.1% 1190M  599M| 917  17.1     0   112M|   3  2.12 |   0     0 |   0   111M
62.4% 1190M  597M| 893  17.5     0   109M|   7  2.85 |   0     0 |   0   112M
70.0% 1190M  599M| 915  17.3     0   112M|   8  3.18 |   0     0 |   0   111M
60.6% 1190M  593M| 863  17.1     0   106M|   4  2.33 |   0     0 |   0   112M
67.2% 1190M  600M| 954  17.4     0   117M|   4  3.16 |   0     0 |   0   111M
64.4% 1190M  598M| 898  17.2     0   110M|   4  2.51 |   0     0 |   0   112M
58.9% 1190M  598M| 909  17.5     0   111M|   8  2.63 |   0     0 |   0   112M
61.3% 1190M  597M| 903  17.0     0   111M|   7  2.95 |   0     0 |   0   111M
58.2% 1190M  598M| 918  18.0     0   113M|   3  1.63 |   0     0 |   0   112M
62.2% 1190M  597M| 900  16.8     0   110M|   5  2.48 |   0     0 |   0   111M
62.1% 1190M  598M| 910  17.8     0   111M|   4  2.34 |   0     0 |   0   111M
66.6% 1190M  598M| 922  17.0     0   113M|   8  3.11 |   0     0 |   0   112M
61.8% 1190M  599M| 919  17.1     0   113M|   9  3.18 |   0     0 |   0   110M
64.9% 1190M  599M| 904  17.0     0   111M|   2  1.03 |   0     0 |   0   112M
62.8% 1190M  594M| 868  17.7     0   106M|   3  2.56 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
66.2% 1190M  597M| 936  16.8     0   115M|   5  2.87 |   0     0 |   0   112M
62.4% 1190M  599M| 919  17.3     0   113M|  11  2.87 |   0     0 |   0   111M
62.5% 1190M  600M| 915  17.6     0   112M|   5  3.13 |   0     0 |   0   111M
59.0% 1190M  600M| 901  17.3     0   110M|   2  1.07 |   0     0 |   0   111M
70.3% 1191M  599M| 900  17.2     0   110M|   4  3.08 |   0     0 |   0   111M
78.8% 1191M  599M| 911  17.4     0   112M|   8  2.84 |   0     0 |   0   112M
78.3% 1191M  596M| 877  18.0     0   108M|   5  2.84 |   0     0 |   0   111M
77.6% 1191M  600M| 946  16.5     0   116M|   7  3.31 |   0     0 |   0   112M
70.5% 1191M  596M| 876  17.1     0   107M|   3  1.81 |   0     0 |   0   112M
76.9% 1191M  599M| 932  17.5     0   114M|   6  3.16 |   0     0 |   0   111M
70.1% 1191M  598M| 905  17.5     0   111M|   7  3.11 |   0     0 |   0   111M
61.4% 1191M  598M| 903  16.9     0   111M|   6  2.75 |   0     0 |   0   111M
60.6% 1191M  595M| 880  17.5     0   108M|   2  2.74 |   0     0 |   0   111M
60.0% 1191M  599M| 937  17.4     0   115M|   8  2.52 |   0     0 |   0   111M
59.7% 1191M  599M| 911  17.3     0   112M|   5  2.86 |   0     0 |   0   112M
66.8% 1191M  598M| 891  16.9     0   109M|   5  2.89 |   0     0 |   0   111M
62.4% 1191M  597M| 905  18.2     0   111M|   5  2.69 |   0     0 |   0   111M
65.5% 1191M  599M| 917  17.1     0   113M|   3  2.67 |   0     0 |   0   110M
65.5% 1191M  597M| 895  16.7     0   110M|   8  2.72 |   0     0 |   0   112M
85.4% 1107M  597M| 899  18.3     0   110M|   2  2.29 |   0     0 |   0   110M
55.0% 1107M  599M| 925  17.0     0   113M|   9  2.57 |   0     0 |   0   112M
64.9% 1107M  598M| 898  16.7     0   110M|   3  1.99 |   0     0 |   0   111M
59.7% 1107M  597M| 895  18.3     0   110M|   6  2.74 |   0     0 |   0   111M
65.4% 1107M  598M| 919  16.7     0   113M|   6  3.08 |   0     0 |   0   111M
64.8% 1107M  597M| 896  17.6     0   110M|   5  2.97 |   0     0 |   0   111M
60.2% 1107M  598M| 917  17.1     0   112M|   5  2.71 |   0     0 |   0   111M
59.6% 1107M  598M| 906  17.7     0   111M|   5  2.38 |   0     0 |   0   112M
64.1% 1107M  598M| 902  16.9     0   111M|   3  2.55 |   0     0 |   0   111M
63.8% 1107M  597M| 893  18.1     0   109M|   8  2.74 |   0     0 |   0   111M
65.8% 1107M  598M| 913  16.4     0   112M|   4  3.36 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
62.8% 1107M  598M| 917  17.5     0   112M|   5  2.55 |   0     0 |   0   111M
58.1% 1107M  598M| 901  17.4     0   110M|   4  2.04 |   0     0 |   0   111M
60.4% 1107M  599M| 905  17.4     0   111M|   5  3.19 |   0     0 |   0   110M
61.7% 1107M  600M| 911  17.5     0   112M|   8  2.88 |   0     0 |   0   111M
61.9% 1107M  595M| 872  17.3     0   107M|   4  2.62 |   0     0 |   0   112M
60.5% 1107M  595M| 910  17.3     0   112M|   5  2.55 |   0     0 |   0   112M
63.6% 1107M  597M| 931  17.6     0   114M|   5  2.88 |   0     0 |   0   111M
62.7% 1107M  600M| 923  17.0     0   113M|   8  3.34 |   0     0 |   0   111M
61.3% 1107M  597M| 894  17.0     0   110M|   4  2.37 |   0     0 |   0   112M
61.2% 1107M  599M| 918  17.3     0   113M|   4  2.91 |   0     0 |   0   111M
66.7% 1107M  593M| 862  18.1     0   106M|   6  2.91 |   0     0 |   0   112M
60.1% 1107M  599M| 955  16.9     0   117M|   6  2.58 |   0     0 |   0   110M
59.6% 1107M  599M| 902  17.2     0   111M|   6  3.18 |   0     0 |   0   111M
62.3% 1107M  599M| 915  17.4     0   112M|   5  2.36 |   0     0 |   0   112M
65.4% 1107M  597M| 887  17.1     0   109M|   4  3.22 |   0     0 |   0   111M
63.1% 1107M  598M| 914  17.2     0   112M|   9  2.98 |   0     0 |   0   111M
65.0% 1107M  599M| 913  17.7     0   112M|   4  2.34 |   0     0 |   0   111M
62.8% 1107M  598M| 901  17.4     0   110M|   3  3.37 |   0     0 |   0   111M
58.7% 1107M  598M| 902  17.3     0   111M|   7  2.71 |   0     0 |   0   111M
60.8% 1107M  599M| 901  16.8     0   111M|   4  2.73 |   0     0 |   0   111M
62.6% 1107M  599M| 915  17.9     0   112M|   6  2.75 |   0     0 |   0   110M
64.7% 1107M  599M| 908  16.8     0   111M|   5  2.66 |   0     0 |   0   112M
57.0% 1107M  595M| 868  17.7     0   106M|   4  2.79 |   0     0 |   0   111M
60.0% 1107M  598M| 940  16.9     0   115M|   6  2.50 |   0     0 |   0   111M
57.7% 1107M  597M| 890  17.4     0   109M|   6  3.05 |   0     0 |   0   111M
65.0% 1107M  597M| 908  17.4     0   111M|   5  2.94 |   0     0 |   0   111M
60.9% 1108M  600M| 925  17.6     0   113M|   9  3.13 |   0     0 |   0   111M
65.8% 1108M  599M| 902  17.3     0   111M|   5  3.23 |   0     0 |   0   111M
56.6% 1108M  599M| 906  17.0     0   111M|   3  1.68 |   0     0 |   0   111M
57.9% 1108M  599M| 907  17.6     0   111M|   5  3.03 |   0     0 |   0   110M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
59.1% 1108M  599M| 904  17.4     0   111M|   7  2.55 |   0     0 |   0   111M
51.9% 1108M  534M| 390  17.9     0    47M|   7  2.89 |   0     0 |   0   110M
35.8% 1108M  423M|  13  0.41     0     0 |   3  2.60 |   0     0 |   0   110M
38.0% 1108M  311M|  14  0.38     0     0 |   4  1.82 |   0     0 |   0   111M
37.1% 1108M  200M|  13  0.32     0     0 |   7  2.92 |   0     0 |   0   111M
33.3% 1108M   88M|  14  0.39     0     0 |   4  2.22 |   0     0 |   0   111M
26.8% 1108M 2560K|  62  1377     0     0 |  26  2.70 |   0     0 |   0    85M
 2.3% 1108M 2560K|  13  0.36     0     0 |   1  1.10 |   0     0 |   0     0 
 1.4% 1108M 2560K|  14  0.40     0     0 |   2  0.99 |   0     0 |   0     0 
 2.4% 1108M 2560K|  13  0.37     0     0 |   1  1.01 |   0     0 |   0     0 
