------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
67.0% 1050M  600M| 929   146     0   114M|  29  2.81 |   0     0 |   0   111M
76.7% 1050M  596M| 872   142     0   107M|  26  3.33 |   0     0 |   0   112M
78.6% 1050M  597M| 916   140     0   112M|  19  3.34 |   0     0 |   0   111M
80.0% 1050M  600M| 929   138     0   114M|  28  3.34 |   0     0 |   0   110M
70.6% 1050M  599M| 886   148     0   109M|  22  3.09 |   0     0 |   0   111M
60.4% 1050M  599M| 909   141     0   111M|  36  2.49 |   0     0 |   0   111M
72.1% 1051M  594M| 873   131     0   107M|  30  2.95 |   0     0 |   0   111M
77.0% 1051M  597M| 935   128     0   115M|  19  3.22 |   0     0 |   0   111M
79.8% 1051M  600M| 922   165     0   113M|  22  3.32 |   0     0 |   0   112M
76.2% 1051M  596M| 873   136     0   107M|  25  3.21 |   0     0 |   0   111M
69.1% 1051M  598M| 925   136     0   113M|  39  2.74 |   0     0 |   0   111M
61.9% 1051M  597M| 896   144     0   110M|  20  2.76 |   0     0 |   0   111M
76.7% 1051M  598M| 917   139     0   112M|  24  3.06 |   0     0 |   0   111M
78.3% 1051M  599M| 909   149     0   112M|  21  3.39 |   0     0 |   0   112M
77.5% 1051M  594M| 853   148     0   104M|  26  3.21 |   0     0 |   0   111M
81.3% 1051M  599M| 967   131     0   119M|  29  3.18 |   0     0 |   0   111M
62.6% 1051M  595M| 866   143     0   106M|  33  2.64 |   0     0 |   0   111M
66.0% 1051M  598M| 939   143     0   115M|  21  2.93 |   0     0 |   0   112M
76.5% 1052M  593M| 866   137     0   106M|  27  3.27 |   0     0 |   0   111M
81.1% 1052M  600M| 960   128     0   118M|  25  3.24 |   0     0 |   0   110M
77.6% 1053M  599M| 913   152     0   112M|  29  3.12 |   0     0 |   0   112M
72.2% 1053M  594M| 854   139     0   105M|  26  3.12 |   0     0 |   0   111M
59.6% 1053M  598M| 934   127     0   115M|  22  2.53 |   0     0 |   0   111M
74.2% 1053M  599M| 929   161     0   114M|  22  3.17 |   0     0 |   0   112M
80.3% 1054M  597M| 893   143     0   109M|  37  3.24 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
79.7% 1055M  598M| 914   132     0   112M|  21  3.25 |   0     0 |   0   112M
79.7% 1057M  595M| 859   139     0   106M|  31  3.25 |   0     0 |   0   110M
67.3% 1058M  597M| 928   146     0   114M|  23  2.95 |   0     0 |   0   111M
63.1% 1060M  600M| 941   144     0   116M|  23  2.93 |   0     0 |   0   111M
74.6% 1062M  593M| 856   136     0   105M|  31  3.03 |   0     0 |   0   111M
78.5% 1063M  599M| 962   142     0   118M|  28  3.19 |   0     0 |   0   111M
79.2% 1065M  598M| 895   141     0   110M|  33  3.31 |   0     0 |   0   112M
77.8% 1067M  600M| 906   144     0   111M|  20  3.41 |   0     0 |   0   111M
58.4% 1069M  596M| 871   144     0   107M|  22  2.76 |   0     0 |   0   111M
69.1% 1072M  599M| 955   132     0   117M|  25  2.81 |   0     0 |   0   111M
79.1% 1074M  599M| 888   145     0   109M|  32  3.10 |   0     0 |   0   112M
79.6% 1075M  596M| 887   144     0   109M|  34  3.26 |   0     0 |   0   111M
79.2% 1077M  600M| 939   137     0   115M|  17  3.27 |   0     0 |   0   112M
71.0% 1078M  593M| 855   136     0   105M|  21  3.27 |   0     0 |   0   112M
60.3% 1081M  598M| 953   146     0   117M|  32  2.56 |   0     0 |   0   111M
69.6% 1083M  600M| 917   148     0   112M|  32  2.85 |   0     0 |   0   112M
78.1% 1084M  596M| 873   130     0   107M|  26  3.45 |   0     0 |   0   111M
78.6% 1087M  598M| 914   143     0   112M|  24  3.21 |   0     0 |   0   110M
78.5% 1088M  599M| 920   149     0   113M|  23  3.51 |   0     0 |   0   111M
67.0% 1091M  596M| 885   119     0   108M|  33  2.73 |   0     0 |   0   112M
66.3% 1092M  598M| 929   156     0   114M|  29  2.79 |   0     0 |   0   111M
77.7% 1095M  596M| 890   146     0   109M|  33  3.24 |   0     0 |   0   111M
80.0% 1097M  598M| 917   129     0   112M|  26  3.34 |   0     0 |   0   111M
79.5% 1100M  600M| 920   147     0   113M|  21  3.48 |   0     0 |   0   112M
77.8% 1102M  596M| 875   128     0   107M|  28  3.32 |   0     0 |   0   111M
61.1% 1104M  596M| 913   162     0   112M|  31  2.51 |   0     0 |   0   112M
69.3% 1106M  600M| 937   133     0   115M|  35  2.95 |   0     0 |   0   111M
78.5% 1108M  595M| 850   138     0   104M|  35  3.19 |   0     0 |   0   111M
78.9% 1110M  600M| 948   146     0   116M|  20  3.42 |   0     0 |   0   112M
80.0% 1113M  597M| 903   130     0   111M|  27  3.38 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
74.7% 1115M  598M| 907   148     0   111M|  33  3.06 |   0     0 |   0   111M
60.0% 1117M  598M| 903   119     0   111M|  31  2.58 |   0     0 |   0   111M
76.0% 1119M  599M| 931   160     0   114M|  31  2.99 |   0     0 |   0   112M
77.4% 1120M  600M| 902   140     0   111M|  23  3.28 |   0     0 |   0   111M
80.6% 1123M  596M| 893   131     0   109M|  32  3.24 |   0     0 |   0   111M
76.3% 1125M  599M| 933   146     0   114M|  27  3.24 |   0     0 |   0   111M
64.5% 1128M  597M| 882   143     0   108M|  26  3.02 |   0     0 |   0   111M
65.0% 1129M  599M| 943   144     0   116M|  33  2.54 |   0     0 |   0   111M
77.0% 1132M  599M| 904   124     0   111M|  22  3.23 |   0     0 |   0   111M
