21019, 767, 0, 0, 0
21019, 767, 1, 0, 0
22020, 256, 0, 0, 0
22020, 512, 1, 0, 0
23021, 1024, 0, 0, 0
23021, 1280, 1, 0, 0
24022, 256, 0, 0, 0
24022, 256, 1, 0, 0
25023, 511, 0, 0, 0
25023, 1278, 1, 0, 0
26024, 1022, 0, 0, 0
26024, 1022, 1, 0, 0
27026, 511, 0, 0, 0
28027, 2301, 0, 0, 0
28027, 1278, 1, 0, 0
29028, 256, 0, 0, 0
29028, 256, 1, 0, 0
30029, 767, 0, 0, 0
30029, 511, 1, 0, 0
31029, 512, 0, 0, 0
32028, 512, 0, 0, 0
32028, 768, 1, 0, 0
33028, 512, 0, 0, 0
33028, 768, 1, 0, 0
34028, 256, 0, 0, 0
35027, 768, 0, 0, 0
36029, 767, 0, 0, 0
36029, 1022, 1, 0, 0
37029, 512, 0, 0, 0
37029, 768, 1, 0, 0
38028, 256, 0, 0, 0
39028, 768, 0, 0, 0
39028, 2304, 1, 0, 0
40028, 768, 0, 0, 0
40028, 256, 1, 0, 0
41028, 256, 0, 0, 0
41028, 768, 1, 0, 0
42028, 256, 0, 0, 0
42028, 768, 1, 0, 0
43028, 512, 1, 0, 0
44028, 1025, 0, 0, 0
44028, 512, 1, 0, 0
45028, 256, 0, 0, 0
46028, 768, 0, 0, 0
46028, 1024, 1, 0, 0
47028, 768, 1, 0, 0
48028, 768, 0, 0, 0
48028, 512, 1, 0, 0
49029, 256, 0, 0, 0
49029, 256, 1, 0, 0
50028, 512, 0, 0, 0
50028, 512, 1, 0, 0
51028, 1537, 0, 0, 0
51028, 1025, 1, 0, 0
52028, 1281, 0, 0, 0
52028, 2562, 1, 0, 0
53028, 256, 0, 0, 0
53028, 768, 1, 0, 0
54028, 768, 1, 0, 0
55028, 512, 1, 0, 0
56028, 512, 0, 0, 0
56028, 1536, 1, 0, 0
57028, 512, 0, 0, 0
57028, 512, 1, 0, 0
58029, 1280, 0, 0, 0
58029, 1024, 1, 0, 0
59028, 768, 0, 0, 0
59028, 256, 1, 0, 0
60028, 256, 0, 0, 0
61029, 768, 0, 0, 0
61029, 768, 1, 0, 0
62028, 1025, 0, 0, 0
62028, 512, 1, 0, 0
63028, 1280, 0, 0, 0
63028, 768, 1, 0, 0
64028, 256, 0, 0, 0
64028, 512, 1, 0, 0
65029, 768, 0, 0, 0
65029, 768, 1, 0, 0
66028, 256, 0, 0, 0
66028, 768, 1, 0, 0
67029, 1280, 0, 0, 0
67029, 768, 1, 0, 0
68029, 1024, 0, 0, 0
68029, 1024, 1, 0, 0
69028, 512, 0, 0, 0
69028, 768, 1, 0, 0
70028, 256, 0, 0, 0
71028, 256, 0, 0, 0
72028, 2048, 0, 0, 0
72028, 1024, 1, 0, 0
73028, 512, 0, 0, 0
73028, 512, 1, 0, 0
74028, 1025, 1, 0, 0
75029, 1024, 0, 0, 0
75029, 512, 1, 0, 0
76028, 512, 0, 0, 0
76028, 1281, 1, 0, 0
77028, 512, 0, 0, 0
77028, 768, 1, 0, 0
78029, 512, 0, 0, 0
78029, 256, 1, 0, 0
79029, 1536, 0, 0, 0
79029, 768, 1, 0, 0
80029, 256, 0, 0, 0
80029, 768, 1, 0, 0
81029, 256, 0, 0, 0
81029, 1536, 1, 0, 0
82028, 256, 0, 0, 0
82028, 512, 1, 0, 0
83028, 512, 0, 0, 0
83028, 256, 1, 0, 0
84028, 1537, 0, 0, 0
84028, 768, 1, 0, 0
85028, 256, 0, 0, 0
85028, 512, 1, 0, 0
86028, 512, 0, 0, 0
86028, 512, 1, 0, 0
87028, 768, 0, 0, 0
87028, 512, 1, 0, 0
88028, 768, 0, 0, 0
88028, 768, 1, 0, 0
89028, 256, 0, 0, 0
89028, 1025, 1, 0, 0
90028, 1024, 0, 0, 0
90028, 768, 1, 0, 0
91029, 512, 0, 0, 0
91029, 1280, 1, 0, 0
92028, 256, 0, 0, 0
92028, 512, 1, 0, 0
93028, 256, 0, 0, 0
93028, 768, 1, 0, 0
94029, 768, 0, 0, 0
94029, 256, 1, 0, 0
95029, 2304, 0, 0, 0
95029, 2304, 1, 0, 0
96028, 1025, 0, 0, 0
96028, 1025, 1, 0, 0
97029, 256, 1, 0, 0
98028, 768, 0, 0, 0
98028, 512, 1, 0, 0
99028, 512, 1, 0, 0
100028, 256, 0, 0, 0
100028, 256, 1, 0, 0
101028, 512, 0, 0, 0
101028, 512, 1, 0, 0
102028, 512, 0, 0, 0
102028, 512, 1, 0, 0
103028, 256, 0, 0, 0
104028, 512, 0, 0, 0
104028, 512, 1, 0, 0
105028, 512, 0, 0, 0
105028, 768, 1, 0, 0
106028, 256, 0, 0, 0
107029, 512, 0, 0, 0
107029, 1280, 1, 0, 0
108029, 256, 0, 0, 0
108029, 512, 1, 0, 0
109028, 1537, 0, 0, 0
109028, 512, 1, 0, 0
110028, 256, 0, 0, 0
110028, 1025, 1, 0, 0
111028, 512, 0, 0, 0
111028, 512, 1, 0, 0
112028, 1024, 0, 0, 0
112028, 512, 1, 0, 0
113028, 512, 0, 0, 0
113028, 256, 1, 0, 0
114028, 512, 0, 0, 0
114028, 256, 1, 0, 0
115028, 512, 1, 0, 0
116028, 512, 0, 0, 0
116028, 512, 1, 0, 0
117028, 512, 1, 0, 0
118028, 256, 0, 0, 0
119028, 1280, 0, 0, 0
119028, 512, 1, 0, 0
120028, 1280, 0, 0, 0
120028, 1280, 1, 0, 0
121028, 256, 0, 0, 0
121028, 512, 1, 0, 0
122028, 256, 0, 0, 0
123028, 256, 1, 0, 0
124028, 256, 0, 0, 0
124028, 512, 1, 0, 0
125029, 1024, 1, 0, 0
126028, 256, 0, 0, 0
126028, 512, 1, 0, 0
127028, 256, 0, 0, 0
127028, 1025, 1, 0, 0
128028, 512, 0, 0, 0
128028, 1025, 1, 0, 0
129028, 512, 0, 0, 0
129028, 256, 1, 0, 0
130028, 512, 0, 0, 0
130028, 1024, 1, 0, 0
131028, 256, 0, 0, 0
131028, 512, 1, 0, 0
132028, 512, 0, 0, 0
132028, 256, 1, 0, 0
133028, 768, 0, 0, 0
133028, 256, 1, 0, 0
134028, 512, 0, 0, 0
135028, 256, 0, 0, 0
135028, 512, 1, 0, 0
136028, 512, 0, 0, 0
136028, 768, 1, 0, 0
137028, 256, 1, 0, 0
138029, 256, 0, 0, 0
138029, 256, 1, 0, 0
139029, 768, 1, 0, 0
140029, 768, 0, 0, 0
140029, 512, 1, 0, 0
141028, 256, 0, 0, 0
141028, 512, 1, 0, 0
142028, 512, 0, 0, 0
142028, 768, 1, 0, 0
143029, 1024, 0, 0, 0
143029, 2048, 1, 0, 0
144028, 768, 0, 0, 0
144028, 768, 1, 0, 0
