Linux 5.15.0-181-generic (tikv-node) 	07/11/26 	_x86_64_	(64 CPU)

15:20:48      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
15:20:49        0   1201640   20.00   29.00    0.00    0.00   49.00     0  juicefs.v1.3.1
15:20:50        0   1201640   41.00   38.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:20:51        0   1201640   43.00   33.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:20:52        0   1201640   37.00   33.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:20:53        0   1201640   42.00   33.00    0.00    0.00   75.00     0  juicefs.v1.3.1
15:20:54        0   1201640   41.00   42.00    0.00    0.00   83.00     0  juicefs.v1.3.1
15:20:55        0   1201640   38.00   40.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:20:56        0   1201640   41.00   36.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:20:57        0   1201640   39.00   32.00    0.00    0.00   71.00     0  juicefs.v1.3.1
15:20:58        0   1201640   33.00   37.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:20:59        0   1201640   40.00   38.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:21:00        0   1201640   41.00   37.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:21:01        0   1201640   36.00   41.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:21:02        0   1201640   33.00   45.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:21:03        0   1201640   34.00   37.00    0.00    0.00   71.00     0  juicefs.v1.3.1
15:21:04        0   1201640   39.00   32.00    0.00    0.00   71.00     0  juicefs.v1.3.1
15:21:05        0   1201640   40.00   39.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:21:06        0   1201640   39.00   40.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:21:07        0   1201640   37.00   39.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:21:08        0   1201640   41.00   34.00    0.00    0.00   75.00     0  juicefs.v1.3.1
15:21:09        0   1201640   36.00   31.00    0.00    0.00   67.00     0  juicefs.v1.3.1
15:21:10        0   1201640   45.00   36.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:21:11        0   1201640   38.00   43.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:21:12        0   1201640   42.00   37.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:21:13        0   1201640   42.00   34.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:21:14        0   1201640   33.00   34.00    0.00    0.00   67.00     0  juicefs.v1.3.1
15:21:15        0   1201640   33.00   39.00    0.00    0.00   72.00     0  juicefs.v1.3.1
15:21:16        0   1201640   40.00   35.00    0.00    0.00   75.00     0  juicefs.v1.3.1
15:21:17        0   1201640   38.00   39.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:21:18        0   1201640   39.00   37.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:21:19        0   1201640   36.00   40.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:21:20        0   1201640   34.00   34.00    0.00    0.00   68.00     0  juicefs.v1.3.1
15:21:21        0   1201640   39.00   35.00    0.00    0.00   74.00     0  juicefs.v1.3.1
15:21:22        0   1201640   39.00   38.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:21:23        0   1201640   45.00   35.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:21:24        0   1201640   47.00   34.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:21:25        0   1201640   35.00   37.00    0.00    0.00   72.00     0  juicefs.v1.3.1
15:21:26        0   1201640   36.00   34.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:21:27        0   1201640   39.00   40.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:21:28        0   1201640   40.00   36.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:21:29        0   1201640   45.00   35.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:21:30        0   1201640   42.00   35.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:21:31        0   1201640   37.00   35.00    0.00    0.00   72.00     0  juicefs.v1.3.1
15:21:32        0   1201640   35.00   37.00    0.00    0.00   72.00     0  juicefs.v1.3.1
15:21:33        0   1201640   46.00   35.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:21:34        0   1201640   41.00   38.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:21:35        0   1201640   41.00   39.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:21:36        0   1201640   43.00   33.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:21:37        0   1201640   41.00   32.00    0.00    0.00   73.00     0  juicefs.v1.3.1
15:21:38        0   1201640   43.00   36.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:21:39        0   1201640   42.00   38.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:21:40        0   1201640   46.00   35.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:21:41        0   1201640   43.00   37.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:21:42        0   1201640   32.00   36.00    0.00    0.00   68.00     0  juicefs.v1.3.1
15:21:43        0   1201640   41.00   33.00    0.00    0.00   74.00     0  juicefs.v1.3.1
15:21:44        0   1201640   48.00   35.00    0.00    0.00   83.00     0  juicefs.v1.3.1
15:21:45        0   1201640   43.00   37.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:21:46        0   1201640   39.00   39.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:21:47        0   1201640   38.00   38.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:21:48        0   1201640   33.00   37.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:21:49        0   1201640   41.00   40.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:21:50        0   1201640   45.00   37.00    0.00    0.00   82.00     0  juicefs.v1.3.1
15:21:51        0   1201640   34.00   43.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:21:52        0   1201640   38.00   39.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:21:53        0   1201640   44.00   29.00    0.00    0.00   73.00     0  juicefs.v1.3.1
15:21:54        0   1201640   33.00   35.00    0.00    0.00   68.00     0  juicefs.v1.3.1
15:21:55        0   1201640   42.00   37.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:21:56        0   1201640   41.00   40.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:21:57        0   1201640   42.00   38.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:21:58        0   1201640   48.00   30.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:21:59        0   1201640   37.00   33.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:22:00        0   1201640   36.00   36.00    0.00    0.00   72.00     0  juicefs.v1.3.1
15:22:01        0   1201640   41.00   38.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:22:02        0   1201640   40.00   39.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:22:03        0   1201640   37.00   43.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:22:04        0   1201640   40.00   35.00    0.00    0.00   75.00     0  juicefs.v1.3.1
15:22:05        0   1201640   35.00   35.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:22:06        0   1201640   42.00   38.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:22:07        0   1201640   40.00   39.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:22:08        0   1201640   37.00   40.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:22:09        0   1201640   40.00   38.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:22:10        0   1201640   38.00   33.00    0.00    0.00   71.00     0  juicefs.v1.3.1
15:22:11        0   1201640   34.00   39.00    0.00    0.00   73.00     0  juicefs.v1.3.1
15:22:12        0   1201640   45.00   33.00    0.00    0.00   78.00     0  juicefs.v1.3.1
15:22:13        0   1201640   44.00   36.00    0.00    0.00   80.00     0  juicefs.v1.3.1
15:22:14        0   1201640   40.00   36.00    0.00    0.00   76.00     0  juicefs.v1.3.1
15:22:15        0   1201640   44.55   33.66    0.00    0.00   78.22     0  juicefs.v1.3.1
15:22:16        0   1201640   36.00   34.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:22:17        0   1201640   42.00   31.00    0.00    0.00   73.00     0  juicefs.v1.3.1
15:22:18        0   1201640   45.00   36.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:22:19        0   1201640   49.00   33.00    0.00    0.00   82.00     0  juicefs.v1.3.1
15:22:20        0   1201640   36.00   36.00    0.00    0.00   72.00     0  juicefs.v1.3.1
15:22:21        0   1201640   37.00   40.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:22:22        0   1201640   36.00   34.00    0.00    0.00   70.00     0  juicefs.v1.3.1
15:22:23        0   1201640   41.00   38.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:22:24        0   1201640   42.00   40.00    0.00    0.00   82.00     0  juicefs.v1.3.1
15:22:25        0   1201640   41.00   36.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:22:26        0   1201640   38.00   39.00    0.00    0.00   77.00     0  juicefs.v1.3.1
15:22:27        0   1201640   37.00   35.00    0.00    0.00   72.00     0  juicefs.v1.3.1
15:22:28        0   1201640   39.00   32.00    0.00    0.00   71.00     0  juicefs.v1.3.1
15:22:29        0   1201640   39.00   42.00    0.00    0.00   81.00     0  juicefs.v1.3.1
15:22:30        0   1201640   42.00   37.00    0.00    0.00   79.00     0  juicefs.v1.3.1
15:22:31        0   1201640   43.00   30.00    0.00    0.00   73.00     0  juicefs.v1.3.1
15:22:32        0   1201640   41.00   35.00    0.00    0.00   76.00     0  juicefs.v1.3.1
