------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 147% 1067M 8064K| 923  39.6   111M    0 |  29  0.87 |   0     0 | 111M    0 
 144% 1068M 8320K| 919  39.7   111M    0 |  17  0.88 |   0     0 | 111M    0 
 161% 1071M 8704K| 921  39.3   111M    0 |  18  0.97 |   0     0 | 111M    0 
 148% 1075M 8320K| 923  39.8   111M    0 |  18  0.93 |   0     0 | 111M    0 
 160% 1079M 8832K| 923  39.5   111M    0 |  17  0.93 |   0     0 | 111M    0 
 161% 1084M 8832K| 924  39.1   111M    0 |  17  0.89 |   0     0 | 111M    0 
 155% 1088M 8192K| 917  39.4   111M    0 |  19  0.93 |   0     0 | 111M    0 
 164% 1090M 8448K| 922  39.3   111M    0 |  25  0.97 |   0     0 | 111M    0 
 163% 1092M 8704K| 925  38.9   112M    0 |  25  1.03 |   0     0 | 112M    0 
 159% 1096M 8960K| 920  39.4   111M    0 |  31  0.86 |   0     0 | 111M    0 
 163% 1098M 8064K| 925  39.6   111M    0 |  22  1.00 |   0     0 | 111M    0 
 165% 1101M 8448K| 922  39.8   111M    0 |  17  0.98 |   0     0 | 111M    0 
 160% 1104M 8448K| 919  39.6   111M    0 |  18  0.94 |   0     0 | 111M    0 
 166% 1106M 7936K| 925  39.2   112M    0 |  17  0.98 |   0     0 | 112M    0 
 160% 1108M 8576K| 919  39.2   111M    0 |  16  0.95 |   0     0 | 111M    0 
 155% 1112M 8832K| 926  38.7   111M    0 |  24  0.88 |   0     0 | 111M    0 
 161% 1114M 8960K| 922  39.4   111M    0 |  17  0.93 |   0     0 | 111M    0 
 156% 1116M 9216K| 920  39.4   111M    0 |  25  0.92 |   0     0 | 111M    0 
 155% 1120M 7936K| 922  39.8   111M    0 |  29  0.94 |   0     0 | 111M    0 
 159% 1123M 8320K| 923  39.2   112M    0 |  25  0.93 |   0     0 | 112M    0 
 145% 1127M 8192K| 923  39.8   111M    0 |  18  0.89 |   0     0 | 111M    0 
 171% 1129M 8576K| 923  39.5   111M    0 |  16  1.05 |   0     0 | 111M    0 
 158% 1132M 8064K| 921  39.1   111M    0 |  17  1.03 |   0     0 | 111M    0 
 162% 1134M 8192K| 922  39.6   111M    0 |  16  0.99 |   0     0 | 111M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 159% 1139M 8576K| 919  39.0   111M    0 |  20  0.98 |   0     0 | 111M    0 
 168% 1141M 8576K| 922  39.3   111M    0 |  24  0.90 |   0     0 | 111M    0 
 185% 1146M 8448K| 919  38.8   111M    0 |  21  1.00 |   0     0 | 111M    0 
 164% 1146M 8576K| 923  39.5   112M    0 |  29  0.98 |   0     0 | 112M    0 
 161% 1147M 8960K| 923  39.4   111M    0 |  26  0.94 |   0     0 | 111M    0 
 151% 1147M 8576K| 915  39.6   110M    0 |  18  0.93 |   0     0 | 110M    0 
 155% 1148M 8320K| 926  39.5   112M    0 |  18  0.92 |   0     0 | 112M    0 
 166% 1148M 8576K| 924  39.4   112M    0 |  17  1.03 |   0     0 | 112M    0 
 158% 1148M 8064K| 919  39.5   111M    0 |  17  0.95 |   0     0 | 111M    0 
 167% 1148M 8832K| 928  39.0   112M    0 |  24  1.03 |   0     0 | 112M    0 
 155% 1149M 8192K| 920  39.5   111M    0 |  19  0.93 |   0     0 | 111M    0 
 154% 1149M 8320K| 919  39.5   111M    0 |  26  0.86 |   0     0 | 111M    0 
 157% 1149M 7936K| 924  39.3   111M    0 |  25  0.98 |   0     0 | 111M    0 
 159% 1149M 8192K| 924  39.3   111M    0 |  26  0.99 |   0     0 | 111M    0 
 164% 1149M 8192K| 925  39.2   112M    0 |  22  1.06 |   0     0 | 112M    0 
 154% 1149M 8064K| 921  39.9   111M    0 |  17  0.88 |   0     0 | 111M    0 
 156% 1149M 8192K| 921  39.5   111M    0 |  18  0.91 |   0     0 | 111M    0 
 158% 1149M 8320K| 922  39.7   111M    0 |  16  0.89 |   0     0 | 111M    0 
 168% 1149M 8064K| 920  38.8   111M    0 |  19  0.94 |   0     0 | 111M    0 
 161% 1149M 8960K| 925  39.1   111M    0 |  21  0.92 |   0     0 | 111M    0 
 167% 1149M 8192K| 920  38.9   111M    0 |  26  1.00 |   0     0 | 111M    0 
 150% 1149M 9088K| 925  39.0   111M    0 |  20  0.83 |   0     0 | 111M    0 
 154% 1149M 8832K| 918  39.6   111M    0 |  33  0.90 |   0     0 | 111M    0 
 163% 1149M 8064K| 928  39.5   112M    0 |  18  0.92 |   0     0 | 112M    0 
 165% 1149M 7936K| 923  39.5   111M    0 |  21  1.02 |   0     0 | 111M    0 
 146% 1149M 8960K| 918  39.2   111M    0 |  17  0.90 |   0     0 | 111M    0 
 159% 1149M 8192K| 925  39.4   111M    0 |  18  0.96 |   0     0 | 111M    0 
 163% 1149M 8704K| 919  39.3   111M    0 |  19  0.92 |   0     0 | 111M    0 
 152% 1149M 9600K| 920  39.2   111M    0 |  21  0.90 |   0     0 | 111M    0 
 169% 1149M 8320K| 925  39.2   112M    0 |  22  0.97 |   0     0 | 112M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 165% 1149M 8192K| 922  39.1   111M    0 |  21  0.97 |   0     0 | 111M    0 
 166% 1149M 8576K| 920  39.4   111M    0 |  27  0.94 |   0     0 | 111M    0 
 172% 1149M 8320K| 916  39.6   111M    0 |  20  1.01 |   0     0 | 111M    0 
 159% 1149M 8704K| 923  39.5   111M    0 |  20  0.97 |   0     0 | 111M    0 
 162% 1149M 8192K| 922  39.1   111M    0 |  17  0.98 |   0     0 | 111M    0 
 159% 1149M 8448K| 916  39.6   111M    0 |  16  1.00 |   0     0 | 111M    0 
 158% 1149M 8832K| 925  39.2   111M    0 |  17  0.97 |   0     0 | 111M    0 
 170% 1149M 9216K| 922  39.1   111M    0 |  21  0.97 |   0     0 | 111M    0 
 149% 1149M 8320K| 921  38.7   111M    0 |  21  0.90 |   0     0 | 111M    0 
 150% 1149M 8832K| 918  39.4   111M    0 |  26  0.90 |   0     0 | 111M    0 
 152% 1149M 8192K| 924  39.6   111M    0 |  30  0.88 |   0     0 | 111M    0 
 173% 1149M 8064K| 919  39.4   111M    0 |  20  0.96 |   0     0 | 111M    0 
 163% 1149M 8576K| 923  39.1   111M    0 |  21  0.96 |   0     0 | 111M    0 
 164% 1149M 8576K| 924  39.7   111M    0 |  18  0.97 |   0     0 | 111M    0 
 160% 1149M 8320K| 922  39.5   112M    0 |  19  1.04 |   0     0 | 112M    0 
 159% 1149M 9088K| 919  39.1   111M    0 |  16  0.92 |   0     0 | 111M    0 
 169% 1149M 8960K| 927  39.2   112M    0 |  20  1.03 |   0     0 | 112M    0 
 176% 1149M 8448K| 922  39.2   111M    0 |  23  1.01 |   0     0 | 111M    0 
 172% 1149M 8448K| 922  38.8   111M    0 |  22  1.06 |   0     0 | 111M    0 
 156% 1150M 8320K| 918  39.1   111M    0 |  30  0.89 |   0     0 | 111M    0 
 157% 1150M 8064K| 919  40.0   110M    0 |  23  0.88 |   0     0 | 110M    0 
 161% 1150M 8320K| 923  39.5   111M    0 |  18  0.99 |   0     0 | 111M    0 
 173% 1150M 8192K| 918  39.3   111M    0 |  16  0.98 |   0     0 | 111M    0 
 169% 1150M 8320K| 922  39.8   111M    0 |  17  0.98 |   0     0 | 111M    0 
 160% 1150M 8448K| 926  39.1   111M    0 |  19  1.03 |   0     0 | 111M    0 
 154% 1150M 8320K| 916  39.0   111M    0 |  23  0.93 |   0     0 | 111M    0 
 161% 1150M 8192K| 922  39.6   111M    0 |  22  0.94 |   0     0 | 111M    0 
 168% 1150M 8192K| 926  39.5   112M    0 |  20  1.04 |   0     0 | 112M    0 
 176% 1150M 8320K| 918  39.3   111M    0 |  28  0.94 |   0     0 | 111M    0 
 152% 1150M 8320K| 924  39.5   112M    0 |  27  0.87 |   0     0 | 112M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 158% 1150M 7936K| 921  39.3   111M    0 |  21  1.02 |   0     0 | 111M    0 
 155% 1150M 8192K| 920  40.0   111M    0 |  17  0.95 |   0     0 | 111M    0 
 164% 1150M 8320K| 915  39.5   111M    0 |  16  1.04 |   0     0 | 111M    0 
 172% 1150M 8192K| 927  38.9   112M    0 |  16  1.06 |   0     0 | 112M    0 
 162% 1150M 8448K| 926  39.3   111M    0 |  22  1.06 |   0     0 | 111M    0 
 149% 1150M 9600K| 918  39.4   111M    0 |  23  0.85 |   0     0 | 111M    0 
 147% 1150M 8064K| 922  39.3   111M    0 |  21  0.91 |   0     0 | 111M    0 
 158% 1150M 8832K| 917  39.0   111M    0 |  25  0.96 |   0     0 | 111M    0 
 173% 1150M 8320K| 922  39.6   112M    0 |  32  0.94 |   0     0 | 112M    0 
 162% 1150M 8576K| 925  39.6   111M    0 |  19  0.95 |   0     0 | 111M    0 
 174% 1150M 8960K| 915  39.6   110M    0 |  17  1.01 |   0     0 | 110M    0 
 172% 1150M 8320K| 927  39.1   112M    0 |  18  0.99 |   0     0 | 112M    0 
 155% 1151M 8576K| 922  39.4   111M    0 |  17  0.91 |   0     0 | 111M    0 
 163% 1151M 8576K| 920  39.0   111M    0 |  20  1.03 |   0     0 | 111M    0 
 164% 1151M 8320K| 924  39.5   112M    0 |  26  1.03 |   0     0 | 112M    0 
 172% 1151M 9088K| 922  39.0   112M    0 |  19  0.99 |   0     0 | 112M    0 
 164% 1151M 9216K| 925  39.1   111M    0 |  24  1.03 |   0     0 | 111M    0 
 154% 1151M 8960K| 921  39.4   111M    0 |  27  0.91 |   0     0 | 111M    0 
 150% 1151M 8192K| 922  39.0   112M    0 |  20  1.01 |   0     0 | 112M    0 
 163% 1151M 7808K| 916  39.9   110M    0 |  19  1.00 |   0     0 | 110M    0 
 160% 1151M 8832K| 920  39.1   111M    0 |  16  0.99 |   0     0 | 111M    0 
 173% 1151M 8832K| 925  39.3   111M    0 |  18  0.97 |   0     0 | 111M    0 
 173% 1151M 8832K| 921  39.4   111M    0 |  21  1.05 |   0     0 | 111M    0 
 146% 1151M 8320K| 919  39.3   111M    0 |  28  0.82 |   0     0 | 111M    0 
 165% 1151M 8704K| 920  39.4   111M    0 |  19  0.97 |   0     0 | 111M    0 
 169% 1151M 8448K| 924  39.6   111M    0 |  25  0.94 |   0     0 | 111M    0 
