------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1149M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
48.8% 1149M   33M| 559  4.07  4864K    0 | 639  1.05 |   0     0 |7168K    0 
 166% 1149M   43M| 828   143    97M    0 | 372  0.77 |   0     0 | 112M   15M
 172% 1149M   43M| 873   138    95M    0 | 380  0.79 |   0     0 | 110M   15M
 156% 1149M   45M| 841   149    90M    0 | 317  0.70 |   0     0 | 109M   17M
 181% 1150M   44M| 864   151    93M    0 | 287  0.83 |   0     0 | 110M   18M
 185% 1150M   45M| 888   140    98M    0 | 232  0.86 |   0     0 | 111M   12M
 165% 1150M   44M| 869   149    94M    0 | 236  0.81 |   0     0 | 109M   15M
 163% 1150M   46M| 811   155    88M    0 | 198  0.78 |   0     0 | 109M   18M
 158% 1150M   45M| 840   154    91M    0 | 186  0.76 |   0     0 | 108M   18M
 161% 1150M   47M| 870   146    95M    0 | 172  0.75 |   0     0 | 109M   13M
 178% 1150M   45M| 871   146    95M    0 | 172  0.83 |   0     0 | 110M   16M
 173% 1150M   47M| 838   152    91M    0 | 153  0.82 |   0     0 | 111M   17M
 167% 1150M   46M| 867   146    94M    0 | 134  0.81 |   0     0 | 109M   15M
 166% 1150M   45M| 891   146    96M    0 | 138  0.80 |   0     0 | 109M   14M
 140% 1150M   45M| 819   157    89M    0 | 111  0.72 |   0     0 | 107M   18M
 155% 1150M   46M| 830   154    90M    0 | 126  0.74 |   0     0 | 109M   18M
 170% 1150M   46M| 831   153    89M    0 | 121  0.83 |   0     0 | 109M   20M
 176% 1150M   45M| 827   157    89M    0 | 115  0.82 |   0     0 | 110M   21M
 162% 1150M   45M| 880   147    97M    0 | 110  0.74 |   0     0 | 109M   12M
 174% 1150M   45M| 876   142    95M    0 | 114  0.82 |   0     0 | 109M   14M
 142% 1150M   45M| 885   143    96M    0 | 105  0.68 |   0     0 | 110M   13M
 166% 1150M   43M| 896   145    97M    0 | 102  0.75 |   0     0 | 110M   14M
 170% 1150M   45M| 845   147    92M    0 | 103  0.81 |   0     0 | 110M   16M
 165% 1150M   44M| 879   146    96M    0 | 101  0.78 |   0     0 | 109M   14M
 162% 1150M   45M| 868   150    94M    0 | 107  0.77 |   0     0 | 109M   14M
 157% 1150M   46M| 873   143    95M    0 | 100  0.77 |   0     0 | 108M   13M
 140% 1150M   45M| 870   152    93M    0 | 111  0.68 |   0     0 | 109M   16M
 169% 1150M   46M| 849   148    92M    0 | 101  0.80 |   0     0 | 110M   17M
 175% 1150M   44M| 881   144    97M    0 |  94  0.83 |   0     0 | 110M   14M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 155% 1150M   46M| 871   141    95M    0 |  91  0.73 |   0     0 | 109M   11M
 168% 1150M   47M| 840   154    90M    0 | 109  0.79 |   0     0 | 109M   18M
 149% 1150M   46M| 834   156    90M    0 | 108  0.71 |   0     0 | 109M   20M
 151% 1150M   45M| 879   147    95M    0 | 100  0.70 |   0     0 | 110M   16M
 177% 1150M   45M| 887   145    96M    0 | 101  0.81 |   0     0 | 110M   14M
 168% 1150M   47M| 839   150    91M    0 |  97  0.81 |   0     0 | 109M   16M
 159% 1150M   45M| 874   142    96M    0 |  97  0.73 |   0     0 | 110M   15M
 178% 1150M   45M| 884   145    96M    0 | 100  0.79 |   0     0 | 110M   14M
 140% 1150M   45M| 855   151    93M    0 |  96  0.65 |   0     0 | 108M   15M
 157% 1150M   45M| 872   146    95M    0 |  99  0.72 |   0     0 | 110M   15M
 175% 1150M   45M| 880   146    96M    0 |  99  0.80 |   0     0 | 111M   15M
 179% 1150M   44M| 896   146    97M    0 | 109  0.74 |   0     0 | 109M   13M
 169% 1150M   44M| 886   146    97M    0 |  99  0.78 |   0     0 | 111M   14M
 163% 1150M   44M| 886   143    97M    0 |  96  0.76 |   0     0 | 109M   11M
 164% 1151M   43M| 886   144    96M    0 | 101  0.71 |   0     0 | 110M   14M
 183% 1151M   43M| 899   148    97M    0 | 104  0.79 |   0     0 | 111M   13M
 177% 1152M   43M| 856   143    95M    0 |  81  0.81 |   0     0 | 110M   14M
 171% 1153M   42M| 927   139   102M    0 |  98  0.74 |   0     0 | 110M 8960K
 179% 1155M   43M| 908   139   100M    0 |  94  0.77 |   0     0 | 109M 8960K
 151% 1157M   42M| 952   134   105M    0 |  97  0.68 |   0     0 | 109M 4864K
 167% 1160M   41M| 955   134   105M    0 |  96  0.71 |   0     0 | 110M 6400K
 187% 1164M   41M| 978   134   108M    0 | 103  0.81 |   0     0 | 111M 3072K
 181% 1165M   41M| 985   127   109M    0 |  98  0.79 |   0     0 | 112M 2816K
 165% 1168M   40M| 989   131   109M    0 | 106  0.72 |   0     0 | 111M 2304K
 178% 1172M   40M| 972   130   107M    0 |  94  0.75 |   0     0 | 111M 3328K
 142% 1174M   40M| 975   134   108M    0 |  97  0.66 |   0     0 | 110M 1536K
 174% 1178M   40M| 978   130   108M    0 |  98  0.78 |   0     0 | 111M 3328K
 182% 1181M   41M| 970   129   107M    0 | 101  0.81 |   0     0 | 111M 3840K
 175% 1184M   40M| 982   133   108M    0 | 102  0.76 |   0     0 | 110M 3072K
 164% 1187M   40M| 986   131   110M    0 |  89  0.74 |   0     0 | 112M 2048K
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 169% 1190M   40M| 973   129   107M    0 | 103  0.72 |   0     0 | 110M 3072K
 144% 1193M   41M| 960   137   106M    0 |  95  0.68 |   0     0 | 111M 3840K
 176% 1196M   41M| 970   127   108M    0 |  92  0.78 |   0     0 | 111M 3840K
 178% 1199M   41M| 975   132   107M    0 | 101  0.79 |   0     0 | 112M 4352K
 163% 1201M   41M| 970   135   107M    0 | 101  0.74 |   0     0 | 110M 3584K
 174% 1206M   40M| 973   128   108M    0 |  91  0.78 |   0     0 | 112M 3584K
 160% 1208M   41M| 966   131   107M    0 |  96  0.71 |   0     0 | 109M 2304K
 166% 1211M   40M| 972   129   108M    0 |  91  0.77 |   0     0 | 111M 3072K
 176% 1214M   41M| 983   133   108M    0 | 102  0.79 |   0     0 | 111M 2816K
 179% 1217M   41M| 970   131   108M    0 |  88  0.80 |   0     0 | 111M 3584K
 154% 1221M   41M| 983   129   109M    0 |  98  0.71 |   0     0 | 111M 2304K
 167% 1225M   41M| 979   130   109M    0 |  97  0.81 |   0     0 | 110M 2048K
 149% 1228M   40M| 977   130   108M    0 |  98  0.74 |   0     0 | 110M 2560K
 171% 1231M   40M|1000   138   110M    0 | 103  0.79 |   0     0 | 112M 2048K
 182% 1235M   41M| 978   122   109M    0 |  91  0.82 |   0     0 | 112M 2048K
 171% 1237M   41M| 970   131   107M    0 |  98  0.78 |   0     0 | 111M 3584K
 161% 1239M   42M| 956   133   106M    0 |  91  0.73 |   0     0 | 111M 4096K
 173% 1244M   40M| 979   134   108M    0 | 104  0.76 |   0     0 | 111M 4352K
 156% 1246M   40M| 967   133   107M    0 |  94  0.75 |   0     0 | 111M 3328K
 171% 1250M   41M| 974   129   108M    0 |  95  0.81 |   0     0 | 111M 3328K
 177% 1253M   40M| 964   134   107M    0 |  94  0.83 |   0     0 | 112M 5120K
 169% 1258M   40M| 976   132   107M    0 | 103  0.76 |   0     0 | 110M 2560K
 171% 1262M   40M| 991   126   110M    0 |  93  0.76 |   0     0 | 111M 1280K
 157% 1264M   40M| 969   129   107M    0 |  97  0.69 |   0     0 | 110M 2304K
 152% 1267M   40M| 995   132   110M    0 |  99  0.71 |   0     0 | 112M 1792K
 177% 1270M   40M| 990   132   110M    0 |  93  0.81 |   0     0 | 112M 1280K
 182% 1272M   40M| 995   125   111M    0 |  91  0.84 |   0     0 | 112M 1280K
 168% 1277M   40M| 995   130   109M    0 | 107  0.71 |   0     0 | 110M 1536K
 175% 1280M   40M| 995   127   111M    0 |  92  0.80 |   0     0 | 111M    0 
 164% 1283M   40M| 981   128   110M    0 |  88  0.72 |   0     0 | 110M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 164% 1286M   40M|1016   130   112M    0 | 104  0.71 |   0     0 | 112M    0 
 184% 1291M   40M|1007   124   112M    0 |  97  0.80 |   0     0 | 112M    0 
 173% 1293M   40M|1000   126   111M    0 |  96  0.77 |   0     0 | 111M    0 
 165% 1296M   40M|1004   132   111M    0 | 101  0.75 |   0     0 | 111M    0 
 174% 1300M   40M| 991   126   110M    0 |  91  0.79 |   0     0 | 110M    0 
 152% 1304M   40M| 997   127   111M    0 |  96  0.70 |   0     0 | 111M    0 
 178% 1308M   40M|1009   132   111M    0 | 103  0.79 |   0     0 | 111M    0 
 182% 1312M   40M|1008   123   112M    0 |  94  0.82 |   0     0 | 112M    0 
 167% 1315M   40M| 995   134   110M    0 |  99  0.74 |   0     0 | 110M    0 
 171% 1318M   40M|1007   122   112M    0 |  98  0.77 |   0     0 | 111M    0 
 182% 1322M   40M| 987   126   110M    0 |  91  0.75 |   0     0 | 110M    0 
 162% 1322M   40M|1009   131   111M    0 | 105  0.77 |   0     0 | 111M    0 
 173% 1323M   40M|1002   125   112M    0 |  93  0.81 |   0     0 | 112M    0 
 174% 1324M   40M|1006   126   112M    0 |  94  0.85 |   0     0 | 112M    0 
