------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1717M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
49.7% 1717M   50M| 831  0.93   768K   37M| 606  0.94 |   0     0 |1280K 6912K
 175% 1719M   53M|1064   107    60M   55M| 682  1.47 |   0     0 |  73M   88M
 240% 1726M   50M|1334  95.1    75M   68M| 737  1.69 |   0     0 |  92M   87M
 249% 1732M   52M|1360  95.9    78M   68M| 742  1.73 |   0     0 |  95M   82M
 240% 1735M   54M|1342  93.7    69M   74M| 717  1.95 |   0     0 |  84M   86M
 252% 1736M   52M|1451  88.5    83M   74M| 801  1.71 |   0     0 |  96M   89M
 216% 1736M   53M|1396  89.9    75M   75M| 770  1.54 |   0     0 |  88M   87M
 201% 1736M   59M|1450  85.8    73M   83M| 765  1.51 |   0     0 |  86M   89M
 244% 1737M   51M|1458  92.9    76M   81M| 829  1.76 |   0     0 |  89M  102M
 250% 1737M   56M|1397  91.9    75M   77M| 730  1.85 |   0     0 |  88M   85M
 263% 1737M   55M|1396  89.1    78M   71M| 771  1.89 |   0     0 |  92M   86M
 243% 1737M   50M|1352  91.5    78M   67M| 777  1.70 |   0     0 |  91M   85M
 210% 1737M   52M|1381  93.3    75M   73M| 741  1.52 |   0     0 |  86M   83M
 214% 1737M   53M|1429  90.3    76M   76M| 785  1.46 |   0     0 |  89M   88M
 262% 1737M   53M|1494  86.5    81M   79M| 811  1.74 |   0     0 |  92M   90M
 259% 1737M   52M|1432  90.0    81M   72M| 795  1.79 |   0     0 |  93M   84M
 266% 1737M   51M|1476  86.9    79M   80M| 816  1.86 |   0     0 |  90M   93M
 239% 1737M   53M|1416  87.2    77M   75M| 770  1.68 |   0     0 |  89M   85M
 209% 1737M   51M|1471  83.7    78M   80M| 810  1.52 |   0     0 |  87M   91M
 215% 1737M   53M|1400  90.2    71M   78M| 766  1.61 |   0     0 |  83M   87M
 237% 1737M   53M|1343  97.0    71M   73M| 737  1.80 |   0     0 |  88M   90M
 254% 1737M   55M|1429  91.5    79M   75M| 777  1.84 |   0     0 |  93M   88M
 227% 1737M   56M|1410  87.4    77M   76M| 751  2.06 |   0     0 |  89M   86M
 202% 1737M   54M|1381  94.4    74M   73M| 764  1.64 |   0     0 |  88M   89M
 221% 1738M   53M|1331  99.2    70M   73M| 747  1.60 |   0     0 |  86M   91M
 209% 1738M   49M|1422  89.1    77M   77M| 787  1.66 |   0     0 |  89M   93M
 257% 1738M   54M|1553  84.7    79M   88M| 843  1.83 |   0     0 |  90M   94M
 251% 1738M   47M|1356  89.5    76M   70M| 778  1.90 |   0     0 |  89M   90M
 231% 1738M   50M|1353  98.9    76M   68M| 728  1.68 |   0     0 |  91M   80M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 221% 1738M   51M|1430  88.7    79M   74M| 771  1.53 |   0     0 |  95M   88M
 199% 1738M   56M|1433  83.3    74M   80M| 769  1.58 |   0     0 |  87M   89M
 230% 1738M   53M|1445  92.7    76M   79M| 806  1.61 |   0     0 |  88M   94M
 238% 1738M   56M|1410  93.5    76M   75M| 762  1.76 |   0     0 |  88M   83M
 250% 1738M   59M|1471  85.1    74M   84M| 796  1.90 |   0     0 |  87M   93M
 221% 1738M   51M|1337  92.1    73M   69M| 782  1.71 |   0     0 |  84M   87M
 187% 1738M   50M|1373  96.0    74M   75M| 747  1.47 |   0     0 |  85M   87M
 214% 1738M   50M|1409  92.6    78M   73M| 768  1.52 |   0     0 |  91M   86M
 235% 1738M   54M|1401  91.0    72M   78M| 754  1.73 |   0     0 |  86M   88M
 262% 1738M   53M|1497  84.8    78M   83M| 826  1.86 |   0     0 |  93M   99M
 252% 1738M   52M|1406  90.7    77M   74M| 772  1.81 |   0     0 |  91M   88M
 211% 1738M   50M|1306  98.2    73M   68M| 718  1.51 |   0     0 |  88M   84M
 205% 1738M   52M|1360  96.5    78M   70M| 731  1.43 |   0     0 |  93M   82M
 237% 1738M   49M|1409  88.2    74M   77M| 797  1.76 |   0     0 |  85M   92M
 254% 1738M   52M|1460  87.7    82M   75M| 786  1.75 |   0     0 |  96M   86M
 252% 1738M   53M|1455  86.1    74M   82M| 786  1.85 |   0     0 |  89M   96M
 225% 1738M   54M|1387  92.3    76M   73M| 755  1.70 |   0     0 |  88M   85M
 198% 1738M   55M|1339  91.9    73M   71M| 724  1.53 |   0     0 |  86M   81M
 222% 1738M   52M|1402  95.3    76M   75M| 777  1.58 |   0     0 |  89M   91M
 253% 1738M   53M|1431  87.5    76M   77M| 781  1.73 |   0     0 |  90M   90M
 237% 1738M   53M|1306  89.9    72M   68M| 716  1.77 |   0     0 |  88M   83M
 239% 1738M   48M|1308   102    73M   67M| 728  1.86 |   0     0 |  86M   84M
 233% 1738M   55M|1384  92.4    79M   69M| 737  1.56 |   0     0 |  90M   74M
 211% 1738M   56M|1443  87.3    80M   75M| 774  1.44 |   0     0 |  93M   86M
 221% 1738M   49M|1329  94.2    71M   71M| 774  1.71 |   0     0 |  84M   91M
 290% 1693M   57M|1392  92.7    76M   73M| 731  1.77 |   0     0 |  91M   80M
 242% 1693M   56M|1347   100    76M   69M| 745  1.75 |   0     0 |  91M   85M
 249% 1693M   54M|1371  93.3    75M   73M| 759  1.79 |   0     0 |  88M   88M
 206% 1693M   53M|1411  87.5    80M   72M| 757  1.47 |   0     0 |  90M   83M
 203% 1693M   54M|1419  92.2    75M   76M| 776  1.39 |   0     0 |  89M   88M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 358%  601M   53M|1358  94.5    70M   75M| 759  2.08 |   0     0 |  83M   89M
 247%  561M   57M|1404  90.7    81M   69M| 753  1.63 |   0     0 |  93M   77M
 247%  561M   57M|1379  89.5    74M   74M| 751  1.78 |   0     0 |  87M   88M
 253%  561M   55M|1404  98.0    74M   78M| 779  1.88 |   0     0 |  88M   93M
