------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
60.9%  628M  300M| 910  0.84     0   112M|   4  2.30 |   0     0 |   0   111M
53.9%  633M  300M| 905  0.85     0   111M|   3  2.10 |   0     0 |   0   111M
56.7%  635M  299M| 909  0.84     0   111M|   4  2.45 |   0     0 |   0   113M
56.2%  636M  299M| 913  0.83     0   112M|   4  2.46 |   0     0 |   0   112M
46.9%  637M  238M| 414  0.83     0    50M|   3  2.63 |   0     0 |   0   111M
57.5%  637M  299M|1399  0.45     0   173M|   3  1.85 |   0     0 |   0   112M
55.2%  638M  300M| 913  0.84     0   112M|   3  3.02 |   0     0 |   0   111M
54.8%  639M  300M| 904  0.84     0   111M|   4  2.37 |   0     0 |   0   111M
54.3%  640M  299M| 904  0.84     0   111M|   4  2.26 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
58.8%  641M  299M| 905  0.83     0   111M|   2  2.69 |   0     0 |   0   112M
54.5%  641M  299M| 910  0.84     0   112M|   4  2.36 |   0     0 |   0   111M
52.3%  642M  298M| 902  0.84     0   111M|   4  2.63 |   0     0 |   0   112M
48.1%  642M  299M| 911  0.85     0   112M|   4  2.13 |   0     0 |   0   111M
55.1%  643M  299M| 907  0.84     0   111M|   3  2.03 |   0     0 |   0   112M
52.7%  644M  300M| 908  0.84     0   111M|   3  2.82 |   0     0 |   0   110M
55.6%  645M  299M| 908  0.84     0   111M|   4  2.58 |   0     0 |   0   112M
52.6%  645M  299M| 905  0.83     0   111M|   3  2.71 |   0     0 |   0   112M
52.3%  647M  300M| 918  0.84     0   113M|   3  1.90 |   0     0 |   0   112M
47.9%  648M  299M| 902  0.86     0   111M|   4  1.98 |   0     0 |   0   111M
53.3%  648M  298M| 897  0.84     0   110M|   3  2.72 |   0     0 |   0   111M
52.8%  649M  300M| 912  0.81     0   112M|   4  2.19 |   0     0 |   0   111M
77.7%  653M  299M| 904  0.81     0   111M|   3  2.59 |   0     0 |   0   111M
57.1%  653M  299M| 895  0.81     0   109M|   4  2.58 |   0     0 |   0   111M
47.9%  653M  299M| 916  0.86     0   112M|   4  2.05 |   0     0 |   0   111M
51.3%  653M  299M| 907  0.84     0   111M|   3  2.75 |   0     0 |   0   112M
49.0%  653M  300M| 913  0.86     0   112M|   3  1.95 |   0     0 |   0   112M
56.4%  654M  299M| 896  0.82     0   110M|   3  3.18 |   0     0 |   0   110M
53.2%  654M  299M| 909  0.84     0   112M|   4  2.35 |   0     0 |   0   112M
49.4%  654M  300M| 910  0.84     0   111M|   3  1.88 |   0     0 |   0   111M
46.6%  654M  300M| 906  0.87     0   111M|   3  2.59 |   0     0 |   0   111M
52.1%  654M  299M| 902  0.84     0   111M|   4  2.61 |   0     0 |   0   111M
53.4%  655M  300M| 905  0.84     0   111M|   4  2.46 |   0     0 |   0   111M
57.5%  655M  300M| 902  0.82     0   111M|   3  2.10 |   0     0 |   0   111M
57.0%  655M  298M| 902  0.82     0   111M|   4  2.56 |   0     0 |   0   112M
53.9%  655M  299M| 905  0.83     0   111M|   3  3.00 |   0     0 |   0   110M
46.5%  655M  300M| 918  0.85     0   113M|   4  2.04 |   0     0 |   0   111M
45.2%  656M  300M| 901  0.86     0   111M|   2  1.98 |   0     0 |   0   111M
54.6%  656M  299M| 912  0.84     0   112M|   4  2.24 |   0     0 |   0   112M
56.5%  656M  299M| 905  0.83     0   111M|   4  2.89 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
57.8%  656M  299M| 904  0.81     0   111M|   3  2.97 |   0     0 |   0   111M
36.3%  657M  214M| 225  0.87     0    26M|   3  1.68 |   0     0 |   0   112M
36.0%  657M  102M|  13  0.34     0     0 |   4  2.34 |   0     0 |   0   112M
26.4%  657M  256K|  17   158     0     0 |   6  2.65 |   0     0 |   0   101M
 2.0%  657M  256K|  14  0.38     0     0 |   2  0.85 |   0     0 |   0     0 
 1.1%  657M  256K|  13  0.33     0     0 |   1  0.94 |   0     0 |   0     0 
 1.5%  657M  256K|  14  0.36     0     0 |   2  0.84 |   0     0 |   0     0 
 2.4%  657M  256K|  13  0.35     0     0 |   1  1.10 |   0     0 |   0     0 
 1.5%  657M  256K|  14  0.36     0     0 |   2  0.90 |   0     0 |   0     0 
 1.6%  657M  256K|  14  0.40     0     0 |   2  1.00 |   0     0 |   0     0 
