------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  433M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
62.1%  490M  115M|1273  0.65     0   116M| 330  1.62 |   0     0 |   0  3584K
 291%  969M  595M|4784  20.6     0   591M|  47  1.06 |   0     0 |   0   113M
 213% 1013M  599M| 914   142     0   112M| 809  11.6 |   0     0 |   0   111M
 162% 1026M  591M| 866   147     0   106M| 423  2.65 |   0     0 |   0   112M
 151% 1042M  598M| 965   143     0   119M| 411  2.56 |   0     0 |   0   111M
 164% 1058M  595M| 866   139     0   106M| 432  2.71 |   0     0 |   0   111M
 168% 1078M  599M| 948   142     0   116M| 545  2.71 |   0     0 |   0   111M
 166% 1096M  595M| 859   144     0   105M| 502  2.49 |   0     0 |   0   110M
 151% 1114M  600M| 957   143     0   117M| 455  2.43 |   0     0 |   0   111M
 151% 1131M  595M| 862   140     0   106M| 445  2.48 |   0     0 |   0   111M
 164% 1147M  596M| 902   132     0   111M| 443  2.70 |   0     0 |   0   111M
 162% 1167M  596M| 919   148     0   113M| 442  2.67 |   0     0 |   0   111M
 171% 1184M  595M| 894   131     0   110M| 455  2.77 |   0     0 |   0   111M
 153% 1203M  598M| 933   139     0   114M| 447  2.45 |   0     0 |   0   112M
 161% 1223M  596M| 899   137     0   110M| 445  2.67 |   0     0 |   0   111M
 152% 1241M  598M| 912   152     0   112M| 449  2.53 |   0     0 |   0   111M
 169% 1258M  591M| 852   141     0   104M| 451  2.78 |   0     0 |   0   111M
 166% 1277M  600M| 973   136     0   119M| 450  2.61 |   0     0 |   0   111M
 162% 1296M  599M| 905   131     0   111M| 443  2.58 |   0     0 |   0   111M
 148% 1314M  597M| 884   164     0   108M| 452  2.39 |   0     0 |   0   111M
 150% 1332M  598M| 921   132     0   113M| 444  2.47 |   0     0 |   0   112M
 158% 1350M  599M| 917   137     0   113M| 451  2.54 |   0     0 |   0   111M
 170% 1369M  590M| 837   155     0   102M| 439  2.76 |   0     0 |   0   112M
 170% 1388M  599M| 983   136     0   121M| 448  2.75 |   0     0 |   0   112M
 159% 1406M  596M| 867   132     0   106M| 438  2.62 |   0     0 |   0   109M
 149% 1425M  598M| 927   142     0   114M| 451  2.42 |   0     0 |   0   113M
 158% 1443M  594M| 867   146     0   106M| 449  2.55 |   0     0 |   0   111M
 176% 1463M  598M| 938   145     0   115M| 443  2.81 |   0     0 |   0   111M
 171% 1482M  595M| 893   141     0   109M| 451  2.73 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 166% 1501M  600M| 937   144     0   115M| 437  2.75 |   0     0 |   0   111M
 158% 1520M  597M| 873   130     0   107M| 446  2.60 |   0     0 |   0   110M
 150% 1540M  600M| 942   146     0   116M| 448  2.48 |   0     0 |   0   112M
 153% 1559M  597M| 885   138     0   108M| 460  2.45 |   0     0 |   0   112M
 174% 1577M  594M| 871   147     0   107M| 449  2.84 |   0     0 |   0   111M
 172% 1596M  595M| 920   137     0   113M| 443  2.78 |   0     0 |   0   111M
 260% 1614M  596M| 916   140     0   112M| 447  2.81 |   0     0 |   0   111M
 152% 1619M  600M| 916   145     0   112M| 434  2.41 |   0     0 |   0   108M
 161% 1628M  591M| 862   136     0   106M| 457  2.54 |   0     0 |   0   115M
 180% 1632M  598M| 949   148     0   116M| 449  2.76 |   0     0 |   0   111M
 170% 1635M  592M| 859   133     0   105M| 446  2.81 |   0     0 |   0   111M
 178% 1636M  598M| 962   139     0   118M| 448  2.81 |   0     0 |   0   112M
 170% 1636M  595M| 888   136     0   109M| 449  2.67 |   0     0 |   0   112M
 152% 1636M  597M| 922   150     0   113M| 450  2.49 |   0     0 |   0   111M
 165% 1636M  592M| 868   140     0   106M| 439  2.63 |   0     0 |   0   111M
 166% 1637M  598M| 961   143     0   118M| 452  2.74 |   0     0 |   0   111M
 170% 1637M  599M| 901   133     0   110M| 447  2.74 |   0     0 |   0   110M
 171% 1638M  599M| 910   146     0   112M| 443  2.80 |   0     0 |   0   112M
 162% 1638M  594M| 868   146     0   106M| 451  2.57 |   0     0 |   0   111M
 158% 1638M  599M| 943   137     0   116M| 449  2.60 |   0     0 |   0   111M
 150% 1638M  593M| 859   141     0   105M| 445  2.44 |   0     0 |   0   111M
 170% 1639M  599M| 957   145     0   117M| 447  2.76 |   0     0 |   0   112M
 173% 1639M  595M| 874   137     0   107M| 450  2.77 |   0     0 |   0   111M
 174% 1639M  600M| 955   132     0   117M| 447  2.73 |   0     0 |   0   112M
 155% 1639M  597M| 865   144     0   106M| 448  2.48 |   0     0 |   0   111M
 165% 1640M  593M| 885   142     0   109M| 445  2.66 |   0     0 |   0   111M
 165% 1640M  598M| 946   146     0   116M| 446  2.63 |   0     0 |   0   111M
 170% 1640M  594M| 873   129     0   107M| 446  2.76 |   0     0 |   0   112M
 174% 1640M  598M| 937   144     0   115M| 447  2.90 |   0     0 |   0   111M
 165% 1641M  593M| 885   148     0   108M| 446  2.59 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 163% 1641M  597M| 930   141     0   114M| 454  2.61 |   0     0 |   0   112M
 167% 1641M  592M| 856   134     0   105M| 439  2.73 |   0     0 |   0   111M
 173% 1642M  600M| 970   138     0   119M| 449  2.81 |   0     0 |   0   110M
 169% 1642M  591M| 824   147     0   101M| 445  2.82 |   0     0 |   0   111M
 168% 1643M  597M| 952   133     0   117M| 452  2.74 |   0     0 |   0   111M
 158% 1643M  591M| 862   158     0   106M| 450  2.49 |   0     0 |   0   112M
 149% 1643M  598M| 974   133     0   120M| 442  2.44 |   0     0 |   0   110M
 148% 1644M  595M| 877   144     0   108M| 449  2.41 |   0     0 |   0   111M
 234% 1647M  601M| 947   146     0   116M| 445  2.86 |   0     0 |   0   111M
 191% 1648M  599M| 897   131     0   110M| 441  2.77 |   0     0 |   0   111M
 181% 1649M  600M| 910   153     0   112M| 463  2.83 |   0     0 |   0   112M
 161% 1649M  596M| 873   136     0   107M| 442  2.51 |   0     0 |   0   111M
 177% 1649M  600M| 948   140     0   116M| 447  2.60 |   0     0 |   0   111M
 184% 1649M  596M| 874   142     0   107M| 449  2.75 |   0     0 |   0   112M
 191% 1649M  598M| 920   140     0   113M| 449  2.90 |   0     0 |   0   111M
 183% 1649M  597M| 908   138     0   112M| 443  2.82 |   0     0 |   0   111M
 166% 1649M  597M| 911   139     0   112M| 450  2.54 |   0     0 |   0   111M
 165% 1649M  598M| 911   144     0   112M| 448  2.57 |   0     0 |   0   111M
 171% 1649M  594M| 864   144     0   106M| 441  2.73 |   0     0 |   0   111M
 167% 1649M  598M| 947   137     0   116M| 452  2.71 |   0     0 |   0   112M
 166% 1649M  593M| 857   143     0   105M| 448  2.79 |   0     0 |   0   111M
 171% 1649M  599M| 955   143     0   117M| 447  2.72 |   0     0 |   0   111M
 157% 1649M  594M| 864   140     0   106M| 448  2.54 |   0     0 |   0   111M
 166% 1649M  600M| 952   144     0   117M| 448  2.64 |   0     0 |   0   112M
 148% 1649M  596M| 877   131     0   107M| 436  2.47 |   0     0 |   0   111M
 172% 1649M  600M| 920   147     0   113M| 456  2.77 |   0     0 |   0   110M
 172% 1649M  597M| 903   144     0   111M| 440  2.76 |   0     0 |   0   112M
 170% 1649M  599M| 928   132     0   114M| 449  2.81 |   0     0 |   0   111M
 156% 1649M  596M| 878   151     0   108M| 449  2.53 |   0     0 |   0   110M
 164% 1649M  596M| 892   137     0   109M| 450  2.63 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 172% 1649M  597M| 902   143     0   111M| 444  2.82 |   0     0 |   0   111M
 173% 1649M  594M| 898   141     0   110M| 445  2.82 |   0     0 |   0   111M
 171% 1649M  599M| 939   138     0   115M| 443  2.85 |   0     0 |   0   112M
 155% 1649M  598M| 901   140     0   110M| 450  2.49 |   0     0 |   0   111M
 157% 1649M  599M| 919   145     0   113M| 450  2.59 |   0     0 |   0   111M
 167% 1649M  594M| 865   133     0   106M| 445  2.67 |   0     0 |   0   111M
 266% 1622M  599M| 946   145     0   116M| 447  2.88 |   0     0 |   0   112M
 169% 1622M  596M| 878   136     0   108M| 445  2.83 |   0     0 |   0   111M
 166% 1622M  599M| 921   139     0   113M| 444  2.77 |   0     0 |   0   110M
 148% 1622M  590M| 852   150     0   104M| 450  2.47 |   0     0 |   0   112M
 144% 1622M  599M| 978   144     0   120M| 454  2.42 |   0     0 |   0   111M
 164% 1622M  594M| 837   131     0   102M| 444  2.73 |   0     0 |   0   112M
 175% 1622M  597M| 971   141     0   119M| 453  2.84 |   0     0 |   0   112M
 170% 1622M  600M| 923   149     0   113M| 448  2.83 |   0     0 |   0   112M
 167% 1622M  598M| 903   135     0   111M| 442  2.76 |   0     0 |   0   111M
 149% 1622M  600M| 906   148     0   111M| 449  2.41 |   0     0 |   0   111M
 151% 1622M  598M| 906   130     0   111M| 452  2.53 |   0     0 |   0   111M
 165% 1622M  600M| 918   137     0   113M| 444  2.80 |   0     0 |   0   111M
 165% 1622M  596M| 854   151     0   105M| 448  2.69 |   0     0 |   0   111M
 160% 1622M  600M| 957   145     0   117M| 455  2.62 |   0     0 |   0   112M
 154% 1622M  598M| 892   134     0   109M| 439  2.50 |   0     0 |   0   111M
 148% 1622M  599M| 901   146     0   110M| 448  2.44 |   0     0 |   0   112M
 170% 1622M  598M| 914   132     0   112M| 444  2.70 |   0     0 |   0   111M
 171% 1622M  598M| 907   143     0   111M| 448  2.86 |   0     0 |   0   111M
 167% 1622M  593M| 864   137     0   106M| 450  2.79 |   0     0 |   0   111M
 163% 1622M  599M| 955   145     0   117M| 446  2.65 |   0     0 |   0   112M
 150% 1622M  595M| 874   148     0   107M| 448  2.48 |   0     0 |   0   111M
 151% 1622M  600M| 941   140     0   116M| 444  2.44 |   0     0 |   0   111M
 156% 1622M  599M| 889   126     0   109M| 441  2.59 |   0     0 |   0   111M
 164% 1622M  599M| 913   150     0   112M| 456  2.66 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 158% 1622M  594M| 864   150     0   106M| 444  2.66 |   0     0 |   0   111M
 171% 1622M  600M| 961   131     0   118M| 450  2.75 |   0     0 |   0   112M
 150% 1622M  596M| 869   152     0   106M| 446  2.48 |   0     0 |   0   112M
