------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  680M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 138%  893M  314M|2943  0.76     0   321M| 360  1.26 |   0     0 |   0    11M
 254% 1208M  596M|3145  36.3     0   391M| 192  17.1 |   0     0 |   0   112M
 185% 1218M  595M| 913   126     0   112M| 642  7.43 |   0     0 |   0   112M
 146% 1219M  599M| 952   146     0   117M| 409  2.60 |   0     0 |   0   112M
 204% 1220M  599M| 893   138     0   110M| 414  2.61 |   0     0 |   0   111M
 159% 1222M  599M| 908   141     0   111M| 410  2.93 |   0     0 |   0   111M
 168% 1222M  596M| 872   148     0   107M| 553  2.83 |   0     0 |   0   111M
 182% 1230M  599M| 939   144     0   115M| 544  2.76 |   0     0 |   0   110M
 169% 1254M  592M| 857   142     0   105M| 443  2.95 |   0     0 |   0   112M
 160% 1280M  599M| 964   138     0   118M| 452  2.61 |   0     0 |   0   111M
 152% 1304M  598M| 893   140     0   109M| 437  2.63 |   0     0 |   0   112M
 164% 1329M  599M| 922   143     0   113M| 452  2.76 |   0     0 |   0   111M
 160% 1354M  597M| 883   141     0   108M| 453  2.70 |   0     0 |   0   111M
 173% 1381M  600M| 937   134     0   115M| 449  2.91 |   0     0 |   0   112M
 162% 1407M  596M| 866   146     0   106M| 445  2.78 |   0     0 |   0   110M
 160% 1435M  600M| 940   148     0   115M| 457  2.64 |   0     0 |   0   112M
 156% 1458M  598M| 905   131     0   111M| 439  2.69 |   0     0 |   0   112M
 168% 1480M  600M| 904   121     0   111M| 448  2.83 |   0     0 |   0   111M
 158% 1501M  594M| 871   170     0   107M| 441  2.68 |   0     0 |   0   112M
 175% 1524M  599M| 945   140     0   116M| 449  2.97 |   0     0 |   0   111M
 160% 1547M  599M| 908   128     0   111M| 444  2.69 |   0     0 |   0   111M
 156% 1571M  599M| 894   144     0   110M| 456  2.57 |   0     0 |   0   111M
 165% 1594M  596M| 895   140     0   110M| 446  2.76 |   0     0 |   0   112M
 155% 1620M  599M| 928   141     0   114M| 445  2.60 |   0     0 |   0   111M
 158% 1644M  593M| 857   149     0   105M| 439  2.75 |   0     0 |   0   111M
 170% 1668M  599M| 964   134     0   118M| 449  2.84 |   0     0 |   0   112M
 152% 1694M  598M| 893   146     0   110M| 453  2.53 |   0     0 |   0   111M
 154% 1720M  600M| 920   142     0   113M| 447  2.62 |   0     0 |   0   111M
 165% 1736M  595M| 867   139     0   106M| 456  2.76 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 160% 1752M  601M| 954   145     0   117M| 444  2.72 |   0     0 |   0   111M
 260% 1783M  597M| 877   141     0   108M| 447  2.99 |   0     0 |   0   112M
 167% 1783M  598M| 917   144     0   112M| 447  2.77 |   0     0 |   0   111M
 153% 1784M  597M| 896   139     0   110M| 445  2.61 |   0     0 |   0   111M
 159% 1784M  597M| 910   132     0   112M| 451  2.74 |   0     0 |   0   112M
 156% 1784M  599M| 928   143     0   114M| 444  2.71 |   0     0 |   0   112M
 162% 1784M  596M| 890   134     0   109M| 458  2.69 |   0     0 |   0   112M
 173% 1784M  599M| 915   144     0   112M| 440  2.96 |   0     0 |   0   110M
 148% 1784M  595M| 892   150     0   109M| 443  2.49 |   0     0 |   0   112M
 153% 1784M  597M| 929   142     0   114M| 453  2.55 |   0     0 |   0   111M
 170% 1784M  595M| 881   125     0   108M| 447  2.82 |   0     0 |   0   111M
 163% 1784M  598M| 933   148     0   115M| 444  2.72 |   0     0 |   0   111M
 161% 1784M  598M| 893   141     0   109M| 445  2.64 |   0     0 |   0   111M
 168% 1784M  599M| 909   142     0   112M| 453  2.78 |   0     0 |   0   111M
 144% 1785M  591M| 863   131     0   107M| 449  2.47 |   0     0 |   0   112M
 152% 1785M  598M| 958   152     0   117M| 444  2.60 |   0     0 |   0   111M
 165% 1785M  595M| 877   142     0   107M| 449  2.88 |   0     0 |   0   111M
 160% 1786M  600M| 941   142     0   116M| 445  2.68 |   0     0 |   0   111M
 164% 1786M  597M| 881   138     0   108M| 450  2.75 |   0     0 |   0   111M
 159% 1786M  600M| 930   147     0   114M| 445  2.70 |   0     0 |   0   111M
 142% 1787M  594M| 853   133     0   104M| 445  2.47 |   0     0 |   0   111M
 163% 1787M  599M| 946   143     0   116M| 441  2.77 |   0     0 |   0   111M
