Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

20:40:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
20:40:35        0   4159567   58.00   56.00    0.00    0.00  114.00    12  juicefs.v1.3.1
20:40:36        0   4159567  115.00   76.00    0.00    0.00  191.00    60  juicefs.v1.3.1
20:40:37        0   4159567  107.00   89.00    0.00    0.00  196.00    14  juicefs.v1.3.1
20:40:38        0   4159567  107.00   87.00    0.00    0.00  194.00    14  juicefs.v1.3.1
20:40:39        0   4159567  111.00  100.00    0.00    0.00  211.00    60  juicefs.v1.3.1
20:40:40        0   4159567  139.00  108.00    0.00    0.00  247.00    60  juicefs.v1.3.1
20:40:41        0   4159567  115.00   99.00    0.00    0.00  214.00     4  juicefs.v1.3.1
20:40:42        0   4159567  126.00   94.00    0.00    0.00  220.00     4  juicefs.v1.3.1
20:40:43        0   4159567  120.00   99.00    0.00    0.00  219.00     4  juicefs.v1.3.1
20:40:44        0   4159567  125.00   87.00    0.00    0.00  212.00     4  juicefs.v1.3.1
20:40:45        0   4159567  108.00   88.00    0.00    0.00  196.00     4  juicefs.v1.3.1
20:40:46        0   4159567  112.00   86.00    0.00    0.00  198.00     4  juicefs.v1.3.1
20:40:47        0   4159567  183.00   99.00    0.00    0.00  282.00     8  juicefs.v1.3.1
20:40:48        0   4159567  127.00   99.00    0.00    0.00  226.00     8  juicefs.v1.3.1
20:40:49        0   4159567  124.00   80.00    0.00    0.00  204.00     8  juicefs.v1.3.1
20:40:50        0   4159567  130.00   88.00    0.00    0.00  218.00     8  juicefs.v1.3.1
20:40:51        0   4159567  131.00   97.00    0.00    0.00  228.00     8  juicefs.v1.3.1
20:40:52        0   4159567  104.00   82.00    0.00    0.00  186.00     8  juicefs.v1.3.1
20:40:53        0   4159567  126.00   79.00    0.00    0.00  205.00     8  juicefs.v1.3.1
20:40:54        0   4159567  113.00   88.00    0.00    0.00  201.00     8  juicefs.v1.3.1
20:40:55        0   4159567  114.00   91.00    0.00    0.00  205.00     8  juicefs.v1.3.1
20:40:56        0   4159567  122.00   92.00    0.00    0.00  214.00     8  juicefs.v1.3.1
20:40:57        0   4159567  108.00   83.00    0.00    0.00  191.00     8  juicefs.v1.3.1
20:40:58        0   4159567  137.00   90.00    0.00    0.00  227.00     8  juicefs.v1.3.1
20:40:59        0   4159567  109.00   96.00    0.00    0.00  205.00     8  juicefs.v1.3.1
20:41:00        0   4159567  115.00   86.00    0.00    0.00  201.00     8  juicefs.v1.3.1
20:41:01        0   4159567  132.00  109.00    0.00    0.00  241.00     8  juicefs.v1.3.1
20:41:02        0   4159567  105.00   88.00    0.00    0.00  193.00     8  juicefs.v1.3.1
20:41:03        0   4159567  119.80   85.15    0.00    0.00  204.95     8  juicefs.v1.3.1
20:41:04        0   4159567  123.00   97.00    0.00    0.00  220.00    48  juicefs.v1.3.1
20:41:05        0   4159567  108.00  107.00    0.00    0.00  215.00    48  juicefs.v1.3.1
20:41:06        0   4159567  114.00   88.00    0.00    0.00  202.00    48  juicefs.v1.3.1
20:41:07        0   4159567  120.00   93.00    0.00    0.00  213.00    48  juicefs.v1.3.1
20:41:08        0   4159567  104.00   87.00    0.00    0.00  191.00    48  juicefs.v1.3.1
20:41:09        0   4159567  112.00   87.00    0.00    0.00  199.00    48  juicefs.v1.3.1
20:41:10        0   4159567  129.00   84.00    0.00    0.00  213.00    48  juicefs.v1.3.1
20:41:11        0   4159567  124.00   79.00    0.00    0.00  203.00    48  juicefs.v1.3.1
20:41:12        0   4159567  126.00   99.00    0.00    0.00  225.00    48  juicefs.v1.3.1
