------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  759M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
57.4%  759M   59M| 596  11.2    10M    0 | 631  0.92 |   0     0 |  14M  256K
 172%  759M  124M| 464   228    54M    0 | 205  0.97 |   0     0 | 112M 8192K
 154%  759M  128M| 503   235    50M    0 | 260  0.86 |   0     0 | 111M 9216K
 166%  759M  130M| 501   238    52M    0 | 208  0.92 |   0     0 | 112M 8448K
 151%  759M  126M| 489   272    49M    0 | 225  0.97 |   0     0 | 110M 9216K
 137%  759M  131M| 482   252    50M    0 | 169  0.86 |   0     0 | 110M 9984K
 137%  759M  132M| 525   246    54M    0 | 189  0.97 |   0     0 | 111M 8704K
 142%  759M  135M| 514   232    54M    0 | 170  0.96 |   0     0 | 110M 7680K
 140%  759M  133M| 461   256    48M    0 | 158  1.18 |   0     0 | 110M 6144K
 145%  759M  132M| 487   282    51M    0 | 143  1.19 |   0     0 | 112M 7424K
 155%  759M  132M| 495   271    51M    0 | 143  1.05 |   0     0 | 111M 7168K
 144%  759M  133M| 497   257    51M    0 | 124  0.94 |   0     0 | 110M 8960K
 163%  759M  127M| 530   230    55M    0 | 148  1.05 |   0     0 | 111M 5376K
 141%  759M  134M| 448   292    47M    0 | 104  0.94 |   0     0 | 110M 7680K
 155%  759M  127M| 506   267    52M    0 | 125  0.94 |   0     0 | 111M   10M
 159%  759M  126M| 498   264    49M    0 | 136  1.01 |   0     0 | 111M 9216K
 156%  759M  134M| 510   252    54M    0 | 101  1.01 |   0     0 | 110M 7680K
 149%  759M  131M| 492   234    51M    0 | 100  0.91 |   0     0 | 111M 5632K
 163%  759M  128M| 486   289    50M    0 | 105  0.91 |   0     0 | 110M 9472K
 147%  759M  132M| 491   242    51M    0 |  94  0.92 |   0     0 | 111M 9216K
 154%  759M  128M| 490   298    49M    0 | 100  0.91 |   0     0 | 111M 8704K
 153%  759M  128M| 520   223    53M    0 | 105  0.91 |   0     0 | 111M 7680K
 138%  759M  133M| 486   260    50M    0 |  88  0.89 |   0     0 | 110M 7680K
 135%  759M  125M| 491   254    50M    0 |  97  0.79 |   0     0 | 110M 7680K
 145%  759M  133M| 515   243    54M    0 |  87  0.85 |   0     0 | 109M 5632K
 145%  759M  128M| 513   270    53M    0 |  85  0.85 |   0     0 | 111M 5120K
 142%  759M  125M| 504   270    49M    0 | 107  0.84 |   0     0 | 110M 8448K
 153%  759M  134M| 497   242    52M    0 |  76  0.89 |   0     0 | 112M 7168K
 132%  759M  127M| 503   257    51M    0 |  90  0.75 |   0     0 | 110M 7680K
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 141%  759M  129M| 485   251    50M    0 |  86  0.84 |   0     0 | 110M 5376K
 142%  759M  131M| 518   242    53M    0 |  80  0.80 |   0     0 | 110M 9472K
 147%  759M  129M| 505   251    52M    0 |  83  0.84 |   0     0 | 112M 5376K
 158%  759M  130M| 520   257    54M    0 |  88  0.90 |   0     0 | 112M 5888K
 146%  759M  129M| 485   269    49M    0 |  93  0.87 |   0     0 | 109M 8192K
