Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

20:46:11      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
20:46:12        0   4159567   61.00   46.00    0.00    0.00  107.00    40  juicefs.v1.3.1
20:46:13        0   4159567  124.00   75.00    0.00    0.00  199.00    62  juicefs.v1.3.1
20:46:14        0   4159567  113.00   86.00    0.00    0.00  199.00    60  juicefs.v1.3.1
20:46:15        0   4159567  101.00   66.00    0.00    0.00  167.00    46  juicefs.v1.3.1
20:46:16        0   4159567  129.00   75.00    0.00    0.00  204.00    46  juicefs.v1.3.1
20:46:17        0   4159567  109.00   91.00    0.00    0.00  200.00    12  juicefs.v1.3.1
20:46:18        0   4159567  111.00   88.00    0.00    0.00  199.00    14  juicefs.v1.3.1
20:46:19        0   4159567  109.00   74.00    0.00    0.00  183.00    14  juicefs.v1.3.1
20:46:20        0   4159567  108.00   83.00    0.00    0.00  191.00    12  juicefs.v1.3.1
20:46:21        0   4159567  105.00   83.00    0.00    0.00  188.00    16  juicefs.v1.3.1
20:46:22        0   4159567  132.00   90.00    0.00    0.00  222.00    28  juicefs.v1.3.1
20:46:23        0   4159567  135.00   98.00    0.00    0.00  233.00    28  juicefs.v1.3.1
20:46:24        0   4159567  115.00   85.00    0.00    0.00  200.00    28  juicefs.v1.3.1
20:46:25        0   4159567  130.00   95.00    0.00    0.00  225.00    11  juicefs.v1.3.1
20:46:26        0   4159567  129.00   91.00    0.00    0.00  220.00    11  juicefs.v1.3.1
20:46:27        0   4159567  109.00   83.00    0.00    0.00  192.00    30  juicefs.v1.3.1
20:46:28        0   4159567  112.00   94.00    0.00    0.00  206.00    33  juicefs.v1.3.1
20:46:29        0   4159567  125.00   90.00    0.00    0.00  215.00    20  juicefs.v1.3.1
20:46:30        0   4159567  123.00   95.00    0.00    0.00  218.00    14  juicefs.v1.3.1
20:46:31        0   4159567  114.00   79.00    0.00    0.00  193.00     9  juicefs.v1.3.1
20:46:32        0   4159567  116.00   88.00    0.00    0.00  204.00    26  juicefs.v1.3.1
20:46:33        0   4159567  107.00   75.00    0.00    0.00  182.00    26  juicefs.v1.3.1
20:46:34        0   4159567  123.00   93.00    0.00    0.00  216.00    26  juicefs.v1.3.1
20:46:35        0   4159567  114.00   95.00    0.00    0.00  209.00    26  juicefs.v1.3.1
20:46:36        0   4159567  130.00   83.00    0.00    0.00  213.00    26  juicefs.v1.3.1
20:46:37        0   4159567  103.00   74.00    0.00    0.00  177.00    46  juicefs.v1.3.1
20:46:38        0   4159567   95.00   85.00    0.00    0.00  180.00    48  juicefs.v1.3.1
20:46:39        0   4159567  124.00   85.00    0.00    0.00  209.00    48  juicefs.v1.3.1
20:46:40        0   4159567  127.00   77.00    0.00    0.00  204.00    48  juicefs.v1.3.1
20:46:41        0   4159567  119.00   84.00    0.00    0.00  203.00    19  juicefs.v1.3.1
20:46:42        0   4159567   99.00   84.00    0.00    0.00  183.00    19  juicefs.v1.3.1
20:46:43        0   4159567  114.00   76.00    0.00    0.00  190.00    56  juicefs.v1.3.1
20:46:44        0   4159567  109.00   82.00    0.00    0.00  191.00     0  juicefs.v1.3.1
20:46:45        0   4159567  135.00   86.00    0.00    0.00  221.00    62  juicefs.v1.3.1
20:46:46        0   4159567  119.00   76.00    0.00    0.00  195.00    44  juicefs.v1.3.1
20:46:47        0   4159567  152.00   78.00    0.00    0.00  230.00    41  juicefs.v1.3.1
20:46:48        0   4159567  107.00   75.00    0.00    0.00  182.00    41  juicefs.v1.3.1
20:46:49        0   4159567  106.00   83.00    0.00    0.00  189.00    41  juicefs.v1.3.1
20:46:50        0   4159567  118.00   94.00    0.00    0.00  212.00    41  juicefs.v1.3.1
20:46:51        0   4159567  123.00   91.00    0.00    0.00  214.00    12  juicefs.v1.3.1
20:46:52        0   4159567  127.00   87.00    0.00    0.00  214.00    12  juicefs.v1.3.1
20:46:53        0   4159567  100.00   71.00    0.00    0.00  171.00    44  juicefs.v1.3.1
20:46:54        0   4159567  106.00   76.00    0.00    0.00  182.00    14  juicefs.v1.3.1
20:46:55        0   4159567   96.00   76.00    0.00    0.00  172.00    16  juicefs.v1.3.1
20:46:56        0   4159567  144.00  134.00    0.00    0.00  278.00    26  juicefs.v1.3.1
20:46:57        0   4159567  122.00   82.00    0.00    0.00  204.00    26  juicefs.v1.3.1
20:46:58        0   4159567  113.00  100.00    0.00    0.00  213.00    62  juicefs.v1.3.1
20:46:59        0   4159567  104.00   73.00    0.00    0.00  177.00    62  juicefs.v1.3.1
20:47:00        0   4159567   99.00   81.00    0.00    0.00  180.00    56  juicefs.v1.3.1
20:47:01        0   4159567  112.00   83.00    0.00    0.00  195.00    62  juicefs.v1.3.1
20:47:02        0   4159567  111.00   96.00    0.00    0.00  207.00    56  juicefs.v1.3.1
20:47:03        0   4159567  110.00   95.00    0.00    0.00  205.00    40  juicefs.v1.3.1
20:47:04        0   4159567  135.00   98.00    0.00    0.00  233.00    40  juicefs.v1.3.1
20:47:05        0   4159567  102.00   81.00    0.00    0.00  183.00    40  juicefs.v1.3.1
20:47:06        0   4159567   96.00   74.00    0.00    0.00  170.00    40  juicefs.v1.3.1
20:47:07        0   4159567  114.00   84.00    0.00    0.00  198.00    44  juicefs.v1.3.1
20:47:08        0   4159567  129.00   91.00    0.00    0.00  220.00    40  juicefs.v1.3.1
20:47:09        0   4159567  103.00   94.00    0.00    0.00  197.00    40  juicefs.v1.3.1
20:47:10        0   4159567  118.00   81.00    0.00    0.00  199.00    44  juicefs.v1.3.1
20:47:11        0   4159567   92.00   81.00    0.00    0.00  173.00    44  juicefs.v1.3.1
20:47:12        0   4159567   95.00   84.00    0.00    0.00  179.00    44  juicefs.v1.3.1
20:47:13        0   4159567   79.00   64.00    0.00    0.00  143.00    40  juicefs.v1.3.1
20:47:14        0   4159567   69.00   63.00    0.00    0.00  132.00    42  juicefs.v1.3.1
20:47:15        0   4159567   70.00   62.00    0.00    0.00  132.00    44  juicefs.v1.3.1
20:47:16        0   4159567   92.00   61.00    0.00    0.00  153.00    50  juicefs.v1.3.1
20:47:17        0   4159567  174.00  103.00    0.00    0.00  277.00    56  juicefs.v1.3.1
20:47:18        0   4159567  167.00   90.00    0.00    0.00  257.00     8  juicefs.v1.3.1
20:47:19        0   4159567  151.00   65.00    0.00    0.00  216.00    30  juicefs.v1.3.1
20:47:20        0   4159567  146.00   70.00    0.00    0.00  216.00    30  juicefs.v1.3.1
20:47:21        0   4159567   23.00   12.00    0.00    0.00   35.00    30  juicefs.v1.3.1
Average:        0   4159567  113.33   82.04    0.00    0.00  195.37     -  juicefs.v1.3.1
