------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  723M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 175%  748M  185M|1919  0.61     0   193M| 364  1.79 |   0     0 |   0  8192K
 294% 1091M  602M|4217  26.0     0   521M|  92  5.12 |   0     0 |   0   111M
 158% 1105M  599M| 881   150     0   108M| 732  7.64 |   0     0 |   0   110M
 169% 1118M  600M| 913   125     0   112M| 412  3.24 |   0     0 |   0   112M
 172% 1134M  597M| 902   153     0   111M| 420  3.05 |   0     0 |   0   112M
 171% 1154M  599M| 920   135     0   113M| 400  3.00 |   0     0 |   0   111M
 197% 1181M  594M| 859   150     0   105M| 593  3.08 |   0     0 |   0   111M
 170% 1205M  598M| 934   128     0   115M| 523  2.72 |   0     0 |   0   111M
 160% 1228M  593M| 873   155     0   107M| 451  2.72 |   0     0 |   0   111M
 178% 1250M  598M| 938   143     0   115M| 443  3.02 |   0     0 |   0   111M
 167% 1275M  594M| 882   139     0   108M| 443  2.81 |   0     0 |   0   111M
 152% 1299M  593M| 898   142     0   110M| 452  2.61 |   0     0 |   0   111M
 171% 1328M  599M| 956   136     0   117M| 448  2.86 |   0     0 |   0   111M
 154% 1352M  590M| 819   148     0   100M| 439  2.68 |   0     0 |   0   111M
 170% 1379M  599M| 984   140     0   121M| 459  2.87 |   0     0 |   0   112M
 172% 1406M  596M| 891   129     0   109M| 446  2.95 |   0     0 |   0   111M
 175% 1433M  599M| 935   155     0   115M| 444  2.90 |   0     0 |   0   111M
 172% 1457M  598M| 881   131     0   108M| 446  2.90 |   0     0 |   0   111M
 175% 1485M  600M| 938   144     0   115M| 446  2.92 |   0     0 |   0   111M
 155% 1509M  598M| 862   135     0   106M| 438  2.68 |   0     0 |   0   111M
 273% 1538M  594M| 900   148     0   110M| 448  3.08 |   0     0 |   0   112M
 166% 1540M  594M| 907   136     0   111M| 455  2.77 |   0     0 |   0   112M
 163% 1540M  600M| 946   147     0   116M| 444  2.78 |   0     0 |   0   110M
 168% 1540M  598M| 887   139     0   109M| 443  2.89 |   0     0 |   0   112M
 154% 1541M  590M| 835   141     0   102M| 455  2.62 |   0     0 |   0   111M
 151% 1541M  598M| 977   134     0   120M| 450  2.62 |   0     0 |   0   111M
 162% 1541M  594M| 863   148     0   106M| 432  2.88 |   0     0 |   0   111M
 160% 1541M  600M| 944   128     0   116M| 451  2.64 |   0     0 |   0   110M
 155% 1541M  596M| 875   139     0   107M| 447  2.67 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 171% 1542M  599M| 951   153     0   117M| 445  2.87 |   0     0 |   0   111M
 147% 1542M  594M| 861   146     0   105M| 445  2.55 |   0     0 |   0   111M
 154% 1542M  599M| 939   137     0   115M| 457  2.50 |   0     0 |   0   111M
 165% 1542M  597M| 899   139     0   110M| 431  2.86 |   0     0 |   0   111M
 155% 1543M  599M| 927   142     0   114M| 461  2.57 |   0     0 |   0   111M
 162% 1543M  595M| 877   139     0   108M| 441  2.77 |   0     0 |   0   111M
 165% 1543M  593M| 908   151     0   111M| 447  2.78 |   0     0 |   0   112M
 151% 1545M  598M| 911   128     0   112M| 450  2.46 |   0     0 |   0   112M
 174% 1546M  596M| 913   136     0   112M| 449  2.95 |   0     0 |   0   111M
 164% 1546M  595M| 899   152     0   110M| 453  2.82 |   0     0 |   0   112M
 166% 1546M  600M| 947   130     0   116M| 441  2.78 |   0     0 |   0   111M
 173% 1564M  594M| 861   143     0   105M| 453  2.92 |   0     0 |   0   111M
 161% 1589M  600M| 951   147     0   117M| 443  2.62 |   0     0 |   0   112M
 156% 1616M  596M| 873   140     0   107M| 443  2.69 |   0     0 |   0   111M
 180% 1643M  599M| 945   140     0   116M| 452  3.07 |   0     0 |   0   112M
 156% 1668M  597M| 870   147     0   107M| 448  2.63 |   0     0 |   0   111M
 154% 1695M  598M| 930   135     0   114M| 448  2.70 |   0     0 |   0   112M
 252% 1711M  595M| 878   143     0   108M| 445  2.87 |   0     0 |   0   111M
 152% 1712M  598M| 924   138     0   113M| 448  2.55 |   0     0 |   0   111M
 154% 1712M  591M| 845   149     0   103M| 450  2.72 |   0     0 |   0   112M
 170% 1712M  598M| 964   138     0   118M| 439  2.92 |   0     0 |   0   111M
 156% 1712M  596M| 891   143     0   109M| 447  2.65 |   0     0 |   0   111M
 152% 1712M  598M| 945   138     0   116M| 448  2.57 |   0     0 |   0   112M
 163% 1712M  595M| 892   135     0   109M| 453  2.86 |   0     0 |   0   112M
 159% 1713M  599M| 920   155     0   113M| 450  2.69 |   0     0 |   0   111M
 172% 1713M  597M| 894   136     0   110M| 446  2.97 |   0     0 |   0   111M
 170% 1713M  600M| 924   127     0   113M| 450  2.89 |   0     0 |   0   111M
 156% 1713M  598M| 880   151     0   108M| 450  2.62 |   0     0 |   0   112M
 169% 1713M  600M| 939   140     0   115M| 439  2.82 |   0     0 |   0   111M
 161% 1713M  595M| 859   146     0   105M| 455  2.69 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 153% 1713M  590M| 875   146     0   107M| 441  2.65 |   0     0 |   0   111M
 175% 1713M  597M| 953   137     0   117M| 446  3.02 |   0     0 |   0   111M
 135% 1713M  505M| 149   151     0    16M| 456  2.72 |   0     0 |   0   112M
 137% 1716M  403M|  13  0.33     0     0 | 445  2.80 |   0     0 |6656K  111M
 128% 1716M  291M|  14  0.35     0     0 | 442  2.80 |   0     0 |   0   111M
 123% 1716M  189M|  13  0.33     0     0 | 441  2.78 |   0     0 |7168K  109M
 121% 1716M   76M|  52  1797     0     0 | 443  2.81 |   0     0 |   0   112M
 103% 1726M   12M| 232  2494     0     0 | 229  3.11 |   0     0 |  31M   95M
 102% 1726M   14M|  13  0.35     0     0 |   1  1.10 |   0     0 |  81M   80M
98.8% 1727M   14M|  14  0.36     0     0 |   2  0.91 |   0     0 |  81M   81M
