Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

20:39:21      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
20:39:22        0   4159567   29.00   16.00    0.00    0.00   45.00     0  juicefs.v1.3.1
20:39:23        0   4159567  177.00  121.00    0.00    0.00  298.00    12  juicefs.v1.3.1
20:39:24        0   4159567  159.00   67.00    0.00    0.00  226.00    12  juicefs.v1.3.1
20:39:25        0   4159567  100.00   48.00    0.00    0.00  148.00    12  juicefs.v1.3.1
20:39:26        0   4159567  156.00   46.00    0.00    0.00  202.00    12  juicefs.v1.3.1
20:39:27        0   4159567  111.00   46.00    0.00    0.00  157.00     7  juicefs.v1.3.1
20:39:28        0   4159567  111.00   59.00    0.00    0.00  170.00    46  juicefs.v1.3.1
20:39:29        0   4159567  127.00   53.00    0.00    0.00  180.00     2  juicefs.v1.3.1
20:39:30        0   4159567  111.00   62.00    0.00    0.00  173.00    40  juicefs.v1.3.1
20:39:31        0   4159567  110.00   46.00    0.00    0.00  156.00    40  juicefs.v1.3.1
20:39:32        0   4159567   93.00   57.00    0.00    0.00  150.00    46  juicefs.v1.3.1
20:39:33        0   4159567  113.00   50.00    0.00    0.00  163.00    46  juicefs.v1.3.1
20:39:34        0   4159567  114.00   47.00    0.00    0.00  161.00    25  juicefs.v1.3.1
20:39:35        0   4159567  123.00   52.00    0.00    0.00  175.00    40  juicefs.v1.3.1
20:39:36        0   4159567  118.00   42.00    0.00    0.00  160.00    40  juicefs.v1.3.1
20:39:37        0   4159567  115.00   46.00    0.00    0.00  161.00    40  juicefs.v1.3.1
20:39:38        0   4159567  109.00   46.00    0.00    0.00  155.00    40  juicefs.v1.3.1
20:39:39        0   4159567  114.00   56.00    0.00    0.00  170.00    44  juicefs.v1.3.1
20:39:40        0   4159567   99.00   57.00    0.00    0.00  156.00    62  juicefs.v1.3.1
20:39:41        0   4159567  126.00   48.00    0.00    0.00  174.00    62  juicefs.v1.3.1
20:39:42        0   4159567  117.00   45.00    0.00    0.00  162.00    62  juicefs.v1.3.1
20:39:43        0   4159567  112.00   45.00    0.00    0.00  157.00    62  juicefs.v1.3.1
20:39:44        0   4159567  104.00   63.00    0.00    0.00  167.00    62  juicefs.v1.3.1
20:39:45        0   4159567  103.00   50.00    0.00    0.00  153.00    62  juicefs.v1.3.1
20:39:46        0   4159567  110.00   49.00    0.00    0.00  159.00     8  juicefs.v1.3.1
20:39:47        0   4159567  116.00   55.00    0.00    0.00  171.00    47  juicefs.v1.3.1
20:39:48        0   4159567  107.00   42.00    0.00    0.00  149.00    47  juicefs.v1.3.1
20:39:49        0   4159567  103.00   53.00    0.00    0.00  156.00     9  juicefs.v1.3.1
20:39:50        0   4159567  111.00   53.00    0.00    0.00  164.00     9  juicefs.v1.3.1
20:39:51        0   4159567  113.00   46.00    0.00    0.00  159.00     9  juicefs.v1.3.1
20:39:52        0   4159567  188.00   71.00    0.00    0.00  259.00     9  juicefs.v1.3.1
20:39:53        0   4159567  114.00   56.00    0.00    0.00  170.00     9  juicefs.v1.3.1
20:39:54        0   4159567  113.00   39.00    0.00    0.00  152.00     0  juicefs.v1.3.1
20:39:55        0   4159567  117.00   43.00    0.00    0.00  160.00     0  juicefs.v1.3.1
