------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
55.4%  545M  299M| 909  0.83     0   111M|   5  2.78 |   0     0 |   0   111M
58.2%  547M  289M| 827  0.84     0   101M|   3  2.06 |   0     0 |   0   111M
53.9%  548M  299M| 985  0.26     0   122M|   2  2.10 |   0     0 |   0   111M
49.9%  549M  299M| 913  0.84     0   111M|   3  1.77 |   0     0 |   0   112M
55.3%  549M  299M| 907  0.82     0   111M|   4  2.95 |   0     0 |   0   112M
58.9%  557M  299M| 914  0.83     0   112M|   3  1.85 |   0     0 |   0   111M
62.6%  563M  299M| 900  0.82     0   110M|   4  2.31 |   0     0 |   0   111M
64.4%  566M  300M| 913  0.81     0   112M|   5  2.99 |   0     0 |   0   112M
60.4%  567M  299M| 910  0.81     0   112M|   3  1.86 |   0     0 |   0   111M
48.8%  567M  299M| 905  0.87     0   111M|   3  2.55 |   0     0 |   0   111M
58.0%  567M  299M| 915  0.84     0   112M|   3  2.03 |   0     0 |   0   113M
54.6%  569M  300M| 907  0.85     0   111M|   4  2.26 |   0     0 |   0   111M
57.3%  570M  299M| 909  0.81     0   112M|   3  2.77 |   0     0 |   0   112M
57.4%  570M  299M| 916  0.81     0   112M|   4  2.39 |   0     0 |   0   112M
54.9%  571M  299M| 903  0.83     0   111M|   3  2.76 |   0     0 |   0   111M
50.9%  572M  300M| 910  0.85     0   112M|   4  2.10 |   0     0 |   0   111M
55.8%  572M  300M| 911  0.82     0   112M|   4  1.70 |   0     0 |   0   112M
51.4%  573M  298M| 894  0.85     0   110M|   3  2.60 |   0     0 |   0   111M
60.7%  574M  299M| 914  0.81     0   112M|   4  2.70 |   0     0 |   0   111M
59.4%  575M  298M| 903  0.82     0   111M|   2  2.73 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
51.8%  575M  300M| 922  0.85     0   113M|   4  2.25 |   0     0 |   0   113M
53.8%  576M  298M| 904  0.84     0   111M|   4  2.27 |   0     0 |   0   112M
53.6%  577M  299M| 907  0.85     0   111M|   3  2.89 |   0     0 |   0   111M
54.3%  577M  299M| 910  0.84     0   112M|   3  1.95 |   0     0 |   0   111M
59.8%  578M  299M| 905  0.82     0   111M|   3  2.96 |   0     0 |   0   111M
55.6%  579M  299M| 903  0.83     0   111M|   3  1.99 |   0     0 |   0   111M
49.3%  580M  300M| 913  0.85     0   112M|   4  1.94 |   0     0 |   0   111M
56.9%  581M  298M| 897  0.83     0   111M|   3  2.32 |   0     0 |   0   112M
53.1%  581M  299M| 910  0.85     0   111M|   4  2.30 |   0     0 |   0   111M
58.2%  582M  299M| 915  0.80     0   112M|   3  2.99 |   0     0 |   0   112M
59.2%  583M  300M| 914  0.81     0   112M|   4  2.66 |   0     0 |   0   112M
52.5%  583M  300M| 910  0.84     0   112M|   4  2.15 |   0     0 |   0   111M
48.3%  584M  299M| 901  0.86     0   111M|   2  2.26 |   0     0 |   0   112M
55.2%  585M  299M| 912  0.84     0   112M|   4  2.27 |   0     0 |   0   112M
53.0%  586M  299M| 909  0.84     0   112M|   3  2.78 |   0     0 |   0   111M
59.3%  587M  300M| 911  0.83     0   112M|   4  2.52 |   0     0 |   0   112M
57.4%  588M  300M| 911  0.82     0   112M|   5  2.30 |   0     0 |   0   111M
50.3%  589M  300M| 913  0.85     0   112M|   3  2.51 |   0     0 |   0   112M
41.9%  590M  246M| 475  0.85     0    57M|   3  1.86 |   0     0 |   0   111M
58.3%  591M  300M|1334  0.50     0   165M|   3  2.50 |   0     0 |   0   111M
55.5%  591M  300M| 906  0.83     0   111M|   4  2.47 |   0     0 |   0   111M
59.8%  593M  300M| 908  0.82     0   111M|   4  2.68 |   0     0 |   0   111M
55.1%  593M  299M| 897  0.84     0   110M|   3  2.86 |   0     0 |   0   111M
48.4%  595M  299M| 914  0.86     0   112M|   3  1.80 |   0     0 |   0   112M
59.0%  596M  299M| 907  0.83     0   111M|   3  3.06 |   0     0 |   0   111M
54.7%  597M  300M| 910  0.84     0   112M|   4  2.32 |   0     0 |   0   111M
60.1%  598M  300M| 913  0.82     0   112M|   5  2.35 |   0     0 |   0   112M
59.1%  598M  299M| 912  0.81     0   112M|   3  3.08 |   0     0 |   0   112M
51.8%  599M  300M| 914  0.84     0   112M|   3  6.95 |   0     0 |   0   112M
48.2%  600M  300M| 909  0.86     0   111M|   2  2.00 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
51.0%  602M  299M| 894  0.85     0   110M|   4  2.53 |   0     0 |   0   111M
53.3%  603M  300M| 919  0.83     0   113M|   4  2.40 |   0     0 |   0   112M
58.6%  604M  299M| 894  0.83     0   110M|   3  3.09 |   0     0 |   0   111M
59.5%  605M  299M| 918  0.82     0   113M|   4  2.55 |   0     0 |   0   112M
48.8%  606M  298M| 892  0.88     0   109M|   3  2.52 |   0     0 |   0   110M
55.3%  607M  299M| 916  0.82     0   112M|   3  1.88 |   0     0 |   0   112M
54.5%  609M  299M| 909  0.83     0   112M|   6  2.36 |   0     0 |   0   112M
59.3%  610M  300M| 913  0.84     0   112M|   2  2.69 |   0     0 |   0   112M
59.5%  611M  299M| 914  0.81     0   112M|   4  2.45 |   0     0 |   0   112M
55.9%  612M  299M| 901  0.84     0   111M|   2  2.53 |   0     0 |   0   111M
49.3%  614M  298M| 906  0.86     0   111M|   4  2.14 |   0     0 |   0   112M
57.8%  615M  299M| 909  0.84     0   111M|   3  1.99 |   0     0 |   0   111M
51.4%  616M  300M| 912  0.84     0   112M|   3  2.79 |   0     0 |   0   111M
57.1%  617M  299M| 902  0.83     0   111M|   4  2.39 |   0     0 |   0   112M
57.1%  619M  299M| 903  0.83     0   111M|   3  2.99 |   0     0 |   0   111M
47.6%  619M  300M| 916  0.86     0   112M|   4  2.09 |   0     0 |   0   112M
53.9%  621M  299M| 903  0.86     0   110M|   5  2.30 |   0     0 |   0   111M
55.8%  622M  299M| 906  0.83     0   111M|   3  2.76 |   0     0 |   0   112M
56.4%  623M  299M| 912  0.83     0   112M|   3  1.99 |   0     0 |   0   111M
60.5%  625M  299M| 911  0.81     0   112M|   3  3.04 |   0     0 |   0   113M
58.6%  625M  299M| 910  0.82     0   112M|   3  2.08 |   0     0 |   0   111M
50.8%  627M  300M| 906  0.86     0   112M|   4  2.15 |   0     0 |   0   111M
52.7%  628M  299M| 917  0.81     0   112M|   3  2.64 |   0     0 |   0   112M
52.2%  629M  299M| 905  0.86     0   111M|   4  2.13 |   0     0 |   0   111M
74.7%  632M  300M| 912  0.81     0   112M|   2  2.82 |   0     0 |   0   112M
52.3%  632M  300M| 910  0.27     0   112M|   4  2.51 |   0     0 |   0   111M
54.6%  632M  299M| 912  0.83     0   112M|   3  1.89 |   0     0 |   0   112M
51.3%  637M  300M| 911  0.85     0   112M|   4  2.58 |   0     0 |   0   111M
64.2%  649M  299M| 900  0.83     0   110M|   4  2.66 |   0     0 |   0   112M
57.9%  650M  299M| 905  0.84     0   111M|   3  3.08 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
58.6%  650M  300M| 916  0.80     0   112M|   3  2.14 |   0     0 |   0   112M
57.8%  651M  299M| 904  0.81     0   111M|   4  2.58 |   0     0 |   0   112M
50.4%  651M  299M| 902  0.86     0   112M|   3  2.75 |   0     0 |   0   111M
52.4%  651M  300M| 919  0.83     0   111M|   4  2.44 |   0     0 |   0   111M
53.4%  651M  299M| 899  0.84     0   110M|   3  2.74 |   0     0 |   0   111M
54.7%  651M  300M| 910  0.83     0   112M|   3  2.02 |   0     0 |   0   111M
59.1%  651M  299M| 906  0.83     0   111M|   5  2.44 |   0     0 |   0   112M
56.4%  651M  299M| 909  0.81     0   112M|   3  2.98 |   0     0 |   0   111M
49.8%  651M  298M| 900  0.85     0   110M|   3  1.73 |   0     0 |   0   111M
55.4%  651M  299M| 913  0.82     0   112M|   3  2.96 |   0     0 |   0   112M
52.6%  651M  299M| 908  0.85     0   111M|   4  2.43 |   0     0 |   0   112M
55.8%  651M  299M| 913  0.83     0   112M|   4  2.66 |   0     0 |   0   111M
55.0%  651M  299M| 896  0.82     0   110M|   3  2.85 |   0     0 |   0   111M
54.1%  651M  300M| 918  0.84     0   113M|   3  1.98 |   0     0 |   0   111M
48.2%  651M  300M| 900  0.86     0   110M|   3  2.59 |   0     0 |   0   112M
56.0%  651M  299M| 908  0.83     0   111M|   4  2.31 |   0     0 |   0   112M
55.1%  651M  299M| 916  0.83     0   112M|   5  2.27 |   0     0 |   0   111M
57.5%  651M  300M| 910  0.82     0   112M|   2  2.76 |   0     0 |   0   112M
53.0%  651M  299M| 900  0.84     0   110M|   4  2.33 |   0     0 |   0   111M
51.1%  651M  300M| 903  0.85     0   111M|   3  2.86 |   0     0 |   0   110M
54.6%  651M  299M| 910  0.84     0   112M|   4  2.54 |   0     0 |   0   111M
54.7%  651M  299M| 906  0.83     0   111M|   3  1.64 |   0     0 |   0   112M
55.1%  651M  299M| 907  0.83     0   111M|   3  2.54 |   0     0 |   0   111M
58.9%  651M  298M| 900  0.83     0   110M|   5  2.78 |   0     0 |   0   112M
51.7%  651M  299M| 909  0.85     0   112M|   2  2.15 |   0     0 |   0   111M
49.8%  651M  300M| 912  0.85     0   112M|   4  2.24 |   0     0 |   0   111M
57.2%  651M  300M| 906  0.83     0   111M|   4  1.94 |   0     0 |   0   111M
52.1%  651M  299M| 899  0.85     0   110M|   3  3.20 |   0     0 |   0   111M
59.8%  651M  300M| 902  0.83     0   111M|   4  2.48 |   0     0 |   0   110M
56.7%  651M  300M| 909  0.82     0   112M|   2  2.51 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
55.9%  651M  300M| 900  0.84     0   110M|   4  2.41 |   0     0 |   0   110M
37.8%  651M  215M| 225  0.87     0    26M|   4  2.22 |   0     0 |   0   112M
37.5%  651M  103M|  13  0.43     0     0 |   3  2.46 |   0     0 |   0   111M
25.8%  651M  256K|  17   159     0     0 |   5  2.61 |   0     0 |   0   102M
 1.3%  651M  256K|  13  0.34     0     0 |   1  0.78 |   0     0 |   0     0 
 2.0%  651M  256K|  14  0.38     0     0 |   3  1.25 |   0     0 |   0     0 
 1.8%  651M  256K|  14  0.34     0     0 |   2  0.76 |   0     0 |   0     0 
 2.3%  651M  256K|  13  0.46     0     0 |   1  0.78 |   0     0 |   0     0 
 1.6%  651M  256K|  14  0.36     0     0 |   2  0.86 |   0     0 |   0     0 
 1.3%  651M  256K|  13  0.39     0     0 |   1  1.09 |   0     0 |   0     0 
