------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 155% 1246M  126M| 557   217    57M    0 |  84  0.75 |   0     0 | 111M    0 
 130% 1246M  123M| 514   240    53M    0 |  70  0.64 |   0     0 | 110M    0 
 226%  722M  126M| 530   252    55M    0 |  76  0.86 |   0     0 | 112M    0 
 159%  722M  126M| 560   226    58M    0 |  82  0.83 |   0     0 | 112M    0 
 152%  722M  126M| 516   237    54M    0 |  69  0.79 |   0     0 | 111M    0 
 153%  722M  125M| 516   264    53M    0 |  79  0.79 |   0     0 | 112M    0 
 142%  723M  125M| 558   244    57M    0 |  90  0.72 |   0     0 | 109M    0 
 141%  723M  127M| 536   228    55M    0 |  82  0.71 |   0     0 | 111M    0 
 170%  723M  126M| 545   217    58M    0 |  68  0.79 |   0     0 | 112M    0 
 151%  723M  127M| 520   264    53M    0 |  82  0.78 |   0     0 | 111M    0 
 150%  723M  126M| 534   244    55M    0 |  82  0.74 |   0     0 | 111M    0 
 157%  723M  122M| 534   242    55M    0 |  77  0.74 |   0     0 | 112M    0 
 133%  723M  123M| 523   234    54M    0 |  74  0.71 |   0     0 | 110M    0 
 151%  723M  126M| 563   229    58M    0 |  87  0.76 |   0     0 | 112M    0 
 154%  723M  126M| 527   230    56M    0 |  68  0.79 |   0     0 | 112M    0 
 150%  723M  128M| 524   252    54M    0 |  78  0.80 |   0     0 | 111M    0 
 151%  723M  123M| 552   239    56M    0 |  87  0.75 |   0     0 | 111M    0 
 151%  723M  124M| 517   242    54M    0 |  72  0.79 |   0     0 | 111M    0 
 124%  723M  128M| 543   237    56M    0 |  80  0.64 |   0     0 | 110M    0 
 146%  723M  126M| 536   237    55M    0 |  77  0.76 |   0     0 | 112M    0 
 151%  723M  124M| 541   238    56M    0 |  82  0.78 |   0     0 | 112M    0 
 148%  723M  121M| 519   244    54M    0 |  69  0.78 |   0     0 | 111M    0 
 150%  723M  123M| 567   225    58M    0 |  91  0.77 |   0     0 | 111M    0 
 137%  723M  128M| 518   255    54M    0 |  72  0.71 |   0     0 | 110M    0 
 140%  723M  123M| 549   232    56M    0 |  85  0.70 |   0     0 | 111M    0 
 154%  723M  131M| 519   242    55M    0 |  68  0.84 |   0     0 | 112M    0 
 149%  723M  125M| 538   240    55M    0 |  84  0.77 |   0     0 | 111M    0 
 154%  723M  122M| 543   223    56M    0 |  75  0.78 |   0     0 | 111M    0 
 156%  723M  125M| 541   227    56M    0 |  77  0.77 |   0     0 | 111M    0 
 138%  723M  121M| 513   250    53M    0 |  76  0.73 |   0     0 | 110M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 156%  723M  126M| 541   243    56M    0 |  78  0.78 |   0     0 | 112M    0 
 160%  723M  122M| 557   251    57M    0 |  85  0.77 |   0     0 | 112M    0 
 143%  723M  125M| 529   239    54M    0 |  78  0.79 |   0     0 | 111M    0 
 146%  723M  128M| 522   243    54M    0 |  75  0.77 |   0     0 | 112M    0 
 151%  723M  119M| 533   230    55M    0 |  74  0.82 |   0     0 | 111M    0 
 135%  723M  123M| 529   249    55M    0 |  77  0.66 |   0     0 | 110M    0 
 155%  723M  127M| 551   250    56M    0 |  86  0.77 |   0     0 | 112M    0 
