Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

20:33:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
20:34:34        0   4159567  123.00   44.00    0.00    0.00  167.00    32  juicefs.v1.3.1
20:34:35        0   4159567  103.00   55.00    0.00    0.00  158.00    32  juicefs.v1.3.1
20:34:36        0   4159567  106.00   47.00    0.00    0.00  153.00    32  juicefs.v1.3.1
20:34:37        0   4159567  115.00   46.00    0.00    0.00  161.00    32  juicefs.v1.3.1
20:34:38        0   4159567  110.00   47.00    0.00    0.00  157.00    32  juicefs.v1.3.1
20:34:39        0   4159567  125.00   47.00    0.00    0.00  172.00    32  juicefs.v1.3.1
20:34:40        0   4159567  123.00   48.00    0.00    0.00  171.00    32  juicefs.v1.3.1
20:34:41        0   4159567  110.00   44.00    0.00    0.00  154.00    32  juicefs.v1.3.1
20:34:42        0   4159567  128.00   43.00    0.00    0.00  171.00    32  juicefs.v1.3.1
20:34:43        0   4159567  110.00   51.00    0.00    0.00  161.00    32  juicefs.v1.3.1
20:34:44        0   4159567  110.00   45.00    0.00    0.00  155.00    32  juicefs.v1.3.1
20:34:45        0   4159567  123.00   51.00    0.00    0.00  174.00    32  juicefs.v1.3.1
20:34:46        0   4159567   96.00   40.00    0.00    0.00  136.00    32  juicefs.v1.3.1
20:34:47        0   4159567   97.00   41.00    0.00    0.00  138.00    32  juicefs.v1.3.1
20:34:48        0   4159567   89.00   39.00    0.00    0.00  128.00    32  juicefs.v1.3.1
20:34:49        0   4159567   79.00   47.00    0.00    0.00  126.00    32  juicefs.v1.3.1
20:34:50        0   4159567   80.00   38.00    0.00    0.00  118.00    32  juicefs.v1.3.1
20:34:51        0   4159567   68.00   38.00    0.00    0.00  106.00    32  juicefs.v1.3.1
20:34:52        0   4159567   45.00   56.00    0.00    0.00  101.00    32  juicefs.v1.3.1
20:34:53        0   4159567   47.00   51.00    0.00    0.00   98.00    32  juicefs.v1.3.1
20:34:54        0   4159567   53.00   43.00    0.00    0.00   96.00    32  juicefs.v1.3.1
Average:        0   4159567  111.88   50.41    0.00    0.00  162.29     -  juicefs.v1.3.1
