------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  760M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 151%  922M  302M|2809  0.32     0   304M| 360  1.13 |   0     0 |   0  9984K
 234% 1203M  598M|3276  32.9     0   407M|  41  7.96 |   0     0 |   0   112M
 185% 1253M  598M| 916   140     0   112M| 788  15.4 |   0     0 |   0   111M
 168% 1254M  599M| 929   146     0   114M| 417  2.93 |   0     0 |   0   111M
 168% 1257M  597M| 882   130     0   108M| 408  3.03 |   0     0 |   0   111M
 175% 1278M  600M| 933   152     0   114M| 409  3.01 |   0     0 |   0   111M
 272% 1289M  597M| 896   135     0   110M| 572  3.52 |   0     0 |   0   111M
 174% 1290M  600M| 912   147     0   112M| 516  2.73 |   0     0 |   0   111M
 155% 1290M  595M| 878   140     0   108M| 448  2.64 |   0     0 |   0   111M
 163% 1290M  596M| 902   136     0   111M| 452  2.72 |   0     0 |   0   112M
 176% 1293M  597M| 934   143     0   115M| 451  2.95 |   0     0 |   0   111M
 172% 1308M  593M| 868   140     0   106M| 436  2.93 |   0     0 |   0   111M
 179% 1328M  598M| 942   142     0   115M| 449  2.91 |   0     0 |   0   111M
 176% 1350M  596M| 885   140     0   109M| 451  2.84 |   0     0 |   0   111M
 171% 1369M  598M| 923   132     0   113M| 447  2.79 |   0     0 |   0   111M
 173% 1390M  594M| 878   145     0   108M| 444  2.95 |   0     0 |   0   111M
 178% 1413M  599M| 946   137     0   116M| 453  2.93 |   0     0 |   0   111M
 165% 1435M  596M| 893   148     0   109M| 448  2.77 |   0     0 |   0   112M
 176% 1459M  598M| 925   141     0   114M| 455  2.88 |   0     0 |   0   112M
 158% 1483M  592M| 856   144     0   105M| 443  2.66 |   0     0 |   0   111M
 173% 1508M  597M| 935   144     0   115M| 444  2.89 |   0     0 |   0   110M
 173% 1532M  592M| 870   140     0   107M| 449  2.89 |   0     0 |   0   111M
 180% 1559M  600M| 969   133     0   119M| 444  3.01 |   0     0 |   0   111M
 162% 1583M  596M| 879   136     0   108M| 449  2.73 |   0     0 |   0   112M
 173% 1606M  600M| 938   152     0   115M| 440  2.93 |   0     0 |   0   111M
 176% 1622M  595M| 869   138     0   107M| 451  2.89 |   0     0 |   0   111M
 158% 1637M  600M| 940   137     0   115M| 452  2.61 |   0     0 |   0   112M
 169% 1663M  594M| 869   144     0   106M| 448  2.93 |   0     0 |   0   112M
 171% 1691M  600M| 952   140     0   117M| 453  2.84 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 235% 1721M  596M| 868   134     0   106M| 446  2.91 |   0     0 |   0   111M
 156% 1725M  600M| 949   147     0   117M| 436  2.59 |   0     0 |   0   112M
 164% 1733M  596M| 869   144     0   106M| 458  2.70 |   0     0 |   0   111M
 178% 1736M  600M| 931   144     0   114M| 442  2.96 |   0     0 |   0   111M
 179% 1739M  598M| 903   129     0   111M| 443  3.02 |   0     0 |   0   111M
 161% 1740M  601M| 916   141     0   112M| 449  2.76 |   0     0 |   0   111M
 165% 1741M  595M| 864   144     0   106M| 446  2.79 |   0     0 |   0   112M
 159% 1741M  600M| 955   145     0   117M| 451  2.59 |   0     0 |   0   111M
 159% 1742M  599M| 884   143     0   108M| 446  2.66 |   0     0 |   0   111M
 168% 1742M  593M| 860   137     0   105M| 441  2.92 |   0     0 |   0   111M
 170% 1742M  600M| 963   144     0   118M| 454  2.90 |   0     0 |   0   111M
 156% 1742M  597M| 894   137     0   110M| 448  2.64 |   0     0 |   0   111M
 157% 1742M  598M| 911   145     0   112M| 446  2.61 |   0     0 |   0   111M
 163% 1742M  597M| 885   133     0   108M| 446  2.72 |   0     0 |   0   110M
 172% 1742M  601M| 943   152     0   116M| 442  2.89 |   0     0 |   0   111M
 167% 1742M  599M| 890   121     0   109M| 451  2.89 |   0     0 |   0   111M
 158% 1742M  600M| 910   151     0   112M| 450  2.72 |   0     0 |   0   111M
 150% 1742M  596M| 867   137     0   106M| 443  2.58 |   0     0 |   0   111M
 151% 1742M  600M| 965   155     0   118M| 453  2.47 |   0     0 |   0   112M
 147% 1742M  595M| 857   128     0   105M| 451  2.58 |   0     0 |   0   111M
 156% 1742M  600M| 956   141     0   117M| 434  2.69 |   0     0 |   0   112M
 169% 1742M  595M| 838   144     0   103M| 454  2.84 |   0     0 |   0   112M
 237% 1746M  600M| 977   141     0   120M| 449  2.70 |   0     0 |   0   111M
 151% 1747M  596M| 852   142     0   104M| 442  2.58 |   0     0 |   0   112M
 150% 1747M  593M| 882   147     0   108M| 451  2.56 |   0     0 |   0   111M
 152% 1747M  600M| 977   137     0   120M| 442  2.58 |   0     0 |   0   111M
 169% 1747M  593M| 841   139     0   103M| 449  2.85 |   0     0 |   0   111M
 173% 1747M  601M| 967   137     0   119M| 456  2.80 |   0     0 |   0   111M
 150% 1747M  596M| 878   144     0   108M| 441  2.60 |   0     0 |   0   111M
 165% 1747M  600M| 928   150     0   114M| 452  2.85 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 160% 1747M  597M| 881   139     0   108M| 443  2.82 |   0     0 |   0   111M
 170% 1747M  593M| 877   138     0   108M| 443  2.92 |   0     0 |   0   111M
 144% 1747M  505M| 183   163     0    21M| 448  2.97 |   0     0 |   0   111M
 131% 1747M  403M|  14  0.31     0     0 | 444  2.76 |   0     0 |6400K  111M
 128% 1747M  292M|  13  0.31     0     0 | 449  2.75 |   0     0 |   0   111M
 119% 1747M  191M|  14  0.32     0     0 | 449  2.53 |   0     0 |  10M  110M
 105% 1747M   79M|  43  1723     0     0 | 444  2.48 |   0     0 |   0   111M
97.4% 1747M   13M| 240  2500     0     0 | 221  3.01 |   0     0 |  31M   97M
97.5% 1747M   14M|  14  0.42     0     0 |   2  1.07 |   0     0 |  83M   83M
90.7% 1748M   13M|  13  0.30     0     0 |   2  1.49 |   0     0 |  84M   85M
