------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 161% 1731M  591M| 840   151     0   102M| 456  2.66 |   0     0 |   0   112M
 155% 1732M  599M| 975   130     0   120M| 444  2.61 |   0     0 |   0   110M
 173% 1732M  593M| 867   153     0   110M| 458  2.84 |   0     0 |   0   112M
 174% 1732M  596M| 924   132     0   110M| 447  2.89 |   0     0 |   0   112M
 169% 1732M  591M| 876   141     0   107M| 448  2.84 |   0     0 |   0   112M
 175% 1732M  598M| 956   140     0   117M| 446  2.89 |   0     0 |   0   111M
 154% 1732M  596M| 901   139     0   110M| 453  2.51 |   0     0 |   0   111M
 156% 1732M  598M| 918   147     0   113M| 450  2.61 |   0     0 |   0   112M
 173% 1733M  599M| 917   125     0   112M| 443  2.79 |   0     0 |   0   112M
 246% 1734M  597M| 892   160     0   109M| 456  3.01 |   0     0 |   0   111M
 170% 1734M  596M| 898   136     0   110M| 439  2.91 |   0     0 |   0   112M
 155% 1734M  599M| 933   143     0   114M| 442  2.66 |   0     0 |   0   110M
 143% 1734M  596M| 877   142     0   108M| 457  2.34 |   0     0 |   0   112M
 145% 1734M  600M| 942   137     0   116M| 439  2.43 |   0     0 |   0   112M
 169% 1734M  592M| 849   135     0   104M| 452  2.86 |   0     0 |   0   111M
 173% 1734M  601M| 978   150     0   120M| 451  2.89 |   0     0 |   0   112M
 156% 1734M  596M| 871   129     0   107M| 442  2.69 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 157% 1734M  600M| 938   147     0   115M| 447  2.60 |   0     0 |   0   112M
 138% 1734M  594M| 867   144     0   106M| 452  2.27 |   0     0 |   0   111M
 146% 1734M  600M| 946   137     0   116M| 433  2.50 |   0     0 |   0   111M
 165% 1734M  593M| 844   149     0   103M| 450  2.91 |   0     0 |   0   111M
 173% 1734M  600M| 971   136     0   119M| 449  2.88 |   0     0 |   0   111M
 158% 1734M  593M| 861   125     0   106M| 443  2.77 |   0     0 |   0   112M
 161% 1734M  599M| 941   154     0   115M| 455  2.62 |   0     0 |   0   111M
 140% 1734M  593M| 867   143     0   106M| 450  2.34 |   0     0 |   0   111M
 155% 1734M  599M| 951   137     0   117M| 450  2.57 |   0     0 |   0   111M
 159% 1734M  596M| 876   142     0   107M| 441  2.76 |   0     0 |   0   111M
 162% 1734M  597M| 914   139     0   112M| 447  2.73 |   0     0 |   0   112M
 164% 1734M  597M| 909   140     0   111M| 452  2.72 |   0     0 |   0   111M
 146% 1734M  598M| 930   145     0   114M| 444  2.49 |   0     0 |   0   112M
 142% 1734M  595M| 870   143     0   107M| 436  2.47 |   0     0 |   0   111M
 155% 1734M  599M| 940   139     0   115M| 441  2.55 |   0     0 |   0   111M
 169% 1734M  595M| 871   138     0   107M| 459  2.88 |   0     0 |   0   111M
 165% 1734M  599M| 941   147     0   115M| 452  2.73 |   0     0 |   0   111M
 155% 1734M  597M| 901   130     0   110M| 457  2.57 |   0     0 |   0   112M
 147% 1734M  600M| 924   145     0   113M| 449  2.36 |   0     0 |   0   112M
 148% 1734M  598M| 902   138     0   111M| 451  2.45 |   0     0 |   0   112M
 167% 1734M  599M| 922   141     0   113M| 449  2.81 |   0     0 |   0   111M
 169% 1734M  594M| 862   144     0   106M| 451  2.89 |   0     0 |   0   112M
 159% 1734M  600M| 951   139     0   117M| 451  2.61 |   0     0 |   0   113M
 145% 1734M  597M| 894   133     0   110M| 440  2.39 |   0     0 |   0   111M
 159% 1734M  598M| 918   150     0   112M| 449  2.64 |   0     0 |   0   112M
 169% 1734M  598M| 895   138     0   110M| 437  2.80 |   0     0 |   0   110M
 237% 1735M  600M| 937   142     0   115M| 460  2.85 |   0     0 |   0   112M
 167% 1735M  595M| 863   141     0   106M| 442  2.89 |   0     0 |   0   111M
 188% 1735M  596M| 912   148     0   111M| 458  2.85 |   0     0 |   0   111M
 325% 1200M  596M| 911   129     0   112M| 451  2.70 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 159% 1200M  595M| 890   140     0   109M| 444  2.51 |   0     0 |   0   112M
 176% 1200M  597M| 911   146     0   112M| 441  2.85 |   0     0 |   0   109M
 185% 1200M  599M| 930   133     0   114M| 449  2.95 |   0     0 |   0   111M
 163% 1200M  596M| 860   151     0   105M| 440  2.86 |   0     0 |   0   110M
 154% 1200M  600M| 948   146     0   116M| 444  2.60 |   0     0 |   0   111M
 143% 1200M  596M| 870   139     0   107M| 447  2.35 |   0     0 |   0   111M
 156% 1200M  594M| 900   139     0   110M| 455  2.56 |   0     0 |   0   111M
 175% 1200M  598M| 931   146     0   114M| 445  2.85 |   0     0 |   0   111M
 178% 1201M  597M| 915   137     0   112M| 451  2.89 |   0     0 |   0   112M
 165% 1210M  600M| 924   140     0   113M| 448  2.73 |   0     0 |   0   112M
 148% 1226M  596M| 876   141     0   107M| 454  2.40 |   0     0 |   0   111M
 149% 1243M  599M| 942   128     0   116M| 452  2.44 |   0     0 |   0   112M
 154% 1259M  594M| 887   143     0   109M| 449  2.54 |   0     0 |   0   112M
 169% 1276M  598M| 935   147     0   115M| 453  2.79 |   0     0 |   0   111M
 165% 1293M  596M| 883   139     0   108M| 443  2.82 |   0     0 |   0   111M
 166% 1311M  599M| 931   130     0   114M| 449  2.71 |   0     0 |   0   112M
 153% 1328M  595M| 886   152     0   108M| 449  2.47 |   0     0 |   0   112M
 153% 1348M  600M| 941   142     0   115M| 434  2.54 |   0     0 |   0   110M
