Linux 5.15.0-181-generic (tikv-node) 	07/11/26 	_x86_64_	(64 CPU)

01:08:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:08:25        0    816986   23.00   11.00    0.00    0.00   34.00    32  juicefs.v1.3.1
01:08:26        0    816986   83.00   72.00    0.00    0.00  155.00    30  juicefs.v1.3.1
01:08:27        0    816986   75.00   85.00    0.00    0.00  160.00    36  juicefs.v1.3.1
01:08:28        0    816986   88.00   94.00    0.00    0.00  182.00    30  juicefs.v1.3.1
01:08:29        0    816986   89.00   94.00    0.00    0.00  183.00    30  juicefs.v1.3.1
01:08:30        0    816986   81.00  105.00    0.00    0.00  186.00    30  juicefs.v1.3.1
01:08:31        0    816986   87.00   87.00    0.00    0.00  174.00    30  juicefs.v1.3.1
01:08:32        0    816986   68.00   82.00    0.00    0.00  150.00    32  juicefs.v1.3.1
01:08:33        0    816986   76.00   84.00    0.00    0.00  160.00     9  juicefs.v1.3.1
01:08:34        0    816986   82.00   95.00    0.00    0.00  177.00     9  juicefs.v1.3.1
01:08:35        0    816986   79.00   85.00    0.00    0.00  164.00    24  juicefs.v1.3.1
01:08:36        0    816986   86.00   86.00    0.00    0.00  172.00    24  juicefs.v1.3.1
01:08:37        0    816986   80.00   75.00    0.00    0.00  155.00    30  juicefs.v1.3.1
01:08:38        0    816986   62.00   79.00    0.00    0.00  141.00    24  juicefs.v1.3.1
01:08:39        0    816986   86.00   88.00    0.00    0.00  174.00    24  juicefs.v1.3.1
01:08:40        0    816986   80.00  106.00    0.00    0.00  186.00    24  juicefs.v1.3.1
01:08:41        0    816986   85.00   87.00    0.00    0.00  172.00    24  juicefs.v1.3.1
01:08:42        0    816986   85.00   84.00    0.00    0.00  169.00    30  juicefs.v1.3.1
01:08:43        0    816986   71.00   75.00    0.00    0.00  146.00    24  juicefs.v1.3.1
01:08:44        0    816986   70.00   88.00    0.00    0.00  158.00    26  juicefs.v1.3.1
01:08:45        0    816986   82.00   96.00    0.00    0.00  178.00    24  juicefs.v1.3.1
01:08:46        0    816986   86.00   93.00    0.00    0.00  179.00    26  juicefs.v1.3.1
01:08:47        0    816986   78.00   89.00    0.00    0.00  167.00    24  juicefs.v1.3.1
01:08:48        0    816986   82.00   82.00    0.00    0.00  164.00    24  juicefs.v1.3.1
01:08:49        0    816986   67.00   77.00    0.00    0.00  144.00    24  juicefs.v1.3.1
01:08:50        0    816986   81.00   80.00    0.00    0.00  161.00    24  juicefs.v1.3.1
01:08:51        0    816986   76.00  101.00    0.00    0.00  177.00    24  juicefs.v1.3.1
01:08:52        0    816986   84.00   84.00    0.00    0.00  168.00    24  juicefs.v1.3.1
01:08:53        0    816986   77.00   91.00    0.00    0.00  168.00    24  juicefs.v1.3.1
01:08:54        0    816986   68.00   89.00    0.00    0.00  157.00    24  juicefs.v1.3.1
01:08:55        0    816986   65.00   86.00    0.00    0.00  151.00    26  juicefs.v1.3.1
01:08:56        0    816986   88.00   71.00    0.00    0.00  159.00    26  juicefs.v1.3.1
01:08:57        0    816986   86.00   98.00    0.00    0.00  184.00    26  juicefs.v1.3.1
01:08:58        0    816986   78.00   90.00    0.00    0.00  168.00    24  juicefs.v1.3.1
01:08:59        0    816986   87.00   92.00    0.00    0.00  179.00    24  juicefs.v1.3.1
01:09:00        0    816986   75.00   75.00    0.00    0.00  150.00    24  juicefs.v1.3.1
01:09:01        0    816986   71.00   74.00    0.00    0.00  145.00    24  juicefs.v1.3.1
01:09:02        0    816986   81.00  105.00    0.00    0.00  186.00    24  juicefs.v1.3.1
