------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1391M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 133% 1392M  233M|2293  0.41     0   241M| 352  1.33 |   0     0 |   0  8192K
 374% 1245M  597M|3790  27.2     0   469M|  30  2.40 |   0     0 |   0   112M
 214% 1258M  597M| 906   150     0   111M| 762  8.06 |   0     0 |   0   112M
 147% 1259M  594M| 911   128     0   112M| 394  2.57 |   0     0 |   0   110M
 133% 1259M  598M| 929   140     0   114M| 411  2.23 |   0     0 |   0   112M
 155% 1259M  597M| 903   138     0   111M| 415  2.67 |   0     0 |   0   112M
 200% 1260M  599M| 933   153     0   115M| 604  2.95 |   0     0 |   0   111M
 186% 1262M  592M| 830   139     0   102M| 537  2.88 |   0     0 |   0   111M
 182% 1275M  600M| 973   126     0   120M| 466  2.88 |   0     0 |   0   111M
 148% 1285M  597M| 879   148     0   108M| 440  2.34 |   0     0 |   0   111M
 154% 1286M  599M| 938   148     0   115M| 455  2.46 |   0     0 |   0   112M
 177% 1289M  598M| 911   132     0   112M| 449  2.89 |   0     0 |   0   112M
 176% 1296M  598M| 889   154     0   109M| 453  2.90 |   0     0 |   0   110M
 177% 1312M  597M| 895   132     0   110M| 445  2.91 |   0     0 |   0   112M
 174% 1328M  600M| 942   148     0   116M| 455  2.69 |   0     0 |   0   112M
 191% 1344M  596M| 884   134     0   108M| 451  2.31 |   0     0 |   0   112M
 163% 1344M  592M| 880   135     0   108M| 442  2.76 |   0     0 |   0   111M
 170% 1344M  598M| 946   151     0   116M| 444  2.80 |   0     0 |   0   111M
 172% 1345M  596M| 901   138     0   111M| 452  2.87 |   0     0 |   0   112M
 169% 1345M  599M| 926   144     0   114M| 441  2.75 |   0     0 |   0   111M
 152% 1345M  597M| 886   123     0   109M| 451  2.46 |   0     0 |   0   111M
 141% 1345M  599M| 934   154     0   115M| 446  2.26 |   0     0 |   0   112M
 170% 1345M  593M| 849   140     0   104M| 461  2.77 |   0     0 |   0   112M
 173% 1345M  600M| 977   133     0   120M| 436  2.93 |   0     0 |   0   112M
 170% 1345M  593M| 855   146     0   105M| 446  2.89 |   0     0 |   0   111M
 172% 1346M  599M| 949   142     0   116M| 454  2.74 |   0     0 |   0   112M
 132% 1346M  593M| 854   146     0   105M| 449  2.17 |   0     0 |   0   111M
 147% 1346M  599M| 964   143     0   119M| 443  2.44 |   0     0 |   0   112M
 170% 1346M  592M| 855   133     0   104M| 448  2.86 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 177% 1349M  599M| 967   143     0   119M| 450  2.86 |   0     0 |   0   111M
 168% 1360M  597M| 875   136     0   107M| 446  2.80 |   0     0 |   0   111M
 157% 1379M  600M| 933   146     0   114M| 436  2.63 |   0     0 |   0   110M
 139% 1396M  597M| 876   140     0   107M| 453  2.19 |   0     0 |   0   111M
 167% 1413M  600M| 932   144     0   114M| 442  2.75 |   0     0 |   0   111M
 180% 1430M  597M| 883   141     0   109M| 457  2.93 |   0     0 |   0   111M
 177% 1449M  600M| 935   137     0   114M| 444  2.96 |   0     0 |   0   112M
 166% 1467M  595M| 876   143     0   107M| 451  2.83 |   0     0 |   0   111M
 146% 1485M  600M| 933   139     0   115M| 445  2.36 |   0     0 |   0   111M
 137% 1504M  599M| 903   141     0   111M| 444  2.32 |   0     0 |   0   111M
 174% 1523M  591M| 845   138     0   104M| 450  2.85 |   0     0 |   0   111M
 176% 1542M  599M| 957   142     0   117M| 435  3.04 |   0     0 |   0   110M
 177% 1560M  598M| 898   130     0   110M| 455  2.99 |   0     0 |   0   112M
 173% 1578M  598M| 909   158     0   112M| 439  2.90 |   0     0 |   0   111M
 143% 1597M  598M| 910   132     0   112M| 452  2.25 |   0     0 |   0   112M
 166% 1616M  599M| 928   150     0   114M| 451  2.67 |   0     0 |   0   111M
 174% 1636M  597M| 895   122     0   110M| 442  3.00 |   0     0 |   0   112M
 178% 1653M  600M| 919   156     0   113M| 456  2.97 |   0     0 |   0   111M
 178% 1672M  595M| 873   137     0   107M| 460  2.91 |   0     0 |   0   112M
 155% 1691M  601M| 958   139     0   118M| 447  2.49 |   0     0 |   0   111M
 143% 1710M  597M| 881   134     0   108M| 448  2.25 |   0     0 |   0   112M
 163% 1730M  600M| 919   155     0   114M| 437  2.72 |   0     0 |   0   110M
 177% 1749M  595M| 874   134     0   106M| 451  2.95 |   0     0 |   0   111M
 176% 1769M  600M| 947   149     0   116M| 440  2.95 |   0     0 |   0   111M
 227% 1791M  597M| 877   135     0   107M| 437  3.32 |   0     0 |   0   111M
 141% 1791M  597M| 904   141     0   111M| 447  2.37 |   0     0 |   0   112M
 138% 1791M  598M| 911   136     0   112M| 458  2.24 |   0     0 |   0   111M
 149% 1791M  592M| 856   137     0   105M| 450  2.56 |   0     0 |   0   111M
 163% 1791M  599M| 968   138     0   119M| 441  2.90 |   0     0 |   0   111M
 171% 1792M  592M| 843   160     0   103M| 449  2.95 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 158% 1792M  598M| 965   138     0   119M| 449  2.67 |   0     0 |   0   111M
 137% 1792M  595M| 878   137     0   108M| 453  2.23 |   0     0 |   0   112M
 157% 1792M  599M| 953   131     0   117M| 440  2.57 |   0     0 |   0   111M
 172% 1792M  599M| 907   138     0   111M| 451  2.86 |   0     0 |   0   112M
 174% 1792M  600M| 920   158     0   113M| 444  2.96 |   0     0 |   0   112M
 167% 1792M  599M| 880   117     0   108M| 440  2.90 |   0     0 |   0   111M
 155% 1792M  600M| 924   150     0   113M| 453  2.48 |   0     0 |   0   111M
 136% 1792M  597M| 878   134     0   108M| 457  2.16 |   0     0 |   0   112M
 153% 1792M  599M| 933   145     0   115M| 452  2.46 |   0     0 |   0   112M
 173% 1792M  597M| 876   147     0   107M| 448  2.90 |   0     0 |   0   111M
 174% 1792M  597M| 916   150     0   113M| 447  2.92 |   0     0 |   0   112M
 164% 1792M  595M| 880   127     0   108M| 442  2.80 |   0     0 |   0   110M
 153% 1792M  597M| 936   155     0   115M| 438  2.43 |   0     0 |   0   112M
 140% 1792M  597M| 904   129     0   110M| 459  2.27 |   0     0 |   0   112M
 165% 1792M  600M| 940   146     0   116M| 438  2.80 |   0     0 |   0   112M
 171% 1792M  595M| 857   136     0   105M| 458  2.95 |   0     0 |   0   111M
 173% 1792M  599M| 935   147     0   115M| 444  2.92 |   0     0 |   0   111M
 162% 1793M  593M| 868   142     0   106M| 445  2.66 |   0     0 |   0   112M
 141% 1793M  599M| 959   141     0   118M| 465  2.17 |   0     0 |   0   111M
 143% 1793M  594M| 864   138     0   106M| 441  2.45 |   0     0 |   0   111M
 175% 1794M  600M| 957   139     0   118M| 448  2.94 |   0     0 |   0   111M
 172% 1794M  595M| 877   137     0   107M| 449  2.92 |   0     0 |   0   112M
 168% 1794M  601M| 949   151     0   117M| 449  2.84 |   0     0 |   0   111M
 159% 1795M  598M| 891   139     0   109M| 441  2.59 |   0     0 |   0   112M
 134% 1795M  594M| 864   139     0   106M| 446  2.18 |   0     0 |   0   111M
 156% 1795M  598M| 946   141     0   116M| 457  2.59 |   0     0 |   0   112M
 175% 1795M  595M| 883   133     0   108M| 454  2.89 |   0     0 |   0   112M
 174% 1796M  598M| 929   140     0   114M| 453  2.91 |   0     0 |   0   112M
 161% 1796M  596M| 900   140     0   110M| 439  2.68 |   0     0 |   0   112M
 236% 1797M  598M| 943   146     0   116M| 448  2.42 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 137% 1797M  595M| 878   127     0   108M| 447  2.22 |   0     0 |   0   112M
 171% 1797M  598M| 939   157     0   115M| 454  2.85 |   0     0 |   0   112M
 174% 1797M  594M| 880   136     0   108M| 451  2.97 |   0     0 |   0   111M
 178% 1798M  600M| 945   131     0   116M| 446  2.97 |   0     0 |   0   112M
 167% 1798M  595M| 877   146     0   107M| 444  2.73 |   0     0 |   0   111M
 139% 1798M  599M| 942   143     0   116M| 443  2.22 |   0     0 |   0   112M
 158% 1798M  599M| 885   136     0   109M| 447  2.64 |   0     0 |   0   109M
 169% 1798M  599M| 922   154     0   112M| 448  3.01 |   0     0 |   0   112M
 166% 1798M  598M| 885   126     0   109M| 440  2.83 |   0     0 |   0   110M
 170% 1798M  599M| 911   144     0   112M| 452  2.81 |   0     0 |   0   112M
 161% 1798M  595M| 871   152     0   107M| 443  2.74 |   0     0 |   0   111M
 138% 1798M  600M| 941   144     0   115M| 449  2.21 |   0     0 |   0   111M
 153% 1798M  594M| 872   134     0   107M| 452  2.57 |   0     0 |   0   112M
 174% 1798M  592M| 887   144     0   109M| 450  2.88 |   0     0 |   0   111M
 175% 1798M  598M| 973   132     0   119M| 450  2.90 |   0     0 |   0   112M
 165% 1798M  592M| 855   151     0   105M| 443  2.80 |   0     0 |   0   111M
 148% 1798M  599M| 964   140     0   118M| 448  2.37 |   0     0 |   0   111M
 136% 1798M  594M| 871   138     0   107M| 447  2.25 |   0     0 |   0   112M
 162% 1798M  599M| 939   145     0   115M| 450  2.73 |   0     0 |   0   111M
 175% 1798M  596M| 888   131     0   109M| 453  2.90 |   0     0 |   0   111M
 172% 1798M  598M| 927   149     0   114M| 433  2.95 |   0     0 |   0   112M
 165% 1798M  597M| 908   137     0   111M| 456  2.71 |   0     0 |   0   111M
 136% 1798M  598M| 904   148     0   111M| 450  2.18 |   0     0 |   0   111M
 144% 1798M  597M| 899   137     0   110M| 446  2.42 |   0     0 |   0   112M
 169% 1798M  593M| 876   142     0   107M| 444  2.89 |   0     0 |   0   111M
 174% 1798M  601M| 970   127     0   119M| 456  2.84 |   0     0 |   0   111M
 166% 1798M  593M| 842   158     0   103M| 442  2.83 |   0     0 |   0   111M
 156% 1798M  600M| 964   140     0   118M| 452  2.54 |   0     0 |   0   111M
 134% 1798M  593M| 853   130     0   105M| 450  2.19 |   0     0 |   0   111M
 168% 1798M  600M| 962   145     0   118M| 454  2.75 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 167% 1799M  593M| 852   143     0   104M| 440  2.93 |   0     0 |   0   112M
 179% 1799M  601M| 971   143     0   119M| 448  2.96 |   0     0 |   0   111M
 166% 1799M  594M| 857   123     0   105M| 450  2.82 |   0     0 |   0   112M
 150% 1799M  602M| 965   148     0   119M| 443  2.44 |   0     0 |   0   111M
 183% 1799M  596M| 865   150     0   106M| 453  2.22 |   0     0 |   0   110M
 160% 1799M  599M| 942   140     0   116M| 451  2.72 |   0     0 |   0   112M
 175% 1799M  598M| 902   142     0   111M| 442  2.91 |   0     0 |   0   112M
 169% 1799M  596M| 879   136     0   108M| 449  2.86 |   0     0 |   0   111M
 166% 1799M  598M| 934   136     0   115M| 451  2.78 |   0     0 |   0   112M
 140% 1799M  593M| 858   136     0   105M| 454  2.24 |   0     0 |   0   111M
 139% 1799M  597M| 964   155     0   118M| 444  2.38 |   0     0 |   0   112M
 164% 1799M  593M| 853   130     0   104M| 441  2.90 |   0     0 |   0   110M
 175% 1799M  598M| 939   150     0   115M| 450  2.93 |   0     0 |   0   110M
 166% 1799M  598M| 907   134     0   111M| 447  2.89 |   0     0 |   0   112M
 167% 1799M  600M| 932   136     0   114M| 437  2.80 |   0     0 |   0   111M
 130% 1799M  594M| 861   133     0   106M| 459  2.13 |   0     0 |   0   112M
 160% 1799M  600M| 953   161     0   117M| 453  2.64 |   0     0 |   0   112M
 166% 1799M  598M| 898   134     0   110M| 432  2.88 |   0     0 |   0   111M
 171% 1799M  600M| 915   143     0   112M| 464  2.83 |   0     0 |   0   112M
 166% 1799M  596M| 885   129     0   108M| 453  2.73 |   0     0 |   0   112M
 149% 1799M  602M| 963   153     0   118M| 449  2.40 |   0     0 |   0   112M
 135% 1799M  598M| 877   123     0   107M| 447  2.19 |   0     0 |   0   112M
 172% 1799M  599M| 930   147     0   114M| 442  2.91 |   0     0 |   0   113M
 176% 1799M  594M| 856   141     0   105M| 457  2.97 |   0     0 |   0   112M
 181% 1799M  600M| 976   146     0   120M| 451  3.00 |   0     0 |   0   112M
 163% 1799M  597M| 872   131     0   107M| 443  2.78 |   0     0 |   0   111M
 147% 1799M  600M| 940   140     0   115M| 444  2.36 |   0     0 |   0   111M
 133% 1799M  595M| 856   139     0   105M| 441  2.32 |   0     0 |   0   111M
 170% 1799M  600M| 947   154     0   116M| 456  2.83 |   0     0 |   0   112M
 173% 1799M  598M| 896   133     0   111M| 444  2.95 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 174% 1799M  600M| 926   148     0   113M| 452  2.97 |   0     0 |   0   112M
 164% 1799M  596M| 884   132     0   108M| 458  2.71 |   0     0 |   0   112M
 136% 1799M  600M| 919   144     0   113M| 448  2.16 |   0     0 |   0   111M
 164% 1805M  597M| 899   140     0   110M| 442  2.70 |   0     0 |   0   111M
 175% 1809M  596M| 905   139     0   111M| 442  2.92 |   0     0 |   0   112M
 175% 1811M  600M| 931   141     0   114M| 449  2.95 |   0     0 |   0   111M
 173% 1813M  598M| 893   119     0   109M| 443  2.92 |   0     0 |   0   112M
 150% 1815M  599M| 906   163     0   111M| 445  2.48 |   0     0 |   0   110M
 133% 1815M  599M| 908   126     0   111M| 449  2.16 |   0     0 |   0   112M
 281% 1818M  599M| 915   154     0   112M| 452  2.98 |   0     0 |   0   112M
 173% 1818M  594M| 864   149     0   106M| 435  3.00 |   0     0 |   0   110M
 178% 1819M  599M| 946   125     0   116M| 449  2.98 |   0     0 |   0   111M
 172% 1819M  596M| 866   155     0   106M| 445  3.00 |   0     0 |   0   110M
 144% 1819M  600M| 924   136     0   113M| 451  2.38 |   0     0 |   0   110M
 149% 1819M  597M| 913   145     0   112M| 449  2.51 |   0     0 |   0   112M
 174% 1819M  599M| 896   136     0   110M| 441  3.02 |   0     0 |   0   111M
 181% 1819M  598M| 921   141     0   113M| 455  3.10 |   0     0 |   0   112M
 181% 1819M  600M| 928   148     0   114M| 459  2.99 |   0     0 |   0   112M
 162% 1819M  596M| 867   133     0   106M| 444  2.68 |   0     0 |   0   111M
 134% 1819M  595M| 912   151     0   112M| 449  2.24 |   0     0 |   0   111M
 148% 1819M  598M| 894   139     0   110M| 435  2.59 |   0     0 |   0   110M
 172% 1819M  593M| 876   137     0   107M| 454  2.96 |   0     0 |   0   111M
 173% 1819M  598M| 947   147     0   116M| 443  2.95 |   0     0 |   0   111M
 171% 1819M  593M| 857   141     0   105M| 445  2.95 |   0     0 |   0   111M
 154% 1819M  598M| 941   138     0   115M| 443  2.55 |   0     0 |   0   111M
 147% 1819M  598M| 930   138     0   114M| 451  2.32 |   0     0 |   0   111M
 170% 1819M  600M| 898   138     0   110M| 452  2.86 |   0     0 |   0   112M
 174% 1819M  595M| 877   143     0   107M| 454  2.89 |   0     0 |   0   112M
 176% 1819M  600M| 971   139     0   119M| 446  2.87 |   0     0 |   0   112M
