------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1251M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
46.5% 1251M   52M| 582  6.95  7808K    0 | 637  1.04 |   0     0 |  10M    0 
 155% 1256M  144M| 465   244    53M    0 | 222  0.72 |   0     0 | 110M 9472K
 161% 1258M  148M| 522   236    50M    0 | 289  0.70 |   0     0 | 112M 9216K
 184% 1259M  148M| 521   248    51M    0 | 249  0.82 |   0     0 | 112M 8704K
 182% 1259M  145M| 500   248    50M    0 | 223  0.81 |   0     0 | 112M   10M
 190% 1260M  144M| 528   249    52M    0 | 234  0.81 |   0     0 | 112M 9984K
 168% 1261M  144M| 511   244    51M    0 | 188  0.74 |   0     0 | 110M 7680K
 150% 1261M  144M| 503   246    50M    0 | 189  0.66 |   0     0 | 111M 8704K
 162% 1262M  141M| 517   251    51M    0 | 174  0.76 |   0     0 | 111M 9728K
 178% 1262M  145M| 524   252    53M    0 | 173  0.82 |   0     0 | 112M 9216K
 163% 1262M  140M| 502   245    50M    0 | 164  0.76 |   0     0 | 112M 8960K
 173% 1262M  141M| 525   247    51M    0 | 169  0.79 |   0     0 | 111M   10M
 151% 1262M  142M| 505   244    51M    0 | 144  0.72 |   0     0 | 109M 8448K
 143% 1262M  141M| 504   258    50M    0 | 139  0.68 |   0     0 | 111M 9984K
 177% 1262M  143M| 516   252    51M    0 | 150  0.77 |   0     0 | 112M 9472K
 182% 1263M  143M| 517   234    52M    0 | 132  0.82 |   0     0 | 112M 7680K
 175% 1263M  145M| 536   246    53M    0 | 144  0.76 |   0     0 | 112M 8704K
 165% 1263M  139M| 497   259    48M    0 | 129  0.79 |   0     0 | 111M 8704K
 147% 1263M  141M| 527   252    52M    0 | 126  0.67 |   0     0 | 110M 7424K
 160% 1263M  146M| 534   249    52M    0 | 127  0.71 |   0     0 | 111M 8192K
 180% 1263M  143M| 508   246    50M    0 | 120  0.80 |   0     0 | 112M 8448K
 175% 1263M  141M| 512   236    51M    0 | 113  0.81 |   0     0 | 112M   10M
 167% 1263M  143M| 516   251    51M    0 | 115  0.81 |   0     0 | 112M 8448K
 162% 1263M  142M| 515   244    51M    0 | 110  0.74 |   0     0 | 110M 7680K
 146% 1264M  142M| 523   252    51M    0 | 108  0.67 |   0     0 | 111M 9728K
 163% 1264M  142M| 511   253    51M    0 | 102  0.72 |   0     0 | 111M 7680K
 179% 1264M  143M| 551   235    55M    0 | 116  0.79 |   0     0 | 112M 7168K
 164% 1264M  144M| 490   249    49M    0 |  91  0.76 |   0     0 | 112M 8448K
 169% 1264M  143M| 509   251    51M    0 |  93  0.80 |   0     0 | 111M   11M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 156% 1264M  145M| 494   257    49M    0 |  93  0.73 |   0     0 | 110M 7936K
 149% 1264M  142M| 530   251    53M    0 | 112  0.65 |   0     0 | 111M 8960K
 163% 1264M  145M| 520   244    51M    0 | 103  0.70 |   0     0 | 112M 7680K
 185% 1264M  143M| 506   240    51M    0 |  94  0.79 |   0     0 | 111M 8448K
 167% 1264M  141M| 519   259    52M    0 |  96  0.76 |   0     0 | 112M 8448K
 177% 1264M  144M| 525   249    52M    0 | 100  0.80 |   0     0 | 111M 7424K
 147% 1264M  140M| 501   241    50M    0 |  88  0.67 |   0     0 | 110M 8704K
 147% 1264M  143M| 512   239    53M    0 |  81  0.71 |   0     0 | 111M 7680K
 188% 1264M  140M| 494   264    49M    0 |  91  0.82 |   0     0 | 112M   10M
 170% 1264M  136M| 504   239    51M    0 |  76  0.80 |   0     0 | 112M 7168K
 162% 1264M  138M| 489   267    49M    0 |  83  0.78 |   0     0 | 111M   14M
 160% 1264M  137M| 509   248    52M    0 |  85  0.78 |   0     0 | 111M 8192K
 146% 1264M  139M| 496   249    50M    0 |  84  0.70 |   0     0 | 110M 8192K
 147% 1264M  137M| 498   254    51M    0 |  76  0.72 |   0     0 | 111M 8448K
 167% 1264M  137M| 530   257    54M    0 |  86  0.79 |   0     0 | 112M 5632K
 180% 1264M  141M| 500   260    50M    0 |  86  0.79 |   0     0 | 112M 9216K
 184% 1264M  139M| 496   254    51M    0 |  78  0.80 |   0     0 | 112M 8448K
 151% 1264M  139M| 504   248    51M    0 |  85  0.75 |   0     0 | 110M 6656K
 151% 1264M  142M| 507   253    52M    0 |  79  0.68 |   0     0 | 110M 9728K
 178% 1264M  140M| 527   245    53M    0 |  91  0.78 |   0     0 | 112M 7424K
 175% 1264M  140M| 499   253    51M    0 |  81  0.80 |   0     0 | 112M   10M
 168% 1264M  139M| 501   264    51M    0 |  80  0.78 |   0     0 | 112M 7168K
 276%  547M  139M| 499   252    50M    0 |  81  0.90 |   0     0 | 111M 7424K
 141%  548M  142M| 515   250    52M    0 |  86  0.71 |   0     0 | 110M 8960K
 151%  548M  140M| 506   250    51M    0 |  83  0.73 |   0     0 | 111M 9728K
 167%  548M  141M| 502   266    50M    0 |  88  0.80 |   0     0 | 112M 9728K
 166%  548M  141M| 493   255    50M    0 |  80  0.80 |   0     0 | 111M 6912K
 166%  548M  141M| 534   239    54M    0 |  83  0.79 |   0     0 | 112M 6656K
 165%  548M  139M| 500   252    50M    0 |  86  0.77 |   0     0 | 110M 6656K
 144%  548M  136M| 503   237    51M    0 |  81  0.72 |   0     0 | 111M 9216K
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 151%  548M  140M| 528   260    53M    0 |  85  0.71 |   0     0 | 111M 8960K
 163%  548M  137M| 508   246    51M    0 |  87  0.80 |   0     0 | 112M 8448K
 158%  548M  138M| 491   255    50M    0 |  74  0.77 |   0     0 | 111M 8192K
 153%  548M  133M| 500   246    51M    0 |  79  0.71 |   0     0 | 111M 9216K
 143%  548M  139M| 501   255    51M    0 |  75  0.73 |   0     0 | 111M 6656K
 141%  549M  138M| 491   250    49M    0 |  83  0.68 |   0     0 | 110M 9216K
 159%  550M  134M| 502   275    51M    0 |  80  0.73 |   0     0 | 112M   10M
 164%  551M  137M| 499   244    51M    0 |  78  0.83 |   0     0 | 111M   10M
 171%  552M  144M| 513   264    52M    0 |  81  0.80 |   0     0 | 112M 8192K
 152%  553M  132M| 502   237    51M    0 |  82  0.72 |   0     0 | 112M 8960K
 135%  554M  139M| 499   268    50M    0 |  81  0.67 |   0     0 | 110M 8704K
 140%  555M  142M| 502   286    50M    0 |  91  0.66 |   0     0 | 111M   10M
 158%  556M  141M| 507   249    51M    0 |  79  0.74 |   0     0 | 112M 9472K
 174%  557M  140M| 533   248    53M    0 |  90  0.78 |   0     0 | 113M 7168K
 169%  558M  137M| 502   235    52M    0 |  78  0.76 |   0     0 | 111M 7936K
 152%  559M  139M| 505   245    50M    0 |  90  0.69 |   0     0 | 110M 8960K
 137%  560M  139M| 500   264    51M    0 |  77  0.68 |   0     0 | 111M 7680K
 153%  561M  139M| 515   240    53M    0 |  73  0.70 |   0     0 | 112M 5888K
 169%  563M  140M| 499   263    50M    0 |  85  0.81 |   0     0 | 111M 8192K
 178%  564M  138M| 535   240    55M    0 |  81  0.82 |   0     0 | 112M 6400K
 159%  566M  142M| 517   262    52M    0 |  89  0.72 |   0     0 | 112M 7424K
 146%  568M  138M| 515   243    52M    0 |  86  0.68 |   0     0 | 110M 6400K
 147%  570M  136M| 513   244    51M    0 |  88  0.67 |   0     0 | 111M 7168K
 161%  571M  136M| 500   244    51M    0 |  78  0.74 |   0     0 | 111M 8704K
 174%  573M  136M| 522   250    53M    0 |  85  0.79 |   0     0 | 112M 7680K
 173%  576M  134M| 527   251    53M    0 |  84  0.79 |   0     0 | 112M 4096K
 148%  579M  133M| 530   223    55M    0 |  68  0.69 |   0     0 | 111M 1280K
 140%  581M  135M| 533   250    55M    0 |  84  0.66 |   0     0 | 111M  512K
 143%  584M  134M| 534   227    55M    0 |  77  0.70 |   0     0 | 111M 1024K
 175%  587M  135M| 517   250    53M    0 |  77  0.78 |   0     0 | 112M  768K
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 181%  589M  133M| 539   238    56M    0 |  80  0.82 |   0     0 | 113M  512K
 170%  594M  129M| 537   244    55M    0 |  82  0.79 |   0     0 | 112M 1024K
 146%  596M  134M| 528   230    55M    0 |  71  0.72 |   0     0 | 110M  768K
 130%  601M  131M| 524   235    54M    0 |  81  0.65 |   0     0 | 110M  512K
 145%  604M  133M| 545   258    56M    0 |  82  0.69 |   0     0 | 112M    0 
 163%  606M  133M| 543   216    56M    0 |  79  0.80 |   0     0 | 112M    0 
 172%  610M  132M| 523   248    55M    0 |  71  0.82 |   0     0 | 112M    0 
 162%  614M  133M| 553   233    57M    0 |  82  0.81 |   0     0 | 112M    0 
 142%  617M  130M| 525   252    54M    0 |  81  0.70 |   0     0 | 110M    0 
 134%  619M  132M| 557   249    56M    0 |  97  0.65 |   0     0 | 111M    0 
 154%  623M  131M| 551   224    56M    0 |  90  0.74 |   0     0 | 112M    0 
 174%  627M  134M| 532   232    55M    0 |  76  0.82 |   0     0 | 112M    0 
 174%  629M  134M| 553   246    56M    0 |  87  0.84 |   0     0 | 112M    0 
 168%  631M  135M| 547   223    56M    0 |  81  0.78 |   0     0 | 112M    0 
 146%  633M  133M| 536   228    55M    0 |  85  0.67 |   0     0 | 110M    0 
 145%  636M  129M| 546   237    55M    0 |  88  0.69 |   0     0 | 111M    0 
 159%  638M  137M| 546   250    56M    0 |  85  0.74 |   0     0 | 112M    0 
 170%  642M  133M| 536   229    55M    0 |  78  0.80 |   0     0 | 112M    0 
 179%  643M  135M| 552   232    56M    0 |  88  0.81 |   0     0 | 112M    0 
 153%  645M  136M| 521   242    55M    0 |  67  0.75 |   0     0 | 111M    0 
 137%  648M  130M| 530   226    54M    0 |  85  0.69 |   0     0 | 110M    0 
 158%  651M  135M| 537   245    56M    0 |  74  0.77 |   0     0 | 111M    0 
 158%  654M  131M| 536   232    55M    0 |  77  0.74 |   0     0 | 112M    0 
 206%  658M  135M| 551   237    57M    0 |  80  0.88 |   0     0 | 112M    0 
 172%  658M  130M| 527   239    55M    0 |  73  0.85 |   0     0 | 112M    0 
 142%  658M  130M| 518   236    53M    0 |  76  0.73 |   0     0 | 111M    0 
 130%  658M  128M| 526   241    54M    0 |  76  0.68 |   0     0 | 110M    0 
 146%  658M  128M| 547   256    55M    0 |  93  0.74 |   0     0 | 111M    0 
 159%  658M  132M| 538   251    55M    0 |  78  0.78 |   0     0 | 112M    0 
 180%  659M  138M| 564   244    58M    0 |  90  0.82 |   0     0 | 112M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 168%  659M  133M| 566   225    57M    0 |  95  0.79 |   0     0 | 112M    0 
 142%  659M  132M| 509   239    52M    0 |  81  0.67 |   0     0 | 111M    0 
 142%  659M  127M| 529   234    54M    0 |  83  0.65 |   0     0 | 110M    0 
 153%  659M  135M| 550   235    57M    0 |  77  0.70 |   0     0 | 112M    0 
 171%  659M  135M| 550   226    56M    0 |  84  0.75 |   0     0 | 112M    0 
 173%  659M  136M| 566   242    57M    0 |  94  0.80 |   0     0 | 112M    0 
 162%  659M  131M| 522   221    54M    0 |  72  0.74 |   0     0 | 111M    0 
 138%  659M  132M| 527   241    54M    0 |  76  0.67 |   0     0 | 110M    0 
 148%  659M  130M| 526   235    54M    0 |  76  0.74 |   0     0 | 112M    0 
 147%  660M  131M| 548   251    56M    0 |  82  0.71 |   0     0 | 112M    0 
 169%  660M  131M| 551   226    57M    0 |  84  0.83 |   0     0 | 112M    0 
 159%  660M  136M| 522   245    55M    0 |  71  0.81 |   0     0 | 112M    0 
 136%  660M  130M| 559   219    57M    0 |  90  0.67 |   0     0 | 110M    0 
 131%  660M  131M| 513   259    52M    0 |  78  0.67 |   0     0 | 111M    0 
 141%  660M  136M| 542   247    56M    0 |  79  0.71 |   0     0 | 111M    0 
 168%  660M  132M| 539   244    54M    0 |  88  0.77 |   0     0 | 112M    0 
 169%  660M  135M| 547   240    56M    0 |  82  0.79 |   0     0 | 113M    0 
 166%  660M  128M| 563   220    57M    0 |  90  0.77 |   0     0 | 112M    0 
 140%  660M  131M| 520   225    54M    0 |  78  0.67 |   0     0 | 110M    0 
 155%  676M  133M| 558   243    57M    0 |  88  0.73 |   0     0 | 110M    0 
 152%  677M  133M| 522   242    53M    0 |  80  0.76 |   0     0 | 112M    0 
 166%  679M  132M| 552   231    58M    0 |  78  0.79 |   0     0 | 112M    0 
 168%  680M  129M| 539   230    55M    0 |  84  0.80 |   0     0 | 112M    0 
 157%  682M  136M| 545   239    55M    0 |  85  0.73 |   0     0 | 111M    0 
 145%  683M  133M| 524   252    54M    0 |  74  0.71 |   0     0 | 110M    0 
 144%  685M  131M| 548   221    56M    0 |  86  0.69 |   0     0 | 111M    0 
 155%  686M  132M| 523   252    54M    0 |  78  0.73 |   0     0 | 112M    0 
 172%  687M  130M| 534   251    55M    0 |  82  0.82 |   0     0 | 112M    0 
 173%  688M  132M| 586   226    58M    0 | 101  0.81 |   0     0 | 112M    0 
 165%  689M  134M| 538   242    55M    0 |  89  0.74 |   0     0 | 111M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 145%  689M  132M| 529   230    54M    0 |  81  0.69 |   0     0 | 110M    0 
 162%  690M  132M| 558   232    56M    0 |  95  0.73 |   0     0 | 112M    0 
 161%  691M  131M| 552   234    55M    0 |  97  0.76 |   0     0 | 112M    0 
 169%  691M  128M| 535   225    55M    0 |  76  0.81 |   0     0 | 112M    0 
 175%  691M  137M| 567   248    57M    0 |  94  0.81 |   0     0 | 112M    0 
 153%  692M  133M| 550   226    56M    0 |  87  0.73 |   0     0 | 111M    0 
 154%  692M  133M| 534   229    54M    0 |  84  0.70 |   0     0 | 110M    0 
 165%  693M  134M| 553   241    56M    0 |  87  0.72 |   0     0 | 112M    0 
 179%  693M  134M| 546   224    56M    0 |  82  0.80 |   0     0 | 112M    0 
 181%  693M  135M| 522   251    53M    0 |  81  0.84 |   0     0 | 112M    0 
 173%  693M  133M| 553   236    55M    0 |  94  0.78 |   0     0 | 112M    0 
 155%  693M  138M| 559   242    56M    0 |  97  0.67 |   0     0 | 110M    0 
 138%  694M  130M| 534   224    54M    0 |  83  0.68 |   0     0 | 111M    0 
 159%  694M  135M| 560   236    56M    0 |  97  0.75 |   0     0 | 112M    0 
 170%  694M  137M| 562   229    57M    0 |  93  0.82 |   0     0 | 113M    0 
 176%  695M  132M| 542   230    54M    0 |  96  0.83 |   0     0 | 112M    0 
 161%  695M  134M| 566   232    56M    0 | 106  0.76 |   0     0 | 110M    0 
 147%  695M  134M| 563   233    57M    0 |  95  0.68 |   0     0 | 111M    0 
 165%  695M  136M| 555   231    55M    0 |  97  0.76 |   0     0 | 111M    0 
 183%  695M  136M| 549   231    55M    0 |  93  0.80 |   0     0 | 112M    0 
 176%  695M  140M| 563   239    56M    0 | 102  0.81 |   0     0 | 113M    0 
 169%  695M  137M| 549   227    56M    0 |  87  0.79 |   0     0 | 111M    0 
 155%  695M  137M| 561   218    55M    0 | 102  0.70 |   0     0 | 111M    0 
 141%  696M  136M| 537   241    54M    0 |  88  0.65 |   0     0 | 110M    0 
 152%  696M  138M| 568   230    56M    0 | 100  0.65 |   0     0 | 112M    0 
 178%  696M  138M| 545   236    55M    0 |  91  0.80 |   0     0 | 112M    0 
 179%  697M  140M| 555   235    56M    0 |  96  0.82 |   0     0 | 112M    0 
 169%  698M  137M| 554   222    55M    0 |  96  0.79 |   0     0 | 111M    0 
 157%  698M  136M| 563   227    56M    0 |  99  0.71 |   0     0 | 111M    0 
 156%  700M  135M| 541   240    54M    0 |  98  0.70 |   0     0 | 111M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 164%  700M  134M| 549   232    56M    0 |  84  0.77 |   0     0 | 112M    0 
 164%  701M  112M| 599   211    56M    0 |  92  0.73 |   0     0 | 112M    0 
60.1%  702M 8192K| 372   127    18M    0 |   2  0.99 |   0     0 |  47M    0 
 1.5%  702M 8192K|  13  0.36     0     0 |   1  0.87 |   0     0 |   0     0 
 1.4%  703M 8192K|  14  0.35     0     0 |   2  0.84 |   0     0 |   0     0 
 2.0%  703M 8192K|  14  0.38     0     0 |   2  1.03 |   0     0 |   0     0 
 1.7%  703M 8192K|  13  0.37     0     0 |   1  1.05 |   0     0 |   0     0 
 1.9%  704M 8192K|  14  0.40     0     0 |   2  0.98 |   0     0 |   0     0 
 1.0%  704M 8192K|  13  0.35     0     0 |   1  1.06 |   0     0 |   0     0 
 2.2%  705M 8192K|  14  0.38     0     0 |   3  1.29 |   0     0 |   0     0 
