------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  984M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 125%  992M   48M| 602  35.1    67M    0 | 116  1.13 |   0     0 |  72M    0 
 160%  992M   48M| 857  42.0   103M    0 |  18  0.95 |   0     0 | 112M    0 
 139%  993M   49M| 901  39.4   108M    0 |  17  0.87 |   0     0 | 109M    0 
 141%  994M   50M| 956  40.3   116M    0 |  18  0.88 |   0     0 | 112M    0 
 169%  994M   52M| 960  39.4   116M    0 |  16  1.02 |   0     0 | 112M    0 
 166%  995M   50M| 861  41.8   104M    0 |  16  1.01 |   0     0 | 113M    0 
 177% 1000M   49M| 932  40.7   112M    0 |  15  1.11 |   0     0 | 113M    0 
 147% 1002M   50M| 938  37.6   114M    0 |  16  0.88 |   0     0 | 111M    0 
 152% 1006M   49M| 910  41.7   110M    0 |  19  0.91 |   0     0 | 109M    0 
 136% 1006M   52M| 896  40.9   108M    0 |  46  0.84 |   0     0 | 112M    0 
 168% 1007M   53M| 949  39.1   115M    0 |  16  1.01 |   0     0 | 112M    0 
 172% 1007M   53M| 930  39.6   112M    0 |  17  1.06 |   0     0 | 112M    0 
 172% 1007M   56M| 926  39.9   112M    0 |  18  1.11 |   0     0 | 112M    0 
 162% 1008M   56M| 969  40.7   117M    0 |  17  1.00 |   0     0 | 111M    0 
 135% 1008M   56M| 847  42.4   102M    0 |  15  0.91 |   0     0 | 110M    0 
 171% 1008M   56M| 930  40.3   112M    0 |  17  1.00 |   0     0 | 113M    0 
 173% 1009M   56M| 949  40.2   115M    0 |  16  1.07 |   0     0 | 112M    0 
 184% 1009M   57M| 951  38.9   115M    0 |  29  1.03 |   0     0 | 113M    0 
 168% 1009M   55M| 892  40.9   108M    0 |  25  0.94 |   0     0 | 112M    0 
 140% 1010M   52M| 914  42.0   110M    0 |  30  0.81 |   0     0 | 110M    0 
 137% 1010M   52M| 910  40.1   110M    0 |  23  0.85 |   0     0 | 111M    0 
 173% 1010M   52M| 945  39.6   114M    0 |  15  1.07 |   0     0 | 112M    0 
 175% 1010M   52M| 936  39.9   113M    0 |  18  1.03 |   0     0 | 112M    0 
 179% 1010M   53M| 947  39.1   114M    0 |  15  1.04 |   0     0 | 112M    0 
 160% 1010M   53M| 899  41.3   108M    0 |  17  0.96 |   0     0 | 111M    0 
 137% 1010M   53M| 879  41.2   106M    0 |  17  0.93 |   0     0 | 109M    0 
 157% 1010M   51M| 907  42.6   109M    0 |  37  0.80 |   0     0 | 112M    0 
 179% 1010M   51M| 982  39.0   119M    0 |  28  0.94 |   0     0 | 113M    0 
 171% 1010M   53M| 918  39.0   111M    0 |  13  1.00 |   0     0 | 112M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 170% 1010M   52M| 932  40.5   113M    0 |  25  1.01 |   0     0 | 112M    0 
 156% 1010M   55M| 971  37.6   118M    0 |  24  0.91 |   0     0 | 111M    0 
 135% 1010M   54M| 843  45.1   101M    0 |  17  0.91 |   0     0 | 109M    0 
 153% 1010M   56M| 901  40.7   109M    0 |  17  0.96 |   0     0 | 113M    0 
 170% 1011M   56M| 953  38.8   114M    0 |  17  1.03 |   0     0 | 112M    0 
 172% 1011M   58M| 983  38.2   120M    0 |  23  1.00 |   0     0 | 112M    0 
 171% 1011M   58M| 896  42.0   108M    0 |  17  1.01 |   0     0 | 112M    0 
 147% 1011M   56M| 873  41.6   106M    0 |  24  0.85 |   0     0 | 110M    0 
 137% 1011M   58M| 916  41.5   111M    0 |  26  0.80 |   0     0 | 111M    0 
 172% 1011M   58M| 997  37.8   121M    0 |  19  1.03 |   0     0 | 112M    0 
 173% 1011M   58M| 883  42.2   106M    0 |  20  1.09 |   0     0 | 112M    0 
 168% 1011M   56M| 944  37.9   114M    0 |  23  1.04 |   0     0 | 112M    0 
 160% 1011M   57M| 920  40.6   111M    0 |  16  0.98 |   0     0 | 111M    0 
 147% 1011M   56M| 869  41.1   105M    0 |  22  0.85 |   0     0 | 111M    0 
 133% 1011M   55M| 921  42.1   111M    0 |  15  0.86 |   0     0 | 110M    0 
 171% 1011M   54M| 919  39.9   111M    0 |  24  5.67 |   0     0 | 112M    0 
 168% 1011M   55M| 952  39.3   115M    0 |  23  1.03 |   0     0 | 112M    0 
 165% 1011M   54M| 916  40.7   111M    0 |  29  0.95 |   0     0 | 112M    0 
 150% 1011M   55M| 923  38.9   111M    0 |  25  1.09 |   0     0 | 111M    0 
 136% 1011M   55M| 928  40.9   112M    0 |  27  0.95 |   0     0 | 109M    0 
 151% 1012M   55M| 911  40.2   110M    0 |  17  0.87 |   0     0 | 112M    0 
 168% 1012M   56M| 935  39.7   113M    0 |  18  1.02 |   0     0 | 112M    0 
 174% 1012M   55M| 941  40.4   114M    0 |  15  1.07 |   0     0 | 113M    0 
 175% 1013M   56M| 934  40.7   113M    0 |  23  1.02 |   0     0 | 112M    0 
 160% 1014M   53M| 872  40.6   105M    0 |  21  0.85 |   0     0 | 110M    0 
 142% 1015M   54M| 922  40.9   111M    0 |  21  0.86 |   0     0 | 110M    0 
 171% 1016M   56M| 950  39.1   115M    0 |  28  0.95 |   0     0 | 112M    0 
 178% 1016M   55M| 923  41.5   112M    0 |  23  1.01 |   0     0 | 113M    0 
 176% 1017M   55M| 929  39.2   111M    0 |  25  1.02 |   0     0 | 112M    0 
 158% 1018M   54M| 902  41.5   110M    0 |  15  1.04 |   0     0 | 112M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 149% 1020M   56M| 991  39.1   120M    0 |  17  0.99 |   0     0 | 110M    0 
 149% 1021M   53M| 860  42.3   104M    0 |  16  0.83 |   0     0 | 111M    0 
 177% 1024M   54M| 984  37.8   119M    0 |  22  1.04 |   0     0 | 113M    0 
 178% 1027M   55M| 926  40.4   112M    0 |  16  1.09 |   0     0 | 112M    0 
 180% 1028M   54M| 894  40.9   108M    0 |  23  1.04 |   0     0 | 113M    0 
 162% 1030M   53M| 904  38.4   110M    0 |  29  0.91 |   0     0 | 111M    0 
 136% 1032M   57M| 934  40.9   113M    0 |  34  0.78 |   0     0 | 110M    0 
 169% 1033M   55M| 945  40.9   114M    0 |  22  0.90 |   0     0 | 112M    0 
 186% 1034M   55M| 902  40.2   109M    0 |  17  1.09 |   0     0 | 113M    0 
 186% 1036M   57M| 966  39.4   117M    0 |  18  0.96 |   0     0 | 112M    0 
 177% 1037M   56M| 866  41.6   104M    0 |  20  1.06 |   0     0 | 111M    0 
 157% 1039M   57M| 982  39.5   119M    0 |  16  0.90 |   0     0 | 111M    0 
 136% 1041M   57M| 853  41.7   103M    0 |  19  0.85 |   0     0 | 110M    0 
 169% 1042M   57M| 956  40.2   116M    0 |  17  0.95 |   0     0 | 113M    0 
 172% 1044M   55M| 909  40.7   109M    0 |  30  1.00 |   0     0 | 113M    0 
 179% 1046M   55M| 952  39.3   116M    0 |  21  0.99 |   0     0 | 112M    0 
 167% 1048M   55M| 912  40.7   110M    0 |  19  1.00 |   0     0 | 111M    0 
 137% 1049M   54M| 880  40.1   106M    0 |  21  0.85 |   0     0 | 110M    0 
 130% 1050M   54M| 911  40.8   110M    0 |  15  0.95 |   0     0 | 111M    0 
 164% 1052M   56M| 959  41.3   116M    0 |  20  1.12 |   0     0 | 111M    0 
 162% 1053M   54M| 894  40.4   108M    0 |  16  0.99 |   0     0 | 112M    0 
 176% 1055M   55M| 964  40.4   116M    0 |  27  1.02 |   0     0 | 113M    0 
 157% 1057M   54M| 928  39.7   112M    0 |  16  0.96 |   0     0 | 111M    0 
 145% 1059M   56M| 884  41.8   107M    0 |  25  0.80 |   0     0 | 109M    0 
 157% 1060M   57M| 916  40.5   111M    0 |  21  0.97 |   0     0 | 113M    0 
 167% 1061M   58M| 925  39.9   112M    0 |  19  0.97 |   0     0 | 112M    0 
 174% 1064M   59M| 928  39.2   112M    0 |  21  0.96 |   0     0 | 112M    0 
 177% 1066M   60M| 999  40.2   121M    0 |  18  0.99 |   0     0 | 112M    0 
 144% 1068M   59M| 856  40.8   103M    0 |  18  0.91 |   0     0 | 110M    0 
 135% 1071M   59M| 928  41.5   112M    0 |  22  0.76 |   0     0 | 110M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 152% 1072M   60M| 926  40.2   112M    0 |  25  0.84 |   0     0 | 112M    0 
 170% 1075M   61M| 932  39.9   112M    0 |  22  0.98 |   0     0 | 113M    0 
 167% 1077M   60M| 875  39.8   106M    0 |  16  1.04 |   0     0 | 112M    0 
 165% 1080M   59M| 910  39.8   110M    0 |  24  0.97 |   0     0 | 111M    0 
 139% 1082M   58M| 966  42.1   117M    0 |  25  0.80 |   0     0 | 110M    0 
 137% 1084M   58M| 962  39.9   116M    0 |  21  0.85 |   0     0 | 111M    0 
 165% 1085M   59M| 920  39.2   111M    0 |  21  0.97 |   0     0 | 113M    0 
 173% 1087M   56M| 934  40.9   113M    0 |  19  1.00 |   0     0 | 112M    0 
 174% 1088M   57M| 917  40.7   111M    0 |  24  0.99 |   0     0 | 112M    0 
 158% 1090M   58M| 929  40.1   113M    0 |  14  0.91 |   0     0 | 111M    0 
 129% 1092M   57M| 879  41.2   106M    0 |  18  0.88 |   0     0 | 109M    0 
 148% 1093M   58M| 927  38.5   111M    0 |  28  0.82 |   0     0 | 112M    0 
 180% 1096M   59M| 948  41.1   116M    0 |  19  1.00 |   0     0 | 112M    0 
 184% 1097M   59M| 960  39.9   116M    0 |  24  1.04 |   0     0 | 113M    0 
 185% 1100M   58M| 909  40.9   109M    0 |  17  1.05 |   0     0 | 112M    0 
 152% 1101M   56M| 845  43.1   102M    0 |  24  0.89 |   0     0 | 110M    0 
 141% 1103M   58M| 928  39.4   112M    0 |  16  0.90 |   0     0 | 110M    0 
 160% 1105M   58M| 956  39.5   116M    0 |  21  0.97 |   0     0 | 112M    0 
 178% 1109M   57M| 975  39.5   118M    0 |  25  1.04 |   0     0 | 113M    0 
 167% 1110M   57M| 911  40.7   110M    0 |  22  0.94 |   0     0 | 112M    0 
 169% 1112M   58M| 900  39.0   109M    0 |  23  1.04 |   0     0 | 111M    0 
 145% 1114M   56M| 892  43.5   107M    0 |  26  0.88 |   0     0 | 111M    0 
 137% 1116M   57M| 933  39.5   113M    0 |  22  0.82 |   0     0 | 110M    0 
 169% 1119M   55M| 926  40.3   111M    0 |  27  0.99 |   0     0 | 112M    0 
 166% 1121M   57M| 881  38.9   107M    0 |  17  1.02 |   0     0 | 112M    0 
 174% 1124M   56M| 997  39.9   121M    0 |  21  1.04 |   0     0 | 113M    0 
 172% 1126M   58M| 953  40.7   115M    0 |  20  0.97 |   0     0 | 111M    0 
 137% 1128M   57M| 880  42.1   106M    0 |  16  0.87 |   0     0 | 109M    0 
 149% 1130M   58M| 959  40.0   115M    0 |  25  0.91 |   0     0 | 112M    0 
 172% 1133M   57M| 896  39.8   109M    0 |  21  0.97 |   0     0 | 112M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 167% 1133M   56M| 885  42.9   107M    0 |  27  1.01 |   0     0 | 112M    0 
 178% 1135M   58M| 987  37.5   119M    0 |  27  0.97 |   0     0 | 112M    0 
 162% 1138M   58M| 891  40.9   107M    0 |  16  0.95 |   0     0 | 110M    0 
 133% 1139M   55M| 885  41.3   107M    0 |  18  0.84 |   0     0 | 110M    0 
 154% 1141M   58M| 969  40.1   117M    0 |  21  0.90 |   0     0 | 112M    0 
 176% 1143M   58M| 934  40.4   113M    0 |  17  1.05 |   0     0 | 112M    0 
 174% 1145M   60M| 914  38.3   110M    0 |  21  1.07 |   0     0 | 113M    0 
 164% 1146M   58M| 938  41.7   113M    0 |  23  0.96 |   0     0 | 112M    0 
 139% 1148M   58M| 853  42.0   103M    0 |  18  0.92 |   0     0 | 110M    0 
 151% 1153M   59M| 966  39.7   117M    0 |  24  0.83 |   0     0 | 110M    0 
 162% 1153M   60M| 962  38.4   116M    0 |  22  0.98 |   0     0 | 112M    0 
 169% 1154M   60M| 915  40.5   109M    0 |  19  1.01 |   0     0 | 113M    0 
 169% 1154M   58M| 888  41.2   108M    0 |  17  1.03 |   0     0 | 112M    0 
 168% 1154M   61M| 955  39.2   115M    0 |  17  0.95 |   0     0 | 112M    0 
 138% 1155M   57M| 902  40.6   109M    0 |  20  0.87 |   0     0 | 109M    0 
 153% 1155M   58M| 915  41.3   110M    0 |  28  0.86 |   0     0 | 112M    0 
 179% 1156M   57M| 936  40.0   113M    0 |  24  0.99 |   0     0 | 113M    0 
 175% 1157M   58M| 935  37.9   113M    0 |  17  0.99 |   0     0 | 112M    0 
 175% 1157M   57M| 917  42.2   111M    0 |  30  1.02 |   0     0 | 112M    0 
 158% 1157M   57M| 946  40.3   114M    0 |  22  0.98 |   0     0 | 111M    0 
 140% 1157M   57M| 866  40.8   104M    0 |  16  0.84 |   0     0 | 110M    0 
 162% 1158M   58M| 938  40.0   113M    0 |  19  0.96 |   0     0 | 112M    0 
 170% 1159M   59M| 924  40.8   112M    0 |  19  1.02 |   0     0 | 112M    0 
 174% 1159M   58M| 943  40.6   114M    0 |  21  0.98 |   0     0 | 112M    0 
 176% 1160M   58M| 915  39.6   110M    0 |  20  1.02 |   0     0 | 113M    0 
 158% 1161M   59M| 931  40.5   113M    0 |  20  0.91 |   0     0 | 109M    0 
 137% 1161M   61M| 872  41.4   105M    0 |  24  0.81 |   0     0 | 111M    0 
 160% 1161M   60M| 937  39.2   113M    0 |  19  0.96 |   0     0 | 112M    0 
 174% 1161M   58M| 953  40.6   115M    0 |  20  1.03 |   0     0 | 113M    0 
 171% 1162M   57M| 916  38.9   111M    0 |  21  0.98 |   0     0 | 112M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 161% 1162M   60M| 946  40.4   114M    0 |  24  1.00 |   0     0 | 111M    0 
 131% 1163M   61M| 866  42.4   104M    0 |  16  0.91 |   0     0 | 109M    0 
 142% 1164M   63M| 956  39.2   116M    0 |  22  0.86 |   0     0 | 111M    0 
 174% 1166M   62M| 900  40.2   108M    0 |  22  1.04 |   0     0 | 113M    0 
 170% 1166M   61M| 960  40.6   116M    0 |  21  1.03 |   0     0 | 112M    0 
 174% 1167M   61M| 951  39.5   115M    0 |  25  0.96 |   0     0 | 112M    0 
 160% 1167M   62M| 909  41.1   110M    0 |  23  0.94 |   0     0 | 111M    0 
 132% 1167M   60M| 889  40.7   107M    0 |  18  0.89 |   0     0 | 110M    0 
 145% 1167M   59M| 858  41.2   103M    0 |  25  0.92 |   0     0 | 111M    0 
 162% 1167M   59M| 957  40.9   116M    0 |  15  1.00 |   0     0 | 112M    0 
 169% 1167M   62M| 972  36.8   118M    0 |  17  1.12 |   0     0 | 112M    0 
 169% 1168M   59M| 937  40.5   113M    0 |  26  0.97 |   0     0 | 112M    0 
 152% 1168M   57M| 906  41.1   109M    0 |  18  0.94 |   0     0 | 110M    0 
 145% 1168M   57M| 912  41.8   110M    0 |  28  0.79 |   0     0 | 110M    0 
 166% 1168M   58M| 905  40.0   109M    0 |  17  0.96 |   0     0 | 112M    0 
 176% 1168M   57M| 908  40.6   109M    0 |  24  1.05 |   0     0 | 112M    0 
 178% 1168M   57M| 971  39.7   118M    0 |  19  1.06 |   0     0 | 112M    0 
 171% 1168M   54M| 932  39.5   113M    0 |  23  0.98 |   0     0 | 112M    0 
 151% 1168M   55M| 886  41.1   107M    0 |  20  0.86 |   0     0 | 110M    0 
 142% 1168M   54M| 915  39.7   111M    0 |  19  0.94 |   0     0 | 111M    0 
 203% 1121M   56M| 956  40.9   116M    0 |  18  1.06 |   0     0 | 112M    0 
 223%  499M   56M| 886  39.1   107M    0 |  24  1.05 |   0     0 | 112M    0 
 171%  499M   56M| 933  41.5   113M    0 |  14  1.03 |   0     0 | 112M    0 
 171%  499M   57M| 982  38.0   119M    0 |  19  1.08 |   0     0 | 111M    0 
 148%  499M   57M| 916  41.0   111M    0 |  18  0.94 |   0     0 | 109M    0 
 163%  499M   58M| 921  39.7   111M    0 |  23  0.85 |   0     0 | 112M    0 
 173%  499M   57M| 924  41.5   111M    0 |  22  0.98 |   0     0 | 113M    0 
 175%  499M   58M| 964  39.7   116M    0 |  20  1.02 |   0     0 | 112M    0 
 169%  499M   58M| 938  39.0   113M    0 |  30  1.00 |   0     0 | 112M    0 
 152%  499M   57M| 898  40.5   109M    0 |  19  0.98 |   0     0 | 111M    0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 130%  499M   58M| 867  43.1   104M    0 |  17  0.91 |   0     0 | 109M    0 
74.4%  499M 8192K| 421  47.0    46M    0 |   7  0.92 |   0     0 |  62M    0 
 1.6%  499M 8192K|  13  0.38     0     0 |   1  1.19 |   0     0 |   0     0 
 1.6%  499M 8192K|  14  0.39     0     0 |   2  0.97 |   0     0 |   0     0 
 1.5%  499M 8192K|  13  0.36     0     0 |   1  1.07 |   0     0 |   0     0 
