------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
74.2% 1056M  599M| 927   139     0   114M|  31  3.02 |   0     0 |   0   112M
62.9% 1056M  598M| 878   144     0   108M|  20  3.01 |   0     0 |   0   110M
65.6% 1059M  599M| 914   126     0   112M|  26  2.77 |   0     0 |   0   112M
76.1% 1062M  599M| 911   159     0   112M|  33  3.15 |   0     0 |   0   111M
70.7% 1063M  596M| 884   137     0   108M|  22  3.00 |   0     0 |   0   111M
69.1% 1065M  600M| 944   137     0   116M|  26  2.97 |   0     0 |   0   112M
63.5% 1068M  592M| 834   146     0   102M|  26  2.92 |   0     0 |   0   112M
68.6% 1070M  598M| 957   147     0   117M|  23  2.94 |   0     0 |   0   111M
68.4% 1072M  595M| 910   131     0   112M|  34  2.96 |   0     0 |   0   112M
70.8% 1075M  598M| 906   128     0   111M|  23  2.99 |   0     0 |   0   111M
73.5% 1076M  600M| 932   154     0   114M|  28  3.22 |   0     0 |   0   111M
67.4% 1078M  598M| 909   141     0   112M|  25  3.07 |   0     0 |   0   111M
69.3% 1080M  599M| 905   144     0   111M|  22  2.99 |   0     0 |   0   111M
64.0% 1082M  597M| 912   131     0   112M|  28  2.87 |   0     0 |   0   111M
68.1% 1085M  599M| 925   141     0   113M|  31  2.79 |   0     0 |   0   112M
71.3% 1087M  600M| 910   145     0   112M|  28  3.12 |   0     0 |   0   112M
69.4% 1089M  596M| 880   147     0   108M|  20  3.29 |   0     0 |   0   111M
69.9% 1090M  599M| 915   139     0   112M|  27  3.05 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
67.8% 1094M  596M| 895   141     0   110M|  23  2.92 |   0     0 |   0   112M
67.5% 1096M  598M| 908   145     0   111M|  40  2.79 |   0     0 |   0   110M
70.9% 1098M  596M| 889   128     0   109M|  17  3.08 |   0     0 |   0   112M
72.5% 1101M  598M| 915   150     0   113M|  25  3.07 |   0     0 |   0   110M
65.3% 1103M  595M| 880   133     0   108M|  25  2.97 |   0     0 |   0   111M
67.1% 1105M  599M| 922   152     0   113M|  27  2.67 |   0     0 |   0   110M
70.4% 1108M  600M| 911   134     0   112M|  32  3.02 |   0     0 |   0   112M
67.2% 1109M  597M| 897   128     0   110M|  23  2.87 |   0     0 |   0   112M
74.7% 1111M  597M| 906   125     0   111M|  26  3.21 |   0     0 |   0   111M
69.6% 1113M  600M| 918   163     0   113M|  26  2.89 |   0     0 |   0   112M
68.3% 1116M  599M| 913   134     0   112M|  22  3.04 |   0     0 |   0   111M
67.4% 1119M  598M| 894   148     0   110M|  32  2.78 |   0     0 |   0   110M
72.6% 1121M  599M| 920   145     0   113M|  29  2.95 |   0     0 |   0   113M
73.4% 1123M  597M| 906   140     0   111M|  26  3.15 |   0     0 |   0   112M
72.3% 1125M  600M| 905   140     0   111M|  23  3.24 |   0     0 |   0   110M
72.3% 1127M  600M| 922   141     0   113M|  29  3.09 |   0     0 |   0   111M
67.1% 1129M  596M| 871   141     0   107M|  29  2.85 |   0     0 |   0   111M
71.2% 1131M  599M| 933   150     0   114M|  34  2.80 |   0     0 |   0   111M
65.5% 1134M  597M| 879   130     0   108M|  26  2.92 |   0     0 |   0   111M
74.9% 1136M  599M| 913   146     0   112M|  27  3.16 |   0     0 |   0   111M
70.6% 1137M  600M| 918   143     0   113M|  21  3.22 |   0     0 |   0   110M
71.9% 1139M  595M| 889   137     0   109M|  29  3.02 |   0     0 |   0   112M
67.3% 1142M  598M| 935   134     0   115M|  31  2.81 |   0     0 |   0   112M
64.7% 1144M  599M| 906   132     0   111M|  28  2.87 |   0     0 |   0   111M
65.1% 1147M  599M| 891   158     0   109M|  25  2.77 |   0     0 |   0   111M
73.5% 1153M  600M| 928   150     0   114M|  25  3.08 |   0     0 |   0   111M
77.2% 1156M  596M| 889   130     0   109M|  32  3.26 |   0     0 |   0   112M
71.2% 1158M  600M| 913   153     0   112M|  40  2.88 |   0     0 |   0   110M
63.9% 1161M  592M| 838   142     0   103M|  23  3.02 |   0     0 |   0   111M
73.0% 1164M  598M| 969   134     0   119M|  26  3.05 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
69.8% 1165M  600M| 922   140     0   113M|  21  3.13 |   0     0 |   0   112M
74.6% 1167M  598M| 892   138     0   109M|  35  3.05 |   0     0 |   0   112M
77.1% 1169M  600M| 915   138     0   112M|  33  3.03 |   0     0 |   0   112M
66.2% 1171M  596M| 896   135     0   110M|  27  2.84 |   0     0 |   0   112M
64.7% 1174M  598M| 920   135     0   113M|  29  2.73 |   0     0 |   0   111M
68.0% 1175M  599M| 915   150     0   112M|  24  3.01 |   0     0 |   0   111M
72.4% 1177M  598M| 907   145     0   111M|  31  3.08 |   0     0 |   0   112M
75.9% 1179M  600M| 924   147     0   113M|  33  2.99 |   0     0 |   0   112M
97.7% 1184M  599M| 899   119     0   110M|  29  3.22 |   0     0 |   0   111M
63.7% 1184M  599M| 906   158     0   111M|  27  2.77 |   0     0 |   0   112M
64.2% 1185M  598M| 887   134     0   109M|  26  2.94 |   0     0 |   0   111M
69.3% 1185M  599M| 932   143     0   114M|  22  3.16 |   0     0 |   0   112M
