------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0% 1680M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
39.6% 1685M   34M| 594  0.71     0    20M| 473  1.02 |   0     0 | 256K 2816K
 232% 1699M  115M| 925   104    40M   51M| 616  1.70 |   0     0 |  85M   73M
 237% 1702M  158M| 917   134    50M   45M| 477  1.73 |   0     0 | 109M   51M
 205% 1702M  156M| 867   155    48M   43M| 508  1.61 |   0     0 | 108M   58M
 197% 1702M  162M| 968   125    50M   51M| 531  1.47 |   0     0 | 106M   57M
 191% 1703M  155M| 836   156    48M   39M| 488  1.40 |   0     0 | 109M   55M
 201% 1703M  154M| 871   144    48M   43M| 484  1.57 |   0     0 | 109M   54M
 232% 1704M  157M|1013   128    51M   56M| 540  1.85 |   0     0 | 107M   60M
 232% 1704M  155M| 899   127    49M   47M| 525  1.92 |   0     0 | 108M   61M
 183% 1704M  160M| 885   147    46M   47M| 425  1.49 |   0     0 | 104M   47M
 190% 1704M  152M| 923   146    46M   50M| 560  1.51 |   0     0 | 101M   69M
 189% 1704M  153M| 952   134    48M   53M| 530  1.60 |   0     0 | 104M   60M
 229% 1704M  153M| 932   142    48M   49M| 505  1.82 |   0     0 | 108M   56M
 228% 1704M  158M| 981   125    51M   52M| 511  1.73 |   0     0 | 108M   57M
 232% 1704M  156M| 955   139    49M   53M| 554  1.93 |   0     0 | 106M   64M
 205% 1704M  153M| 918   148    50M   44M| 512  1.58 |   0     0 | 109M   51M
 184% 1704M  156M| 942   127    48M   52M| 516  1.41 |   0     0 | 106M   58M
 202% 1704M  155M| 908   143    49M   45M| 527  1.63 |   0     0 | 107M   56M
 233% 1704M  158M| 953   128    51M   48M| 506  1.73 |   0     0 | 109M   51M
 231% 1704M  157M| 912   137    49M   46M| 526  1.81 |   0     0 | 108M   61M
 220% 1704M  162M| 886   144    49M   43M| 473  1.55 |   0     0 | 108M   47M
 198% 1704M  161M| 892   139    47M   47M| 473  1.53 |   0     0 | 107M   55M
 195% 1704M  159M| 954   133    53M   49M| 552  1.46 |   0     0 | 107M   59M
 203% 1704M  154M| 851   153    47M   43M| 459  1.78 |   0     0 | 107M   51M
 219% 1704M  156M| 867   148    47M   43M| 484  1.71 |   0     0 | 107M   54M
 225% 1704M  158M| 994   126    51M   54M| 558  1.85 |   0     0 | 105M   63M
 213% 1704M  161M|1005   127    50M   56M| 535  1.72 |   0     0 | 105M   61M
 179% 1704M  151M| 805   164    45M   39M| 463  1.46 |   0     0 | 105M   52M
 183% 1704M  161M| 987   126    49M   55M| 492  1.46 |   0     0 | 106M   52M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 225% 1704M  158M| 924   150    50M   47M| 536  1.82 |   0     0 | 106M   59M
 229% 1704M  156M|1019   129    49M   58M| 599  1.85 |   0     0 | 107M   70M
 222% 1704M  156M| 901   140    49M   44M| 495  1.64 |   0     0 | 107M   53M
 198% 1704M  160M| 949   133    50M   52M| 493  1.66 |   0     0 | 106M   54M
 186% 1704M  155M| 871   141    47M   44M| 502  1.48 |   0     0 | 104M   57M
 215% 1704M  158M| 945   136    49M   50M| 507  1.59 |   0     0 | 106M   55M
 217% 1704M  157M| 910   140    50M   46M| 520  1.69 |   0     0 | 106M   55M
 236% 1704M  156M| 975   135    51M   51M| 550  1.76 |   0     0 | 109M   61M
 209% 1705M  155M| 879   145    48M   46M| 467  1.73 |   0     0 | 106M   51M
 189% 1705M  155M| 888   143    46M   47M| 488  1.52 |   0     0 | 104M   55M
 197% 1705M  159M| 934   140    49M   50M| 499  1.43 |   0     0 | 106M   57M
 260% 1674M  159M| 944   131    48M   51M| 547  1.78 |   0     0 | 104M   64M
 224% 1674M  154M| 866   157    47M   44M| 507  1.78 |   0     0 | 108M   58M
 236% 1674M  158M|1001   116    50M   56M| 540  1.91 |   0     0 | 107M   62M
 216% 1674M  158M| 953   142    50M   50M| 519  1.65 |   0     0 | 105M   58M
 189% 1674M  157M| 904   135    47M   48M| 511  1.48 |   0     0 | 106M   57M
 185% 1674M  157M| 947   133    47M   53M| 515  1.47 |   0     0 | 104M   58M
 228% 1674M  157M| 945   140    52M   46M| 535  1.69 |   0     0 | 106M   54M
 198% 1675M  156M| 904   137    49M   47M| 492  1.76 |   0     0 | 107M   53M
 237% 1675M  158M|1022   126    50M   57M| 578  1.86 |   0     0 | 105M   64M
 203% 1675M  153M| 849   151    46M   43M| 467  1.69 |   0     0 | 107M   52M
 189% 1675M  160M| 991   131    50M   55M| 525  1.45 |   0     0 | 104M   58M
 197% 1675M  154M| 835   158    50M   37M| 491  1.51 |   0     0 | 107M   53M
 222% 1675M  155M| 925   139    48M   47M| 502  1.74 |   0     0 | 107M   54M
 253% 1640M  158M| 928   134    48M   49M| 482  2.03 |   0     0 | 106M   52M
 320%  791M  155M| 891   140    50M   44M| 528  2.01 |   0     0 | 108M   59M
 195%  791M  156M| 910   145    48M   46M| 481  1.54 |   0     0 | 107M   51M
 194%  791M  154M| 915   135    47M   51M| 530  1.57 |   0     0 | 103M   64M
 204%  791M  158M| 982   134    49M   55M| 491  1.75 |   0     0 | 103M   54M
 234%  791M  156M|1007   128    49M   58M| 573  1.94 |   0     0 | 105M   68M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 234%  791M  158M| 908   142    50M   44M| 515  1.67 |   0     0 | 109M   51M
 229%  791M  155M| 949   138    50M   48M| 539  1.68 |   0     0 | 108M   57M
 198%  791M  158M|1043   124    47M   63M| 575  1.60 |   0     0 | 103M   72M
 186%  791M  162M| 948   121    50M   49M| 522  1.44 |   0     0 | 106M   54M
 221%  791M  158M| 862   153    50M   40M| 495  1.72 |   0     0 | 108M   50M
 227%  791M  159M| 902   135    48M   47M| 477  1.81 |   0     0 | 108M   53M
 224%  791M  158M| 884   147    50M   43M| 494  1.69 |   0     0 | 109M   50M
 256%  784M  159M|1023   135    50M   57M| 579  1.76 |   0     0 | 104M   64M
 182%  784M  154M| 884   142    49M   44M| 510  1.42 |   0     0 | 105M   55M
 191%  784M  154M| 925   131    48M   49M| 500  1.51 |   0     0 | 108M   55M
