Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

23:24:42      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
23:24:43        0    816986  124.00   82.00    0.00    0.00  206.00    54  juicefs.v1.3.1
23:24:44        0    816986  101.00   90.00    0.00    0.00  191.00    54  juicefs.v1.3.1
23:24:45        0    816986  105.00   89.00    0.00    0.00  194.00    54  juicefs.v1.3.1
23:24:46        0    816986   92.00   94.00    0.00    0.00  186.00    54  juicefs.v1.3.1
23:24:47        0    816986   94.00   70.00    0.00    0.00  164.00    54  juicefs.v1.3.1
23:24:48        0    816986   81.00   66.00    0.00    0.00  147.00    54  juicefs.v1.3.1
23:24:49        0    816986   95.00   88.00    0.00    0.00  183.00    54  juicefs.v1.3.1
23:24:50        0    816986   99.00   86.00    0.00    0.00  185.00    54  juicefs.v1.3.1
23:24:51        0    816986   99.00   98.00    0.00    0.00  197.00    54  juicefs.v1.3.1
23:24:52        0    816986   97.00   95.00    0.00    0.00  192.00    54  juicefs.v1.3.1
23:24:53        0    816986   79.00   78.00    0.00    0.00  157.00    54  juicefs.v1.3.1
23:24:54        0    816986  108.00   74.00    0.00    0.00  182.00    54  juicefs.v1.3.1
23:24:55        0    816986   98.00   90.00    0.00    0.00  188.00    54  juicefs.v1.3.1
23:24:56        0    816986   91.00   96.00    0.00    0.00  187.00    54  juicefs.v1.3.1
23:24:57        0    816986  113.00   89.00    0.00    0.00  202.00    54  juicefs.v1.3.1
23:24:58        0    816986  108.00   96.00    0.00    0.00  204.00    54  juicefs.v1.3.1
23:24:59        0    816986   84.00   76.00    0.00    0.00  160.00    54  juicefs.v1.3.1
23:25:00        0    816986   77.00   87.00    0.00    0.00  164.00    54  juicefs.v1.3.1
23:25:01        0    816986   95.00   93.00    0.00    0.00  188.00    54  juicefs.v1.3.1
23:25:02        0    816986  109.00   86.00    0.00    0.00  195.00    54  juicefs.v1.3.1
23:25:03        0    816986  109.00   81.00    0.00    0.00  190.00    54  juicefs.v1.3.1
23:25:04        0    816986   90.00   81.00    0.00    0.00  171.00    54  juicefs.v1.3.1
23:25:05        0    816986   69.00   74.00    0.00    0.00  143.00    54  juicefs.v1.3.1
23:25:06        0    816986   90.00   75.00    0.00    0.00  165.00    54  juicefs.v1.3.1
23:25:07        0    816986   90.00   77.00    0.00    0.00  167.00    54  juicefs.v1.3.1
23:25:08        0    816986   91.00   95.00    0.00    0.00  186.00    54  juicefs.v1.3.1
23:25:09        0    816986  100.00   93.00    0.00    0.00  193.00    54  juicefs.v1.3.1
23:25:10        0    816986   96.00   70.00    0.00    0.00  166.00    54  juicefs.v1.3.1
23:25:11        0    816986   84.00   66.00    0.00    0.00  150.00    54  juicefs.v1.3.1
23:25:12        0    816986   94.00   84.00    0.00    0.00  178.00    54  juicefs.v1.3.1
23:25:13        0    816986  100.00   79.00    0.00    0.00  179.00    54  juicefs.v1.3.1
23:25:14        0    816986  103.00   91.00    0.00    0.00  194.00    54  juicefs.v1.3.1
23:25:15        0    816986   97.00   87.00    0.00    0.00  184.00    54  juicefs.v1.3.1
23:25:16        0    816986   78.00   73.00    0.00    0.00  151.00    54  juicefs.v1.3.1
23:25:17        0    816986   79.00   73.00    0.00    0.00  152.00    54  juicefs.v1.3.1
23:25:18        0    816986   84.00   76.00    0.00    0.00  160.00    54  juicefs.v1.3.1
23:25:19        0    816986   82.00   91.00    0.00    0.00  173.00    54  juicefs.v1.3.1
23:25:20        0    816986   88.00   94.00    0.00    0.00  182.00    54  juicefs.v1.3.1
23:25:21        0    816986   94.00   92.00    0.00    0.00  186.00    54  juicefs.v1.3.1
23:25:22        0    816986   75.00   71.00    0.00    0.00  146.00    54  juicefs.v1.3.1
23:25:23        0    816986   88.00   79.00    0.00    0.00  167.00    54  juicefs.v1.3.1
23:25:24        0    816986   87.00   73.00    0.00    0.00  160.00    54  juicefs.v1.3.1
23:25:25        0    816986  104.00   88.00    0.00    0.00  192.00    54  juicefs.v1.3.1
23:25:26        0    816986  103.00   92.00    0.00    0.00  195.00    54  juicefs.v1.3.1
23:25:27        0    816986   85.00   74.00    0.00    0.00  159.00    54  juicefs.v1.3.1
23:25:28        0    816986   84.00   65.00    0.00    0.00  149.00    54  juicefs.v1.3.1
23:25:29        0    816986   89.00   97.00    0.00    0.00  186.00    54  juicefs.v1.3.1
23:25:30        0    816986   93.00   92.00    0.00    0.00  185.00    54  juicefs.v1.3.1
23:25:31        0    816986   95.00   97.00    0.00    0.00  192.00    54  juicefs.v1.3.1
23:25:32        0    816986  103.00   83.00    0.00    0.00  186.00    54  juicefs.v1.3.1
23:25:33        0    816986   77.00   69.00    0.00    0.00  146.00    54  juicefs.v1.3.1
23:25:34        0    816986   93.00   72.00    0.00    0.00  165.00    54  juicefs.v1.3.1
23:25:35        0    816986   90.00   93.00    0.00    0.00  183.00    54  juicefs.v1.3.1
23:25:36        0    816986   91.00   87.00    0.00    0.00  178.00    54  juicefs.v1.3.1
23:25:37        0    816986   87.00   97.00    0.00    0.00  184.00    54  juicefs.v1.3.1
23:25:38        0    816986   98.00   93.00    0.00    0.00  191.00    54  juicefs.v1.3.1
23:25:39        0    816986   81.00   74.00    0.00    0.00  155.00    54  juicefs.v1.3.1
23:25:40        0    816986  102.00   77.00    0.00    0.00  179.00    54  juicefs.v1.3.1
23:25:41        0    816986  126.00   90.00    0.00    0.00  216.00    54  juicefs.v1.3.1
23:25:42        0    816986   90.00   92.00    0.00    0.00  182.00    54  juicefs.v1.3.1
23:25:43        0    816986   96.00   88.00    0.00    0.00  184.00    54  juicefs.v1.3.1
23:25:44        0    816986   77.00   75.00    0.00    0.00  152.00    54  juicefs.v1.3.1
23:25:45        0    816986   63.00   65.00    0.00    0.00  128.00    54  juicefs.v1.3.1
23:25:46        0    816986   90.00   76.00    0.00    0.00  166.00    54  juicefs.v1.3.1
23:25:47        0    816986   90.00   83.00    0.00    0.00  173.00    54  juicefs.v1.3.1
23:25:48        0    816986  107.00   89.00    0.00    0.00  196.00    54  juicefs.v1.3.1
23:25:49        0    816986  159.00  132.00    0.00    0.00  291.00    54  juicefs.v1.3.1
23:25:50        0    816986   88.00   74.00    0.00    0.00  162.00    54  juicefs.v1.3.1
23:25:51        0    816986   78.00   79.00    0.00    0.00  157.00    54  juicefs.v1.3.1
23:25:52        0    816986   97.00   77.00    0.00    0.00  174.00    54  juicefs.v1.3.1
23:25:53        0    816986  118.00   83.00    0.00    0.00  201.00    54  juicefs.v1.3.1
23:25:54        0    816986  107.00   93.00    0.00    0.00  200.00    54  juicefs.v1.3.1
23:25:55        0    816986   92.00   83.00    0.00    0.00  175.00    54  juicefs.v1.3.1
23:25:56        0    816986   78.00   64.00    0.00    0.00  142.00    54  juicefs.v1.3.1
23:25:57        0    816986   92.00   85.00    0.00    0.00  177.00    54  juicefs.v1.3.1
23:25:58        0    816986  104.00   87.00    0.00    0.00  191.00    54  juicefs.v1.3.1
23:25:59        0    816986  100.00   84.00    0.00    0.00  184.00    54  juicefs.v1.3.1
23:26:00        0    816986   97.00   88.00    0.00    0.00  185.00    54  juicefs.v1.3.1
23:26:01        0    816986   90.00   73.00    0.00    0.00  163.00    54  juicefs.v1.3.1
23:26:02        0    816986   80.00   63.00    0.00    0.00  143.00    54  juicefs.v1.3.1
23:26:03        0    816986  106.00   94.00    0.00    0.00  200.00    54  juicefs.v1.3.1
23:26:04        0    816986   94.00   81.00    0.00    0.00  175.00    54  juicefs.v1.3.1
23:26:05        0    816986  109.00   81.00    0.00    0.00  190.00    54  juicefs.v1.3.1
23:26:06        0    816986  107.00   84.00    0.00    0.00  191.00    54  juicefs.v1.3.1
23:26:07        0    816986   73.00   69.00    0.00    0.00  142.00    54  juicefs.v1.3.1
23:26:08        0    816986   74.00   75.00    0.00    0.00  149.00    54  juicefs.v1.3.1
23:26:09        0    816986  119.00   79.00    0.00    0.00  198.00    54  juicefs.v1.3.1
23:26:10        0    816986   90.00   87.00    0.00    0.00  177.00    54  juicefs.v1.3.1
23:26:11        0    816986   96.00   90.00    0.00    0.00  186.00    54  juicefs.v1.3.1
23:26:12        0    816986  104.00   81.00    0.00    0.00  185.00    54  juicefs.v1.3.1
23:26:13        0    816986   76.00   67.00    0.00    0.00  143.00    54  juicefs.v1.3.1
23:26:14        0    816986  120.00   90.00    0.00    0.00  210.00    54  juicefs.v1.3.1
23:26:15        0    816986   95.00   85.00    0.00    0.00  180.00    54  juicefs.v1.3.1
23:26:16        0    816986   95.00   86.00    0.00    0.00  181.00    54  juicefs.v1.3.1
23:26:17        0    816986  102.00   81.00    0.00    0.00  183.00    54  juicefs.v1.3.1
23:26:18        0    816986   82.00   88.00    0.00    0.00  170.00    54  juicefs.v1.3.1
23:26:19        0    816986   79.00   67.00    0.00    0.00  146.00    54  juicefs.v1.3.1
23:26:20        0    816986   95.00   86.00    0.00    0.00  181.00    54  juicefs.v1.3.1
23:26:21        0    816986  100.00   83.00    0.00    0.00  183.00    54  juicefs.v1.3.1
23:26:22        0    816986  105.00   81.00    0.00    0.00  186.00    54  juicefs.v1.3.1
23:26:23        0    816986  100.99   91.09    0.00    0.00  192.08    54  juicefs.v1.3.1
23:26:24        0    816986  101.00   86.00    0.00    0.00  187.00    54  juicefs.v1.3.1
23:26:25        0    816986   77.00   80.00    0.00    0.00  157.00    54  juicefs.v1.3.1
23:26:26        0    816986   99.00   92.00    0.00    0.00  191.00    54  juicefs.v1.3.1
23:26:27        0    816986   95.00   92.00    0.00    0.00  187.00    54  juicefs.v1.3.1
23:26:28        0    816986   99.00   82.00    0.00    0.00  181.00    54  juicefs.v1.3.1
23:26:29        0    816986  115.00   81.00    0.00    0.00  196.00    54  juicefs.v1.3.1
23:26:30        0    816986   85.00   75.00    0.00    0.00  160.00    54  juicefs.v1.3.1
23:26:31        0    816986  100.00   84.00    0.00    0.00  184.00    54  juicefs.v1.3.1
23:26:32        0    816986   97.00   95.00    0.00    0.00  192.00    54  juicefs.v1.3.1
23:26:33        0    816986   93.00   87.00    0.00    0.00  180.00    54  juicefs.v1.3.1
23:26:34        0    816986  126.00   83.00    0.00    0.00  209.00    54  juicefs.v1.3.1
23:26:35        0    816986   88.00   82.00    0.00    0.00  170.00    54  juicefs.v1.3.1
23:26:36        0    816986   76.00   68.00    0.00    0.00  144.00    54  juicefs.v1.3.1
23:26:37        0    816986  108.00   90.00    0.00    0.00  198.00    54  juicefs.v1.3.1
23:26:38        0    816986   91.00   80.00    0.00    0.00  171.00    54  juicefs.v1.3.1
23:26:39        0    816986  121.00   84.00    0.00    0.00  205.00    54  juicefs.v1.3.1
23:26:40        0    816986  102.00   89.00    0.00    0.00  191.00    54  juicefs.v1.3.1
23:26:41        0    816986   89.00   83.00    0.00    0.00  172.00    54  juicefs.v1.3.1
23:26:42        0    816986   78.00   67.00    0.00    0.00  145.00    54  juicefs.v1.3.1
23:26:43        0    816986   95.00   79.00    0.00    0.00  174.00    54  juicefs.v1.3.1
23:26:44        0    816986   97.00   74.00    0.00    0.00  171.00    54  juicefs.v1.3.1
23:26:45        0    816986  123.00   96.00    0.00    0.00  219.00    54  juicefs.v1.3.1
23:26:46        0    816986   99.00   90.00    0.00    0.00  189.00    54  juicefs.v1.3.1
23:26:47        0    816986   81.00   77.00    0.00    0.00  158.00    54  juicefs.v1.3.1
23:26:48        0    816986   88.00   68.00    0.00    0.00  156.00    54  juicefs.v1.3.1
23:26:49        0    816986  102.00   85.00    0.00    0.00  187.00    54  juicefs.v1.3.1
23:26:50        0    816986  112.00   84.00    0.00    0.00  196.00    54  juicefs.v1.3.1
23:26:51        0    816986  101.00   80.00    0.00    0.00  181.00    54  juicefs.v1.3.1
23:26:52        0    816986   82.00   82.00    0.00    0.00  164.00    54  juicefs.v1.3.1
23:26:53        0    816986   81.00   69.00    0.00    0.00  150.00    54  juicefs.v1.3.1
23:26:54        0    816986   83.00   70.00    0.00    0.00  153.00    54  juicefs.v1.3.1
23:26:55        0    816986  101.00   68.00    0.00    0.00  169.00    54  juicefs.v1.3.1
23:26:56        0    816986   99.00   69.00    0.00    0.00  168.00    54  juicefs.v1.3.1
23:26:57        0    816986   89.00   81.00    0.00    0.00  170.00    54  juicefs.v1.3.1
23:26:58        0    816986   81.00   65.00    0.00    0.00  146.00    54  juicefs.v1.3.1
23:26:59        0    816986   74.00   69.00    0.00    0.00  143.00    54  juicefs.v1.3.1
23:27:00        0    816986  134.00   89.00    0.00    0.00  223.00    54  juicefs.v1.3.1
23:27:01        0    816986   90.00   81.00    0.00    0.00  171.00    54  juicefs.v1.3.1
23:27:02        0    816986   94.00   79.00    0.00    0.00  173.00    54  juicefs.v1.3.1
23:27:03        0    816986   63.00   71.00    0.00    0.00  134.00    54  juicefs.v1.3.1
