------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  959M  896K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 0.6%  959M  896K|  13  0.23     0     0 |   2  0.47 |   0     0 |   0     0 
 1.1%  959M  896K|  29  0.45     0     0 |  18  0.61 |   0     0 |   0     0 
 546% 1004M  294M|  17K 2.12     0  2238M|1467  1.50 |   0     0 |   0  1946M
1705% 1210M  296M|  33K 3.00     0  4323M|  13K 2.60 |   0     0 |   0  4326M
1918% 1382M  286M|  33K 2.99     0  4355M|  16K 3.30 |   0     0 |   0  4366M
1845% 1423M  293M|  33K 2.98     0  4237M|  15K 3.06 |   0     0 |   0  4230M
1856% 1432M  285M|  32K 3.05     0  4199M|  15K 3.08 |   0     0 |   0  4203M
1812% 1454M  299M|  32K 3.23     0  4123M|  15K 3.62 |   0     0 |   0  4112M
1906% 1471M  298M|  31K 3.26     0  4017M|  15K 2.94 |   0     0 |   0  4015M
1854% 1481M  300M|  32K 3.25     0  4129M|  15K 3.34 |   0     0 |   0  4128M
1688% 1491M  300M|  29K 3.55     0  3750M|  13K 3.18 |   0     0 |   0  3758M
1614% 1495M  282M|  29K 3.56     0  3726M|  14K 3.00 |   0     0 |  20M 3762M
1667% 1503M  296M|  27K 3.86     0  3539M|  13K 3.24 |   0     0 | 207M 3729M
1624% 1513M  300M|  28K 3.69     0  3703M|  13K 3.27 |   0     0 | 240M 3937M
1724% 1543M  279M|  28K 3.72     0  3623M|  13K 3.17 |   0     0 | 215M 3861M
1656% 1550M  301M|  28K 3.83     0  3592M|  13K 3.59 |   0     0 | 225M 3799M
1565% 1559M  297M|  26K 4.03     0  3418M|  12K 3.20 |   0     0 | 241M 3663M
1641% 1560M  302M|  27K 3.93     0  3505M|  12K 3.37 |   0     0 | 223M 3725M
1541% 1589M  300M|  26K 4.01     0  3445M|  12K 3.31 |   0     0 | 227M 3668M
1643% 1586M  298M|  27K 3.84     0  3540M|  13K 3.66 |   0     0 | 221M 3764M
1663% 1548M  300M|  28K 3.77     0  3630M|  13K 3.07 |   0     0 | 226M 3852M
1600% 1565M  287M|  27K 3.80     0  3577M|  13K 3.11 |   0     0 | 149M 3745M
1752% 1580M  300M|  29K 3.56     0  3812M|  13K 3.37 |   0     0 | 116M 3916M
1752% 1586M  300M|  30K 3.30     0  3949M|  14K 3.09 |   0     0 | 122M 4069M
1735% 1587M  288M|  30K 3.39     0  3966M|  14K 3.55 |   0     0 |  57M 4036M
1709% 1593M  268M|  30K 3.44     0  3844M|  13K 3.86 |   0     0 |  63M 3927M
1626% 1601M  293M|  28K 3.79     0  3580M|  12K 3.21 |   0     0 | 238M 3792M
1586% 1583M  300M|  26K 4.01     0  3448M|  12K 3.95 |   0     0 | 224M 3668M
1528% 1583M  290M|  26K 3.99     0  3430M|  11K 3.27 |   0     0 | 211M 3653M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
1532% 1587M  297M|  26K 4.19     0  3375M|  11K 3.43 |   0     0 | 228M 3605M
1500% 1589M  273M|  26K 4.02     0  3404M|  11K 3.59 |   0     0 | 219M 3638M
1543% 1595M  300M|  27K 3.79     0  3551M|  11K 3.53 |   0     0 | 221M 3746M
1485% 1564M  289M|  27K 3.90     0  3485M|  11K 3.43 |   0     0 | 207M 3703M
1435% 1539M  280M|  26K 4.12     0  3342M|  10K 3.56 |   0     0 | 226M 3577M
1407% 1553M  297M|  26K 4.01     0  3407M|  10K 3.78 |   0     0 | 223M 3615M
1436% 1563M  297M|  28K 3.78     0  3643M|  10K 3.76 |   0     0 | 206M 3848M
1439% 1520M  299M|  27K 3.79     0  3576M|   9K 3.78 |   0     0 | 232M 3805M
1476% 1486M  287M|  27K 3.84     0  3536M|  10K 4.07 |   0     0 | 232M 3789M
1656% 1487M  299M|  30K 3.53     0  3843M|  11K 3.36 |   0     0 | 150M 3973M
1689% 1494M  294M|  30K 3.46     0  3900M|  13K 4.39 |   0     0 |  69M 3971M
1840% 1524M  301M|  31K 3.29     0  3980M|  14K 4.55 |   0     0 |  43M 4019M
1805% 1527M  299M|  31K 3.35     0  3982M|  15K 3.83 |   0     0 |  13M 3999M
1828% 1533M  280M|  31K 3.30     0  4040M|  15K 4.78 |   0     0 |  27M 4084M
1769% 1543M  309M|  29K 3.57     0  3807M|  14K 4.36 |   0     0 | 166M 3944M
1640% 1558M  279M|  27K 3.93     0  3481M|  13K 4.34 |   0     0 | 230M 3742M
1629% 1566M  299M|  26K 4.03     0  3423M|  12K 4.58 |   0     0 | 221M 3625M
1641% 1591M  297M|  26K 4.12     0  3371M|  12K 4.53 |   0     0 | 175M 3548M
1660% 1599M  270M|  27K 4.00     0  3488M|  13K 4.78 |   0     0 | 219M 3737M
1707% 1612M  300M|  28K 3.69     0  3668M|  13K 4.83 |   0     0 | 248M 3886M
1783% 1597M  268M|  28K 3.68     0  3673M|  13K 5.18 |   0     0 | 197M 3898M
1705% 1612M  294M|  28K 3.87     0  3599M|  13K 5.83 |   0     0 | 222M 3797M
1699% 1614M  302M|  27K 3.83     0  3571M|  13K 4.67 |   0     0 | 237M 3803M
1679% 1615M  277M|  26K 4.11     0  3338M|  12K 4.22 |   0     0 | 190M 3551M
1735% 1629M  296M|  28K 3.67     0  3629M|  13K 5.03 |   0     0 | 208M 3820M
1700% 1629M  304M|  28K 3.76     0  3648M|  13K 4.58 |   0     0 | 240M 3880M
1721% 1629M  288M|  27K 3.85     0  3545M|  13K 5.32 |   0     0 | 212M 3774M
1712% 1631M  300M|  28K 3.80     0  3601M|  13K 4.63 |   0     0 | 207M 3796M
1709% 1632M  298M|  27K 3.95     0  3514M|  12K 4.47 |   0     0 | 232M 3746M
1626% 1632M  291M|  27K 3.91     0  3498M|  12K 4.67 |   0     0 | 218M 3729M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
1796% 1635M  300M|  28K 3.67     0  3686M|  13K 4.94 |   0     0 | 181M 3855M
1700% 1645M  300M|  28K 3.87     0  3590M|  13K 4.99 |   0     0 | 225M 3817M
1742% 1643M  302M|  28K 3.69     0  3703M|  13K 4.88 |   0     0 | 236M 3938M
1748% 1649M  279M|  28K 3.70     0  3634M|  12K 5.36 |   0     0 | 177M 3832M
1671% 1638M  271M|  28K 3.71     0  3646M|  12K 4.71 |   0     0 | 209M 3865M
1706% 1649M  291M|  27K 3.85     0  3540M|  12K 4.77 |   0     0 | 234M 3750M
1634% 1625M  317M|  27K 3.83     0  3552M|  12K 5.55 |   0     0 | 210M 3741M
1712% 1628M  278M|  29K 3.53     0  3722M|  12K 4.66 |   0     0 | 209M 3968M
1603% 1633M  290M|  28K 3.81     0  3612M|  11K 4.84 |   0     0 | 245M 3846M
1577% 1650M  287M|  27K 4.01     0  3476M|  10K 4.98 |   0     0 | 201M 3682M
1666% 1651M  285M|  29K 3.54     0  3802M|  11K 5.14 |   0     0 | 212M 4015M
1505% 1667M  300M|  28K 3.79     0  3628M|  10K 4.65 |   0     0 | 218M 3834M
1489% 1630M  301M|  27K 3.93     0  3472M|  10K 5.77 |   0     0 | 207M 3677M
1528% 1637M  300M|  28K 3.78     0  3589M|  10K 4.65 |   0     0 | 182M 3772M
1650% 1620M  296M|  29K 3.49     0  3806M|  11K 4.50 |   0     0 | 205M 4020M
1528% 1628M  285M|  27K 3.89     0  3518M|  11K 4.15 |   0     0 | 219M 3744M
1768% 1641M  304M|  28K 3.68     0  3698M|  12K 5.26 |   0     0 | 201M 3875M
1825% 1647M  292M|  28K 3.65     0  3687M|  13K 6.26 |   0     0 | 212M 3924M
1795% 1653M  302M|  28K 3.73     0  3610M|  13K 5.35 |   0     0 | 231M 3819M
1732% 1701M  294M|  27K 3.89     0  3557M|  13K 6.16 |   0     0 | 190M 3759M
1827% 1705M  297M|  29K 3.49     0  3789M|  14K 6.74 |   0     0 | 204M 3990M
1751% 1710M  285M|  27K 3.71     0  3527M|  13K 6.25 |   0     0 | 208M 3751M
1636% 1705M  300M|  25K 4.43     0  3203M|  12K 6.44 |   0     0 | 200M 3387M
1774% 1706M  294M|  27K 3.78     0  3570M|  13K 6.00 |   0     0 | 183M 3757M
