------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  975M 1024K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
 0.6%  975M 1024K|  12  0.20     0     0 |   1  0.44 |   0     0 |   0     0 
 1.0%  975M 1024K|  25  0.54     0     0 |  13  0.82 |   0     0 |   0     0 
 507% 1007M  302M|  17K 2.11     0  2179M|1320  1.49 |   0     0 |   0  1885M
1868% 1237M  269M|  35K 2.72     0  4563M|  14K 2.75 |   0     0 |   0  4594M
1919% 1385M  296M|  35K 2.79     0  4591M|  17K 3.18 |   0     0 |   0  4565M
1898% 1405M  276M|  34K 2.96     0  4382M|  16K 2.94 |   0     0 |   0  4402M
1976% 1408M  268M|  36K 2.72     0  4667M|  17K 3.30 |   0     0 |   0  4675M
1830% 1421M  301M|  33K 3.10     0  4237M|  15K 3.17 |   0     0 |   0  4204M
1935% 1434M  299M|  35K 2.81     0  4530M|  16K 3.27 |   0     0 |   0  4530M
1928% 1448M  299M|  35K 2.87     0  4550M|  16K 3.11 |   0     0 |   0  4548M
1879% 1492M  299M|  33K 2.93     0  4332M|  16K 3.15 |   0     0 |  32M 4368M
1823% 1513M  280M|  30K 3.34     0  3879M|  14K 3.16 |   0     0 | 208M 4108M
1713% 1531M  300M|  28K 3.62     0  3704M|  13K 3.31 |   0     0 | 267M 3950M
1744% 1544M  295M|  30K 3.41     0  3876M|  14K 3.26 |   0     0 | 236M 4118M
1735% 1572M  300M|  30K 3.43     0  3924M|  14K 3.55 |   0     0 | 254M 4172M
1692% 1585M  297M|  31K 3.33     0  4017M|  14K 3.38 |   0     0 | 246M 4268M
1732% 1588M  299M|  30K 3.45     0  3891M|  14K 3.32 |   0     0 | 225M 4122M
1706% 1595M  297M|  30K 3.45     0  3852M|  14K 3.27 |   0     0 | 233M 4078M
1766% 1597M  297M|  32K 3.22     0  4138M|  15K 3.78 |   0     0 | 246M 4392M
1882% 1598M  299M|  33K 3.00     0  4301M|  15K 3.77 |   0     0 | 241M 4534M
1879% 1612M  301M|  34K 2.97     0  4451M|  16K 3.97 |   0     0 | 195M 4646M
1826% 1601M  279M|  33K 3.03     0  4297M|  15K 3.89 |   0     0 | 161M 4465M
1868% 1608M  290M|  34K 2.91     0  4417M|  15K 3.52 |   0     0 | 120M 4543M
1826% 1623M  273M|  33K 3.11     0  4295M|  15K 4.28 |   0     0 | 200M 4506M
1728% 1612M  307M|  31K 3.28     0  4055M|  14K 3.73 |   0     0 | 245M 4274M
1753% 1584M  299M|  32K 3.15     0  4127M|  14K 3.76 |   0     0 | 234M 4369M
1785% 1594M  277M|  33K 3.01     0  4260M|  14K 3.56 |   0     0 | 239M 4520M
1763% 1582M  300M|  33K 3.14     0  4288M|  14K 3.96 |   0     0 | 250M 4520M
1771% 1587M  305M|  33K 3.11     0  4243M|  13K 3.66 |   0     0 | 236M 4475M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
1721% 1598M  296M|  33K 3.03     0  4319M|  13K 3.55 |   0     0 | 238M 4563M
1714% 1588M  294M|  33K 3.01     0  4286M|  12K 3.26 |   0     0 | 254M 4553M
1588% 1569M  297M|  32K 3.23     0  4117M|  11K 4.00 |   0     0 | 229M 4333M
1646% 1529M  284M|  33K 2.96     0  4345M|  12K 3.50 |   0     0 | 236M 4597M
1676% 1533M  286M|  33K 3.12     0  4268M|  12K 3.92 |   0     0 | 250M 4506M
1826% 1541M  289M|  34K 2.97     0  4437M|  14K 3.81 |   0     0 | 160M 4610M
1897% 1548M  286M|  34K 2.97     0  4369M|  16K 5.05 |   0     0 |  42M 4394M
1908% 1574M  297M|  33K 3.00     0  4342M|  16K 5.10 |   0     0 |  14M 4361M
1791% 1582M  327M|  32K 3.22     0  4114M|  15K 4.03 |   0     0 |  25M 4102M
1778% 1583M  288M|  31K 3.25     0  4018M|  15K 3.99 |   0     0 | 138M 4203M
1802% 1586M  286M|  29K 3.59     0  3803M|  14K 4.49 |   0     0 | 263M 4066M
1755% 1587M  300M|  29K 3.58     0  3802M|  14K 4.42 |   0     0 | 263M 4048M
1780% 1598M  301M|  29K 3.56     0  3838M|  14K 5.01 |   0     0 | 228M 4068M
1780% 1601M  268M|  30K 3.32     0  3945M|  14K 4.77 |   0     0 | 266M 4245M
1946% 1609M  304M|  34K 2.99     0  4433M|  16K 6.33 |   0     0 | 226M 4623M
2109% 1624M  290M|  36K 2.72     0  4679M|  17K 6.55 |   0     0 | 247M 4942M
1936% 1625M  302M|  32K 3.18     0  4197M|  15K 6.37 |   0     0 | 259M 4441M
1797% 1609M  289M|  31K 3.33     0  4015M|  15K 5.44 |   0     0 | 223M 4253M
1952% 1615M  298M|  33K 3.14     0  4235M|  15K 6.56 |   0     0 | 237M 4468M
1880% 1655M  295M|  31K 3.22     0  4063M|  15K 5.25 |   0     0 | 258M 4322M
1894% 1659M  299M|  32K 3.18     0  4191M|  15K 4.98 |   0     0 | 234M 4415M
1997% 1650M  292M|  33K 3.02     0  4332M|  15K 5.44 |   0     0 | 225M 4565M
1905% 1663M  289M|  33K 3.02     0  4259M|  15K 6.52 |   0     0 | 254M 4518M
2004% 1664M  301M|  33K 3.05     0  4272M|  15K 6.53 |   0     0 | 221M 4481M
1939% 1625M  302M|  32K 3.12     0  4113M|  14K 5.48 |   0     0 | 244M 4359M
1863% 1632M  296M|  31K 3.27     0  4070M|  14K 5.36 |   0     0 | 270M 4343M
1919% 1639M  270M|  32K 3.07     0  4209M|  14K 6.67 |   0     0 | 226M 4464M
1925% 1620M  268M|  33K 3.01     0  4306M|  15K 6.21 |   0     0 | 237M 4546M
1776% 1632M  303M|  30K 3.34     0  3963M|  13K 4.95 |   0     0 | 231M 4159M
1764% 1629M  276M|  31K 3.35     0  3972M|  13K 6.57 |   0     0 | 220M 4219M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
