------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
33.9%  837M  166M|  27  0.29     0     0 |   5  1.80 |   0     0 |   0   112M
32.4%  837M   55M|  26  0.30     0     0 |   4  2.09 |   0     0 |   0   111M
12.2%  837M  256K|  28  96.8     0     0 |   6  2.02 |   0     0 |   0    54M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 105%  837M  222M|2628  0.08     0   324M|  13  1.74 |   0     0 |   0   102M
75.0%  837M  300M|1549  0.38     0   189M|   4  2.10 |   0     0 |   0   112M
51.9%  837M  300M| 924  0.83     0   112M|   5  2.01 |   0     0 |   0   112M
55.6%  837M  299M| 919  0.84     0   111M|   4  1.48 |   0     0 |   0   111M
50.9%  837M  299M| 928  0.87     0   112M|   5  1.82 |   0     0 |   0   112M
58.1%  837M  299M| 913  0.83     0   111M|   4  2.63 |   0     0 |   0   110M
60.6%  837M  299M| 904  0.84     0   110M|   4  1.87 |   0     0 |   0   110M
59.8%  837M  299M| 916  0.81     0   110M|   5  2.11 |   0     0 |   0   111M
56.1%  837M  299M| 923  0.83     0   112M|   4  2.40 |   0     0 |   0   111M
51.6%  837M  298M| 915  0.86     0   111M|   4  1.52 |   0     0 |   0   112M
50.5%  837M  300M| 930  0.86     0   112M|   5  1.89 |   0     0 |   0   111M
60.5%  837M  300M| 918  0.82     0   111M|   5  2.54 |   0     0 |   0   111M
58.7%  837M  299M| 914  0.83     0   110M|   4  1.81 |   0     0 |   0   111M
54.2%  837M  299M| 918  0.83     0   111M|   5  2.16 |   0     0 |   0   111M
51.2%  837M  299M| 915  0.85     0   111M|   5  1.93 |   0     0 |   0   111M
48.3%  837M  299M| 930  0.86     0   112M|   4  2.11 |   0     0 |   0   112M
51.7%  837M  299M| 913  0.85     0   111M|   5  1.96 |   0     0 |   0   111M
60.9%  837M  299M| 921  0.80     0   111M|   4  1.97 |   0     0 |   0   112M
62.5%  837M  299M| 928  0.79     0   112M|   4  2.60 |   0     0 |   0   112M
52.7%  837M  300M| 921  0.84     0   111M|   5  2.03 |   0     0 |   0   111M
47.5%  837M  299M| 913  0.86     0   110M|   4  1.36 |   0     0 |   0   111M
49.1%  837M  299M| 920  0.84     0   111M|   5  2.11 |   0     0 |   0   111M
58.0%  837M  300M| 923  0.80     0   112M|   5  2.14 |   0     0 |   0   111M
60.4%  837M  300M| 925  0.81     0   111M|   5  2.29 |   0     0 |   0   112M
57.2%  837M  299M| 911  0.82     0   110M|   4  1.80 |   0     0 |   0   111M
49.7%  837M  299M| 922  0.83     0   112M|   4  2.12 |   0     0 |   0   111M
49.7%  837M  300M| 921  0.83     0   111M|   5  1.92 |   0     0 |   0   111M
50.8%  837M  299M| 915  0.84     0   110M|   5  1.91 |   0     0 |   0   112M
60.0%  837M  299M| 914  0.80     0   111M|   3  2.11 |   0     0 |   0   110M
60.1%  837M  299M| 921  0.81     0   111M|   5  2.34 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
53.7%  837M  300M| 929  0.82     0   112M|   5  2.14 |   0     0 |   0   112M
49.7%  837M  299M| 912  0.84     0   110M|   3  1.86 |   0     0 |   0   111M
48.4%  837M  299M| 931  0.85     0   113M|   6  1.77 |   0     0 |   0   112M
59.7%  837M  299M| 918  0.81     0   110M|   5  2.25 |   0     0 |   0   112M
39.7%  837M  198M| 111  0.72     0    10M|   5  2.23 |   0     0 |   0   111M
38.7%  837M   86M|  26  0.35     0     0 |   4  2.53 |   0     0 |   0   112M
24.6%  837M  256K|  28  96.4     0     0 |   6  2.39 |   0     0 |   0    85M
68.7%  837M  227M|2480  0.06     0   306M|  12  1.16 |   0     0 |   0    78M
59.7%  837M  299M|1487  0.44     0   181M|   5  2.02 |   0     0 |   0   111M
62.9%  837M  300M| 925  0.81     0   112M|   4  1.88 |   0     0 |   0   111M
62.6%  837M  299M| 910  0.83     0   110M|   4  2.72 |   0     0 |   0   111M
58.4%  837M  299M| 927  0.81     0   112M|   5  2.07 |   0     0 |   0   111M
54.3%  837M  300M| 925  0.83     0   112M|   6  1.91 |   0     0 |   0   112M
49.4%  837M  299M| 916  0.86     0   111M|   4  2.10 |   0     0 |   0   111M
51.3%  837M  299M| 923  0.85     0   112M|   4  1.61 |   0     0 |   0   111M
61.5%  837M  299M| 921  0.83     0   112M|   5  2.30 |   0     0 |   0   111M
62.2%  837M  299M| 920  0.80     0   111M|   4  2.56 |   0     0 |   0   112M
56.4%  837M  300M| 929  0.83     0   112M|   4  1.81 |   0     0 |   0   112M
52.2%  837M  299M| 921  0.86     0   111M|   5  1.99 |   0     0 |   0   112M
48.9%  837M  299M| 921  0.87     0   111M|   4  1.32 |   0     0 |   0   111M
57.3%  837M  299M| 921  0.82     0   111M|   4  2.43 |   0     0 |   0   112M
63.2%  837M  299M| 921  0.81     0   111M|   5  2.33 |   0     0 |   0   112M
61.1%  837M  300M| 934  0.79     0   113M|   5  1.76 |   0     0 |   0   112M
50.3%  837M  299M| 916  0.84     0   111M|   4  2.05 |   0     0 |   0   111M
48.5%  837M  300M| 929  0.86     0   112M|   5  1.84 |   0     0 |   0   112M
66.4%  836M  299M| 914  0.85     0   110M|   5  2.02 |   0     0 |   0   111M
60.4%  833M  299M| 917  0.79     0   111M|   3  2.27 |   0     0 |   0   111M
59.3%  833M  299M| 926  0.82     0   112M|   5  2.30 |   0     0 |   0   112M
56.0%  833M  300M| 922  0.82     0   111M|   5  2.19 |   0     0 |   0   111M
48.4%  833M  299M| 907  0.87     0   110M|   5  1.96 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
49.7%  833M  299M| 923  0.86     0   111M|   3  1.80 |   0     0 |   0   111M
57.1%  833M  300M| 930  0.81     0   113M|   5  1.90 |   0     0 |   0   112M
59.9%  833M  300M| 917  0.81     0   111M|   6  2.20 |   0     0 |   0   112M
69.8%  834M  300M| 918  0.78     0   111M|   4  2.86 |   0     0 |   0   110M
60.8%  834M  299M| 913  0.84     0   110M|   4  1.63 |   0     0 |   0   111M
54.8%  834M  299M| 915  0.86     0   111M|   5  1.80 |   0     0 |   0   111M
49.5%  834M  299M| 922  0.87     0   112M|   4  2.34 |   0     0 |   0   112M
