------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  513M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
55.5%  513M   39M| 642  11.2    12M    0 | 634  1.13 |   0     0 |  14M  256K
 195%  518M   44M| 871   137    97M    0 | 387  1.04 |   0     0 | 112M   16M
 206%  519M   45M| 939   135    97M    0 | 384  1.04 |   0     0 | 112M   13M
 202%  519M   45M| 934   127    98M    0 | 308  1.00 |   0     0 | 111M   13M
 165%  519M   45M| 912   142    94M    0 | 290  0.83 |   0     0 | 109M   15M
 170%  519M   45M| 886   144    92M    0 | 222  0.83 |   0     0 | 108M   16M
 178%  519M   43M| 902   146    91M    0 | 246  0.87 |   0     0 | 108M   17M
 197%  519M   43M| 930   131    97M    0 | 210  0.95 |   0     0 | 111M   14M
 191%  519M   43M| 933   139    97M    0 | 199  0.95 |   0     0 | 110M   13M
 205%  496M   45M| 939   137    97M    0 | 172  0.89 |   0     0 | 111M   11M
 150%  496M   44M| 888   143    91M    0 | 165  0.77 |   0     0 | 108M   18M
 152%  497M   46M| 910   141    93M    0 | 149  0.72 |   0     0 | 110M   14M
 172%  497M   44M| 918   141    96M    0 | 132  0.83 |   0     0 | 110M   16M
 187%  497M   45M| 928   135    96M    0 | 130  0.86 |   0     0 | 111M   14M
 183%  497M   44M| 963   134   100M    0 | 136  0.87 |   0     0 | 111M   12M
 171%  497M   43M| 944   136    98M    0 | 125  0.73 |   0     0 | 109M   11M
 156%  498M   44M| 909   141    94M    0 | 123  0.71 |   0     0 | 109M   14M
 154%  498M   43M| 899   138    93M    0 | 119  0.73 |   0     0 | 109M   16M
 171%  498M   43M| 939   143    99M    0 | 111  0.82 |   0     0 | 111M   12M
 181%  498M   43M| 948   129    98M    0 | 118  0.82 |   0     0 | 110M   12M
 175%  498M   44M| 931   130    98M    0 | 104  0.83 |   0     0 | 111M   12M
 145%  498M   43M| 888   155    91M    0 | 110  0.70 |   0     0 | 109M   19M
 147%  498M   43M| 916   146    93M    0 | 121  0.66 |   0     0 | 109M   15M
 156%  498M   44M| 918   133    95M    0 | 107  0.73 |   0     0 | 110M   14M
 179%  498M   44M| 934   141    97M    0 | 107  0.81 |   0     0 | 111M   13M
 183%  498M   44M| 948   134    98M    0 | 117  0.83 |   0     0 | 110M   12M
 204%  495M   46M| 902   140    93M    0 | 101  0.80 |   0     0 | 109M   14M
 147%  495M   44M| 909   148    95M    0 |  95  0.71 |   0     0 | 109M   16M
 144%  495M   45M| 887   139    91M    0 | 104  0.68 |   0     0 | 109M   17M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 164%  495M   45M| 924   134    97M    0 |  96  0.74 |   0     0 | 111M   14M
 183%  495M   44M| 921   140    95M    0 | 108  0.82 |   0     0 | 111M   17M
 179%  495M   44M| 935   142    97M    0 | 109  0.81 |   0     0 | 111M   13M
 156%  495M   44M| 910   141    95M    0 |  97  0.72 |   0     0 | 109M   14M
 137%  495M   44M| 899   145    93M    0 | 100  0.64 |   0     0 | 109M   16M
 167%  495M   44M| 914   137    95M    0 |  97  0.71 |   0     0 | 110M   15M
 178%  495M   44M| 936   138    97M    0 | 104  0.78 |   0     0 | 111M   13M
 187%  495M   44M| 946   135    99M    0 | 102  0.83 |   0     0 | 111M   12M
 186%  495M   43M| 942   135    98M    0 |  99  0.81 |   0     0 | 111M   13M
 154%  495M   44M| 912   137    96M    0 |  92  0.68 |   0     0 | 109M   12M
 151%  495M   44M| 965   128   101M    0 | 104  0.67 |   0     0 | 110M 8960K
 161%  495M   45M| 952   135    99M    0 | 109  0.70 |   0     0 | 111M   12M
 180%  495M   45M| 964   132   100M    0 | 107  0.82 |   0     0 | 111M   11M
 186%  495M   44M| 966   138   101M    0 | 106  0.84 |   0     0 | 111M   11M
 198%  496M   46M| 884   142    92M    0 |  98  0.82 |   0     0 | 109M   15M
 151%  496M   43M| 913   147    95M    0 |  96  0.67 |   0     0 | 109M   16M
 165%  496M   43M| 951   133    99M    0 | 100  0.68 |   0     0 | 111M 9984K
 195%  496M   42M| 978   129   103M    0 |  99  0.75 |   0     0 | 110M 8960K
 191%  496M   42M| 993   125   104M    0 | 105  0.79 |   0     0 | 112M 6912K
 192%  496M   42M|1024   123   107M    0 | 109  0.77 |   0     0 | 112M 5376K
 169%  496M   43M| 977   131   102M    0 | 107  0.68 |   0     0 | 110M 7168K
 154%  496M   42M| 954   134   100M    0 | 100  0.63 |   0     0 | 108M 9216K
 176%  496M   42M| 995   135   103M    0 | 112  0.69 |   0     0 | 111M 7168K
 182%  496M   41M|1006   126   107M    0 |  94  0.77 |   0     0 | 111M 5632K
 196%  496M   41M|1032   122   109M    0 | 104  0.82 |   0     0 | 112M 2304K
 183%  496M   41M|1024   124   108M    0 | 104  0.83 |   0     0 | 111M 2816K
 171%  496M   41M|1010   126   106M    0 | 108  0.69 |   0     0 | 110M 4352K
 163%  496M   40M| 999   132   105M    0 | 101  0.68 |   0     0 | 110M 4864K
 204%  496M   40M|1041   121   111M    0 | 104  0.73 |   0     0 | 111M  768K
 214%  492M   40M|1042   124   111M    0 | 102  0.80 |   0     0 | 112M 1024K
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 189%  492M   40M|1059   121   111M    0 | 107  0.80 |   0     0 | 112M  512K
 183%  492M   22M|1160   120   111M    0 |  83  0.76 |   0     0 | 111M  768K
70.3%  492M 8192K| 241  37.0  8832K    0 |   5  0.70 |   0     0 |  10M 2048K
 8.2%  492M 8192K| 115  0.66     0     0 |  51  1.15 |   0     0 |   0     0 
 164%  802M  369M|3477  2.14     0   383M| 347  1.32 |   0     0 |   0    15M
 295% 1066M  594M|2698  38.3     0   328M| 426  10.7 |   0     0 |   0   109M
 179% 1085M  599M|1014   138     0   118M| 434  3.63 |   0     0 |   0   112M
