------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 156% 1136M   41M| 971   136   108M    0 |  98  0.64 |   0     0 | 111M 2816K
 166% 1140M   41M| 974   131   107M    0 | 100  0.70 |   0     0 | 110M 2560K
 172% 1143M   40M| 997   133   110M    0 | 106  0.70 |   0     0 | 112M 2560K
 183% 1146M   40M| 977   123   109M    0 |  90  0.78 |   0     0 | 112M 3072K
 180% 1148M   41M| 988   132   108M    0 | 107  0.78 |   0     0 | 111M 2304K
 177% 1151M   40M| 970   138   107M    0 | 100  0.71 |   0     0 | 110M 4352K
 166% 1155M   40M| 988   131   108M    0 | 106  0.69 |   0     0 | 111M 2304K
 158% 1160M   40M| 956   127   105M    0 |  98  0.69 |   0     0 | 110M 4608K
 173% 1164M   40M|1005   131   110M    0 | 106  0.74 |   0     0 | 112M 1536K
 188% 1166M   40M| 980   134   108M    0 | 100  0.77 |   0     0 | 112M 3840K
 144% 1169M 9344K| 886  99.8    70M    0 |  47  0.77 |   0     0 |  89M   18M
51.1% 1170M 9472K|  15  0.34     0     0 |   2  0.87 |   0     0 |  48M   48M
56.8% 1175M 8192K| 281  1.11     0     0 | 255  1.19 |   0     0 |  19M   20M
 225% 1294M  593M|5480  11.6     0   664M| 141  1.07 |   0     0 |   0    76M
 184% 1326M  600M| 959   141     0   116M| 625  8.72 |   0     0 |   0   112M
 174% 1344M  594M| 889   133     0   107M| 415  3.00 |   0     0 |   0   112M
 155% 1362M  593M| 909   143     0   110M| 417  2.57 |   0     0 |   0   112M
 156% 1380M  599M| 983   130     0   119M| 424  2.49 |   0     0 |   0   112M
 165% 1400M  600M| 935   138     0   112M| 464  2.70 |   0     0 |   0   112M
 178% 1423M  596M| 882   135     0   107M| 607  2.63 |   0     0 |   0   111M
 180% 1442M  597M| 941   147     0   116M| 480  2.80 |   0     0 |   0   111M
 172% 1461M  598M| 928   132     0   110M| 458  2.83 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 155% 1479M  596M| 908   136     0   109M| 441  2.54 |   0     0 |   0   111M
 158% 1496M  595M| 910   149     0   110M| 441  2.60 |   0     0 |   0   111M
 159% 1516M  598M| 955   128     0   115M| 454  2.52 |   0     0 |   0   111M
 250% 1536M  599M| 926   146     0   113M| 437  2.87 |   0     0 |   0   111M
 179% 1538M  597M| 893   128     0   107M| 459  2.91 |   0     0 |   0   111M
 169% 1540M  597M| 927   150     0   111M| 447  2.76 |   0     0 |   0   112M
 153% 1541M  592M| 896   127     0   108M| 449  2.50 |   0     0 |   0   110M
 153% 1541M  600M| 971   150     0   117M| 448  2.44 |   0     0 |   0   112M
 165% 1548M  597M| 893   131     0   108M| 443  2.49 |   0     0 |   0   111M
 185% 1552M  600M| 949   144     0   115M| 454  2.83 |   0     0 |   0   112M
 180% 1554M  596M| 893   138     0   108M| 442  2.84 |   0     0 |   0   111M
 170% 1554M  600M| 948   128     0   115M| 449  2.52 |   0     0 |   0   111M
 153% 1554M  594M| 869   154     0   105M| 445  2.35 |   0     0 |   0   111M
 175% 1554M  599M| 960   133     0   116M| 457  2.63 |   0     0 |   0   112M
 178% 1555M  594M| 876   144     0   106M| 439  2.77 |   0     0 |   0   110M
 185% 1555M  596M| 949   125     0   115M| 450  2.92 |   0     0 |   0   111M
 176% 1555M  594M| 892   142     0   107M| 449  2.82 |   0     0 |   0   112M
 162% 1555M  597M| 958   150     0   116M| 453  2.49 |   0     0 |   0   111M
 149% 1556M  596M| 885   130     0   107M| 438  2.43 |   0     0 |   0   110M
 154% 1556M  599M| 961   133     0   116M| 439  2.48 |   0     0 |   0   111M
 169% 1558M  600M| 935   152     0   113M| 459  2.73 |   0     0 |   0   112M
 180% 1559M  598M| 894   131     0   108M| 443  3.03 |   0     0 |   0   110M
 174% 1559M  598M| 930   139     0   113M| 442  2.93 |   0     0 |   0   112M
 162% 1560M  598M| 922   144     0   110M| 464  2.57 |   0     0 |   0   111M
 164% 1560M  600M| 933   139     0   113M| 438  2.67 |   0     0 |   0   111M
 150% 1561M  595M| 885   134     0   107M| 460  2.38 |   0     0 |   0   111M
 176% 1562M  599M| 962   139     0   116M| 442  2.82 |   0     0 |   0   112M
 174% 1563M  597M| 897   134     0   108M| 446  2.90 |   0     0 |   0   112M
 176% 1572M  599M| 952   148     0   115M| 449  2.79 |   0     0 |   0   111M
 161% 1588M  593M| 859   134     0   103M| 447  2.59 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 168% 1603M  600M| 976   144     0   119M| 452  2.61 |   0     0 |   0   112M
 159% 1620M  598M| 909   131     0   109M| 439  2.55 |   0     0 |   0   111M
 288% 1636M  590M| 844   147     0   101M| 452  2.99 |   0     0 |   0   110M
 177% 1638M  599M|1001   135     0   121M| 453  2.85 |   0     0 |   0   112M
 153% 1639M  592M| 859   129     0   103M| 448  2.55 |   0     0 |   0   111M
 147% 1640M  596M| 941   148     0   114M| 448  2.43 |   0     0 |   0   111M
 159% 1641M  597M| 947   131     0   114M| 448  2.54 |   0     0 |   0   111M
 170% 1641M  597M| 923   139     0   112M| 449  2.73 |   0     0 |   0   112M
 171% 1642M  593M| 896   150     0   108M| 453  2.81 |   0     0 |   0   112M
 171% 1643M  598M| 946   127     0   113M| 443  2.80 |   0     0 |   0   110M
 170% 1644M  592M| 876   149     0   105M| 448  2.71 |   0     0 |   0   111M
 174% 1644M  599M| 982   141     0   119M| 447  2.75 |   0     0 |   0   111M
 154% 1645M  596M| 899   128     0   108M| 438  2.50 |   0     0 |   0   111M
 173% 1645M  600M| 934   150     0   113M| 447  2.85 |   0     0 |   0   110M
 175% 1646M  594M| 876   138     0   105M| 455  2.95 |   0     0 |   0   111M
 174% 1646M  600M| 971   133     0   117M| 450  2.78 |   0     0 |   0   111M
 156% 1646M  597M| 895   142     0   108M| 438  2.52 |   0     0 |   0   111M
 159% 1646M  600M| 936   144     0   113M| 443  2.52 |   0     0 |   0   111M
 144% 1646M  596M| 894   129     0   108M| 447  2.35 |   0     0 |   0   111M
 173% 1646M  599M| 957   144     0   111M| 445  2.80 |   0     0 |   0   111M
 171% 1646M  598M| 907   126     0   113M| 455  2.79 |   0     0 |   0   112M
 152% 1647M  551M| 527   163     0    63M| 451  2.62 |   0     0 |   0   112M
 129% 1647M  440M|  28  0.28     0     0 | 450  2.64 |   0     0 |   0   112M
 118% 1647M  328M|  29  0.32     0     0 | 447  2.51 |   0     0 |   0   111M
