------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 0.0%  423M 8192K|   0     0     0     0 |   0     0 |   0     0 |   0     0 
99.0%  405M   42M| 693  20.8    19M    0 | 650  1.25 |   0     0 |  23M 1280K
 205%  405M   45M| 864   137    95M    0 | 380  0.88 |   0     0 | 111M   15M
 198%  405M   43M| 926   136    96M    0 | 376  0.83 |   0     0 | 110M   16M
 166%  406M   44M| 890   135    91M    0 | 303  0.71 |   0     0 | 108M   16M
 170%  409M   44M| 889   149    91M    0 | 291  0.73 |   0     0 | 109M   18M
 170%  411M   43M| 931   144    96M    0 | 242  0.75 |   0     0 | 110M   14M
 185%  415M   44M| 925   137    97M    0 | 231  0.85 |   0     0 | 110M   12M
 214%  416M   45M| 894   136    93M    0 | 197  0.90 |   0     0 | 110M   16M
 173%  416M   44M| 952   135    99M    0 | 185  0.78 |   0     0 | 111M   12M
 168%  416M   45M| 928   138    96M    0 | 186  0.70 |   0     0 | 109M   13M
 146%  416M   45M| 932   137    97M    0 | 173  0.68 |   0     0 | 110M   13M
 173%  417M   44M| 951   134    98M    0 | 155  0.74 |   0     0 | 110M   12M
 172%  417M   44M| 941   137    98M    0 | 139  0.82 |   0     0 | 111M   13M
 168%  418M   45M| 906   137    94M    0 | 139  0.81 |   0     0 | 110M   15M
 157%  418M   46M| 892   142    91M    0 | 125  0.71 |   0     0 | 109M   17M
 156%  419M   43M| 935   141    97M    0 | 122  0.66 |   0     0 | 109M   15M
 155%  422M   44M| 935   136    99M    0 | 129  0.68 |   0     0 | 111M   11M
 162%  425M   44M| 907   137    96M    0 | 112  0.71 |   0     0 | 111M   15M
 173%  428M   45M| 931   142    97M    0 | 124  0.81 |   0     0 | 109M   11M
 181%  432M   44M| 919   141    96M    0 | 119  0.82 |   0     0 | 111M   15M
 151%  436M   44M| 927   136    98M    0 | 116  0.69 |   0     0 | 109M   11M
 166%  441M   44M| 925   138    98M    0 | 106  0.70 |   0     0 | 110M   11M
 152%  441M   46M| 889   141    94M    0 | 107  0.71 |   0     0 | 110M   14M
 156%  441M   45M| 915   147    95M    0 | 114  0.73 |   0     0 | 109M   14M
 183%  441M   43M| 923   131    98M    0 | 103  0.81 |   0     0 | 111M   14M
 176%  442M   43M| 921   138    97M    0 |  98  0.77 |   0     0 | 110M   12M
 148%  442M   44M| 902   145    94M    0 | 108  0.69 |   0     0 | 109M   15M
