------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.7%  504M 8192K|  43  0.35     0     0 |   4  0.89 |   0     0 |   0     0 
 3.3%  504M 8192K|  42  0.28     0     0 |   3  0.81 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.30     0     0 |   5  1.10 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.28     0     0 |   4  0.74 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.30     0     0 |   4  0.95 |   0     0 |   0     0 
 3.6%  504M 8192K|  43  0.31     0     0 |   4  0.90 |   0     0 |   0     0 
 3.3%  504M 8192K|  42  0.31     0     0 |   3  0.84 |   0     0 |   0     0 
 4.0%  504M 8192K|  43  0.30     0     0 |   4  0.82 |   0     0 |   0     0 
 3.4%  504M 8192K|  43  0.29     0     0 |   4  0.84 |   0     0 |   0     0 
 2.6%  504M 8192K|  43  0.28     0     0 |   4  0.82 |   0     0 |   0     0 
 3.4%  504M 8192K|  43  0.31     0     0 |   4  0.92 |   0     0 |   0     0 
 3.2%  504M 8192K|  42  0.30     0     0 |   3  0.98 |   0     0 |   0     0 
 3.5%  504M 8192K|  43  0.32     0     0 |   5  1.19 |   0     0 |   0     0 
 3.7%  504M 8192K|  43  0.34     0     0 |   4  0.89 |   0     0 |   0     0 
 2.9%  504M 8192K|  43  0.30     0     0 |   4  0.88 |   0     0 |   0     0 
 3.4%  504M 8192K|  43  0.31     0     0 |   4  0.91 |   0     0 |   0     0 
 3.3%  504M 8192K|  42  0.30     0     0 |   3  0.96 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.29     0     0 |   4  0.83 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.30     0     0 |   4  0.87 |   0     0 |   0     0 
 4.4%  504M 8192K|  43  0.28     0     0 |   4  0.81 |   0     0 |   0     0 
 2.6%  504M 8192K|  43  0.29     0     0 |   4  0.88 |   0     0 |   0     0 
 3.1%  504M 8192K|  42  0.27     0     0 |   3  0.92 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.7%  504M 8192K|  43  0.32     0     0 |   5  1.24 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.30     0     0 |   4  0.85 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.30     0     0 |   4  0.81 |   0     0 |   0     0 
 3.0%  504M 8192K|  43  0.30     0     0 |   4  0.84 |   0     0 |   0     0 
 3.3%  504M 8192K|  42  0.28     0     0 |   3  0.91 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.30     0     0 |   4  0.87 |   0     0 |   0     0 
 3.5%  504M 8192K|  43  0.30     0     0 |   4  0.82 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.30     0     0 |   4  0.86 |   0     0 |   0     0 
 2.8%  504M 8192K|  43  0.31     0     0 |   4  0.94 |   0     0 |   0     0 
 3.2%  504M 8192K|  42  0.27     0     0 |   3  0.79 |   0     0 |   0     0 
 4.0%  504M 8192K|  43  0.30     0     0 |   5  1.11 |   0     0 |   0     0 
 3.5%  504M 8192K|  43  0.30     0     0 |   4  0.88 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.30     0     0 |   4  0.81 |   0     0 |   0     0 
 3.0%  504M 8192K|  43  0.28     0     0 |   4  0.76 |   0     0 |   0     0 
20.2%  423M 8192K|  42  0.46     0     0 |   3  0.82 |   0     0 |   0     0 
 5.3%  423M 8192K|  69  0.63     0     0 |  29  1.13 |   0     0 |   0     0 
96.9%  405M   41M| 691  19.2    18M    0 | 652  1.25 |   0     0 |  21M 1280K
 205%  405M   45M| 863   137    96M    0 | 380  0.88 |   0     0 | 111M   15M
 198%  405M   44M| 924   135    95M    0 | 377  0.83 |   0     0 | 110M   15M
 167%  406M   44M| 893   136    92M    0 | 305  0.71 |   0     0 | 108M   16M
 169%  408M   44M| 884   149    90M    0 | 289  0.73 |   0     0 | 109M   18M
 171%  411M   43M| 927   144    96M    0 | 241  0.75 |   0     0 | 110M   14M
 185%  414M   44M| 931   136    97M    0 | 232  0.85 |   0     0 | 110M   12M
 213%  416M   45M| 892   136    93M    0 | 197  0.90 |   0     0 | 110M   16M
 175%  416M   44M| 954   136    99M    0 | 189  0.78 |   0     0 | 111M   12M
 168%  416M   45M| 929   136    96M    0 | 183  0.70 |   0     0 | 110M   13M
 147%  416M   45M| 929   136    96M    0 | 174  0.68 |   0     0 | 109M   13M
 171%  417M   44M| 949   136    98M    0 | 157  0.73 |   0     0 | 110M   12M
 172%  417M   44M| 944   138    98M    0 | 137  0.82 |   0     0 | 111M   13M
 169%  418M   45M| 907   136    94M    0 | 140  0.81 |   0     0 | 110M   15M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 157%  418M   45M| 895   143    92M    0 | 127  0.72 |   0     0 | 110M   17M
 156%  419M   43M| 934   142    97M    0 | 120  0.67 |   0     0 | 110M   15M
 154%  421M   45M| 929   135    98M    0 | 128  0.68 |   0     0 | 111M   11M
 162%  425M   43M| 912   138    95M    0 | 116  0.70 |   0     0 | 110M   16M
 173%  428M   44M| 935   141    98M    0 | 123  0.81 |   0     0 | 110M   11M
 180%  432M   44M| 909   142    95M    0 | 117  0.83 |   0     0 | 111M   15M
 153%  435M   44M| 932   136    98M    0 | 118  0.69 |   0     0 | 110M   12M
 166%  441M   44M| 924   137    98M    0 | 104  0.69 |   0     0 | 109M   11M
 153%  441M   46M| 892   141    94M    0 | 109  0.71 |   0     0 | 110M   14M
 155%  441M   45M| 910   146    95M    0 | 112  0.72 |   0     0 | 109M   15M
 184%  441M   43M| 931   132    98M    0 | 104  0.81 |   0     0 | 110M   13M
 176%  442M   44M| 918   138    97M    0 |  98  0.77 |   0     0 | 110M   12M
 147%  442M   43M| 898   146    94M    0 | 107  0.69 |   0     0 | 109M   16M
 161%  443M   43M| 904   143    94M    0 | 113  0.71 |   0     0 | 109M   16M
 159%  443M   43M| 896   143    94M    0 | 106  0.71 |   0     0 | 110M   15M
 180%  444M   45M| 908   134    97M    0 |  98  0.79 |   0     0 | 111M   13M
 180%  444M   45M| 945   141    99M    0 | 109  0.81 |   0     0 | 110M   11M
 171%  445M   44M| 927   138    97M    0 | 106  0.75 |   0     0 | 109M   12M
 153%  445M   45M| 880   145    92M    0 | 101  0.69 |   0     0 | 108M   15M
 150%  446M   44M| 935   134    98M    0 | 103  0.69 |   0     0 | 110M   13M
 162%  447M   43M| 925   141    97M    0 | 106  0.71 |   0     0 | 110M   12M
 186%  447M   43M| 935   134   100M    0 |  98  0.83 |   0     0 | 111M   11M
 186%  448M   45M| 912   135    96M    0 | 100  0.80 |   0     0 | 111M   13M
 164%  449M   44M| 898   152    94M    0 | 103  0.74 |   0     0 | 110M   16M
 155%  450M   44M| 919   135    97M    0 | 102  0.67 |   0     0 | 109M   12M
 166%  451M   43M| 922   142    97M    0 | 105  0.69 |   0     0 | 109M   13M
 203%  453M   44M| 912   143    96M    0 | 102  0.82 |   0     0 | 111M   14M
 180%  453M   44M| 935   133   100M    0 |  94  0.81 |   0     0 | 111M   11M
 177%  454M   44M| 919   144    96M    0 | 102  0.81 |   0     0 | 110M   12M
 150%  454M   45M| 919   136    98M    0 |  94  0.69 |   0     0 | 109M   11M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 146%  454M   43M| 936   139   100M    0 |  98  0.67 |   0     0 | 111M   11M
 174%  455M   43M| 941   136   100M    0 | 100  0.70 |   0     0 | 109M 9984K
 189%  455M   43M| 944   135   100M    0 | 100  0.80 |   0     0 | 111M   10M
 190%  456M   43M| 938   137   100M    0 |  98  0.81 |   0     0 | 112M   11M
 180%  456M   43M| 941   138   101M    0 |  97  0.73 |   0     0 | 110M 9216K
 149%  456M   43M| 947   133   101M    0 |  97  0.67 |   0     0 | 109M 8192K
 163%  456M   42M| 961   135   101M    0 | 111  0.70 |   0     0 | 110M   10M
 164%  456M   42M| 948   135   101M    0 |  99  0.67 |   0     0 | 111M 9728K
 199%  457M   40M| 989   129   105M    0 | 112  0.76 |   0     0 | 112M 7936K
 190%  458M   41M|1015   126   108M    0 | 108  0.81 |   0     0 | 112M 3584K
 168%  458M   40M| 979   130   104M    0 | 102  0.67 |   0     0 | 110M 5888K
 161%  458M   40M|1000   121   109M    0 |  93  0.70 |   0     0 | 110M 1536K
 201%  460M   40M|1028   127   110M    0 | 106  0.71 |   0     0 | 111M 1280K
 182%  460M   40M|1024   124   110M    0 | 100  0.73 |   0     0 | 112M 1280K
 184%  460M   40M|1022   124   110M    0 |  99  0.82 |   0     0 | 112M 2304K
 185%  461M   40M|1038   128   110M    0 | 112  0.79 |   0     0 | 111M  768K
 155%  461M   15M|1171   117   107M    0 |  73  0.67 |   0     0 | 109M 2304K
49.9%  461M 8192K| 127  17.5  3456K    0 |   4  0.70 |   0     0 |3456K    0 
13.0%  461M 8192K| 186  0.88     0     0 | 134  1.13 |   0     0 |   0     0 
 297%  973M  594M|5355  5.16     0   630M| 264  1.53 |   0     0 |   0    43M
 167% 1010M  600M| 999   129     0   117M| 570  9.93 |   0     0 |   0   111M
 157% 1031M  594M| 904   126     0   106M| 424  2.67 |   0     0 |   0   112M
 150% 1053M  596M| 976   140     0   114M| 431  2.42 |   0     0 |   0   112M
 147% 1072M  597M| 948   132     0   111M| 423  2.52 |   0     0 |   0   110M
 152% 1091M  595M| 926   133     0   108M| 425  2.55 |   0     0 |   0   110M
 198% 1113M  598M| 974   136     0   114M| 554  3.03 |   0     0 |   0   111M
 184% 1135M  594M| 912   134     0   107M| 466  2.97 |   0     0 |   0   112M
 163% 1155M  598M| 982   135     0   115M| 458  2.55 |   0     0 |   0   110M
 147% 1174M  592M| 884   136     0   103M| 450  2.34 |   0     0 |   0   111M
 251% 1201M  598M|1003   140     0   118M| 445  2.74 |   0     0 |   0   110M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
