------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
66.4% 1001M  596M| 881  17.1     0   108M|   5  2.61 |   0     0 |   0   111M
67.6% 1001M  598M| 917  17.5     0   113M|   3  2.93 |   0     0 |   0   111M
60.1% 1001M  597M| 904  17.8     0   110M|   7  2.65 |   0     0 |   0   112M
66.0% 1001M  599M| 920  17.1     0   113M|   6  2.77 |   0     0 |   0   111M
68.6% 1001M  598M| 900  17.0     0   110M|   5  3.07 |   0     0 |   0   112M
68.2% 1001M  599M| 914  17.5     0   112M|   6  2.94 |   0     0 |   0   112M
64.0% 1001M  599M| 917  16.9     0   112M|   5  2.66 |   0     0 |   0   112M
69.4% 1001M  598M| 903  17.3     0   111M|   2  2.43 |   0     0 |   0   112M
68.1% 1002M  598M| 913  17.5     0   112M|  10  3.09 |   0     0 |   0   111M
78.3% 1002M  597M| 884  17.0     0   108M|   6  3.48 |   0     0 |   0   111M
81.2% 1002M  598M| 914  17.6     0   112M|   5  2.94 |   0     0 |   0   111M
74.3% 1002M  595M| 880  17.1     0   108M|   4  3.04 |   0     0 |   0   112M
78.4% 1002M  597M| 933  17.1     0   115M|   4  2.60 |   0     0 |   0   111M
68.4% 1002M  599M| 919  17.2     0   112M|   7  2.51 |   0     0 |   0   111M
68.6% 1002M  598M| 901  18.1     0   111M|   5  3.34 |   0     0 |   0   111M
72.9% 1002M  598M| 916  17.1     0   112M|   7  3.00 |   0     0 |   0   112M
68.7% 1002M  599M| 919  16.9     0   113M|   3  3.02 |   0     0 |   0   111M
59.3% 1002M  598M| 894  17.0     0   110M|   5  2.50 |   0     0 |   0   111M
67.8% 1002M  598M| 910  17.4     0   112M|   5  2.69 |   0     0 |   0   111M
64.4% 1002M  597M| 898  18.0     0   110M|   6  2.99 |   0     0 |   0   111M
62.6% 1002M  600M| 930  16.9     0   114M|   7  2.98 |   0     0 |   0   112M
67.2% 1002M  598M| 890  17.0     0   109M|   2  2.80 |   0     0 |   0   111M
64.6% 1003M  597M| 898  17.4     0   110M|   6  3.01 |   0     0 |   0   111M
64.4% 1003M  597M| 913  17.3     0   112M|   8  3.05 |   0     0 |   0   112M
68.2% 1003M  596M| 896  17.2     0   110M|   5  3.00 |   0     0 |   0   112M
57.9% 1003M  598M| 923  17.3     0   113M|   4  2.08 |   0     0 |   0   111M
66.2% 1003M  597M| 898  18.1     0   110M|   4  3.06 |   0     0 |   0   111M
67.7% 1003M  597M| 900  16.6     0   110M|   6  2.86 |   0     0 |   0   111M
67.7% 1003M  600M| 932  17.5     0   114M|   6  2.82 |   0     0 |   0   111M
69.1% 1003M  597M| 889  17.1     0   109M|   6  2.90 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
64.5% 1003M  599M| 924  17.2     0   113M|   4  2.66 |   0     0 |   0   111M
61.2% 1003M  598M| 903  17.3     0   111M|   6  2.64 |   0     0 |   0   111M
67.1% 1003M  600M| 910  17.7     0   112M|   4  2.44 |   0     0 |   0   111M
66.8% 1003M  596M| 878  17.0     0   108M|   6  3.20 |   0     0 |   0   111M
66.7% 1004M  595M| 890  17.4     0   109M|   7  2.53 |   0     0 |   0   110M
88.3% 1005M  600M| 944  17.5     0   116M|   6  2.79 |   0     0 |   0   111M
58.2% 1005M  598M| 875  17.5     0   107M|   2  2.30 |   0     0 |   0   110M
59.2% 1005M  599M| 921  17.5     0   113M|   5  2.57 |   0     0 |   0   112M
57.5% 1005M  599M| 898  17.2     0   110M|   8  2.72 |   0     0 |   0   110M
64.5% 1005M  596M| 888  17.2     0   109M|   5  3.31 |   0     0 |   0   111M
67.2% 1005M  600M| 935  17.5     0   115M|   6  2.99 |   0     0 |   0   111M
64.9% 1005M  600M| 897  17.1     0   110M|   3  3.05 |   0     0 |   0   111M
55.5% 1005M  599M| 899  17.5     0   111M|   7  2.67 |   0     0 |   0   111M
65.2% 1005M  597M| 900  16.8     0   110M|   7  2.97 |   0     0 |   0   112M
67.4% 1005M  598M| 920  17.7     0   113M|   6  3.17 |   0     0 |   0   111M
64.8% 1006M  599M| 914  17.3     0   112M|   3  1.99 |   0     0 |   0   111M
68.6% 1006M  600M| 909  17.3     0   112M|   7  3.39 |   0     0 |   0   111M
59.1% 1006M  598M| 901  17.1     0   110M|   4  2.38 |   0     0 |   0   112M
64.0% 1006M  599M| 919  17.1     0   113M|   9  2.94 |   0     0 |   0   112M
65.1% 1006M  599M| 894  17.6     0   109M|   4  3.23 |   0     0 |   0   110M
66.6% 1006M  598M| 905  17.4     0   111M|   4  2.48 |   0     0 |   0   112M
66.7% 1006M  598M| 913  17.6     0   112M|   7  3.00 |   0     0 |   0   111M
68.4% 1006M  599M| 905  16.9     0   111M|   6  3.24 |   0     0 |   0   111M
55.4% 1006M  599M| 913  17.6     0   112M|   5  2.41 |   0     0 |   0   110M
62.9% 1006M  597M| 878  17.3     0   108M|   7  2.47 |   0     0 |   0   112M
67.3% 1006M  600M| 930  17.3     0   114M|   3  3.42 |   0     0 |   0   110M
63.5% 1006M  597M| 887  17.2     0   109M|   6  2.75 |   0     0 |   0   111M
66.7% 1006M  599M| 925  17.4     0   114M|   6  3.13 |   0     0 |   0   111M
59.1% 1006M  599M| 907  17.5     0   111M|   4  2.03 |   0     0 |   0   111M
60.4% 1006M  598M| 900  17.1     0   110M|   6  2.38 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
65.8% 1006M  599M| 911  17.5     0   112M|   4  3.16 |   0     0 |   0   111M
65.4% 1006M  597M| 877  17.0     0   107M|   7  3.04 |   0     0 |   0   110M
67.2% 1006M  600M| 938  17.6     0   115M|   6  2.95 |   0     0 |   0   111M
66.8% 1007M  598M| 888  17.2     0   109M|   4  3.38 |   0     0 |   0   111M
58.1% 1007M  598M| 905  17.5     0   111M|   6  2.22 |   0     0 |   0   110M
62.6% 1007M  595M| 890  18.0     0   109M|   7  2.84 |   0     0 |   0   112M
66.4% 1007M  597M| 908  16.6     0   111M|   4  3.18 |   0     0 |   0   110M
65.7% 1007M  595M| 897  17.2     0   110M|   6  2.89 |   0     0 |   0   112M
67.0% 1007M  599M| 944  17.2     0   116M|   4  2.61 |   0     0 |   0   112M
67.4% 1007M  592M| 858  18.6     0   105M|   6  3.51 |   0     0 |   0   111M
56.8% 1007M  598M| 949  16.0     0   116M|   7  2.55 |   0     0 |   0   111M
64.8% 1007M  595M| 885  18.2     0   108M|   4  2.25 |   0     0 |   0   111M
68.5% 1007M  599M| 939  16.4     0   115M|   6  3.65 |   0     0 |   0   112M
67.6% 1007M  597M| 892  16.9     0   109M|   5  2.67 |   0     0 |   0   111M
71.7% 1007M  599M| 924  17.6     0   113M|   8  3.42 |   0     0 |   0   112M
63.7% 1008M  597M| 899  17.8     0   110M|   5  2.60 |   0     0 |   0   111M
59.4% 1008M  594M| 879  17.8     0   108M|   5  3.03 |   0     0 |   0   111M
68.2% 1008M  599M| 944  16.3     0   115M|   4  2.61 |   0     0 |   0   111M
58.8% 1008M  595M| 872  17.3     0   107M|   2  1.23 |   0     0 |   0   112M
70.2% 1008M  598M| 946  17.2     0   116M|   7  3.33 |   0     0 |   0   111M
68.0% 1008M  596M| 884  17.3     0   109M|   6  2.97 |   0     0 |   0   111M
59.3% 1008M  600M| 934  17.5     0   114M|   4  2.85 |   0     0 |   0   112M
66.6% 1008M  598M| 900  16.8     0   110M|   5  2.75 |   0     0 |   0   111M
63.5% 1008M  594M| 878  18.6     0   108M|   5  2.75 |   0     0 |   0   111M
68.7% 1008M  599M| 944  15.9     0   116M|   7  3.06 |   0     0 |   0   111M
68.6% 1008M  598M| 898  17.5     0   110M|   8  3.30 |   0     0 |   0   112M
68.0% 1008M  598M| 904  17.9     0   111M|   2  2.48 |   0     0 |   0   111M
54.0% 1008M  599M| 905  16.9     0   111M|   5  2.31 |   0     0 |   0   110M
62.8% 1008M  598M| 905  17.8     0   111M|   8  3.11 |   0     0 |   0   111M
65.1% 1008M  599M| 903  17.0     0   111M|   6  3.35 |   0     0 |   0   109M
